"forecast_id","domain","base_rate","signal_strength","forecast_horizon_days","forecast_cost","false_positive_cost","false_negative_cost","true_probability","forecast_probability","outcome","brier_score","log_loss","probability_bin","decision_threshold","forecast_supported_action","base_rate_action","expected_loss_with_forecast","expected_loss_without_forecast","forecast_value_proxy"
424,"AI Governance",0.245941389468499,-0.0549281160114333,30,11.9295617614407,17.6837500429247,21.6951389540918,0.185494758324596,0.318387946821802,0,0.101370884681402,0.383294619969925,"[0.3,0.4)",0.449066758695616,FALSE,FALSE,6.90747074760698,5.33573261908149,-13.5012998899662
425,"Organizational Strategy",0.685660184873268,0.0239868519129232,30,6.45319343474694,26.2733130378183,55.7585110259242,0.706840631531309,0.717766756009006,1,0.0796556040136798,0.331610615065014,"[0.7,0.8)",0.320281955663971,TRUE,TRUE,7.41520236905433,8.25874836307456,-5.60964744072671
426,"AI Governance",0.364191840647254,-0.116214164078701,90,5.56860721088015,17.2336329368409,23.4632646362297,0.257857563736376,0.220708457494325,0,0.0487122232095244,0.249370050872541,"[0.2,0.3)",0.423463063883388,FALSE,FALSE,5.17854094564341,8.54512953546213,-2.20201862106143
427,"Financial Risk",0.459464364277665,-0.0675148413516581,30,1.57463301951066,16.8401826766785,25.1206968375482,0.396595020382506,0.372081115925026,0,0.138444356828012,0.465344286342227,"[0.3,0.4)",0.401330545775832,FALSE,TRUE,9.34693691212918,9.10271884881869,-1.81885108282115
428,"AI Governance",0.27335932739079,0.0799732560408302,30,11.8232167446986,9.96696827467531,63.7073939759284,0.350125074191561,0.315260090149143,0,0.0993889244408457,0.378716206470181,"[0.3,0.4)",0.135284079430136,TRUE,TRUE,6.82478095788752,7.24240453098473,-11.4055931716014
429,"Healthcare",0.48763381249737,-0.068526181881316,90,3.00258853170089,17.3019602615386,37.5188448932022,0.400778216321965,0.264152392383813,1,0.541471701634467,1.3312290984989,"[0.2,0.3)",0.315609378824353,FALSE,TRUE,9.91069263801655,8.86493941552655,-4.04834175419089
430,"Organizational Strategy",0.47180948498426,-0.150943984964397,180,8.91530979447998,20.3445562231354,53.828769302927,0.364102594886766,0.350399457224827,0,0.122779779623453,0.431397654582104,"[0.3,0.4)",0.274283997364888,TRUE,TRUE,13.2158347650688,10.7458016292646,-11.3853429302842
431,"Infrastructure",0.242081282334402,0.193851464509498,365,7.09831645339727,23.2726568600629,30.1692420640029,0.457450606615748,0.53655586675853,0,0.287892198152997,0.769069433621701,"[0.5,0.6)",0.435475859365147,TRUE,FALSE,10.785576286738,7.30340880591081,-10.5804839342244
432,"Healthcare",0.639632507029455,0.111568665597588,7,2.63206010707654,18.1931034789886,33.1525857187808,0.750903708072067,0.933755072330903,0,0.87189853510369,2.71439638053227,"[0.9,1]",0.354325820983994,TRUE,TRUE,1.20520082404199,6.55620309007683,2.7189421589583
433,"Infrastructure",0.15710113880923,0.184142774692737,90,7.67564440635033,21.5724285820033,57.505409384612,0.327560020543233,0.284684259047935,0,0.081045127349672,0.335031238025679,"[0.2,0.3)",0.272799928990353,TRUE,FALSE,15.4310977352712,9.03416530201354,-14.072576839608
434,"Public Policy",0.265675270196516,0.229264989064541,365,3.38192919385619,27.5740528258029,79.9941435153596,0.571497695567086,0.556370595505444,1,0.196807048532195,0.586320668090945,"[0.5,0.6)",0.256340198717744,TRUE,TRUE,12.2326606346124,20.2483088908947,4.63371906242615
435,"Public Policy",0.223889558401424,0.225241659930907,365,6.17703976132907,14.2868223320693,39.8494054633193,0.395206488098484,0.447786555376773,1,0.304939688422649,0.803438598991354,"[0.4,0.5)",0.263905020979062,TRUE,FALSE,7.88937537271202,8.92186579174186,-5.14454934229922
436,"Infrastructure",0.498856972146314,-0.19100227651652,180,10.5494189341553,12.7259333163965,35.185692559462,0.301751038979592,0.28838082953424,0,0.0831635028428566,0.340212383607069,"[0.2,0.3)",0.26561263751245,TRUE,TRUE,9.05601811001669,6.37751275444307,-13.2279242897289
437,"Public Policy",0.504525911691599,-0.0218142850906588,90,3.41271991631947,8.2075398194138,65.3109547123313,0.463205227932146,0.420263867926098,1,0.336093982832009,0.866872508008611,"[0.4,0.5)",0.111639117091412,TRUE,TRUE,4.75820738874949,4.06662330927895,-4.10430399579001
438,"Financial Risk",0.163599040941335,-0.0809579220600426,7,9.86523928446695,25.613508723909,43.5355169838294,0.0811294348912365,0.0544543117576819,0,0.00296527206900281,0.0559930702717951,"[0,0.1)",0.370410261919896,FALSE,FALSE,2.3706966143693,7.12236882543971,-5.11356707339655
439,"Organizational Strategy",0.247976091410965,0.0308157003251836,30,8.96050697448663,27.0362592604943,86.3455134979449,0.278679853543473,0.296512185404502,0,0.0879194760933538,0.351704723692847,"[0.2,0.3)",0.238453312227665,TRUE,TRUE,19.0196789420024,20.3319133627034,-7.64827255378564
440,"Organizational Strategy",0.51161939027952,0.142627580964472,180,6.70631910511293,9.33109650039114,40.5684349499643,0.670687887777434,0.491351714366922,1,0.258723078477469,0.710595085084597,"[0.4,0.5)",0.186997677717166,TRUE,TRUE,4.74624623800076,4.55712659822166,-6.89543874489203
441,"Financial Risk",0.640443115716334,-0.172828559565824,365,10.9861199953593,6.08900826307945,31.5121656027623,0.522922598291188,0.471499151325762,1,0.27931314704939,0.751837976855607,"[0.4,0.5)",0.161936653488654,TRUE,TRUE,3.21804603462194,2.18934483945034,-12.0148211905309
442,"Healthcare",0.579872274957597,0.219851965748239,90,1.25303952139802,20.2031707402784,24.8363808635622,0.776241724565785,0.786602266910555,1,0.0455385924877139,0.240032537078391,"[0.7,0.8)",0.448565094918832,TRUE,TRUE,4.31131083719442,8.48791216175641,2.92356180316397
443,"Healthcare",0.647769643552601,-0.0429762690211646,90,4.01372135826387,27.9030456626788,30.9646146534942,0.601429455468514,0.64148417006765,0,0.411501940447382,1.0257824638996,"[0.6,0.7)",0.473996172309448,TRUE,TRUE,10.0036835733955,9.82829971973339,-4.18910521192602
444,"Public Policy",0.24284732232336,-0.0146909479401074,365,5.98261388274841,8.65968880360015,88.4153544506989,0.201464078377467,0.123009048953634,0,0.0151312261244776,0.131258604740306,"[0.1,0.2)",0.0892061287154425,TRUE,TRUE,7.59446871963486,6.55670656549227,-7.020376036891
445,"Infrastructure",0.530928580625914,0.232515914924443,90,6.74784080241807,12.3562987789046,47.9174826317467,0.758286301330791,0.710412637602885,1,0.0838608404601178,0.34190929804393,"[0.7,0.8)",0.205002880020417,TRUE,TRUE,3.57822797237367,5.79598660643107,-4.53008216836067
446,"AI Governance",0.609724751254544,0.0389828112558462,7,6.18308434449136,25.6927184015512,86.4737373939715,0.646817607971144,0.511858830224259,1,0.238281801630029,0.669706414179232,"[0.5,0.6)",0.229058841338346,TRUE,TRUE,12.5416736152519,10.0272320651124,-8.69752589463091
447,"AI Governance",0.423060150153469,-0.047669625596609,7,4.27451251959428,29.5257088798098,76.7932647536509,0.374760656370335,0.411799496598514,1,0.345979832201761,0.88721870683088,"[0.4,0.5)",0.277708746339115,TRUE,TRUE,17.3670368263899,17.0345580477299,-4.60699129825428
448,"Organizational Strategy",0.794083164609037,0.0838396302657202,180,2.69388860184699,21.8943218828645,23.0029011517763,0.902820658907039,0.953459424931447,1,0.00216602512771158,0.0476584086683431,"[0.9,1]",0.487654255720264,TRUE,TRUE,1.01897433116451,4.50840947515055,0.795546542139052
449,"AI Governance",0.205911804141942,-0.145217555365525,90,6.14537343475968,15.4719905299135,65.2586144581437,0.0732535132881547,0.067323912410548,0,0.00453250918226314,0.0696973114149507,"[0,0.1)",0.191649629433624,FALSE,TRUE,4.39346524381379,12.2861250462319,1.74728636765846
450,"Organizational Strategy",0.506924960855395,0.203860900364816,180,8.10843157884665,14.5576762105338,46.0669009503908,0.755218433041432,0.757455358342878,1,0.0588279031965819,0.277790676215913,"[0.7,0.8)",0.24012829272015,TRUE,TRUE,3.53088635984434,7.17802676736346,-4.46129117132753
451,"Infrastructure",0.396144919248763,0.0325188799994066,30,7.20242745429277,12.2668481792789,57.9115964169614,0.434470557543762,0.233502598401032,0,0.0545234634600336,0.265923970631698,"[0.2,0.3)",0.174795099119881,TRUE,TRUE,9.40250725522631,7.40739859786162,-9.19753611165746
452,"Financial Risk",0.4020183441462,0.164259358833078,365,8.7653512742836,16.1113174352795,21.7463749274611,0.563341059850063,0.676419781514128,1,0.104704157795364,0.390941417095388,"[0.6,0.7)",0.425575792652808,TRUE,FALSE,5.21330361580297,8.74244163952036,-5.23621325056621
453,"Public Policy",0.361451068217866,0.202168404054828,365,6.0525480741635,17.910763034597,85.9396960912272,0.46644283332862,0.442185270362762,0,0.195527813325789,0.583728397473293,"[0.4,0.5)",0.172466864233085,TRUE,TRUE,9.99088743974039,11.4368986031449,-4.60653691075901
454,"Healthcare",0.797696791985072,-0.0291913323919289,30,4.4081908876542,20.855737880338,66.2953138770536,0.771254059060458,0.723309168351602,1,0.0765578163182823,0.32391852948264,"[0.7,0.8)",0.23930563613157,TRUE,TRUE,5.77059145875172,4.21918267871082,-5.9595996676951
455,"Infrastructure",0.635165262280498,-0.174221254582517,30,4.97527301171795,27.6522167329676,47.5872084312141,0.457779529468597,0.459352504785236,1,0.292299714081999,0.777937379389062,"[0.4,0.5)",0.367522966485019,TRUE,TRUE,14.9501017138148,10.0884892391351,-9.83688548639762
456,"Healthcare",0.656863473856356,-0.0444205467938446,30,6.35998655180447,22.5720998493489,58.4082463686354,0.612844303111252,0.661054887488485,1,0.114883789295444,0.413918405530203,"[0.6,0.7)",0.278735531564522,TRUE,TRUE,7.65070292305871,7.74531193007305,-6.26537754479013
457,"Organizational Strategy",0.738035543030128,-0.0200822925195098,180,4.50613110279664,5.87937562493607,87.741559096612,0.748593370373399,0.874488171711024,1,0.0157532190404415,0.134116510388512,"[0.8,0.9)",0.0627997962466706,TRUE,TRUE,0.737931183883369,1.54018744290828,-3.70387484377173
458,"Financial Risk",0.583371246606112,0.0729201487614773,7,8.62351052137092,27.3103899334092,41.1439599865116,0.657934405433671,0.689019045247251,0,0.474747244713434,1.16802360741521,"[0.6,0.7)",0.398957699041148,TRUE,TRUE,8.49301113616144,11.3782937126573,-5.73822794487509
459,"Organizational Strategy",0.599688601889648,0.106021199584939,365,6.64936939207837,14.4761358108371,24.5811954443343,0.793556065158919,0.703564363881886,0,0.495002814124523,1.21592516296903,"[0.7,0.8)",0.370638119544341,TRUE,TRUE,4.29124252761772,5.79496216567156,-5.14564975402453
460,"Public Policy",0.76494512653444,-0.106876389193349,365,8.90455152816139,13.5414206143469,22.5720366253518,0.570711851026863,0.564368821383337,1,0.189774523782943,0.572047302585831,"[0.5,0.6)",0.374968824625883,TRUE,TRUE,5.8990650223719,3.18297690904923,-11.6206396414841
461,"Financial Risk",0.234239374275785,0.239204105781391,7,5.62504116469063,20.395886125043,62.7467795950361,0.474281063738107,0.482884464192483,0,0.233177405758461,0.659488955924687,"[0.4,0.5)",0.245311909936963,TRUE,FALSE,10.5470295818207,14.6977663901618,-1.47430435634953
462,"Healthcare",0.767868296860252,-0.187597127305344,180,2.5586315668188,11.7107841197867,36.6903488337994,0.531649510558752,0.544789093560324,1,0.207216969341631,0.60735654350962,"[0.5,0.6)",0.241952685921974,TRUE,TRUE,5.33087665428746,2.718444262828,-5.17106395827826
463,"Organizational Strategy",0.769215282821097,-0.0789151855162345,90,4.22373028844595,18.9684543246403,77.1956064831465,0.687733414488341,0.766488946119166,1,0.0545274122845376,0.265935002014743,"[0.7,0.8)",0.197250970532064,TRUE,TRUE,4.42934375983722,4.37762936663307,-4.2754446816501
464,"Public Policy",0.207104239962064,-0.063933376816567,7,8.59659205633216,29.9496687320061,81.8985025235452,0.143819657515907,0.136838480442047,1,0.745047808845595,1.9889540235672,"[0.1,0.2)",0.267770750257301,FALSE,FALSE,11.2068666358011,16.96152711917,-2.84193157296324
465,"Infrastructure",0.698493989289273,0.221052306774072,30,8.1175257617142,18.6538631923031,81.0803880076855,0.923300140094465,0.860757343886123,1,0.0193885172816473,0.149942644838096,"[0.8,0.9)",0.187035676990226,TRUE,TRUE,2.59741345768116,5.62425187545498,-5.09068734394039
466,"Public Policy",0.642129794415087,0.0728153751813806,180,6.22800598712638,9.54143842798658,22.1218358329497,0.745829077342634,0.857238074331125,0,0.734857116082936,1.94657689159661,"[0.8,0.9)",0.301340864161925,TRUE,TRUE,1.36215412363036,3.41459653179935,-4.17556357895739
467,"Organizational Strategy",0.532482790737413,-0.0503545460524038,365,8.2247305829078,14.3305492715444,25.1242662128061,0.499347963137552,0.718969766637097,1,0.0789779920640077,0.329935971328635,"[0.7,0.8)",0.363214200741315,TRUE,TRUE,4.02731760600071,6.69977840263246,-5.55226978627605
468,"AI Governance",0.348251660913229,0.0518478373647667,30,3.4568373055663,20.5895134957973,30.416730651632,0.393536892207499,0.369507680173747,1,0.39752056535989,0.995583753495286,"[0.3,0.4)",0.403666528283969,FALSE,FALSE,11.2392155815542,10.5926769689812,-4.10337591813937
469,"Financial Risk",0.158888779697008,-0.131930184015073,7,7.24346901266836,8.17666930495761,38.587912900839,0.0277281059743199,0.10293376224944,0,0.0105953594108242,0.10862557600354,"[0.1,0.2)",0.17484747899542,FALSE,FALSE,3.97199905223706,6.13118639186876,-5.08428167303666
470,"Healthcare",0.360075059044175,0.0058334982721135,365,11.7015069492627,26.4079821365885,57.4924667505547,0.374633897840977,0.461226926581931,0,0.212730277804214,0.618460810791107,"[0.4,0.5)",0.314753764572948,TRUE,TRUE,14.2279096984993,16.8991264095189,-9.03029023824306
471,"AI Governance",0.260430871206336,-0.142252790089697,7,2.48974030627869,29.9472648021765,21.8672559224069,0.118860636731954,0.192468324136809,0,0.0370440557960319,0.213772997579528,"[0.1,0.2)",0.577970506788226,FALSE,FALSE,4.20875410085638,5.69490851076434,-1.00358589637073
472,"Organizational Strategy",0.292194700753316,-0.172284260462038,90,9.03004566230811,5.11277728481218,80.7768735848367,0.120864584329793,0.0883673668294346,0,0.00780879152036785,0.0925181845653212,"[0,0.1)",0.0595272798648539,TRUE,TRUE,4.66097461896798,3.61885085605813,-10.072169425218
473,"Organizational Strategy",0.457232074905187,-0.0143713947967626,30,8.219638829818,6.83340177754872,48.3870242373087,0.449990129730288,0.503150316652466,1,0.246859607842545,0.686866313262904,"[0.5,0.6)",0.123747719289781,TRUE,TRUE,3.39517350936156,3.70895130413932,-7.90586103504023
474,"Public Policy",0.155219359498005,0.0459857093635946,7,10.6640868729446,27.3968908598181,38.2420655130409,0.199835759778029,0.297999843390502,0,0.0888039066607637,0.353821651865898,"[0.2,0.3)",0.41738766692437,FALSE,FALSE,11.3961295338155,5.93590891481496,-16.1243074919451
475,"Financial Risk",0.654895823972765,0.0209763591643423,365,8.31367011461407,25.9344825649168,41.5909373969771,0.703464059496764,0.942576262427257,1,0.00329748563682323,0.0591384478912339,"[0.9,1]",0.384069918847631,TRUE,TRUE,1.48925492089266,8.95009823625831,-0.852826799248419
476,"AI Governance",0.66442380673252,0.0722276318352669,90,4.58739346219227,24.9905402550939,20.0417922250926,0.73332604913883,0.76529957440011,1,0.0550842897767694,0.267487921288054,"[0.7,0.8)",0.554946610107068,TRUE,TRUE,5.86529043384173,8.38623036650213,-2.06645352953186
477,"Healthcare",0.227362453425303,-0.0319768426008523,365,5.27392997010611,8.34912940743379,78.6805996322073,0.164382123295218,0.170105815397282,0,0.0289359884319741,0.186457074749294,"[0.1,0.2)",0.0959342227025762,TRUE,TRUE,6.92889394172484,6.4508508613943,-5.75197305043666
478,"Healthcare",0.2758565430413,0.240466210222803,90,1.61159007390961,12.9673121974338,89.6859303116798,0.502369538859994,0.426475289890581,0,0.181881172887255,0.555954256837998,"[0.4,0.5)",0.126321506076952,TRUE,TRUE,7.43707396893154,9.39019428211242,0.341530239271262
479,"Healthcare",0.799570403480902,0.184143137943465,90,8.81093130330555,5.5702497146558,66.2758249789476,0.98,0.981071967629947,1,0.000358270409401779,0.0191094606091803,"[0.9,1]",0.0775303276958529,TRUE,TRUE,0.105433866908284,1.11644290281908,-7.79992226739475
480,"Financial Risk",0.73710041034501,-0.196411023917608,365,4.17420258931816,13.1076720263809,30.1186616672203,0.521264718985185,0.577745824153212,0,0.333790237326474,0.862147833830308,"[0.5,0.6)",0.303233490013085,TRUE,TRUE,5.53476924876947,3.44600159706772,-6.2629702410199
481,"AI Governance",0.153462772199418,0.0588245457969606,30,10.8664379289839,18.9975672413129,46.8499435693957,0.20754654849098,0.260802093801214,0,0.068017732131097,0.302189591181961,"[0.2,0.3)",0.288508510153483,FALSE,FALSE,12.2185633773671,7.18972221754578,-15.8952790888053
482,"Public Policy",0.620463323360309,-0.130807352857664,7,10.3195069902577,18.8182551716454,84.9782016919926,0.489809617096405,0.417314967095663,0,0.174151781762054,0.540108490928675,"[0.4,0.5)",0.181299590952009,TRUE,TRUE,10.9651156338924,7.14221802800399,-14.1424045961461
483,"Infrastructure",0.414382276555989,0.0060368031146936,7,7.9131643360015,29.5631581521593,83.9405229012482,0.419970065082283,0.420351642286118,1,0.3359922186004,0.866663674459211,"[0.4,0.5)",0.260459906478705,TRUE,TRUE,17.1362360717349,17.3127093748828,-7.73669103285361
484,"Organizational Strategy",0.164896988228429,0.0834676794358529,365,9.18521049013361,29.6929508575704,30.8156571211293,0.203505728556775,0.116870887533096,0,0.0136588043527735,0.124283868832994,"[0.1,0.2)",0.490722755810593,FALSE,FALSE,3.60145319766195,5.08140904955417,-7.70525463824139
485,"Healthcare",0.408440376701765,-0.076968847878743,90,9.55685485340655,23.3846970903687,50.9843228082173,0.307217049126175,0.339730546359108,1,0.435955751411243,1.07960248628307,"[0.3,0.4)",0.314441377905175,TRUE,TRUE,15.4402011714155,13.8334426017219,-11.1636134231002
486,"Infrastructure",0.265398638986517,-0.152319432643708,90,11.7676407333929,25.7055538427085,60.3423751611263,0.119592064761633,0.126858226285251,0,0.01609300957624,0.13565733802903,"[0.1,0.2)",0.298735299504569,FALSE,FALSE,7.65492668277967,16.0147842409767,-3.40778317519588
487,"Financial Risk",0.314806066674646,-0.156131753860973,7,10.9019715110771,6.26869571395218,83.4107111301273,0.158969315318167,0.256183229284747,1,0.553263388397267,1.36186235112832,"[0.2,0.3)",0.0699011727949005,TRUE,TRUE,4.66276100254846,4.29527227306269,-11.2694602405629
488,"Infrastructure",0.74386909409659,0.234241245454177,90,2.36486046342179,10.8622128795832,36.738406685181,0.98,0.99,1,1e-04,0.0100503358535015,"[0.9,1]",0.228194779372659,TRUE,TRUE,0.108622128795832,2.78214842496334,0.30866583274572
489,"Public Policy",0.393663408141583,-0.188733228901401,30,11.4657378129195,11.3779061776586,72.3242722428404,0.208806872765266,0.289344619264156,0,0.0837203086971194,0.34156766325631,"[0.2,0.3)",0.135933214551464,TRUE,TRUE,8.08577024666068,6.89884085424633,-12.6526672053339
490,"Infrastructure",0.344847345270682,0.20349316385109,30,5.14249079395086,12.1822296653409,53.1876257830299,0.551603052720957,0.598835771680175,0,0.35860428144379,0.913384388584789,"[0.5,0.6)",0.186358522315571,TRUE,TRUE,4.88707476291135,7.98122010577031,-2.04834545109189
491,"Financial Risk",0.651199416990858,0.0630236881785095,7,4.4688969666604,10.6633634143509,72.2067331662402,0.712468323184477,0.64454072886773,1,0.126351293433884,0.43921726408022,"[0.6,0.7)",0.128675648446732,TRUE,TRUE,3.79039138708368,3.71938737576395,-4.53990097798012
492,"Financial Risk",0.159305833617691,0.0981386842322536,365,7.49620674760081,12.3259248631075,50.0232133385725,0.27815180409234,0.158847580390078,0,0.0252325537957824,0.172982399271237,"[0.1,0.2)",0.197691984502448,FALSE,FALSE,7.94606640216894,7.96898970113689,-7.47328344863285
493,"AI Governance",0.274136637058109,0.0295479120104574,7,4.75867346650921,8.15193153801374,77.2405860060826,0.305581039877525,0.302326139988979,1,0.486748814942678,1.19624891057788,"[0.3,0.4)",0.0954642370603972,TRUE,TRUE,5.68738954267163,5.91718844065472,-4.52887456852612
494,"Financial Risk",0.799548950139433,-0.0887669565156102,365,8.49197154282592,22.7549680112861,25.0050710327923,0.792783639207482,0.968408825838056,1,0.0009980022849303,0.0321009401245148,"[0.9,1]",0.476443664342176,TRUE,TRUE,0.718856157494012,4.56125722740591,-4.64957047291402
495,"Healthcare",0.162112162867561,0.211244702537078,7,5.08219391293824,26.198352711508,38.7202119035646,0.372112825867969,0.43317188123722,0,0.187637878694593,0.567699162722914,"[0.4,0.5)",0.40355717762474,TRUE,FALSE,14.8499629821479,6.27701729837714,-13.655139596709
496,"AI Governance",0.616622794012073,0.0575345893390477,7,5.61449511675164,29.6550654061139,51.2932447437197,0.672513017126659,0.714388516678655,1,0.0815739194050187,0.336328323627067,"[0.7,0.8)",0.366345700746847,TRUE,TRUE,8.46982721863167,11.3690761187852,-2.71524621659816
497,"Healthcare",0.499279601429589,0.0765295966994017,365,10.5102516901679,29.8348672816064,25.5326163675636,0.495443949219771,0.546624165053119,0,0.298797977820019,0.791033839755442,"[0.5,0.6)",0.538851782946319,TRUE,FALSE,13.5264078643277,12.7479145234518,-11.2887450310439
498,"Financial Risk",0.404453078052029,0.040781028510537,30,11.110073318705,16.1837451928295,53.8152715540491,0.447711631932379,0.550880393405284,0,0.303469207838361,0.800466042315876,"[0.5,0.6)",0.231199607436646,TRUE,TRUE,7.26843727423272,9.63817963517989,-8.74033095775779
499,"AI Governance",0.47452809655806,0.154301960975863,365,8.91583824413829,6.82669919449836,75.3770071081817,0.603036142291967,0.73810113363945,1,0.068591016200941,0.303674426318609,"[0.7,0.8)",0.0830461240927745,TRUE,TRUE,1.7879047800236,3.58723861995861,-7.11650440420327
500,"AI Governance",0.793452145857736,0.144081212312449,7,9.73179060430266,21.0370989469811,75.9457121696323,0.939199050089683,0.99,1,1e-04,0.0100503358535015,"[0.9,1]",0.216915747283153,TRUE,TRUE,0.210370989469812,4.34516764487742,-5.59699394889505
501,"Healthcare",0.471602934144903,0.0323559809592552,180,10.1400424190797,24.8634198924992,26.764069981873,0.51556228304773,0.618910040108589,1,0.145229557530037,0.47979534786301,"[0.6,0.7)",0.48159265447537,TRUE,FALSE,9.47519968959584,12.6220139331108,-6.99322817556469
502,"Organizational Strategy",0.78484114150051,-0.0633286492200568,30,9.23999543534592,20.107817138778,35.5604254431091,0.721139660125522,0.80393923958389,1,0.0384398217749434,0.218231585315781,"[0.8,0.9)",0.361208046206951,TRUE,TRUE,3.94235391853692,4.32637498249596,-8.85597437138688
503,"AI Governance",0.636149957880843,-0.10703625890892,7,7.80298924888484,8.57776455930434,32.8170443978161,0.528461263008282,0.640789515321405,0,0.410611202945841,1.02384675400849,"[0.6,0.7)",0.207218363253948,TRUE,TRUE,3.08122296480659,3.12101999619109,-7.76319221750034
504,"Organizational Strategy",0.594928185991012,-0.00096556871430949,30,5.37813044176437,29.5594846957829,87.9813305777498,0.59096872676754,0.683545304594659,0,0.467234183433405,1.15057519012294,"[0.6,0.7)",0.251482726463945,TRUE,TRUE,9.35423772574281,11.9737140868917,-2.75865408061547
505,"Financial Risk",0.471585551393218,0.0762794855283573,365,5.25146607286297,26.5772441762965,48.9397459686734,0.585941488761455,0.457994836013961,1,0.293769597787533,0.780897370010203,"[0.4,0.5)",0.351937280938716,TRUE,TRUE,14.4050035880706,14.0437998269055,-5.61266983402803
506,"AI Governance",0.185436243854929,0.0933184823254123,180,10.7299882338848,7.02156763407402,71.9685478531756,0.269760561563961,0.209630388292898,0,0.0439448996958314,0.235254580014418,"[0.2,0.3)",0.088891725132462,TRUE,TRUE,5.54963368451823,5.71951450603799,-10.560107412365
507,"Financial Risk",0.657740603853017,0.0848462066263892,90,1.79942891537212,19.6824140509125,69.9676092807204,0.727130468024662,0.707998625541369,0,0.501262053768468,1.23099676967483,"[0.7,0.8)",0.21954722731196,TRUE,TRUE,5.74729195553032,6.7364911477802,-0.810229723122238
508,"Healthcare",0.375088442803826,0.12463534908602,90,8.10909258783795,13.8706717186142,31.3400350743905,0.483180520698836,0.481542471091818,0,0.231883151465214,0.656897166127111,"[0.4,0.5)",0.306800594428229,TRUE,TRUE,7.19135418352932,8.66794306303611,-6.63250370833115
509,"Financial Risk",0.164414861623663,-0.106916591629852,7,1.48542692977935,14.7124147927389,71.0175925516523,0.0585254702853575,0.215595334171347,0,0.046481348116455,0.242830236400415,"[0.2,0.3)",0.171613362094287,TRUE,FALSE,11.5404868090308,11.6763476522256,-1.34956608658456
510,"Healthcare",0.554803452955093,-0.0257165013812482,30,3.92989204032347,23.6947257898282,29.6518108202145,0.521924937132918,0.553112583453223,0,0.305933529974299,0.805448580640369,"[0.5,0.6)",0.444166150148304,TRUE,TRUE,10.5888747940006,10.5488101048074,-3.96995672951666
511,"Infrastructure",0.234254204679746,0.0198395189130679,90,11.7563384764362,24.0290917234961,22.3224099492654,0.256585535323343,0.341912155498912,0,0.116903922077912,0.418416854286167,"[0.3,0.4)",0.518410210161903,FALSE,FALSE,7.63230330168369,5.22911838920042,-14.1595233889195
512,"AI Governance",0.266901340102777,-0.0605147649068385,90,6.54827512637712,9.71833705669269,78.2938872370869,0.188080473546551,0.166383422782778,0,0.0276834433769128,0.181981721883714,"[0.1,0.2)",0.110420309618053,TRUE,TRUE,8.10136687344345,7.12449987269093,-7.52514212712963
513,"AI Governance",0.563647073728498,0.239781414077152,365,6.51738370512612,29.6615990472492,61.7508955718949,0.897539871325716,0.912528401828698,0,0.832708084144038,2.43644113063804,"[0.9,1]",0.32448079631597,TRUE,TRUE,2.59454747297925,12.9429255421592,3.83099436405381
514,"Financial Risk",0.259676034760196,0.170038965006825,365,6.41711156186648,9.41419937415048,58.1205447972752,0.521395769435912,0.507073805641832,0,0.257123844368091,0.70739582333093,"[0.5,0.6)",0.139397868306928,TRUE,TRUE,4.64050547042904,6.96955741022917,-4.08805962206635
515,"Healthcare",0.385353478207253,-0.141773238359019,7,8.82818929757923,28.025870451238,22.6775195728987,0.244147685013954,0.231620766947599,0,0.0536481796813942,0.263471874673147,"[0.2,0.3)",0.552741551164461,FALSE,FALSE,5.252584475944,8.73886104452959,-5.34191272899364
516,"Financial Risk",0.293600928119849,0.0120811567292549,30,1.48983915685676,29.9891063838731,25.2982501825318,0.312706999714831,0.455862437681729,0,0.207810562089128,0.60855319218432,"[0.4,0.5)",0.542422503920107,FALSE,FALSE,11.5325219972912,7.42758973339948,-5.59477142074846
517,"Organizational Strategy",0.687948464415967,0.218281154660508,365,9.31945038493723,15.5517758696806,89.1456421418115,0.902655007690191,0.927335325873725,1,0.00528015486587767,0.0754400464915334,"[0.9,1]",0.148540204381865,TRUE,TRUE,1.1300647256552,4.85295554119252,-5.5965595693999
518,"Healthcare",0.1523677809746,-0.134531673940364,180,6.33612626371905,19.5230137160979,22.2754842974246,0.0231955708540364,0.0524113315979105,0,0.00274694767986613,0.0538347649770168,"[0,0.1)",0.467074527648862,FALSE,FALSE,1.16748779401637,3.39406611253314,-4.10954794520228
519,"Public Policy",0.252385320758913,-0.0154167148284614,30,11.1855208673514,24.3747717014048,32.0986728835851,0.237858031866976,0.234504306028766,0,0.0549922695460329,0.267231689019443,"[0.2,0.3)",0.431614750623577,FALSE,FALSE,7.52727700900948,8.10123385165904,-10.6115640247019
520,"AI Governance",0.759182773181237,-0.163043273088988,7,6.21678857551888,10.0300608738326,75.194464835804,0.59424373751924,0.546325135108093,1,0.20582088303469,0.604540994922437,"[0.5,0.6)",0.117689840926841,TRUE,TRUE,4.55038651179359,2.41541144445973,-8.35176364285273
521,"Organizational Strategy",0.647534227045253,0.218892023258377,180,9.10464826622047,8.42388425488025,86.7931386781856,0.887033551937282,0.870832324556104,1,0.0166842883795797,0.138305829782325,"[0.8,0.9)",0.0884703595574705,TRUE,TRUE,1.08809354741132,2.96913087517769,-7.2236109384541
