"case_id","domain","bias_profile","judged_probability","confidence","confidence_gap","confidence_flag"
142,"Organizational Strategy","representativeness",0.550101413222728,0.568826592509627,0.0187251792868987,"acceptable"
799,"Infrastructure","balanced",0.532386909495108,0.513812356374082,-0.0185745531210256,"acceptable"
829,"Infrastructure","representativeness",0.795350635977229,0.813870056091319,0.0185194201140897,"acceptable"
81,"Organizational Strategy","availability",0.99,0.97150757946963,-0.0184924205303701,"acceptable"
551,"Healthcare","anchoring",0.378751053119195,0.360259586741353,-0.0184914663778416,"acceptable"
203,"Organizational Strategy","balanced",0.240234539867379,0.221745089737021,-0.0184894501303578,"acceptable"
41,"Infrastructure","anchoring",0.530273426431231,0.548752607949282,0.0184791815180509,"acceptable"
447,"AI Governance","anchoring",0.66518669180281,0.646724374442975,-0.0184623173598348,"acceptable"
115,"Organizational Strategy","availability",0.335714691943153,0.353988362253588,0.0182736703104347,"acceptable"
218,"Organizational Strategy","balanced",0.435241990629584,0.41708331544614,-0.0181586751834431,"acceptable"
129,"Organizational Strategy","balanced",0.539857730525546,0.557898648186995,0.0180409176614493,"acceptable"
204,"Infrastructure","anchoring",0.30256729095534,0.28455134118065,-0.0180159497746897,"acceptable"
569,"Infrastructure","anchoring",0.732791175253224,0.714786961340509,-0.0180042139127149,"acceptable"
93,"Healthcare","overconfidence",0.544737663608976,0.562632729052566,0.0178950654435903,"acceptable"
428,"AI Governance","balanced",0.69869531710865,0.7165537910079,0.0178584738992499,"acceptable"
417,"Organizational Strategy","anchoring",0.782609986588359,0.76478365277894,-0.0178263338094193,"acceptable"
84,"Public Policy","representativeness",0.312580232345499,0.33034593330223,0.0177657009567306,"acceptable"
16,"Healthcare","balanced",0.333488710131496,0.315812293214473,-0.0176764169170234,"acceptable"
59,"Organizational Strategy","balanced",0.559446559369098,0.541839055896607,-0.0176075034724914,"acceptable"
443,"Healthcare","availability",0.463401732673524,0.480911608708826,0.0175098760353021,"acceptable"
801,"Organizational Strategy","availability",0.265452859794326,0.248020367773117,-0.0174324920212091,"acceptable"
663,"Financial Risk","confirmation",0.948068017198239,0.965495774826514,0.017427757628275,"acceptable"
548,"AI Governance","balanced",0.187688245112076,0.170330034583036,-0.0173582105290404,"acceptable"
49,"Healthcare","overconfidence",0.456755604792852,0.439457846709993,-0.0172977580828592,"acceptable"
718,"Healthcare","balanced",0.772425468394067,0.789504424396297,0.0170789560022294,"acceptable"
180,"Healthcare","anchoring",0.721394698450458,0.704344886329936,-0.0170498121205223,"acceptable"
739,"Organizational Strategy","overconfidence",0.0269861624343321,0.01,-0.0169861624343321,"acceptable"
28,"Financial Risk","anchoring",0.47072709336062,0.453767253485691,-0.0169598398749284,"acceptable"
229,"AI Governance","balanced",0.432258602546062,0.415342496521377,-0.0169161060246851,"acceptable"
497,"Healthcare","confirmation",0.918670861795545,0.935390841358404,0.0167199795628599,"acceptable"
731,"Public Policy","availability",0.360922159206047,0.344282869186852,-0.016639290019195,"acceptable"
354,"Organizational Strategy","balanced",0.446885603503324,0.463516658441046,0.0166310549377214,"acceptable"
33,"Financial Risk","overconfidence",0.45887434828328,0.442424087596592,-0.0164502606866881,"acceptable"
336,"Organizational Strategy","confirmation",0.851498222318478,0.835176779459637,-0.0163214428588407,"acceptable"
875,"Financial Risk","balanced",0.177105894510169,0.193362643126635,0.0162567486164662,"acceptable"
859,"Organizational Strategy","availability",0.758710794256514,0.742462185506335,-0.0162486087501793,"acceptable"
94,"Financial Risk","balanced",0.0262360308202915,0.01,-0.0162360308202915,"acceptable"
153,"Public Policy","overconfidence",0.540451501170173,0.556632101638243,0.0161806004680694,"acceptable"
771,"AI Governance","representativeness",0.591149476007558,0.607323886836073,0.0161744108285143,"acceptable"
863,"Healthcare","anchoring",0.246414763378678,0.262401526009318,0.0159867626306402,"acceptable"
117,"Public Policy","balanced",0.286361541796941,0.302342294324342,0.0159807525274004,"acceptable"
232,"AI Governance","representativeness",0.36872701185639,0.38469846420691,0.0159714523505199,"acceptable"
44,"Healthcare","balanced",0.589050839445554,0.573094743256164,-0.0159560961893893,"acceptable"
400,"Organizational Strategy","confirmation",0.723230850228574,0.739147062624847,0.0159162123962732,"acceptable"
502,"Organizational Strategy","representativeness",0.482139647239819,0.497944419432743,0.0158047721929235,"acceptable"
236,"Organizational Strategy","anchoring",0.571785541935824,0.555994753884052,-0.0157907880517718,"acceptable"
10,"Infrastructure","anchoring",0.585449598372797,0.601183672812036,0.015734074439239,"acceptable"
843,"AI Governance","availability",0.569384324045874,0.584926643952664,0.0155423199067901,"acceptable"
289,"Infrastructure","confirmation",0.700456765312701,0.68495411611637,-0.0155026491963319,"acceptable"
669,"Infrastructure","representativeness",0.383303470775718,0.398797464885601,0.0154939941098828,"acceptable"
682,"AI Governance","availability",0.15138950154909,0.166798493571117,0.0154089920220271,"acceptable"
732,"Public Policy","availability",0.89508633273393,0.87974675594777,-0.0153395767861602,"acceptable"
317,"Organizational Strategy","availability",0.76522182955025,0.780485230273645,0.0152634007233952,"acceptable"
66,"AI Governance","availability",0.700854156829224,0.716044864581407,0.0151907077521822,"acceptable"
405,"Organizational Strategy","balanced",0.408293755806517,0.393153587950058,-0.0151401678564588,"acceptable"
341,"Healthcare","balanced",0.286683308449574,0.301809604336193,0.0151262958866191,"acceptable"
264,"Healthcare","availability",0.99,0.974927390054085,-0.0150726099459148,"acceptable"
392,"Infrastructure","representativeness",0.50537187429727,0.520429390829769,0.0150575165324988,"acceptable"
398,"Infrastructure","anchoring",0.514849720483762,0.499794086934372,-0.01505563354939,"acceptable"
306,"Infrastructure","confirmation",0.479161711274646,0.464184960006496,-0.0149767512681502,"acceptable"
382,"Financial Risk","availability",0.99,0.975171087663404,-0.014828912336596,"acceptable"
196,"Infrastructure","balanced",0.493013239197899,0.507719001946624,0.014705762748725,"acceptable"
510,"Healthcare","confirmation",0.70766099870787,0.722162864513796,0.0145018658059264,"acceptable"
483,"Infrastructure","anchoring",0.472794085051282,0.487271775409526,0.0144776903582434,"acceptable"
345,"Organizational Strategy","overconfidence",0.536035270453431,0.550449378634803,0.0144141081813722,"acceptable"
585,"AI Governance","confirmation",0.0410185884695966,0.0266214944348403,-0.0143970940347562,"acceptable"
776,"Financial Risk","anchoring",0.53491162062448,0.549186950969301,0.0142753303448212,"acceptable"
462,"Healthcare","representativeness",0.0487350090718828,0.0629797200465592,0.0142447109746764,"acceptable"
159,"Financial Risk","availability",0.845789200009846,0.859957383851703,0.0141681838418566,"acceptable"
43,"Infrastructure","confirmation",0.773932028849376,0.788052412952185,0.0141203841028088,"acceptable"
214,"AI Governance","anchoring",0.29282533450285,0.306886506850465,0.014061172347615,"acceptable"
625,"Healthcare","anchoring",0.248471638831077,0.262415285010063,0.0139436461789855,"acceptable"
133,"Organizational Strategy","balanced",0.69130879107397,0.705173071285171,0.0138642802112007,"acceptable"
571,"Public Policy","anchoring",0.365749792509596,0.35189264959969,-0.0138571429099059,"acceptable"
539,"Organizational Strategy","availability",0.742725520919226,0.729034431833534,-0.0136910890856915,"acceptable"
302,"Public Policy","confirmation",0.775776515973266,0.762150742184024,-0.0136257737892426,"acceptable"
276,"Public Policy","confirmation",0.472028294050833,0.485573945549813,0.0135456514989797,"acceptable"
258,"Public Policy","balanced",0.609421727329027,0.59589403877912,-0.013527688549907,"acceptable"
305,"Organizational Strategy","confirmation",0.427786377622979,0.41427890711778,-0.0135074705051982,"acceptable"
375,"Public Policy","balanced",0.365572272008285,0.379060389630087,0.0134881176218026,"acceptable"
589,"AI Governance","confirmation",0.445376039633993,0.458791429531295,0.0134153898973016,"acceptable"
330,"Infrastructure","confirmation",0.603100971854292,0.589711353685957,-0.0133896181683346,"acceptable"
816,"Public Policy","anchoring",0.1909611159825,0.177623554415723,-0.0133375615667773,"acceptable"
163,"Healthcare","representativeness",0.64801334728254,0.661189239521365,0.0131758922388251,"acceptable"
56,"Organizational Strategy","confirmation",0.672879474553047,0.659714455785089,-0.0131650187679575,"acceptable"
545,"AI Governance","anchoring",0.658943307089503,0.672073043197877,0.0131297361083744,"acceptable"
340,"AI Governance","balanced",0.710100008139852,0.697078384567346,-0.0130216235725066,"acceptable"
464,"Public Policy","balanced",0.0882107932935469,0.0753035109085261,-0.0129072823850208,"acceptable"
412,"Public Policy","representativeness",0.652308310056105,0.665163367004019,0.0128550569479139,"acceptable"
247,"Organizational Strategy","anchoring",0.596815348289674,0.60962767064146,0.0128123223517855,"acceptable"
319,"Infrastructure","anchoring",0.523959371215315,0.53673301466584,0.0127736434505257,"acceptable"
221,"AI Governance","balanced",0.244789227924775,0.232020752729687,-0.0127684751950887,"acceptable"
717,"Organizational Strategy","balanced",0.0687726353295147,0.0563107502761414,-0.0124618850533733,"acceptable"
519,"Public Policy","balanced",0.343970948620699,0.331552463147247,-0.0124184854734519,"acceptable"
364,"Organizational Strategy","confirmation",0.741537595435511,0.753886437905804,0.0123488424702924,"acceptable"
185,"Healthcare","anchoring",0.664929514404503,0.652633537600659,-0.0122959768038438,"acceptable"
710,"Infrastructure","representativeness",0.853171400068095,0.865460779817255,0.0122893797491604,"acceptable"
800,"Infrastructure","balanced",0.698105221579317,0.685848269350577,-0.0122569522287401,"acceptable"
208,"Public Policy","balanced",0.01,0.0222222486706456,0.0122222486706456,"acceptable"
149,"Infrastructure","representativeness",0.496803213725798,0.509015280163762,0.0122120664379645,"acceptable"
835,"Public Policy","representativeness",0.499340209848015,0.487211428365086,-0.0121287814829289,"acceptable"
675,"Infrastructure","confirmation",0.303073996291496,0.315154740146098,0.012080743854602,"acceptable"
855,"AI Governance","balanced",0.294890905753709,0.282876299736833,-0.012014606016876,"acceptable"
449,"AI Governance","balanced",0.208132941531949,0.196118843873781,-0.0120140976581673,"acceptable"
88,"AI Governance","availability",0.715704149010776,0.703690440461547,-0.012013708549229,"acceptable"
58,"Healthcare","anchoring",0.282805093000643,0.294777180774432,0.0119720877737894,"acceptable"
47,"Public Policy","availability",0.77207123517364,0.760160029017548,-0.011911206156092,"acceptable"
333,"Infrastructure","overconfidence",0.470543036784511,0.458760251498315,-0.0117827852861956,"acceptable"
594,"AI Governance","confirmation",0.934506557304412,0.946195268768043,0.0116887114636305,"acceptable"
385,"Healthcare","anchoring",0.526335362344398,0.537898971560209,0.0115636092158106,"acceptable"
629,"Healthcare","balanced",0.843483919475693,0.831927867480621,-0.0115560519950724,"acceptable"
620,"Infrastructure","anchoring",0.924058735569008,0.912520244388729,-0.0115384911802789,"acceptable"
720,"Infrastructure","balanced",0.788709218811709,0.77722273422004,-0.011486484591669,"acceptable"
200,"Public Policy","balanced",0.326425714383367,0.337819975082256,0.0113942606988885,"acceptable"
216,"Infrastructure","overconfidence",0.471569088369142,0.460196723716799,-0.0113723646523431,"acceptable"
344,"Organizational Strategy","representativeness",0.730829131585779,0.742182028511142,0.0113528969253636,"acceptable"
423,"Financial Risk","confirmation",0.308136981846765,0.319305622861474,0.0111686410147098,"acceptable"
628,"AI Governance","confirmation",0.203324055987177,0.214428305309424,0.0111042493222462,"acceptable"
646,"Healthcare","confirmation",0.742856256241212,0.731763847839535,-0.0110924084016768,"acceptable"
384,"Healthcare","overconfidence",0.52763893166557,0.538694504331797,0.0110555726662278,"acceptable"
503,"AI Governance","availability",0.166971432073551,0.178025517748561,0.0110540856750097,"acceptable"
293,"Organizational Strategy","availability",0.978969476294581,0.99,0.0110305237054188,"acceptable"
19,"Public Policy","anchoring",0.21170841466228,0.222630070241038,0.0109216555787574,"acceptable"
311,"Public Policy","availability",0.410790099843393,0.421701442050784,0.0109113422073903,"acceptable"
352,"Financial Risk","balanced",0.512252077949233,0.501356555571024,-0.0108955223782089,"acceptable"
514,"Financial Risk","balanced",0.893829829723109,0.883097630566378,-0.0107321991567303,"acceptable"
374,"Organizational Strategy","availability",0.551404947345026,0.562099454596195,0.0106945072511693,"acceptable"
665,"Public Policy","representativeness",0.901536301727174,0.912228163428239,0.0106918617010653,"acceptable"
655,"Infrastructure","confirmation",0.643177249889122,0.653799040569858,0.0106217906807353,"acceptable"
27,"Infrastructure","anchoring",0.296804284011596,0.286193748241146,-0.01061053577045,"acceptable"
752,"Public Policy","overconfidence",0.526217658037785,0.5367047212529,0.0104870632151142,"acceptable"
528,"Infrastructure","balanced",0.979540596622974,0.99,0.0104594033770263,"acceptable"
611,"AI Governance","representativeness",0.166152210475411,0.176585936787266,0.0104337263118548,"acceptable"
222,"Organizational Strategy","representativeness",0.783100249897689,0.793425670324026,0.0103254204263377,"acceptable"
353,"Public Policy","confirmation",0.393468080558814,0.383316463029085,-0.0101516175297295,"acceptable"
109,"Public Policy","representativeness",0.558564436587039,0.548730361816377,-0.009834074770662,"acceptable"
2,"AI Governance","anchoring",0.570566096073599,0.560785945796367,-0.00978015027723145,"acceptable"
451,"Infrastructure","anchoring",0.704264156434219,0.713874668405366,0.00961051197114648,"acceptable"
898,"Organizational Strategy","confirmation",0.421856422077399,0.412290500835752,-0.00956592124164646,"acceptable"
516,"Financial Risk","overconfidence",0.523664974689018,0.533130964564625,0.00946598987560721,"acceptable"
113,"Public Policy","overconfidence",0.476681395806372,0.467353954128921,-0.00932744167745114,"acceptable"
656,"Infrastructure","confirmation",0.799913629436633,0.79066055034608,-0.00925307909055273,"acceptable"
183,"Financial Risk","confirmation",0.781664518088801,0.77243183732484,-0.00923268076396044,"acceptable"
162,"Organizational Strategy","anchoring",0.564758135018055,0.57398541703947,0.00922728202141432,"acceptable"
351,"Infrastructure","confirmation",0.648638633004157,0.639559166231343,-0.00907946677281413,"acceptable"
298,"AI Governance","balanced",0.601761606836226,0.610840337036339,0.00907873020011296,"acceptable"
817,"Organizational Strategy","availability",0.697764787586325,0.706680953516839,0.00891616593051436,"acceptable"
604,"Public Policy","balanced",0.606558460183442,0.597728638468423,-0.00882982171501911,"acceptable"
394,"Financial Risk","anchoring",0.392936001045746,0.401757780869273,0.00882177982352744,"acceptable"
488,"Infrastructure","representativeness",0.703414277627598,0.712166046591751,0.0087517689641522,"acceptable"
39,"Healthcare","availability",0.537481343763824,0.546182159259526,0.00870081549570212,"acceptable"
181,"Public Policy","availability",0.128795060360433,0.120291188557635,-0.0085038718027975,"acceptable"
326,"Healthcare","confirmation",0.99,0.981516350647364,-0.00848364935263579,"acceptable"
283,"Financial Risk","representativeness",0.462161981029203,0.453755172908587,-0.00840680812061584,"acceptable"
156,"Healthcare","overconfidence",0.520985546545126,0.529379765163176,0.00839421861805023,"acceptable"
526,"Infrastructure","anchoring",0.4414201104932,0.433122970406508,-0.00829714008669213,"acceptable"
173,"Public Policy","representativeness",0.685808383539552,0.67767328202761,-0.00813510151194219,"acceptable"
749,"Public Policy","balanced",0.668893463583663,0.676845482751583,0.00795201916791999,"acceptable"
476,"AI Governance","availability",0.859648526745457,0.851817288867066,-0.00783123787839113,"acceptable"
50,"Healthcare","confirmation",0.382981562175555,0.390741491331584,0.00775992915602874,"acceptable"
107,"Organizational Strategy","representativeness",0.382659091160167,0.390371386907602,0.00771229574743482,"acceptable"
79,"AI Governance","confirmation",0.0321187461912632,0.0398214043870691,0.00770265819580593,"acceptable"
387,"Public Policy","balanced",0.824106176872738,0.816496367961827,-0.00760980891091023,"acceptable"
586,"Infrastructure","balanced",0.0598923820303753,0.0522850106092744,-0.00760737142110087,"acceptable"
429,"Healthcare","anchoring",0.674918212891789,0.667349722850127,-0.0075684900416626,"acceptable"
811,"Organizational Strategy","representativeness",0.766345045849448,0.758781495818627,-0.00756355003082121,"acceptable"
291,"Organizational Strategy","representativeness",0.494642733247019,0.487101034207958,-0.00754169903906121,"acceptable"
431,"Infrastructure","balanced",0.744156384223606,0.736634533864256,-0.00752185035935027,"acceptable"
87,"Organizational Strategy","confirmation",0.423919975683093,0.431370589593313,0.00745061391021951,"acceptable"
700,"Infrastructure","confirmation",0.0776474622811656,0.0702066797698014,-0.00744078251136424,"acceptable"
432,"Healthcare","availability",0.99,0.982678102218383,-0.00732189778161685,"acceptable"
765,"Infrastructure","balanced",0.763558758620638,0.770846275042322,0.00728751642168379,"acceptable"
168,"Public Policy","availability",0.310902030013542,0.303639283227834,-0.00726274678570749,"acceptable"
11,"Public Policy","balanced",0.565788701374549,0.558557355648437,-0.00723134572611228,"acceptable"
160,"AI Governance","anchoring",0.43591703493672,0.442965275098444,0.00704824016172467,"acceptable"
512,"AI Governance","balanced",0.548640786344185,0.555651271498091,0.00701048515390601,"acceptable"
198,"Public Policy","anchoring",0.548783919330454,0.541843688153506,-0.00694023117694709,"acceptable"
26,"Healthcare","availability",0.463422148921355,0.456549112311591,-0.00687303660976407,"acceptable"
697,"Infrastructure","balanced",0.58040366882924,0.573541102147229,-0.00686256668201135,"acceptable"
805,"Public Policy","availability",0.936285863906961,0.929434295075992,-0.00685156883096949,"acceptable"
471,"AI Governance","balanced",0.344950898806564,0.351722560921119,0.00677166211455488,"acceptable"
814,"Public Policy","balanced",0.227637346915435,0.220952242192759,-0.00668510472267594,"acceptable"
4,"Public Policy","anchoring",0.49682304898859,0.490145763748358,-0.00667728524023198,"acceptable"
692,"Organizational Strategy","anchoring",0.254457616189611,0.261077600457969,0.00661998426835769,"acceptable"
170,"Organizational Strategy","anchoring",0.59222282776318,0.598830532358989,0.00660770459580873,"acceptable"
694,"Public Policy","representativeness",0.746188991487725,0.739585542647139,-0.00660344884058572,"acceptable"
847,"AI Governance","confirmation",0.638225342108635,0.644795133609421,0.00656979150078618,"acceptable"
176,"Financial Risk","confirmation",0.770510490621673,0.763980888144899,-0.00652960247677348,"acceptable"
481,"AI Governance","balanced",0.356213101209141,0.349741776281491,-0.00647132492764985,"acceptable"
89,"Infrastructure","balanced",0.719302811042871,0.725690827593039,0.0063880165501673,"acceptable"
693,"Financial Risk","balanced",0.307623447757214,0.313858814287496,0.00623536653028195,"acceptable"
761,"Organizational Strategy","availability",0.528258819532734,0.534459467020402,0.00620064748766791,"acceptable"
591,"Healthcare","balanced",0.669119788880926,0.66299887777834,-0.00612091110258584,"acceptable"
666,"Healthcare","balanced",0.298986212257296,0.305047603361032,0.00606139110373638,"acceptable"
167,"Healthcare","availability",0.876811590804272,0.870776409590456,-0.0060351812138163,"acceptable"
878,"Healthcare","balanced",0.259727617457975,0.265753173920474,0.00602555646249958,"acceptable"
230,"Infrastructure","anchoring",0.31477835622034,0.320723315900651,0.00594495968031084,"acceptable"
698,"Healthcare","representativeness",0.49909438622999,0.493211337709472,-0.00588304852051819,"acceptable"
517,"Organizational Strategy","availability",0.99,0.984263256143855,-0.00573674385614487,"acceptable"
337,"Infrastructure","confirmation",0.477317667248426,0.471645320985605,-0.00567234626282143,"acceptable"
531,"AI Governance","balanced",0.490974212728906,0.485309733486218,-0.00566447924268842,"acceptable"
134,"AI Governance","availability",0.98437452083102,0.99,0.00562547916898026,"acceptable"
733,"Financial Risk","balanced",0.439391459012404,0.444930596192084,0.00553913717967963,"acceptable"
874,"Infrastructure","overconfidence",0.486371835134923,0.480920569188893,-0.00545126594603063,"acceptable"
68,"Public Policy","balanced",0.453169837035239,0.458611596108937,0.00544175907369809,"acceptable"
96,"AI Governance","balanced",0.39121191194281,0.396643161454831,0.00543124951202101,"acceptable"
794,"Healthcare","representativeness",0.680146149895154,0.674827109281226,-0.00531904061392741,"acceptable"
721,"Organizational Strategy","balanced",0.793016854522284,0.798327607407346,0.005310752885062,"acceptable"
37,"Infrastructure","balanced",0.0911029988434165,0.0858696454320778,-0.00523335341133879,"acceptable"
489,"Public Policy","anchoring",0.324461555031128,0.319262879300918,-0.00519867573021049,"acceptable"
820,"Financial Risk","confirmation",0.188053252650425,0.19323352382281,0.00518027117238526,"acceptable"
63,"Public Policy","confirmation",0.721222889625933,0.726302748106125,0.00507985848019188,"acceptable"
152,"Healthcare","availability",0.273933915388615,0.269141135389018,-0.00479277999959665,"acceptable"
455,"Infrastructure","availability",0.439013384744301,0.443666677559489,0.00465329281518861,"acceptable"
303,"Healthcare","anchoring",0.389617757367669,0.384978594873933,-0.00463916249373575,"acceptable"
190,"Public Policy","confirmation",0.488119693966582,0.48354465153157,-0.0045750424350125,"acceptable"
329,"Organizational Strategy","balanced",0.753876280703116,0.758429190907248,0.00455291020413218,"acceptable"
225,"Public Policy","availability",0.411549514563657,0.416053286813815,0.00450377225015797,"acceptable"
379,"AI Governance","confirmation",0.752447031809716,0.747963315642556,-0.0044837161671597,"acceptable"
371,"Public Policy","overconfidence",0.510872337408364,0.515221272371709,0.00434893496334554,"acceptable"
846,"Organizational Strategy","availability",0.662571146774448,0.666872847001636,0.0043017002271879,"acceptable"
746,"Healthcare","representativeness",0.254931154492078,0.250651489985302,-0.00427966450677592,"acceptable"
77,"Infrastructure","confirmation",0.746622620405396,0.750766626222235,0.00414400581683827,"acceptable"
213,"Financial Risk","overconfidence",0.510299155802932,0.514418818124104,0.00411966232117267,"acceptable"
130,"Organizational Strategy","anchoring",0.775793838447891,0.771811317147729,-0.00398252130016219,"acceptable"
393,"Organizational Strategy","confirmation",0.43888461289811,0.434933973296177,-0.00395063960193215,"acceptable"
686,"Healthcare","confirmation",0.445249432597775,0.449168609281143,0.00391917668336778,"acceptable"
702,"Public Policy","representativeness",0.566520635440247,0.562739644819687,-0.00378099062055992,"acceptable"
626,"Healthcare","anchoring",0.713739304536139,0.709996846406755,-0.0037424581293839,"acceptable"
668,"Public Policy","balanced",0.408428681048099,0.412118442570963,0.00368976152286399,"acceptable"
876,"Financial Risk","balanced",0.37710237953579,0.3807354602976,0.00363308076180896,"acceptable"
121,"Healthcare","availability",0.0136310758541804,0.01,-0.00363107585418038,"acceptable"
695,"Public Policy","anchoring",0.587212928399094,0.590731933942809,0.00351900554371409,"acceptable"
849,"AI Governance","balanced",0.442366043885704,0.438875455348774,-0.00349058853692985,"acceptable"
560,"Public Policy","availability",0.309573393278368,0.306084868120178,-0.00348852515819076,"acceptable"
118,"Healthcare","availability",0.0764616406301649,0.0730161291454661,-0.00344551148469879,"acceptable"
696,"Organizational Strategy","availability",0.238906720819927,0.242340808829747,0.00343408800982045,"acceptable"
730,"Infrastructure","availability",0.273409083632138,0.270006685674575,-0.00340239795756248,"acceptable"
5,"Healthcare","balanced",0.4687369893305,0.465372369164653,-0.00336462016584754,"acceptable"
845,"Healthcare","availability",0.751137481167823,0.74796596634606,-0.0031715148217627,"acceptable"
556,"Infrastructure","balanced",0.480462636356242,0.477341864993977,-0.0031207713622653,"acceptable"
681,"Public Policy","representativeness",0.606516258546617,0.609560789342893,0.00304453079627609,"acceptable"
75,"AI Governance","availability",0.012983911911957,0.01,-0.00298391191195697,"acceptable"
831,"Public Policy","availability",0.0140523645693902,0.0110875641305868,-0.00296480043880337,"acceptable"
864,"AI Governance","balanced",0.158038071903866,0.160899917954898,0.00286184605103201,"acceptable"
753,"Financial Risk","availability",0.0125657833691221,0.01,-0.00256578336912208,"acceptable"
127,"Financial Risk","availability",0.0505095499915666,0.0481381315181025,-0.00237141847346416,"acceptable"
290,"Healthcare","representativeness",0.169745407009032,0.167591817323712,-0.00215358968531945,"acceptable"
774,"Public Policy","confirmation",0.424798066559015,0.422706851356227,-0.00209121520278743,"acceptable"
592,"Healthcare","availability",0.0120011911266483,0.01,-0.00200119112664834,"acceptable"
621,"Organizational Strategy","anchoring",0.761697725608828,0.763624264265103,0.00192653865627479,"acceptable"
323,"AI Governance","representativeness",0.620703482808312,0.618880898928623,-0.00182258387968914,"acceptable"
67,"Healthcare","confirmation",0.587072375884745,0.585279731325258,-0.00179264455948724,"acceptable"
92,"Healthcare","availability",0.754428744181807,0.752665133318556,-0.00176361086325127,"acceptable"
883,"Financial Risk","anchoring",0.467852686586557,0.466225236642283,-0.0016274499442735,"acceptable"
438,"Financial Risk","balanced",0.393634456000291,0.395179032925338,0.00154457692504689,"acceptable"
287,"Infrastructure","confirmation",0.497392977088457,0.498886563559707,0.00149358647125053,"acceptable"
690,"Infrastructure","availability",0.794429817882091,0.793284776340319,-0.0011450415417722,"acceptable"
685,"AI Governance","balanced",0.0111407410237007,0.01,-0.00114074102370069,"acceptable"
832,"Financial Risk","representativeness",0.246904120635008,0.248022583285731,0.00111846265072293,"acceptable"
652,"Organizational Strategy","overconfidence",0.502714919007849,0.503800886610989,0.00108596760313961,"acceptable"
706,"AI Governance","availability",0.163090776530234,0.162082524486063,-0.00100825204417113,"acceptable"
120,"Healthcare","overconfidence",0.497807310626376,0.496930234876927,-0.000877075749449452,"acceptable"
650,"AI Governance","confirmation",0.778912794430507,0.778048326848191,-0.000864467582315953,"acceptable"
501,"Healthcare","anchoring",0.306738143591792,0.307567615089378,0.000829471497585388,"acceptable"
899,"AI Governance","balanced",0.900965056696441,0.900146031892932,-0.000819024803509483,"acceptable"
840,"Infrastructure","representativeness",0.615701143443584,0.616487631101904,0.000786487658319568,"acceptable"
388,"Healthcare","confirmation",0.588533123804955,0.589309285043126,0.000776161238171147,"acceptable"
466,"Public Policy","availability",0.244103693468038,0.244867561559339,0.000763868091300246,"acceptable"
584,"Healthcare","balanced",0.243110930628609,0.242424287824183,-0.000686642804426318,"acceptable"
23,"AI Governance","confirmation",0.203377792729298,0.20269499690526,-0.00068279582403788,"acceptable"
566,"Infrastructure","anchoring",0.242435453010839,0.24179929841043,-0.0006361546004095,"acceptable"
866,"Organizational Strategy","confirmation",0.560781942530302,0.561317926345276,0.00053598381497344,"acceptable"
713,"AI Governance","availability",0.234598127682783,0.234291868990549,-0.000306258692233885,"acceptable"
613,"Infrastructure","confirmation",0.230255674468353,0.229970056295833,-0.000285618172520374,"acceptable"
708,"Public Policy","availability",0.549519251098853,0.549800554298988,0.000281303200134642,"acceptable"
784,"Healthcare","balanced",0.91003463966772,0.909798018281105,-0.000236621386615066,"acceptable"
158,"Infrastructure","confirmation",0.278788061323576,0.278985962703615,0.000197901380039278,"acceptable"
871,"AI Governance","balanced",0.202837010344956,0.203027798946874,0.000190788601917513,"acceptable"
12,"AI Governance","confirmation",0.852162526391912,0.852250062443647,8.75360517351709e-05,"acceptable"
325,"Financial Risk","balanced",0.56325516368961,0.563191881997412,-6.32816921971591e-05,"acceptable"
74,"Financial Risk","availability",0.99,0.99,0,"acceptable"
80,"Infrastructure","balanced",0.01,0.01,0,"acceptable"
102,"Public Policy","availability",0.99,0.99,0,"acceptable"
207,"Infrastructure","overconfidence",0.99,0.99,0,"acceptable"
243,"Healthcare","confirmation",0.99,0.99,0,"acceptable"
282,"Healthcare","overconfidence",0.99,0.99,0,"acceptable"
368,"Infrastructure","availability",0.99,0.99,0,"acceptable"
411,"Healthcare","overconfidence",0.99,0.99,0,"acceptable"
453,"Public Policy","overconfidence",0.99,0.99,0,"acceptable"
472,"Organizational Strategy","overconfidence",0.01,0.01,0,"acceptable"
550,"Organizational Strategy","availability",0.99,0.99,0,"acceptable"
575,"AI Governance","availability",0.99,0.99,0,"acceptable"
661,"AI Governance","confirmation",0.01,0.01,0,"acceptable"
670,"AI Governance","availability",0.99,0.99,0,"acceptable"
672,"Public Policy","availability",0.99,0.99,0,"acceptable"
742,"Public Policy","availability",0.99,0.99,0,"acceptable"
751,"Public Policy","availability",0.99,0.99,0,"acceptable"
786,"Public Policy","balanced",0.99,0.99,0,"acceptable"
791,"Organizational Strategy","availability",0.99,0.99,0,"acceptable"
798,"Healthcare","availability",0.99,0.99,0,"acceptable"
858,"Public Policy","confirmation",0.99,0.99,0,"acceptable"
