"case_id","domain","bias_profile","base_rate","evidence_signal","anchor","salience_multiplier","confirming_evidence","disconfirming_evidence","evidence_based_probability","judged_probability","confidence","outcome","brier_score","confidence_gap","bias_magnitude","probability_bin","review_flag"
481,"AI Governance","balanced",0.531374242994934,-0.175161141785793,0.679053543321788,1.44497847759631,0.190670059528202,0.141578012751415,0.356213101209141,0.356213101209141,0.349741776281491,0,0.126887773473034,-0.00647132492764985,0,"[0.3,0.4)","acceptable"
482,"Public Policy","availability",0.21532107857056,-0.0307440364267677,0.703749930532649,1.0970090786228,0.0514096958795562,0.214774196175858,0.184577042143792,0.202482690937082,0.241684765990507,1,0.636033858254958,0.039202075053425,0.0179056487932902,"[0.2,0.3)","review"
483,"Infrastructure","anchoring",0.443394671857823,0.120426739798859,0.361538463644683,1.54281044460367,0.130392204411328,0.10602341957856,0.563821411656681,0.472794085051282,0.487271775409526,1,0.277946076756915,0.0144776903582434,0.0910273266053991,"[0.4,0.5)","review"
484,"Organizational Strategy","balanced",0.572446132393088,0.219386567710899,0.267178768990561,1.00756988695357,0.273197262827307,0.0959245653357357,0.791832700103987,0.791832700103987,0.727606383341255,1,0.0433336247459966,-0.0642263167627316,0,"[0.7,0.8)","acceptable"
485,"Healthcare","anchoring",0.305051920202095,0.140096528106369,0.395958738331683,1.06205178860109,0.172601608699188,0.223921843897551,0.445148448308464,0.423013078818913,0.475455334997948,1,0.33291390721403,0.0524422561790355,0.0221353694895515,"[0.4,0.5)","review"
486,"Infrastructure","balanced",0.179467612260487,0.168365414603613,0.573443421348929,1.55107270679437,0.272532801213674,0.20211774178315,0.3478330268641,0.3478330268641,0.369408553800449,0,0.120987814577442,0.0215755269363485,0,"[0.3,0.4)","acceptable"
487,"Financial Risk","overconfidence",0.173113743565045,0.0620020600035787,0.389319772552699,1.02462483053096,0.141784425778314,0.197805667854846,0.235115803568624,0.235115803568624,0.129162124996074,1,0.585047833950472,-0.10595367857255,0,"[0.2,0.3)","review"
488,"Infrastructure","representativeness",0.823735409090295,-0.185109433019534,0.60536747588776,0.846971967560239,0.0827081862604245,0.268684451677836,0.638625976070762,0.703414277627598,0.712166046591751,1,0.0879630907151592,0.0087517689641522,0.0647883015568368,"[0.7,0.8)","acceptable"
489,"Public Policy","anchoring",0.118777951830998,-0.175195619114675,0.708803455624729,1.22413586804178,0.246085377875715,0.0100460878573358,0.01,0.324461555031128,0.319262879300918,0,0.105275300693218,-0.00519867573021049,0.314461555031128,"[0.3,0.4)","review"
490,"Infrastructure","overconfidence",0.772488606418483,0.0605521575780585,0.482842204277404,1.05558780652937,0.157951018027961,0.178149858559482,0.833040763996541,0.833040763996541,0.966257069595158,0,0.693956914479942,0.133216305598617,0,"[0.8,0.9)","review"
491,"Financial Risk","availability",0.538372813630849,-0.137458347016945,0.484765709238127,1.49804550770205,0.228395494446158,0.285110140079632,0.400914466613904,0.60058811568372,0.5659860000219,1,0.159529853333082,-0.0346021156618203,0.199673649069816,"[0.6,0.7)","review"
492,"Financial Risk","balanced",0.596897807053756,0.175475975382142,0.74727552512195,1.41061636975501,0.0511467635398731,0.166001666011289,0.772373782435898,0.772373782435898,0.739348255120264,1,0.05181369492254,-0.0330255273156334,0,"[0.7,0.8)","acceptable"
493,"AI Governance","balanced",0.482579853350762,-0.0942325498908758,0.898711391235702,1.19175567189232,0.14771543329116,0.00493971803225577,0.388347303459886,0.388347303459886,0.350181740456136,0,0.150813628104565,-0.0381655630037508,0,"[0.3,0.4)","acceptable"
494,"Financial Risk","representativeness",0.285388405807316,0.143258020747453,0.651097387587652,0.756852935650386,0.126141625712626,0.238152649370022,0.428646426554769,0.378506119293161,0.322817169655889,0,0.143266882342368,-0.0556889496372722,0.0501403072616086,"[0.3,0.4)","acceptable"
495,"Healthcare","balanced",0.785407837561797,0.0292615388752893,0.47596629394684,1.21853934316896,0.271628971374594,0.226188173471019,0.814669376437087,0.814669376437087,0.83596960431323,1,0.0343474400302183,0.0213002278761434,0,"[0.8,0.9)","acceptable"
496,"AI Governance","availability",0.529224315565079,0.154589682817459,0.538945796317421,0.891081183566712,0.0137486571678892,0.267732125334442,0.683813998382539,0.609333787018198,0.554933230208242,0,0.371287664001939,-0.0544005568099563,0.0744802113643405,"[0.6,0.7)","review"
497,"Healthcare","confirmation",0.56088266116567,0.245388022391126,0.591205677506514,1.40582202130463,0.170294030732475,0.0681001324206591,0.806270683556795,0.918670861795545,0.935390841358404,0,0.843956152312169,0.0167199795628599,0.112400178238749,"[0.9,1]","review"
498,"Financial Risk","anchoring",0.501301714184228,-0.109230644186027,0.591073433216661,1.16714311176911,0.252604571543634,0.0956921834265813,0.392071069998201,0.481622133446508,0.447611807194762,0,0.231959879425566,-0.0340103262517465,0.0895510634483071,"[0.4,0.5)","acceptable"
499,"AI Governance","anchoring",0.690503268293105,-0.16069415549282,0.492659492837265,1.39327149614692,0.215593059710227,0.257247168989852,0.529809112800285,0.513091783816926,0.547872838204638,0,0.263263178620435,0.0347810543877115,0.016717328983359,"[0.5,0.6)","review"
500,"AI Governance","representativeness",0.673468687187415,0.110553827951662,0.273524122056551,1.2515962677775,0.247390402550809,0.266756506660022,0.784022515139077,0.745328675355995,0.786707892806572,1,0.0648574835959322,0.0413792174505768,0.0386938397830818,"[0.7,0.8)","acceptable"
501,"Healthcare","anchoring",0.487259968265425,-0.242245621746406,0.38217834001407,1.47527218104806,0.177041972754523,0.196276001539081,0.245014346519019,0.306738143591792,0.307567615089378,0,0.094088288734139,0.000829471497585388,0.0617237970727729,"[0.3,0.4)","acceptable"
502,"Organizational Strategy","representativeness",0.327785584633239,0.237467788625509,0.865987301664427,0.770688517624512,0.0199869493721053,0.236171554494649,0.565253373258747,0.482139647239819,0.497944419432743,1,0.268179344960899,0.0158047721929235,0.083113726018928,"[0.4,0.5)","review"
503,"AI Governance","availability",0.254939568485133,-0.0239584351656958,0.761163231730461,0.722879092651419,0.0810350316110998,0.275108328717761,0.230981133319437,0.166971432073551,0.178025517748561,1,0.69393659498159,0.0110540856750097,0.064009701245886,"[0.1,0.2)","review"
504,"Organizational Strategy","confirmation",0.431724052142818,-0.225744316470809,0.632847202615812,1.54469987666234,0.128540565026924,0.223649989860132,0.205979735672008,0.230534691242501,0.174258364581262,1,0.592076861381273,-0.0562763266612387,0.0245549555704929,"[0.2,0.3)","review"
505,"Financial Risk","anchoring",0.560465809213929,-0.149666944635101,0.409228721773252,0.806666372669861,0.230560444272123,0.128799006761983,0.410798864578828,0.410092300316319,0.442279714168954,1,0.347991094146092,0.0321874138526355,0.000706564262509313,"[0.4,0.5)","review"
506,"AI Governance","balanced",0.58886413720902,-0.197418815456331,0.558512649266049,1.10939559340477,0.163474492658861,0.2690487743821,0.39144532175269,0.39144532175269,0.422447482184974,0,0.153229439922067,0.0310021604322841,0,"[0.3,0.4)","acceptable"
507,"Financial Risk","availability",0.574743677710649,-0.242544377688318,0.550662056077272,0.806978718005121,0.00963618897367269,0.00226556870620698,0.33219930002233,0.268077765254218,0.231751937611699,0,0.0718656882236959,-0.0363258276425198,0.0641215347681117,"[0.2,0.3)","acceptable"
508,"Healthcare","overconfidence",0.641058915143367,0.216127584804781,0.459204362030141,0.770808567432687,0.089654432865791,0.149305090494454,0.857186499948148,0.857186499948148,0.99,1,0.0203956957970604,0.132813500051852,0,"[0.8,0.9)","review"
509,"Financial Risk","balanced",0.255139013950247,-0.154512364184484,0.472312373039313,1.28221556227654,0.0499158499063924,0.12247930909507,0.100626649765763,0.100626649765763,0.0607858451282849,0,0.0101257226430816,-0.0398408046374786,0,"[0.1,0.2)","acceptable"
510,"Healthcare","confirmation",0.39047249769792,0.235203964170069,0.381303965882398,0.786721644131467,0.138981600967236,0.0834306969540194,0.625676461867988,0.70766099870787,0.722162864513796,1,0.08546209167648,0.0145018658059264,0.0819845368398818,"[0.7,0.8)","acceptable"
511,"Infrastructure","balanced",0.466399198188446,-0.0728206760250032,0.20163696303498,0.778681425889954,0.220462701329961,0.162655167561024,0.393578522163443,0.393578522163443,0.35013522757261,1,0.367747008781473,-0.043443294590833,0,"[0.3,0.4)","review"
512,"AI Governance","balanced",0.332475391821936,0.21616539452225,0.810973232146353,1.43785034348257,0.138276618230157,0.183660637191497,0.548640786344185,0.548640786344185,0.555651271498091,0,0.301006712440366,0.00701048515390601,0,"[0.5,0.6)","review"
513,"AI Governance","confirmation",0.832969023461919,-0.182406067964621,0.719717986648902,1.06862802447285,0.267769090505317,0.266491873841733,0.650562955497298,0.771506072056945,0.796887008897821,0,0.595221619220737,0.0253809368408757,0.120943116559647,"[0.7,0.8)","review"
514,"Financial Risk","balanced",0.716731608344708,0.177098221378401,0.594050217373297,1.55836745700799,0.180794925196096,0.138960431213491,0.893829829723109,0.893829829723109,0.883097630566378,1,0.0112721050566241,-0.0107321991567303,0,"[0.8,0.9)","acceptable"
515,"Healthcare","overconfidence",0.197044602734968,0.131449649692513,0.593873702269047,1.29755136577878,0.0197753274813294,0.0361937972484156,0.328494252427481,0.328494252427481,0.259891953398474,0,0.10790847387789,-0.0686022990290076,0,"[0.3,0.4)","acceptable"
516,"Financial Risk","overconfidence",0.453468594548758,0.0701963801402599,0.28640460036695,0.884793456364423,0.0476101212669164,0.216066050785594,0.523664974689018,0.523664974689018,0.533130964564625,1,0.226895056338014,0.00946598987560721,0,"[0.5,0.6)","acceptable"
517,"Organizational Strategy","availability",0.797135257767513,0.158982926164754,0.337695947336033,1.57647876869887,0.264454658213072,0.118480915459804,0.956118183932267,0.99,0.984263256143855,1,1e-04,-0.00573674385614487,0.0338818160677329,"[0.9,1]","acceptable"
518,"Healthcare","balanced",0.20911387676606,0.00120712374337018,0.76347251329571,1.18832888123579,0.10568442705553,0.215087279607542,0.21032100050943,0.21032100050943,0.18290795186451,0,0.0442349232552875,-0.0274130486449192,0,"[0.2,0.3)","acceptable"
519,"Public Policy","balanced",0.407638808619231,-0.0636678599985316,0.839502160437405,1.06429305376951,0.0273213105741888,0.0974003224633634,0.343970948620699,0.343970948620699,0.331552463147247,1,0.430374116253625,-0.0124184854734519,0,"[0.3,0.4)","review"
520,"AI Governance","representativeness",0.161594544851687,0.195365537772886,0.747498264862224,1.48847967055626,0.0810343234799802,0.00453217264730483,0.356960082624573,0.288582144404063,0.265775362428159,1,0.506115365260721,-0.0228067819759044,0.0683779382205102,"[0.2,0.3)","review"
521,"Organizational Strategy","availability",0.798153372097295,-0.215387371485122,0.272319271741435,1.14247110760771,0.0826441915472969,0.280148773896508,0.582766000612173,0.665793318195503,0.767167167410389,1,0.111694106162772,0.101373849214886,0.0830273175833303,"[0.6,0.7)","acceptable"
522,"Organizational Strategy","availability",0.713757783488836,-0.213002015720122,0.499489000556059,1.03134867276531,0.107034132443368,0.0410652381135151,0.500755767768715,0.516453796467836,0.540515235193199,0,0.266724523886041,0.024061438725363,0.0156980286991216,"[0.5,0.6)","review"
523,"Healthcare","overconfidence",0.249699512927327,0.111900585354306,0.226394422329031,1.23383204985876,0.027552848844789,0.0157032201066613,0.361600098281633,0.361600098281633,0.306240137594286,0,0.130754631077287,-0.0553599606873467,0,"[0.3,0.4)","acceptable"
524,"Healthcare","balanced",0.569992528785951,0.226725025800988,0.366344463592395,1.06579888404813,0.0709839269751683,0.158755296771415,0.79671755458694,0.79671755458694,0.841820002940211,1,0.0413237526131139,0.0451024483532712,0,"[0.7,0.8)","acceptable"
525,"Public Policy","balanced",0.455208367516752,-0.151844866806641,0.372246681177057,0.948225854919292,0.128324056975543,0.256563790258951,0.303363500710111,0.303363500710111,0.28455343809489,0,0.0920294135630936,-0.0188100626152212,0,"[0.3,0.4)","acceptable"
526,"Infrastructure","anchoring",0.575280474522151,-0.0319499594625086,0.316862949356437,0.818637155531906,0.178086523222737,0.00136631336063147,0.543330515059642,0.4414201104932,0.433122970406508,0,0.194851713947829,-0.00829714008669213,0.101910404566443,"[0.4,0.5)","acceptable"
527,"Infrastructure","overconfidence",0.566641328821424,-0.148353650351055,0.282698092842475,0.700619369000196,0.155878667067736,0.262907922430895,0.418287678470369,0.418287678470369,0.385602749858517,0,0.174964581960131,-0.0326849286118522,0,"[0.4,0.5)","acceptable"
528,"Infrastructure","balanced",0.766709333076142,0.212831263546832,0.676908191433176,1.13931931315456,0.035469085816294,0.120961009617895,0.979540596622974,0.979540596622974,0.99,1,0.000418587186543877,0.0104594033770263,0,"[0.9,1]","acceptable"
529,"AI Governance","anchoring",0.441383283666801,0.0296326635871083,0.74959931334015,1.54117711279541,0.197957488917746,0.136390561563894,0.471015947253909,0.596378461992717,0.563166833397696,0,0.355667269928799,-0.0332116285950208,0.125362514738808,"[0.5,0.6)","review"
530,"Healthcare","availability",0.78201402190607,-0.0624712789431214,0.606942124757916,1.56142683238722,0.192976657720283,0.0183336903573945,0.719542742962949,0.99,0.964291994855778,0,0.9801,-0.0257080051442223,0.270457257037051,"[0.9,1]","review"
531,"AI Governance","balanced",0.658726190414745,-0.167751977685839,0.573976674163714,1.02902060104534,0.100915047177114,0.24113318324089,0.490974212728906,0.490974212728906,0.485309733486218,1,0.259107252106957,-0.00566447924268842,0,"[0.4,0.5)","review"
532,"Public Policy","overconfidence",0.668576943711378,0.235192476538941,0.307890466507524,1.57066556115169,0.218977402104065,0.215124804060906,0.903769420250319,0.903769420250319,0.99,1,0.00926032447895973,0.0862305797496811,0,"[0.9,1]","acceptable"
533,"Financial Risk","overconfidence",0.425304638186935,-0.0579412556253374,0.448967849486507,0.913038031128235,0.147647949820384,0.208611950674094,0.367363382561598,0.367363382561598,0.314308735586237,0,0.134955854847099,-0.0530546469753608,0,"[0.3,0.4)","acceptable"
534,"AI Governance","representativeness",0.126265216933098,-0.00719825236592442,0.582928657042794,0.844289042521268,0.0144653588533401,0.211524101276882,0.119066964567173,0.121586352895247,0.165760998932394,0,0.0147832412103675,0.0441746460371477,0.00251938832807354,"[0.1,0.2)","acceptable"
535,"Organizational Strategy","balanced",0.764983203576412,-0.139819550560787,0.55260723202955,1.2519626728259,0.185718397074379,0.0712452204432339,0.625163653015625,0.625163653015625,0.505122662075355,1,0.140502287020591,-0.12004099094027,0,"[0.6,0.7)","review"
536,"Healthcare","availability",0.35481367087923,-0.0825903973309323,0.684046281711198,1.35956236307975,0.278797362721525,0.00903407405130565,0.272223273548298,0.370104517070628,0.45224827015333,0,0.136977353556083,0.0821437530827012,0.0978812435223309,"[0.3,0.4)","acceptable"
537,"Organizational Strategy","availability",0.525744894659147,0.0762878496898338,0.319550945213996,0.94161532218568,0.0496260713087395,0.0730609650956467,0.60203274434898,0.566883256536495,0.52313141444484,0,0.321356626541421,-0.0437518420916548,0.0351494878124859,"[0.5,0.6)","review"
538,"AI Governance","balanced",0.128189830773044,0.126530986046419,0.59192093659658,1.54159189651255,0.249161093286239,0.187344063562341,0.254720816819463,0.254720816819463,0.205658276213728,0,0.0648826945211744,-0.0490625406057353,0,"[0.2,0.3)","acceptable"
539,"Organizational Strategy","availability",0.666747307486366,-0.150654470198788,0.600468506105244,1.4391316198511,0.0724809375358745,0.00646840387489647,0.516092837287579,0.742725520919226,0.729034431833534,1,0.0661901575862836,-0.0136910890856915,0.226632683631647,"[0.7,0.8)","review"
540,"Financial Risk","overconfidence",0.755658475996461,-0.107121493085288,0.845461128326133,1.34277886995114,0.276827012677677,0.0818817405262962,0.648536982911173,0.648536982911173,0.707951776075643,1,0.123526252381181,0.0594147931644693,0,"[0.6,0.7)","acceptable"
541,"Infrastructure","balanced",0.188425476511475,-0.150299108587205,0.602835006546229,0.992390368226916,0.274789502704516,0.282934074732475,0.0381263679242693,0.0381263679242693,0.0644676710520996,0,0.00145361993109675,0.0263413031278303,0,"[0,0.1)","acceptable"
542,"AI Governance","balanced",0.284923466003966,0.0332477011252195,0.87937813536264,0.852637940063141,0.174202442821115,0.299655616935343,0.318171167129185,0.318171167129185,0.284113363018781,1,0.464890557333978,-0.0340578041104039,0,"[0.3,0.4)","review"
543,"Financial Risk","availability",0.291358005977236,-0.165973591851071,0.529983430216089,1.42354158421513,0.00047184198629111,0.27079671327956,0.125384414126165,0.178489927521047,0.103450606323834,0,0.0318586542264685,-0.0750393211972124,0.0531055133948815,"[0.1,0.2)","acceptable"
544,"AI Governance","anchoring",0.106173530651722,0.221815572935157,0.751540228468366,1.40535997832194,0.29654698446393,0.0448348926845938,0.327989103586879,0.518587109783548,0.498992844125599,1,0.231758370866558,-0.0195942656579488,0.190598006196669,"[0.5,0.6)","review"
545,"AI Governance","anchoring",0.746526266762521,0.00220404251012951,0.549203637754545,1.06690296446905,0.249126776657067,0.269406245090067,0.748730309272651,0.658943307089503,0.672073043197877,1,0.116319667779045,0.0131297361083744,0.0897870021831476,"[0.6,0.7)","acceptable"
546,"Public Policy","confirmation",0.408307022321969,-0.22646526619792,0.222133671608754,0.78757099788636,0.239249652042054,0.152945511904545,0.181841756124049,0.319710548591102,0.354317030663346,1,0.46279373769822,0.0346064820722448,0.137868792467052,"[0.3,0.4)","review"
547,"AI Governance","balanced",0.620911645144224,0.193903612205759,0.29371854045894,0.847550782607868,0.256630645506084,0.148075839551166,0.814815257349983,0.814815257349983,0.860403926023944,1,0.0342933889103531,0.0455886686739612,0,"[0.8,0.9)","acceptable"
548,"AI Governance","balanced",0.339299446693622,-0.151611201581545,0.813522103126161,1.26775127763394,0.178856356116012,0.186175828124397,0.187688245112076,0.187688245112076,0.170330034583036,0,0.0352268773532509,-0.0173582105290404,0,"[0.1,0.2)","acceptable"
549,"Organizational Strategy","confirmation",0.434460661455523,-0.156482908525504,0.777608685777523,1.39255403352436,0.273493789904751,0.0841089545516297,0.277977752930019,0.467334650760749,0.525853682634735,1,0.283732374280173,0.0585190318739858,0.18935689783073,"[0.4,0.5)","review"
550,"Organizational Strategy","availability",0.705668831849471,0.0330631976248696,0.349405745696276,1.46967408037744,0.148019331344403,0.0297607381828129,0.73873202947434,0.99,0.99,1,1e-04,0,0.25126797052566,"[0.9,1]","review"
551,"Healthcare","anchoring",0.442515557596926,0.0431624443735927,0.248062560078688,1.59342001385521,0.103201652155258,0.0147320690564811,0.485678001970518,0.378751053119195,0.360259586741353,1,0.38595025400051,-0.0184914663778416,0.106926948851324,"[0.3,0.4)","review"
552,"AI Governance","availability",0.354369386879262,0.234985709539615,0.235252505075186,1.02214577852283,0.043013753509149,0.183457034477033,0.589355096418876,0.602406823855468,0.638920734125145,1,0.158080333716697,0.0365139102696771,0.0130517274365917,"[0.6,0.7)","acceptable"
553,"Public Policy","availability",0.681134164822288,-0.122062790906057,0.890954456478357,0.844430770445615,0.239862645626999,0.084853682667017,0.559071373916231,0.472097071010172,0.514359761996806,0,0.222875644456383,0.042262690986634,0.0869743029060596,"[0.4,0.5)","acceptable"
554,"Healthcare","representativeness",0.831962192920037,0.14965101913549,0.644221828156151,0.944340786430985,0.213574645109475,0.00750559042207897,0.981613212055527,0.929235355358105,0.873973184313802,1,0.00500763493129367,-0.0552621710443026,0.0523778566974216,"[0.9,1]","acceptable"
555,"Financial Risk","anchoring",0.408589046471752,-0.18090813967865,0.8634785650298,0.996731814579107,0.175586271216162,0.0546116877347231,0.227680906793103,0.513789852999616,0.574686719852777,0,0.263980013045367,0.060896866853161,0.286108946206514,"[0.5,0.6)","review"
556,"Infrastructure","balanced",0.6079995066626,-0.127536870306358,0.606768394843675,0.821874899696559,0.155162886623293,0.193019558605738,0.480462636356242,0.480462636356242,0.477341864993977,1,0.269919072221906,-0.0031207713622653,0,"[0.4,0.5)","review"
557,"Healthcare","representativeness",0.497406110481825,0.181196178658865,0.68887032517232,0.809011389035732,0.0785232762107626,0.0258125274209306,0.67860228914069,0.615183626610087,0.635277478787339,0,0.378450894449139,0.0200938521772513,0.0634186625306029,"[0.6,0.7)","review"
558,"Financial Risk","overconfidence",0.196416199405212,0.0589275440433994,0.545393829001114,1.23589348045643,0.28270945250988,0.285938697843812,0.255343743448611,0.255343743448611,0.157481240828056,0,0.0652004273183502,-0.0978625026205555,0,"[0.2,0.3)","acceptable"
559,"Financial Risk","overconfidence",0.137414902588353,-0.1076995319454,0.261728153936565,1.54987566373311,0.212944872491062,0.186321880831383,0.0297153706429526,0.0297153706429526,0.01,0,0.000883003252448051,-0.0197153706429526,0,"[0,0.1)","acceptable"
560,"Public Policy","availability",0.127901869791094,0.0766760864062235,0.394923636619933,1.51322947512381,0.222118419595063,0.244182335142978,0.204577956197318,0.309573393278368,0.306084868120178,0,0.0958356858258834,-0.00348852515819076,0.104995437081051,"[0.3,0.4)","acceptable"
561,"Organizational Strategy","confirmation",0.821476897771936,0.223735409090295,0.665493833622895,1.19557466646656,0.193331835069694,0.0954718431690708,0.99,0.99,0.962361864564208,1,1e-04,-0.0276381354357923,0,"[0.9,1]","acceptable"
562,"Infrastructure","confirmation",0.360305157338735,-0.0204717196756974,0.735489029320888,1.04812575960532,0.0656450747977942,0.240241517010145,0.339833437663037,0.308264966547722,0.369321883712073,0,0.0950272896006681,0.0610569171643507,0.0315684711153154,"[0.3,0.4)","acceptable"
563,"Infrastructure","confirmation",0.683614229049999,-0.126977496081963,0.233696212642826,0.708982006786391,0.104588785814121,0.201684492244385,0.556636732968036,0.569718189333798,0.622280856624442,1,0.185142436590185,0.0525626672906438,0.0130814563657623,"[0.5,0.6)","acceptable"
564,"Financial Risk","overconfidence",0.266258180921432,0.0158830692525953,0.641476892284118,1.54249644195661,0.0551868213806301,0.0373730712337419,0.282141250174027,0.282141250174027,0.194997750243638,0,0.0796036850497628,-0.0871434999303892,0,"[0.2,0.3)","acceptable"
565,"Healthcare","confirmation",0.698032569163479,0.122204240644351,0.475521272933111,0.712616440234706,0.0968174359062687,0.0657369646942243,0.82023680980783,0.874682820889866,0.831892656346716,1,0.0157043953801214,-0.0427901645431501,0.0544460110820364,"[0.8,0.9)","acceptable"
566,"Infrastructure","anchoring",0.363966150872875,-0.17300212290138,0.305344972503372,1.02644502094481,0.26411056292709,0.183052901923656,0.190964027971495,0.242435453010839,0.24179929841043,1,0.573904042854892,-0.0006361546004095,0.0514714250393445,"[0.2,0.3)","review"
567,"Financial Risk","confirmation",0.121270231634844,0.183324786834419,0.749826906505041,1.44355934406631,0.118549027852714,0.29410007300321,0.304595018469263,0.29649921520031,0.318056443896243,1,0.494913354213779,0.0215572286959321,0.00809580326895232,"[0.2,0.3)","review"
568,"AI Governance","availability",0.583138914918527,0.07234395458363,0.260598285845481,1.21428609329741,0.200130368233658,0.00118115998338908,0.655482869502157,0.795943732831153,0.724555067776445,0,0.63352642583319,-0.0713886650547082,0.140460863328996,"[0.7,0.8)","review"
569,"Infrastructure","anchoring",0.468765977676958,0.2419258604059,0.759801476239227,1.25583265619352,0.207590919407085,0.298540993756615,0.710691838082857,0.732791175253224,0.714786961340509,1,0.0714005560225534,-0.0180042139127149,0.0220993371703663,"[0.7,0.8)","acceptable"
570,"Financial Risk","balanced",0.299548202275764,-0.169841219671071,0.252874685358256,1.04421400795691,0.0956194644095376,0.149706906499341,0.129706982604694,0.129706982604694,0.14884684157694,0,0.0168239013364143,0.0191398589722467,0,"[0.1,0.2)","acceptable"
571,"Public Policy","anchoring",0.35597056368133,-0.148502614349127,0.559205378615297,0.720969554083422,0.143737133592367,0.279950316413306,0.207467949332204,0.365749792509596,0.35189264959969,0,0.133772910720812,-0.0138571429099059,0.158281843177392,"[0.3,0.4)","review"
572,"Financial Risk","confirmation",0.151655175630003,0.169917442370206,0.528099641064182,1.34509995598346,0.0777430158108473,0.101994822663255,0.321572618000209,0.348068842716748,0.266297379585514,1,0.42501423383668,-0.0817714631312343,0.0264962247165386,"[0.3,0.4)","review"
573,"AI Governance","representativeness",0.163263273506891,0.0152259495807812,0.484113929630257,0.802841864270158,0.0264480776153505,0.138028711080551,0.178489223087672,0.173160140734399,0.113815100978907,0,0.0299844343391568,-0.0593450397554916,0.00532908235327342,"[0.1,0.2)","acceptable"
574,"Healthcare","balanced",0.810487968637608,-0.191887747729197,0.711316596344113,1.36801514551044,0.0109315493842587,0.149204798368737,0.618600220908411,0.618600220908411,0.58168196201874,0,0.382666233307935,-0.0369182588896714,0,"[0.6,0.7)","review"
575,"AI Governance","availability",0.674889116804115,0.162659102235921,0.622756273089908,1.28933109273203,0.186353677441366,0.222373245866038,0.837548219040036,0.99,0.99,0,0.9801,0,0.152451780959964,"[0.9,1]","review"
576,"AI Governance","balanced",0.819197826867457,0.1723934749607,0.809921483672224,1.17332584138494,0.201352572790347,0.0937554295174777,0.99,0.99,0.917307072601433,1,1e-04,-0.0726929273985675,0,"[0.9,1]","acceptable"
577,"Infrastructure","overconfidence",0.768567181914113,-0.0960245049791411,0.239001540490426,1.16606440546457,0.107043255236931,0.0240214970195666,0.672542676934972,0.672542676934972,0.741559747708961,1,0.107228298428914,0.0690170707739889,0,"[0.6,0.7)","acceptable"
578,"Healthcare","availability",0.843859775015153,0.201602038112469,0.809317148127593,0.887582081393339,0.193413458182476,0.0209053100086749,0.99,0.878706260579405,0.898707887744322,1,0.0147121712226311,0.020001627164917,0.111293739420595,"[0.8,0.9)","acceptable"
579,"Public Policy","representativeness",0.31754115918884,0.112014640355483,0.447359750792384,0.727908486430533,0.232984885666519,0.0273247959092259,0.429555799544323,0.390350675419904,0.432892529563064,1,0.371672298960967,0.0425418541431595,0.039205124124419,"[0.3,0.4)","review"
580,"Healthcare","balanced",0.686439069942571,0.191664761747234,0.604480898194015,1.50914313618559,0.281265721726231,0.163643318158574,0.878103831689805,0.878103831689805,0.855495725266969,1,0.0148586758487074,-0.0226081064228362,0,"[0.8,0.9)","acceptable"
581,"Financial Risk","confirmation",0.40702041555196,-0.0833194951992482,0.875533327646553,1.39671848530415,0.0340122036170214,0.0982605736004189,0.323700920352712,0.316519482486183,0.354283202443738,1,0.467145617820955,0.0377637199575554,0.00718143786652947,"[0.3,0.4)","review"
582,"Financial Risk","balanced",0.382594180142041,0.248125700512901,0.5082100141095,0.849611570942216,0.289085059985518,0.153030392015353,0.630719880654942,0.630719880654942,0.669643838108982,0,0.397807567853385,0.03892395745404,0,"[0.6,0.7)","review"
583,"Healthcare","overconfidence",0.81737654984463,-0.18573202425614,0.228767634672113,1.00165202945936,0.00844789599068463,0.286363584827632,0.63164452558849,0.63164452558849,0.684302335823886,1,0.135685755528929,0.052657810235396,0,"[0.6,0.7)","acceptable"
584,"Healthcare","balanced",0.479201808769722,-0.236090878141113,0.684141870494932,1.21332270626444,0.0343110813992098,0.148245853045955,0.243110930628609,0.243110930628609,0.242424287824183,0,0.0591029245911083,-0.000686642804426318,0,"[0.2,0.3)","acceptable"
585,"AI Governance","confirmation",0.137118341075256,-0.243681215099059,0.863848678627983,1.50395340602845,0.0927991036791354,0.123487698496319,0.01,0.0410185884695966,0.0266214944348403,0,0.00168252460003812,-0.0143970940347562,0.0310185884695966,"[0,0.1)","acceptable"
586,"Infrastructure","balanced",0.199412559531629,-0.139520177501254,0.61253722612746,0.735775427054614,0.120558799454011,0.138132985448465,0.0598923820303753,0.0598923820303753,0.0522850106092744,0,0.00358709742527242,-0.00760737142110087,0,"[0,0.1)","acceptable"
587,"Financial Risk","anchoring",0.678721407451667,0.0982987749157473,0.690900847013108,1.3063936206745,0.0786143788369372,0.246633189939894,0.777020182367414,0.738266481457977,0.663164357687202,1,0.0685044347283877,-0.0751021237707749,0.0387537009094375,"[0.7,0.8)","acceptable"
588,"Infrastructure","confirmation",0.714079291466624,-0.233827967196703,0.523949087969959,1.41732756642159,0.0577996427658945,0.170939059602097,0.480251324269921,0.466662367621902,0.489076348925406,0,0.21777376535448,0.0224139813035035,0.0135889566480182,"[0.4,0.5)","acceptable"
