trial,strategy,value,regret,winner,downside_breach
1815,Adaptive Strategy,80.774539,0.0,True,False
1815,Precautionary Strategy,65.784219,14.990321,False,False
1816,Efficiency Strategy,98.356068,0.0,True,False
1816,Balanced Strategy,93.20363,5.152438,False,False
1816,Resilience Strategy,80.711716,17.644352,False,False
1816,Adaptive Strategy,89.241405,9.114663,False,False
1816,Precautionary Strategy,76.926385,21.429684,False,False
1817,Efficiency Strategy,77.047602,37.407112,False,False
1817,Balanced Strategy,102.13824,12.316473,False,False
1817,Resilience Strategy,88.81756,25.637154,False,False
1817,Adaptive Strategy,114.454713,0.0,True,False
1817,Precautionary Strategy,97.301594,17.15312,False,False
1818,Efficiency Strategy,67.789645,3.404458,False,False
1818,Balanced Strategy,65.143895,6.050208,False,False
1818,Resilience Strategy,64.360053,6.83405,False,False
1818,Adaptive Strategy,68.448101,2.746002,False,False
1818,Precautionary Strategy,71.194103,0.0,True,False
1819,Efficiency Strategy,73.953405,15.617508,False,False
1819,Balanced Strategy,79.226778,10.344136,False,False
1819,Resilience Strategy,82.703564,6.86735,False,False
1819,Adaptive Strategy,79.345986,10.224928,False,False
1819,Precautionary Strategy,89.570914,0.0,True,False
1820,Efficiency Strategy,59.800875,28.383255,False,False
1820,Balanced Strategy,76.80776,11.376371,False,False
1820,Resilience Strategy,79.023059,9.161071,False,False
1820,Adaptive Strategy,88.18413,0.0,True,False
1820,Precautionary Strategy,86.720941,1.46319,False,False
1821,Efficiency Strategy,68.734225,24.869481,False,False
1821,Balanced Strategy,87.424701,6.179006,False,False
1821,Resilience Strategy,86.776847,6.82686,False,False
1821,Adaptive Strategy,93.603706,0.0,True,False
1821,Precautionary Strategy,88.628107,4.975599,False,False
1822,Efficiency Strategy,65.569144,10.576713,False,False
1822,Balanced Strategy,70.432054,5.713803,False,False
1822,Resilience Strategy,72.526185,3.619672,False,False
1822,Adaptive Strategy,76.145857,0.0,True,False
1822,Precautionary Strategy,73.651694,2.494163,False,False
1823,Efficiency Strategy,93.443965,10.304821,False,False
1823,Balanced Strategy,95.407946,8.34084,False,False
1823,Resilience Strategy,84.174435,19.574351,False,False
1823,Adaptive Strategy,103.748786,0.0,True,False
1823,Precautionary Strategy,87.266876,16.48191,False,False
1824,Efficiency Strategy,74.67677,30.55505,False,False
1824,Balanced Strategy,105.031224,0.200595,False,False
1824,Resilience Strategy,83.922878,21.308941,False,False
1824,Adaptive Strategy,105.23182,0.0,True,False
1824,Precautionary Strategy,78.382363,26.849457,False,False
1825,Efficiency Strategy,90.885621,31.138529,False,False
1825,Balanced Strategy,110.949572,11.074578,False,False
1825,Resilience Strategy,105.990883,16.033268,False,False
1825,Adaptive Strategy,122.02415,0.0,True,False
1825,Precautionary Strategy,104.768636,17.255514,False,False
1826,Efficiency Strategy,59.33639,24.308108,False,False
1826,Balanced Strategy,57.862879,25.78162,False,False
1826,Resilience Strategy,76.465782,7.178716,False,False
1826,Adaptive Strategy,65.731868,17.91263,False,False
1826,Precautionary Strategy,83.644498,0.0,True,False
1827,Efficiency Strategy,92.5839,13.008637,False,False
1827,Balanced Strategy,97.134855,8.457683,False,False
1827,Resilience Strategy,88.112079,17.480458,False,False
1827,Adaptive Strategy,105.592537,0.0,True,False
1827,Precautionary Strategy,86.541386,19.051151,False,False
1828,Efficiency Strategy,58.295513,36.425638,False,False
1828,Balanced Strategy,82.755079,11.966073,False,False
1828,Resilience Strategy,88.629149,6.092002,False,False
1828,Adaptive Strategy,77.381782,17.339369,False,False
1828,Precautionary Strategy,94.721151,0.0,True,False
1829,Efficiency Strategy,50.542294,24.007317,False,True
1829,Balanced Strategy,64.979067,9.570544,False,False
1829,Resilience Strategy,55.855282,18.69433,False,False
1829,Adaptive Strategy,69.020894,5.528717,False,False
1829,Precautionary Strategy,74.549612,0.0,True,False
1830,Efficiency Strategy,46.052843,34.617602,False,True
1830,Balanced Strategy,77.047681,3.622765,False,False
1830,Resilience Strategy,75.954435,4.71601,False,False
1830,Adaptive Strategy,78.093718,2.576728,False,False
1830,Precautionary Strategy,80.670446,0.0,True,False
1831,Efficiency Strategy,37.02417,49.445066,False,True
1831,Balanced Strategy,66.787324,19.681912,False,False
1831,Resilience Strategy,71.497112,14.972124,False,False
1831,Adaptive Strategy,73.715157,12.754079,False,False
1831,Precautionary Strategy,86.469236,0.0,True,False
1832,Efficiency Strategy,61.691921,13.046303,False,False
1832,Balanced Strategy,67.489347,7.248876,False,False
1832,Resilience Strategy,65.119786,9.618438,False,False
1832,Adaptive Strategy,74.738224,0.0,True,False
1832,Precautionary Strategy,72.997256,1.740968,False,False
1833,Efficiency Strategy,63.97787,15.545607,False,False
1833,Balanced Strategy,72.679704,6.843773,False,False
1833,Resilience Strategy,73.820398,5.703079,False,False
1833,Adaptive Strategy,79.523477,0.0,True,False
1833,Precautionary Strategy,77.608477,1.915,False,False
1834,Efficiency Strategy,96.654679,14.460822,False,False
1834,Balanced Strategy,102.641195,8.474307,False,False
1834,Resilience Strategy,92.360891,18.754611,False,False
1834,Adaptive Strategy,111.115502,0.0,True,False
1834,Precautionary Strategy,91.585904,19.529598,False,False
1835,Efficiency Strategy,55.925621,16.412193,False,False
1835,Balanced Strategy,64.688135,7.649679,False,False
1835,Resilience Strategy,63.105807,9.232008,False,False
1835,Adaptive Strategy,72.337814,0.0,True,False
1835,Precautionary Strategy,60.656394,11.68142,False,False
1836,Efficiency Strategy,96.745195,14.404354,False,False
1836,Balanced Strategy,100.875621,10.273927,False,False
1836,Resilience Strategy,89.563766,21.585782,False,False
1836,Adaptive Strategy,111.149548,0.0,True,False
1836,Precautionary Strategy,93.557863,17.591685,False,False
1837,Efficiency Strategy,49.819221,35.484162,False,True
1837,Balanced Strategy,66.136143,19.16724,False,False
1837,Resilience Strategy,67.629208,17.674175,False,False
1837,Adaptive Strategy,60.08289,25.220493,False,False
1837,Precautionary Strategy,85.303383,0.0,True,False
1838,Efficiency Strategy,77.883817,26.32411,False,False
1838,Balanced Strategy,94.339798,9.868129,False,False
1838,Resilience Strategy,88.08821,16.119718,False,False
1838,Adaptive Strategy,104.207928,0.0,True,False
1838,Precautionary Strategy,84.094275,20.113652,False,False
1839,Efficiency Strategy,54.298136,13.11123,False,True
1839,Balanced Strategy,57.509048,9.900318,False,False
1839,Resilience Strategy,54.022066,13.387301,False,True
1839,Adaptive Strategy,67.246853,0.162513,False,False
1839,Precautionary Strategy,67.409366,0.0,True,False
1840,Efficiency Strategy,66.017056,10.4473,False,False
1840,Balanced Strategy,71.478055,4.986301,False,False
1840,Resilience Strategy,74.788807,1.675549,False,False
1840,Adaptive Strategy,76.464356,0.0,True,False
1840,Precautionary Strategy,61.034366,15.42999,False,False
1841,Efficiency Strategy,48.239402,38.74557,False,True
1841,Balanced Strategy,78.984217,8.000755,False,False
1841,Resilience Strategy,86.984972,0.0,True,False
1841,Adaptive Strategy,86.547423,0.437549,False,False
1841,Precautionary Strategy,79.148595,7.836377,False,False
1842,Efficiency Strategy,18.553301,71.997568,False,True
1842,Balanced Strategy,57.720409,32.83046,False,False
1842,Resilience Strategy,69.897951,20.652918,False,False
1842,Adaptive Strategy,76.853763,13.697107,False,False
1842,Precautionary Strategy,90.550869,0.0,True,False
1843,Efficiency Strategy,90.640338,13.358712,False,False
1843,Balanced Strategy,101.501459,2.497591,False,False
1843,Resilience Strategy,77.826556,26.172494,False,False
1843,Adaptive Strategy,103.99905,0.0,True,False
1843,Precautionary Strategy,92.616562,11.382488,False,False
1844,Efficiency Strategy,67.934479,2.115658,False,False
1844,Balanced Strategy,69.98306,0.067077,False,False
1844,Resilience Strategy,69.535017,0.515119,False,False
1844,Adaptive Strategy,70.050136,0.0,True,False
1844,Precautionary Strategy,68.083225,1.966911,False,False
1845,Efficiency Strategy,50.899943,18.314982,False,True
1845,Balanced Strategy,63.81347,5.401454,False,False
1845,Resilience Strategy,68.676825,0.538099,False,False
1845,Adaptive Strategy,67.577509,1.637416,False,False
1845,Precautionary Strategy,69.214925,0.0,True,False
1846,Efficiency Strategy,43.448148,38.149088,False,True
1846,Balanced Strategy,68.17377,13.423466,False,False
1846,Resilience Strategy,76.586269,5.010967,False,False
1846,Adaptive Strategy,69.367517,12.229719,False,False
1846,Precautionary Strategy,81.597236,0.0,True,False
1847,Efficiency Strategy,47.228461,29.115943,False,True
1847,Balanced Strategy,56.327072,20.017333,False,False
1847,Resilience Strategy,70.795694,5.54871,False,False
1847,Adaptive Strategy,69.545013,6.799391,False,False
1847,Precautionary Strategy,76.344405,0.0,True,False
1848,Efficiency Strategy,85.698975,24.097552,False,False
1848,Balanced Strategy,99.436657,10.35987,False,False
1848,Resilience Strategy,89.390161,20.406365,False,False
1848,Adaptive Strategy,109.796527,0.0,True,False
1848,Precautionary Strategy,86.442546,23.35398,False,False
1849,Efficiency Strategy,100.716533,12.931483,False,False
1849,Balanced Strategy,106.315069,7.332947,False,False
1849,Resilience Strategy,97.033911,16.614105,False,False
1849,Adaptive Strategy,113.648016,0.0,True,False
1849,Precautionary Strategy,96.930263,16.717753,False,False
1850,Efficiency Strategy,48.141581,28.328443,False,True
1850,Balanced Strategy,64.749257,11.720768,False,False
1850,Resilience Strategy,66.520569,9.949455,False,False
1850,Adaptive Strategy,76.470024,0.0,True,False
1850,Precautionary Strategy,66.57702,9.893005,False,False
1851,Efficiency Strategy,82.218979,4.207974,False,False
1851,Balanced Strategy,84.401414,2.025539,False,False
1851,Resilience Strategy,79.908715,6.518238,False,False
1851,Adaptive Strategy,86.426953,0.0,True,False
1851,Precautionary Strategy,81.832774,4.59418,False,False
1852,Efficiency Strategy,59.097223,20.579485,False,False
1852,Balanced Strategy,72.331721,7.344986,False,False
1852,Resilience Strategy,76.196561,3.480146,False,False
1852,Adaptive Strategy,76.317643,3.359065,False,False
1852,Precautionary Strategy,79.676708,0.0,True,False
1853,Efficiency Strategy,72.1519,25.188061,False,False
1853,Balanced Strategy,86.989284,10.350677,False,False
1853,Resilience Strategy,90.223383,7.116578,False,False
1853,Adaptive Strategy,97.339961,0.0,True,False
1853,Precautionary Strategy,96.142689,1.197272,False,False
1854,Efficiency Strategy,67.237248,27.539967,False,False
1854,Balanced Strategy,87.89561,6.881605,False,False
1854,Resilience Strategy,86.38925,8.387965,False,False
1854,Adaptive Strategy,94.777215,0.0,True,False
1854,Precautionary Strategy,85.182585,9.59463,False,False
1855,Efficiency Strategy,38.5675,37.502853,False,True
1855,Balanced Strategy,57.40248,18.667873,False,False
1855,Resilience Strategy,76.070353,0.0,True,False
1855,Adaptive Strategy,63.924483,12.14587,False,False
1855,Precautionary Strategy,67.774616,8.295736,False,False
1856,Efficiency Strategy,57.454915,14.78211,False,False
1856,Balanced Strategy,67.257774,4.97925,False,False
1856,Resilience Strategy,68.167252,4.069773,False,False
1856,Adaptive Strategy,72.237025,0.0,True,False
1856,Precautionary Strategy,68.281171,3.955853,False,False
1857,Efficiency Strategy,71.886334,19.177397,False,False
1857,Balanced Strategy,84.044159,7.019572,False,False
1857,Resilience Strategy,82.960277,8.103454,False,False
1857,Adaptive Strategy,91.063731,0.0,True,False
1857,Precautionary Strategy,81.877236,9.186494,False,False
1858,Efficiency Strategy,70.714394,37.541584,False,False
1858,Balanced Strategy,94.796369,13.45961,False,False
1858,Resilience Strategy,87.928733,20.327246,False,False
1858,Adaptive Strategy,108.255978,0.0,True,False
1858,Precautionary Strategy,96.499138,11.75684,False,False
1859,Efficiency Strategy,37.635983,36.808771,False,True
1859,Balanced Strategy,69.344737,5.100017,False,False
1859,Resilience Strategy,68.014014,6.43074,False,False
1859,Adaptive Strategy,74.444754,0.0,True,False
1859,Precautionary Strategy,68.411333,6.033421,False,False
1860,Efficiency Strategy,50.595059,28.679535,False,True
1860,Balanced Strategy,58.349454,20.925141,False,False
1860,Resilience Strategy,63.671235,15.60336,False,False
1860,Adaptive Strategy,72.105393,7.169202,False,False
1860,Precautionary Strategy,79.274594,0.0,True,False
1861,Efficiency Strategy,52.158918,26.682965,False,True
1861,Balanced Strategy,64.293843,14.54804,False,False
1861,Resilience Strategy,72.8325,6.009383,False,False
1861,Adaptive Strategy,78.841883,0.0,True,False
1861,Precautionary Strategy,77.416774,1.425108,False,False
1862,Efficiency Strategy,75.200717,34.130277,False,False
1862,Balanced Strategy,94.281425,15.049569,False,False
1862,Resilience Strategy,93.234349,16.096645,False,False
1862,Adaptive Strategy,109.330994,0.0,True,False
1862,Precautionary Strategy,101.258297,8.072697,False,False
1863,Efficiency Strategy,68.720053,3.603615,False,False
1863,Balanced Strategy,61.670332,10.653336,False,False
1863,Resilience Strategy,67.875135,4.448533,False,False
1863,Adaptive Strategy,67.20423,5.119438,False,False
1863,Precautionary Strategy,72.323668,0.0,True,False
1864,Efficiency Strategy,79.159708,12.190626,False,False
1864,Balanced Strategy,91.350333,0.0,True,False
1864,Resilience Strategy,87.992578,3.357756,False,False
1864,Adaptive Strategy,89.133421,2.216913,False,False
1864,Precautionary Strategy,85.978138,5.372195,False,False
1865,Efficiency Strategy,64.423915,11.361586,False,False
1865,Balanced Strategy,70.23525,5.550251,False,False
1865,Resilience Strategy,72.94724,2.838261,False,False
1865,Adaptive Strategy,75.706435,0.079066,False,False
1865,Precautionary Strategy,75.785501,0.0,True,False
1866,Efficiency Strategy,59.325946,28.16538,False,False
1866,Balanced Strategy,72.754522,14.736804,False,False
1866,Resilience Strategy,81.100053,6.391273,False,False
1866,Adaptive Strategy,67.171346,20.319979,False,False
1866,Precautionary Strategy,87.491326,0.0,True,False
1867,Efficiency Strategy,49.071473,29.126686,False,True
1867,Balanced Strategy,68.095212,10.102947,False,False
1867,Resilience Strategy,75.838243,2.359917,False,False
1867,Adaptive Strategy,73.296955,4.901204,False,False
1867,Precautionary Strategy,78.198159,0.0,True,False
1868,Efficiency Strategy,58.148686,29.628935,False,False
1868,Balanced Strategy,76.049726,11.727894,False,False
1868,Resilience Strategy,79.483157,8.294464,False,False
1868,Adaptive Strategy,75.796527,11.981094,False,False
1868,Precautionary Strategy,87.777621,0.0,True,False
1869,Efficiency Strategy,70.780328,23.772474,False,False
1869,Balanced Strategy,77.168507,17.384295,False,False
1869,Resilience Strategy,79.450775,15.102027,False,False
1869,Adaptive Strategy,94.552802,0.0,True,False
1869,Precautionary Strategy,75.628405,18.924396,False,False
1870,Efficiency Strategy,65.275218,32.882948,False,False
1870,Balanced Strategy,80.263245,17.894922,False,False
1870,Resilience Strategy,81.318737,16.83943,False,False
1870,Adaptive Strategy,98.158167,0.0,True,False
1870,Precautionary Strategy,91.464013,6.694154,False,False
1871,Efficiency Strategy,42.01544,27.449729,False,True
1871,Balanced Strategy,59.25903,10.206139,False,False
1871,Resilience Strategy,63.066607,6.398562,False,False
1871,Adaptive Strategy,69.465169,0.0,True,False
1871,Precautionary Strategy,67.632887,1.832282,False,False
1872,Efficiency Strategy,46.235192,31.988819,False,True
1872,Balanced Strategy,67.532881,10.69113,False,False
1872,Resilience Strategy,61.572952,16.651059,False,False
1872,Adaptive Strategy,71.26541,6.958601,False,False
1872,Precautionary Strategy,78.224011,0.0,True,False
1873,Efficiency Strategy,50.432127,22.316028,False,True
1873,Balanced Strategy,66.09615,6.652004,False,False
1873,Resilience Strategy,69.999186,2.748968,False,False
1873,Adaptive Strategy,72.171739,0.576416,False,False
1873,Precautionary Strategy,72.748155,0.0,True,False
1874,Efficiency Strategy,44.141557,32.065445,False,True
1874,Balanced Strategy,76.207002,0.0,True,False
1874,Resilience Strategy,74.154168,2.052834,False,False
1874,Adaptive Strategy,65.851572,10.35543,False,False
1874,Precautionary Strategy,75.642232,0.56477,False,False
1875,Efficiency Strategy,73.695618,17.394529,False,False
1875,Balanced Strategy,90.138092,0.952056,False,False
1875,Resilience Strategy,80.027105,11.063043,False,False
1875,Adaptive Strategy,91.090147,0.0,True,False
1875,Precautionary Strategy,79.079476,12.010671,False,False
1876,Efficiency Strategy,59.588085,35.650643,False,False
1876,Balanced Strategy,79.255978,15.982751,False,False
1876,Resilience Strategy,92.743145,2.495583,False,False
1876,Adaptive Strategy,95.238728,0.0,True,False
1876,Precautionary Strategy,90.850261,4.388467,False,False
1877,Efficiency Strategy,57.992054,14.220284,False,False
1877,Balanced Strategy,70.570596,1.641743,False,False
1877,Resilience Strategy,62.762422,9.449916,False,False
1877,Adaptive Strategy,71.93906,0.273278,False,False
1877,Precautionary Strategy,72.212338,0.0,True,False
1878,Efficiency Strategy,61.364613,44.320487,False,False
1878,Balanced Strategy,95.874208,9.810892,False,False
1878,Resilience Strategy,94.480095,11.205005,False,False
1878,Adaptive Strategy,105.6851,0.0,True,False
1878,Precautionary Strategy,105.341472,0.343628,False,False
1879,Efficiency Strategy,58.840424,21.657608,False,False
1879,Balanced Strategy,56.939997,23.558035,False,False
1879,Resilience Strategy,69.220775,11.277258,False,False
1879,Adaptive Strategy,67.674281,12.823752,False,False
1879,Precautionary Strategy,80.498033,0.0,True,False
1880,Efficiency Strategy,41.938216,41.147677,False,True
1880,Balanced Strategy,64.296756,18.789137,False,False
1880,Resilience Strategy,59.639862,23.44603,False,False
1880,Adaptive Strategy,70.601773,12.48412,False,False
1880,Precautionary Strategy,83.085893,0.0,True,False
1881,Efficiency Strategy,43.955849,38.08014,False,True
1881,Balanced Strategy,68.231944,13.804044,False,False
1881,Resilience Strategy,76.126855,5.909133,False,False
1881,Adaptive Strategy,78.651707,3.384281,False,False
1881,Precautionary Strategy,82.035988,0.0,True,False
1882,Efficiency Strategy,56.015596,23.961073,False,False
1882,Balanced Strategy,68.273263,11.703405,False,False
1882,Resilience Strategy,77.650988,2.325681,False,False
1882,Adaptive Strategy,72.438905,7.537764,False,False
1882,Precautionary Strategy,79.976669,0.0,True,False
1883,Efficiency Strategy,65.407385,15.871523,False,False
1883,Balanced Strategy,73.776894,7.502013,False,False
1883,Resilience Strategy,78.378085,2.900823,False,False
1883,Adaptive Strategy,77.559967,3.71894,False,False
1883,Precautionary Strategy,81.278907,0.0,True,False
1884,Efficiency Strategy,87.266798,14.875272,False,False
1884,Balanced Strategy,98.543976,3.598093,False,False
1884,Resilience Strategy,89.889495,12.252574,False,False
1884,Adaptive Strategy,102.142069,0.0,True,False
1884,Precautionary Strategy,86.551925,15.590145,False,False
1885,Efficiency Strategy,31.088225,51.774839,False,True
1885,Balanced Strategy,59.223694,23.639369,False,False
1885,Resilience Strategy,80.061237,2.801826,False,False
1885,Adaptive Strategy,77.437392,5.425671,False,False
1885,Precautionary Strategy,82.863063,0.0,True,False
1886,Efficiency Strategy,75.68537,27.215569,False,False
1886,Balanced Strategy,96.311782,6.589157,False,False
1886,Resilience Strategy,84.350498,18.550441,False,False
1886,Adaptive Strategy,102.900939,0.0,True,False
1886,Precautionary Strategy,88.457774,14.443165,False,False
1887,Efficiency Strategy,79.226773,40.817785,False,False
1887,Balanced Strategy,101.352866,18.691693,False,False
1887,Resilience Strategy,97.366024,22.678534,False,False
1887,Adaptive Strategy,120.044558,0.0,True,False
1887,Precautionary Strategy,109.017018,11.02754,False,False
1888,Efficiency Strategy,53.17409,24.228567,False,True
1888,Balanced Strategy,66.632588,10.770069,False,False
1888,Resilience Strategy,64.614755,12.787902,False,False
1888,Adaptive Strategy,72.909546,4.493111,False,False
1888,Precautionary Strategy,77.402657,0.0,True,False
1889,Efficiency Strategy,67.650111,16.94687,False,False
1889,Balanced Strategy,76.1927,8.404281,False,False
1889,Resilience Strategy,75.441282,9.155699,False,False
1889,Adaptive Strategy,84.596981,0.0,True,False
1889,Precautionary Strategy,80.338976,4.258005,False,False
1890,Efficiency Strategy,69.060267,19.822586,False,False
1890,Balanced Strategy,84.29576,4.587094,False,False
1890,Resilience Strategy,81.967892,6.914961,False,False
1890,Adaptive Strategy,88.882854,0.0,True,False
1890,Precautionary Strategy,85.068784,3.81407,False,False
1891,Efficiency Strategy,49.727287,17.48786,False,True
1891,Balanced Strategy,61.463434,5.751714,False,False
1891,Resilience Strategy,63.506214,3.708934,False,False
1891,Adaptive Strategy,66.679871,0.535276,False,False
1891,Precautionary Strategy,67.215147,0.0,True,False
1892,Efficiency Strategy,68.905687,33.587165,False,False
1892,Balanced Strategy,93.194232,9.29862,False,False
1892,Resilience Strategy,91.574037,10.918815,False,False
1892,Adaptive Strategy,102.492852,0.0,True,False
1892,Precautionary Strategy,97.289991,5.202862,False,False
1893,Efficiency Strategy,38.704968,31.847654,False,True
1893,Balanced Strategy,60.256993,10.295629,False,False
1893,Resilience Strategy,60.367001,10.185621,False,False
1893,Adaptive Strategy,70.552622,0.0,True,False
1893,Precautionary Strategy,70.152825,0.399797,False,False
1894,Efficiency Strategy,76.595108,22.417702,False,False
1894,Balanced Strategy,86.034163,12.978647,False,False
1894,Resilience Strategy,91.344973,7.667837,False,False
1894,Adaptive Strategy,99.01281,0.0,True,False
1894,Precautionary Strategy,93.069715,5.943095,False,False
1895,Efficiency Strategy,79.741888,15.529512,False,False
1895,Balanced Strategy,87.673827,7.597573,False,False
1895,Resilience Strategy,85.343377,9.928023,False,False
1895,Adaptive Strategy,95.2714,0.0,True,False
1895,Precautionary Strategy,73.45491,21.81649,False,False
1896,Efficiency Strategy,36.478289,42.407761,False,True
1896,Balanced Strategy,69.497604,9.388446,False,False
1896,Resilience Strategy,75.395108,3.490942,False,False
1896,Adaptive Strategy,68.657843,10.228207,False,False
1896,Precautionary Strategy,78.88605,0.0,True,False
1897,Efficiency Strategy,77.5701,36.03253,False,False
1897,Balanced Strategy,98.647281,14.955349,False,False
1897,Resilience Strategy,105.497272,8.105358,False,False
1897,Adaptive Strategy,111.460039,2.142591,False,False
1897,Precautionary Strategy,113.60263,0.0,True,False
1898,Efficiency Strategy,92.55471,25.549679,False,False
1898,Balanced Strategy,107.888014,10.216375,False,False
1898,Resilience Strategy,108.163319,9.94107,False,False
1898,Adaptive Strategy,118.104389,0.0,True,False
1898,Precautionary Strategy,103.652322,14.452067,False,False
1899,Efficiency Strategy,62.679748,17.347912,False,False
1899,Balanced Strategy,77.684964,2.342695,False,False
1899,Resilience Strategy,73.582763,6.444897,False,False
1899,Adaptive Strategy,70.122624,9.905036,False,False
1899,Precautionary Strategy,80.02766,0.0,True,False
1900,Efficiency Strategy,62.97147,8.096331,False,False
1900,Balanced Strategy,67.025372,4.042429,False,False
1900,Resilience Strategy,71.067801,0.0,True,False
1900,Adaptive Strategy,66.65721,4.410591,False,False
1900,Precautionary Strategy,70.434823,0.632978,False,False
1901,Efficiency Strategy,34.572455,51.320156,False,True
1901,Balanced Strategy,57.679325,28.213286,False,False
1901,Resilience Strategy,75.858006,10.034605,False,False
1901,Adaptive Strategy,71.075662,14.816949,False,False
1901,Precautionary Strategy,85.892611,0.0,True,False
1902,Efficiency Strategy,76.500377,20.839928,False,False
1902,Balanced Strategy,88.559547,8.780758,False,False
1902,Resilience Strategy,83.134484,14.205821,False,False
1902,Adaptive Strategy,97.340305,0.0,True,False
1902,Precautionary Strategy,84.936262,12.404043,False,False
1903,Efficiency Strategy,61.76,19.126272,False,False
1903,Balanced Strategy,69.274639,11.611634,False,False
1903,Resilience Strategy,71.270426,9.615846,False,False
1903,Adaptive Strategy,80.886273,0.0,True,False
1903,Precautionary Strategy,74.287036,6.599237,False,False
1904,Efficiency Strategy,54.400642,14.533013,False,True
1904,Balanced Strategy,61.833048,7.100607,False,False
1904,Resilience Strategy,68.933655,0.0,True,False
1904,Adaptive Strategy,68.592369,0.341286,False,False
1904,Precautionary Strategy,61.967062,6.966593,False,False
1905,Efficiency Strategy,51.125679,38.999003,False,True
1905,Balanced Strategy,70.819161,19.305522,False,False
1905,Resilience Strategy,88.344619,1.780064,False,False
1905,Adaptive Strategy,90.124683,0.0,True,False
1905,Precautionary Strategy,80.484173,9.64051,False,False
1906,Efficiency Strategy,60.094786,14.519792,False,False
1906,Balanced Strategy,70.15471,4.459868,False,False
1906,Resilience Strategy,63.935041,10.679536,False,False
1906,Adaptive Strategy,74.614578,0.0,True,False
1906,Precautionary Strategy,65.675073,8.939505,False,False
1907,Efficiency Strategy,55.022344,19.898256,False,False
1907,Balanced Strategy,66.878331,8.04227,False,False
1907,Resilience Strategy,70.265874,4.654727,False,False
1907,Adaptive Strategy,72.240971,2.67963,False,False
1907,Precautionary Strategy,74.920601,0.0,True,False
1908,Efficiency Strategy,55.903849,23.911713,False,False
1908,Balanced Strategy,71.994329,7.821233,False,False
1908,Resilience Strategy,64.609108,15.206454,False,False
1908,Adaptive Strategy,70.902444,8.913118,False,False
1908,Precautionary Strategy,79.815562,0.0,True,False
1909,Efficiency Strategy,50.467331,21.247385,False,True
1909,Balanced Strategy,61.921655,9.79306,False,False
1909,Resilience Strategy,66.902235,4.812481,False,False
1909,Adaptive Strategy,68.061574,3.653142,False,False
1909,Precautionary Strategy,71.714716,0.0,True,False
1910,Efficiency Strategy,63.83708,31.690896,False,False
1910,Balanced Strategy,84.42499,11.102986,False,False
1910,Resilience Strategy,82.985536,12.542439,False,False
1910,Adaptive Strategy,95.527976,0.0,True,False
1910,Precautionary Strategy,88.722653,6.805323,False,False
1911,Efficiency Strategy,104.482862,9.685324,False,False
1911,Balanced Strategy,103.548767,10.619419,False,False
1911,Resilience Strategy,104.441452,9.726734,False,False
1911,Adaptive Strategy,114.168186,0.0,True,False
1911,Precautionary Strategy,93.717666,20.45052,False,False
1912,Efficiency Strategy,44.875788,29.679709,False,True
1912,Balanced Strategy,52.076387,22.479109,False,True
1912,Resilience Strategy,61.411852,13.143644,False,False
1912,Adaptive Strategy,74.555496,0.0,True,False
1912,Precautionary Strategy,70.845519,3.709977,False,False
1913,Efficiency Strategy,45.318737,27.754043,False,True
1913,Balanced Strategy,61.662869,11.409911,False,False
1913,Resilience Strategy,67.879594,5.193185,False,False
1913,Adaptive Strategy,69.310207,3.762573,False,False
1913,Precautionary Strategy,73.07278,0.0,True,False
1914,Efficiency Strategy,59.273772,8.386199,False,False
1914,Balanced Strategy,66.832688,0.827284,False,False
1914,Resilience Strategy,67.659971,0.0,True,False
1914,Adaptive Strategy,64.562266,3.097706,False,False
1914,Precautionary Strategy,66.976972,0.682999,False,False
1915,Efficiency Strategy,47.616681,32.724218,False,True
1915,Balanced Strategy,68.614867,11.726032,False,False
1915,Resilience Strategy,62.492523,17.848376,False,False
1915,Adaptive Strategy,67.814309,12.52659,False,False
1915,Precautionary Strategy,80.340899,0.0,True,False
1916,Efficiency Strategy,94.994415,26.292304,False,False
1916,Balanced Strategy,103.392431,17.894288,False,False
1916,Resilience Strategy,89.223906,32.062812,False,False
1916,Adaptive Strategy,121.286719,0.0,True,False
1916,Precautionary Strategy,85.984696,35.302022,False,False
1917,Efficiency Strategy,61.815164,40.430254,False,False
1917,Balanced Strategy,86.10531,16.140108,False,False
1917,Resilience Strategy,94.568861,7.676556,False,False
1917,Adaptive Strategy,102.245418,0.0,True,False
1917,Precautionary Strategy,101.011846,1.233572,False,False
1918,Efficiency Strategy,87.489662,19.964644,False,False
1918,Balanced Strategy,98.113365,9.34094,False,False
1918,Resilience Strategy,94.365683,13.088622,False,False
1918,Adaptive Strategy,107.454305,0.0,True,False
1918,Precautionary Strategy,96.686214,10.768091,False,False
1919,Efficiency Strategy,57.819099,17.196103,False,False
1919,Balanced Strategy,75.015201,0.0,True,False
1919,Resilience Strategy,73.298613,1.716589,False,False
1919,Adaptive Strategy,68.834089,6.181113,False,False
1919,Precautionary Strategy,72.274611,2.74059,False,False
1920,Efficiency Strategy,65.067345,24.870034,False,False
1920,Balanced Strategy,88.624252,1.313127,False,False
1920,Resilience Strategy,89.937379,0.0,True,False
1920,Adaptive Strategy,87.847112,2.090268,False,False
1920,Precautionary Strategy,86.145348,3.792031,False,False
1921,Efficiency Strategy,41.44728,39.564246,False,True
1921,Balanced Strategy,63.706002,17.305524,False,False
