scenario,trial,strategy,value,best_trial_value,regret,downside_breach,scenario_probability
Climate Stress,178,Adaptive Strategy,65.214181,92.491046,27.276865,False,0.14
Climate Stress,178,Precautionary Strategy,92.491046,92.491046,0.0,False,0.14
Climate Stress,179,Efficiency Strategy,38.301104,73.015513,34.714408,True,0.14
Climate Stress,179,Balanced Strategy,57.618358,73.015513,15.397155,False,0.14
Climate Stress,179,Resilience Strategy,73.015513,73.015513,0.0,False,0.14
Climate Stress,179,Adaptive Strategy,59.929927,73.015513,13.085586,False,0.14
Climate Stress,179,Precautionary Strategy,59.443618,73.015513,13.571894,False,0.14
Climate Stress,180,Efficiency Strategy,40.551914,83.367436,42.815523,True,0.14
Climate Stress,180,Balanced Strategy,55.330864,83.367436,28.036573,False,0.14
Climate Stress,180,Resilience Strategy,77.32088,83.367436,6.046556,False,0.14
Climate Stress,180,Adaptive Strategy,80.339786,83.367436,3.027651,False,0.14
Climate Stress,180,Precautionary Strategy,83.367436,83.367436,0.0,False,0.14
Climate Stress,181,Efficiency Strategy,39.772254,79.600589,39.828335,True,0.14
Climate Stress,181,Balanced Strategy,65.044629,79.600589,14.55596,False,0.14
Climate Stress,181,Resilience Strategy,79.600589,79.600589,0.0,False,0.14
Climate Stress,181,Adaptive Strategy,69.166274,79.600589,10.434316,False,0.14
Climate Stress,181,Precautionary Strategy,71.025947,79.600589,8.574643,False,0.14
Climate Stress,182,Efficiency Strategy,44.269394,77.65206,33.382666,True,0.14
Climate Stress,182,Balanced Strategy,71.383548,77.65206,6.268511,False,0.14
Climate Stress,182,Resilience Strategy,77.65206,77.65206,0.0,False,0.14
Climate Stress,182,Adaptive Strategy,73.357122,77.65206,4.294938,False,0.14
Climate Stress,182,Precautionary Strategy,76.81312,77.65206,0.838939,False,0.14
Climate Stress,183,Efficiency Strategy,46.656955,91.392427,44.735471,True,0.14
Climate Stress,183,Balanced Strategy,62.389202,91.392427,29.003225,False,0.14
Climate Stress,183,Resilience Strategy,73.306805,91.392427,18.085621,False,0.14
Climate Stress,183,Adaptive Strategy,60.945001,91.392427,30.447426,False,0.14
Climate Stress,183,Precautionary Strategy,91.392427,91.392427,0.0,False,0.14
Climate Stress,184,Efficiency Strategy,43.87042,66.71297,22.84255,True,0.14
Climate Stress,184,Balanced Strategy,62.925067,66.71297,3.787903,False,0.14
Climate Stress,184,Resilience Strategy,66.71297,66.71297,0.0,False,0.14
Climate Stress,184,Adaptive Strategy,65.410771,66.71297,1.302199,False,0.14
Climate Stress,184,Precautionary Strategy,62.748751,66.71297,3.964219,False,0.14
Climate Stress,185,Efficiency Strategy,53.001736,76.887198,23.885463,True,0.14
Climate Stress,185,Balanced Strategy,64.448052,76.887198,12.439147,False,0.14
Climate Stress,185,Resilience Strategy,66.293322,76.887198,10.593877,False,0.14
Climate Stress,185,Adaptive Strategy,73.263855,76.887198,3.623343,False,0.14
Climate Stress,185,Precautionary Strategy,76.887198,76.887198,0.0,False,0.14
Climate Stress,186,Efficiency Strategy,41.819821,78.563457,36.743637,True,0.14
Climate Stress,186,Balanced Strategy,51.02896,78.563457,27.534497,True,0.14
Climate Stress,186,Resilience Strategy,68.687962,78.563457,9.875496,False,0.14
Climate Stress,186,Adaptive Strategy,74.449707,78.563457,4.11375,False,0.14
Climate Stress,186,Precautionary Strategy,78.563457,78.563457,0.0,False,0.14
Climate Stress,187,Efficiency Strategy,36.807026,74.855411,38.048385,True,0.14
Climate Stress,187,Balanced Strategy,62.105987,74.855411,12.749423,False,0.14
Climate Stress,187,Resilience Strategy,74.855411,74.855411,0.0,False,0.14
Climate Stress,187,Adaptive Strategy,71.30379,74.855411,3.551621,False,0.14
Climate Stress,187,Precautionary Strategy,70.81124,74.855411,4.044171,False,0.14
Climate Stress,188,Efficiency Strategy,40.278903,80.741799,40.462896,True,0.14
Climate Stress,188,Balanced Strategy,62.516513,80.741799,18.225286,False,0.14
Climate Stress,188,Resilience Strategy,78.14275,80.741799,2.59905,False,0.14
Climate Stress,188,Adaptive Strategy,80.741799,80.741799,0.0,False,0.14
Climate Stress,188,Precautionary Strategy,78.482779,80.741799,2.25902,False,0.14
Climate Stress,189,Efficiency Strategy,35.86859,74.57946,38.71087,True,0.14
Climate Stress,189,Balanced Strategy,62.641673,74.57946,11.937787,False,0.14
Climate Stress,189,Resilience Strategy,74.57946,74.57946,0.0,False,0.14
Climate Stress,189,Adaptive Strategy,64.860919,74.57946,9.718541,False,0.14
Climate Stress,189,Precautionary Strategy,69.788409,74.57946,4.791051,False,0.14
Climate Stress,190,Efficiency Strategy,40.267314,79.483162,39.215848,True,0.14
Climate Stress,190,Balanced Strategy,66.937214,79.483162,12.545949,False,0.14
Climate Stress,190,Resilience Strategy,79.483162,79.483162,0.0,False,0.14
Climate Stress,190,Adaptive Strategy,65.320705,79.483162,14.162457,False,0.14
Climate Stress,190,Precautionary Strategy,72.876882,79.483162,6.60628,False,0.14
Climate Stress,191,Efficiency Strategy,50.169022,86.998029,36.829007,True,0.14
Climate Stress,191,Balanced Strategy,67.110698,86.998029,19.887331,False,0.14
Climate Stress,191,Resilience Strategy,84.442336,86.998029,2.555693,False,0.14
Climate Stress,191,Adaptive Strategy,67.247611,86.998029,19.750417,False,0.14
Climate Stress,191,Precautionary Strategy,86.998029,86.998029,0.0,False,0.14
Climate Stress,192,Efficiency Strategy,45.462366,85.208395,39.746029,True,0.14
Climate Stress,192,Balanced Strategy,55.217877,85.208395,29.990518,False,0.14
Climate Stress,192,Resilience Strategy,81.553507,85.208395,3.654888,False,0.14
Climate Stress,192,Adaptive Strategy,74.933721,85.208395,10.274675,False,0.14
Climate Stress,192,Precautionary Strategy,85.208395,85.208395,0.0,False,0.14
Climate Stress,193,Efficiency Strategy,53.589239,75.15898,21.56974,True,0.14
Climate Stress,193,Balanced Strategy,68.880439,75.15898,6.278541,False,0.14
Climate Stress,193,Resilience Strategy,71.109965,75.15898,4.049015,False,0.14
Climate Stress,193,Adaptive Strategy,55.636365,75.15898,19.522615,False,0.14
Climate Stress,193,Precautionary Strategy,75.15898,75.15898,0.0,False,0.14
Climate Stress,194,Efficiency Strategy,47.809578,81.076173,33.266595,True,0.14
Climate Stress,194,Balanced Strategy,60.521618,81.076173,20.554555,False,0.14
Climate Stress,194,Resilience Strategy,78.321457,81.076173,2.754716,False,0.14
Climate Stress,194,Adaptive Strategy,81.076173,81.076173,0.0,False,0.14
Climate Stress,194,Precautionary Strategy,78.992884,81.076173,2.083289,False,0.14
Climate Stress,195,Efficiency Strategy,41.109456,75.483697,34.374241,True,0.14
Climate Stress,195,Balanced Strategy,75.483697,75.483697,0.0,False,0.14
Climate Stress,195,Resilience Strategy,73.694323,75.483697,1.789373,False,0.14
Climate Stress,195,Adaptive Strategy,70.272497,75.483697,5.2112,False,0.14
Climate Stress,195,Precautionary Strategy,63.246096,75.483697,12.237601,False,0.14
Climate Stress,196,Efficiency Strategy,34.64711,96.780599,62.133489,True,0.14
Climate Stress,196,Balanced Strategy,71.653806,96.780599,25.126793,False,0.14
Climate Stress,196,Resilience Strategy,77.832198,96.780599,18.948401,False,0.14
Climate Stress,196,Adaptive Strategy,79.958523,96.780599,16.822076,False,0.14
Climate Stress,196,Precautionary Strategy,96.780599,96.780599,0.0,False,0.14
Climate Stress,197,Efficiency Strategy,47.087125,87.940615,40.85349,True,0.14
Climate Stress,197,Balanced Strategy,64.768088,87.940615,23.172527,False,0.14
Climate Stress,197,Resilience Strategy,73.869481,87.940615,14.071134,False,0.14
Climate Stress,197,Adaptive Strategy,71.676677,87.940615,16.263937,False,0.14
Climate Stress,197,Precautionary Strategy,87.940615,87.940615,0.0,False,0.14
Climate Stress,198,Efficiency Strategy,42.380223,89.625013,47.24479,True,0.14
Climate Stress,198,Balanced Strategy,76.778216,89.625013,12.846797,False,0.14
Climate Stress,198,Resilience Strategy,60.723315,89.625013,28.901697,False,0.14
Climate Stress,198,Adaptive Strategy,74.437754,89.625013,15.187258,False,0.14
Climate Stress,198,Precautionary Strategy,89.625013,89.625013,0.0,False,0.14
Climate Stress,199,Efficiency Strategy,49.988004,88.607317,38.619313,True,0.14
Climate Stress,199,Balanced Strategy,69.688554,88.607317,18.918763,False,0.14
Climate Stress,199,Resilience Strategy,66.630931,88.607317,21.976386,False,0.14
Climate Stress,199,Adaptive Strategy,83.066841,88.607317,5.540476,False,0.14
Climate Stress,199,Precautionary Strategy,88.607317,88.607317,0.0,False,0.14
Climate Stress,200,Efficiency Strategy,42.503362,68.114641,25.611278,True,0.14
Climate Stress,200,Balanced Strategy,50.772183,68.114641,17.342458,True,0.14
Climate Stress,200,Resilience Strategy,68.114641,68.114641,0.0,False,0.14
Climate Stress,200,Adaptive Strategy,66.321438,68.114641,1.793203,False,0.14
Climate Stress,200,Precautionary Strategy,65.091934,68.114641,3.022707,False,0.14
Climate Stress,201,Efficiency Strategy,49.673488,88.990048,39.31656,True,0.14
Climate Stress,201,Balanced Strategy,68.723779,88.990048,20.266269,False,0.14
Climate Stress,201,Resilience Strategy,75.982067,88.990048,13.007981,False,0.14
Climate Stress,201,Adaptive Strategy,68.810424,88.990048,20.179624,False,0.14
Climate Stress,201,Precautionary Strategy,88.990048,88.990048,0.0,False,0.14
Climate Stress,202,Efficiency Strategy,50.047024,82.111712,32.064688,True,0.14
Climate Stress,202,Balanced Strategy,82.111712,82.111712,0.0,False,0.14
Climate Stress,202,Resilience Strategy,70.553118,82.111712,11.558594,False,0.14
Climate Stress,202,Adaptive Strategy,72.77998,82.111712,9.331732,False,0.14
Climate Stress,202,Precautionary Strategy,73.882199,82.111712,8.229513,False,0.14
Climate Stress,203,Efficiency Strategy,46.011209,87.077379,41.06617,True,0.14
Climate Stress,203,Balanced Strategy,71.615631,87.077379,15.461748,False,0.14
Climate Stress,203,Resilience Strategy,79.039218,87.077379,8.038161,False,0.14
Climate Stress,203,Adaptive Strategy,78.714519,87.077379,8.36286,False,0.14
Climate Stress,203,Precautionary Strategy,87.077379,87.077379,0.0,False,0.14
Climate Stress,204,Efficiency Strategy,42.637418,85.99078,43.353362,True,0.14
Climate Stress,204,Balanced Strategy,44.34306,85.99078,41.64772,True,0.14
Climate Stress,204,Resilience Strategy,59.561789,85.99078,26.428991,False,0.14
Climate Stress,204,Adaptive Strategy,85.99078,85.99078,0.0,False,0.14
Climate Stress,204,Precautionary Strategy,71.433763,85.99078,14.557017,False,0.14
Climate Stress,205,Efficiency Strategy,56.316291,87.048742,30.732451,False,0.14
Climate Stress,205,Balanced Strategy,60.80108,87.048742,26.247662,False,0.14
Climate Stress,205,Resilience Strategy,68.938794,87.048742,18.109947,False,0.14
Climate Stress,205,Adaptive Strategy,75.756662,87.048742,11.29208,False,0.14
Climate Stress,205,Precautionary Strategy,87.048742,87.048742,0.0,False,0.14
Climate Stress,206,Efficiency Strategy,54.168752,93.754932,39.58618,True,0.14
Climate Stress,206,Balanced Strategy,61.128542,93.754932,32.62639,False,0.14
Climate Stress,206,Resilience Strategy,81.281833,93.754932,12.473099,False,0.14
Climate Stress,206,Adaptive Strategy,71.41632,93.754932,22.338612,False,0.14
Climate Stress,206,Precautionary Strategy,93.754932,93.754932,0.0,False,0.14
Climate Stress,207,Efficiency Strategy,50.684038,91.991487,41.307449,True,0.14
Climate Stress,207,Balanced Strategy,71.967989,91.991487,20.023498,False,0.14
Climate Stress,207,Resilience Strategy,64.680284,91.991487,27.311204,False,0.14
Climate Stress,207,Adaptive Strategy,83.492758,91.991487,8.498729,False,0.14
Climate Stress,207,Precautionary Strategy,91.991487,91.991487,0.0,False,0.14
Climate Stress,208,Efficiency Strategy,41.290516,77.051117,35.760601,True,0.14
Climate Stress,208,Balanced Strategy,74.817942,77.051117,2.233175,False,0.14
Climate Stress,208,Resilience Strategy,68.876828,77.051117,8.174289,False,0.14
Climate Stress,208,Adaptive Strategy,72.315815,77.051117,4.735302,False,0.14
Climate Stress,208,Precautionary Strategy,77.051117,77.051117,0.0,False,0.14
Climate Stress,209,Efficiency Strategy,36.816405,78.794261,41.977856,True,0.14
Climate Stress,209,Balanced Strategy,63.523399,78.794261,15.270861,False,0.14
Climate Stress,209,Resilience Strategy,71.261755,78.794261,7.532506,False,0.14
Climate Stress,209,Adaptive Strategy,78.794261,78.794261,0.0,False,0.14
Climate Stress,209,Precautionary Strategy,71.718216,78.794261,7.076044,False,0.14
Climate Stress,210,Efficiency Strategy,43.600041,86.230097,42.630057,True,0.14
Climate Stress,210,Balanced Strategy,57.47828,86.230097,28.751817,False,0.14
Climate Stress,210,Resilience Strategy,81.017997,86.230097,5.2121,False,0.14
Climate Stress,210,Adaptive Strategy,72.499942,86.230097,13.730155,False,0.14
Climate Stress,210,Precautionary Strategy,86.230097,86.230097,0.0,False,0.14
Climate Stress,211,Efficiency Strategy,43.081732,82.626413,39.544681,True,0.14
Climate Stress,211,Balanced Strategy,66.502036,82.626413,16.124377,False,0.14
Climate Stress,211,Resilience Strategy,82.626413,82.626413,0.0,False,0.14
Climate Stress,211,Adaptive Strategy,67.786583,82.626413,14.83983,False,0.14
Climate Stress,211,Precautionary Strategy,77.094584,82.626413,5.531829,False,0.14
Climate Stress,212,Efficiency Strategy,49.032693,76.087711,27.055018,True,0.14
Climate Stress,212,Balanced Strategy,68.381133,76.087711,7.706578,False,0.14
Climate Stress,212,Resilience Strategy,75.725247,76.087711,0.362464,False,0.14
Climate Stress,212,Adaptive Strategy,60.964981,76.087711,15.12273,False,0.14
Climate Stress,212,Precautionary Strategy,76.087711,76.087711,0.0,False,0.14
Climate Stress,213,Efficiency Strategy,39.7514,86.866353,47.114953,True,0.14
Climate Stress,213,Balanced Strategy,86.866353,86.866353,0.0,False,0.14
Climate Stress,213,Resilience Strategy,76.873029,86.866353,9.993324,False,0.14
Climate Stress,213,Adaptive Strategy,57.734716,86.866353,29.131637,False,0.14
Climate Stress,213,Precautionary Strategy,77.051618,86.866353,9.814735,False,0.14
Climate Stress,214,Efficiency Strategy,39.08481,89.294707,50.209897,True,0.14
Climate Stress,214,Balanced Strategy,82.447877,89.294707,6.84683,False,0.14
Climate Stress,214,Resilience Strategy,79.897907,89.294707,9.3968,False,0.14
Climate Stress,214,Adaptive Strategy,66.994415,89.294707,22.300292,False,0.14
Climate Stress,214,Precautionary Strategy,89.294707,89.294707,0.0,False,0.14
Climate Stress,215,Efficiency Strategy,55.400678,77.671488,22.27081,False,0.14
Climate Stress,215,Balanced Strategy,59.397922,77.671488,18.273566,False,0.14
Climate Stress,215,Resilience Strategy,67.417021,77.671488,10.254467,False,0.14
Climate Stress,215,Adaptive Strategy,60.97897,77.671488,16.692519,False,0.14
Climate Stress,215,Precautionary Strategy,77.671488,77.671488,0.0,False,0.14
Climate Stress,216,Efficiency Strategy,47.301322,79.778176,32.476854,True,0.14
Climate Stress,216,Balanced Strategy,63.318195,79.778176,16.45998,False,0.14
Climate Stress,216,Resilience Strategy,79.778176,79.778176,0.0,False,0.14
Climate Stress,216,Adaptive Strategy,72.899499,79.778176,6.878677,False,0.14
Climate Stress,216,Precautionary Strategy,79.400766,79.778176,0.37741,False,0.14
Climate Stress,217,Efficiency Strategy,54.760214,83.094068,28.333854,True,0.14
Climate Stress,217,Balanced Strategy,51.323061,83.094068,31.771007,True,0.14
Climate Stress,217,Resilience Strategy,74.542564,83.094068,8.551503,False,0.14
Climate Stress,217,Adaptive Strategy,61.385338,83.094068,21.708729,False,0.14
Climate Stress,217,Precautionary Strategy,83.094068,83.094068,0.0,False,0.14
Climate Stress,218,Efficiency Strategy,54.299312,90.613054,36.313742,True,0.14
Climate Stress,218,Balanced Strategy,59.725744,90.613054,30.88731,False,0.14
Climate Stress,218,Resilience Strategy,59.549069,90.613054,31.063985,False,0.14
Climate Stress,218,Adaptive Strategy,85.44118,90.613054,5.171873,False,0.14
Climate Stress,218,Precautionary Strategy,90.613054,90.613054,0.0,False,0.14
Climate Stress,219,Efficiency Strategy,57.034069,82.830127,25.796058,False,0.14
Climate Stress,219,Balanced Strategy,57.488396,82.830127,25.341731,False,0.14
Climate Stress,219,Resilience Strategy,79.73828,82.830127,3.091847,False,0.14
Climate Stress,219,Adaptive Strategy,72.739692,82.830127,10.090435,False,0.14
Climate Stress,219,Precautionary Strategy,82.830127,82.830127,0.0,False,0.14
Climate Stress,220,Efficiency Strategy,58.133069,90.984032,32.850963,False,0.14
Climate Stress,220,Balanced Strategy,81.763281,90.984032,9.220751,False,0.14
Climate Stress,220,Resilience Strategy,76.857434,90.984032,14.126598,False,0.14
Climate Stress,220,Adaptive Strategy,73.628403,90.984032,17.355629,False,0.14
Climate Stress,220,Precautionary Strategy,90.984032,90.984032,0.0,False,0.14
Climate Stress,221,Efficiency Strategy,48.449897,90.527678,42.07778,True,0.14
Climate Stress,221,Balanced Strategy,64.565315,90.527678,25.962362,False,0.14
Climate Stress,221,Resilience Strategy,76.029844,90.527678,14.497834,False,0.14
Climate Stress,221,Adaptive Strategy,84.222916,90.527678,6.304761,False,0.14
Climate Stress,221,Precautionary Strategy,90.527678,90.527678,0.0,False,0.14
Climate Stress,222,Efficiency Strategy,28.927231,90.26717,61.339939,True,0.14
Climate Stress,222,Balanced Strategy,78.893012,90.26717,11.374158,False,0.14
Climate Stress,222,Resilience Strategy,74.062049,90.26717,16.205121,False,0.14
Climate Stress,222,Adaptive Strategy,60.591606,90.26717,29.675564,False,0.14
Climate Stress,222,Precautionary Strategy,90.26717,90.26717,0.0,False,0.14
Climate Stress,223,Efficiency Strategy,51.782776,85.747569,33.964793,True,0.14
Climate Stress,223,Balanced Strategy,66.050506,85.747569,19.697062,False,0.14
Climate Stress,223,Resilience Strategy,75.467968,85.747569,10.279601,False,0.14
Climate Stress,223,Adaptive Strategy,81.642426,85.747569,4.105142,False,0.14
Climate Stress,223,Precautionary Strategy,85.747569,85.747569,0.0,False,0.14
Climate Stress,224,Efficiency Strategy,42.48753,76.332178,33.844647,True,0.14
Climate Stress,224,Balanced Strategy,51.372335,76.332178,24.959842,True,0.14
Climate Stress,224,Resilience Strategy,68.77824,76.332178,7.553937,False,0.14
Climate Stress,224,Adaptive Strategy,66.935896,76.332178,9.396281,False,0.14
Climate Stress,224,Precautionary Strategy,76.332178,76.332178,0.0,False,0.14
Climate Stress,225,Efficiency Strategy,56.661128,81.86731,25.206181,False,0.14
Climate Stress,225,Balanced Strategy,56.439568,81.86731,25.427741,False,0.14
Climate Stress,225,Resilience Strategy,73.573816,81.86731,8.293494,False,0.14
Climate Stress,225,Adaptive Strategy,81.86731,81.86731,0.0,False,0.14
Climate Stress,225,Precautionary Strategy,73.257782,81.86731,8.609527,False,0.14
Climate Stress,226,Efficiency Strategy,51.707569,91.081947,39.374378,True,0.14
Climate Stress,226,Balanced Strategy,62.067789,91.081947,29.014158,False,0.14
Climate Stress,226,Resilience Strategy,91.081947,91.081947,0.0,False,0.14
Climate Stress,226,Adaptive Strategy,74.03374,91.081947,17.048207,False,0.14
Climate Stress,226,Precautionary Strategy,72.020863,91.081947,19.061084,False,0.14
Climate Stress,227,Efficiency Strategy,39.288995,77.566837,38.277842,True,0.14
Climate Stress,227,Balanced Strategy,58.705796,77.566837,18.861041,False,0.14
Climate Stress,227,Resilience Strategy,66.033904,77.566837,11.532933,False,0.14
Climate Stress,227,Adaptive Strategy,77.566837,77.566837,0.0,False,0.14
Climate Stress,227,Precautionary Strategy,69.449027,77.566837,8.117811,False,0.14
Climate Stress,228,Efficiency Strategy,51.27568,90.666545,39.390865,True,0.14
Climate Stress,228,Balanced Strategy,66.70581,90.666545,23.960735,False,0.14
Climate Stress,228,Resilience Strategy,85.73216,90.666545,4.934385,False,0.14
Climate Stress,228,Adaptive Strategy,82.612755,90.666545,8.05379,False,0.14
Climate Stress,228,Precautionary Strategy,90.666545,90.666545,0.0,False,0.14
Climate Stress,229,Efficiency Strategy,43.038756,86.396428,43.357672,True,0.14
Climate Stress,229,Balanced Strategy,65.243525,86.396428,21.152903,False,0.14
Climate Stress,229,Resilience Strategy,66.798798,86.396428,19.59763,False,0.14
Climate Stress,229,Adaptive Strategy,86.396428,86.396428,0.0,False,0.14
Climate Stress,229,Precautionary Strategy,79.487217,86.396428,6.90921,False,0.14
Climate Stress,230,Efficiency Strategy,59.126562,78.5633,19.436737,False,0.14
Climate Stress,230,Balanced Strategy,71.751655,78.5633,6.811644,False,0.14
Climate Stress,230,Resilience Strategy,72.008362,78.5633,6.554938,False,0.14
Climate Stress,230,Adaptive Strategy,64.519088,78.5633,14.044212,False,0.14
Climate Stress,230,Precautionary Strategy,78.5633,78.5633,0.0,False,0.14
Climate Stress,231,Efficiency Strategy,44.548746,93.655678,49.106933,True,0.14
Climate Stress,231,Balanced Strategy,63.367372,93.655678,30.288307,False,0.14
Climate Stress,231,Resilience Strategy,85.408283,93.655678,8.247396,False,0.14
Climate Stress,231,Adaptive Strategy,80.014134,93.655678,13.641545,False,0.14
Climate Stress,231,Precautionary Strategy,93.655678,93.655678,0.0,False,0.14
Climate Stress,232,Efficiency Strategy,35.567026,97.635862,62.068836,True,0.14
Climate Stress,232,Balanced Strategy,56.611159,97.635862,41.024702,False,0.14
Climate Stress,232,Resilience Strategy,72.230534,97.635862,25.405328,False,0.14
Climate Stress,232,Adaptive Strategy,87.72194,97.635862,9.913921,False,0.14
Climate Stress,232,Precautionary Strategy,97.635862,97.635862,0.0,False,0.14
Climate Stress,233,Efficiency Strategy,44.259125,85.039169,40.780044,True,0.14
Climate Stress,233,Balanced Strategy,65.599538,85.039169,19.439631,False,0.14
Climate Stress,233,Resilience Strategy,77.098526,85.039169,7.940643,False,0.14
Climate Stress,233,Adaptive Strategy,84.564409,85.039169,0.47476,False,0.14
Climate Stress,233,Precautionary Strategy,85.039169,85.039169,0.0,False,0.14
Climate Stress,234,Efficiency Strategy,59.45541,74.612313,15.156902,False,0.14
Climate Stress,234,Balanced Strategy,66.836484,74.612313,7.775829,False,0.14
Climate Stress,234,Resilience Strategy,69.967047,74.612313,4.645265,False,0.14
Climate Stress,234,Adaptive Strategy,64.470129,74.612313,10.142183,False,0.14
Climate Stress,234,Precautionary Strategy,74.612313,74.612313,0.0,False,0.14
Climate Stress,235,Efficiency Strategy,54.109308,92.090183,37.980876,True,0.14
Climate Stress,235,Balanced Strategy,72.801592,92.090183,19.288592,False,0.14
Climate Stress,235,Resilience Strategy,92.090183,92.090183,0.0,False,0.14
Climate Stress,235,Adaptive Strategy,74.955858,92.090183,17.134325,False,0.14
Climate Stress,235,Precautionary Strategy,80.461146,92.090183,11.629037,False,0.14
Climate Stress,236,Efficiency Strategy,42.972806,81.559046,38.58624,True,0.14
Climate Stress,236,Balanced Strategy,66.514367,81.559046,15.044679,False,0.14
Climate Stress,236,Resilience Strategy,81.559046,81.559046,0.0,False,0.14
Climate Stress,236,Adaptive Strategy,53.90828,81.559046,27.650766,True,0.14
Climate Stress,236,Precautionary Strategy,72.29462,81.559046,9.264426,False,0.14
Climate Stress,237,Efficiency Strategy,37.818522,83.239733,45.421211,True,0.14
Climate Stress,237,Balanced Strategy,80.337819,83.239733,2.901914,False,0.14
Climate Stress,237,Resilience Strategy,81.340091,83.239733,1.899642,False,0.14
Climate Stress,237,Adaptive Strategy,67.216306,83.239733,16.023427,False,0.14
Climate Stress,237,Precautionary Strategy,83.239733,83.239733,0.0,False,0.14
Climate Stress,238,Efficiency Strategy,58.06709,82.576737,24.509647,False,0.14
Climate Stress,238,Balanced Strategy,61.545954,82.576737,21.030783,False,0.14
Climate Stress,238,Resilience Strategy,77.928456,82.576737,4.648282,False,0.14
Climate Stress,238,Adaptive Strategy,69.79371,82.576737,12.783027,False,0.14
Climate Stress,238,Precautionary Strategy,82.576737,82.576737,0.0,False,0.14
Climate Stress,239,Efficiency Strategy,49.787597,81.914354,32.126756,True,0.14
Climate Stress,239,Balanced Strategy,69.412188,81.914354,12.502165,False,0.14
Climate Stress,239,Resilience Strategy,70.795241,81.914354,11.119113,False,0.14
Climate Stress,239,Adaptive Strategy,63.747133,81.914354,18.167221,False,0.14
Climate Stress,239,Precautionary Strategy,81.914354,81.914354,0.0,False,0.14
Climate Stress,240,Efficiency Strategy,45.743087,84.394319,38.651232,True,0.14
Climate Stress,240,Balanced Strategy,65.144069,84.394319,19.25025,False,0.14
Climate Stress,240,Resilience Strategy,84.394319,84.394319,0.0,False,0.14
Climate Stress,240,Adaptive Strategy,66.591047,84.394319,17.803272,False,0.14
Climate Stress,240,Precautionary Strategy,78.491058,84.394319,5.903261,False,0.14
Climate Stress,241,Efficiency Strategy,50.29822,72.130031,21.831811,True,0.14
Climate Stress,241,Balanced Strategy,64.327994,72.130031,7.802037,False,0.14
Climate Stress,241,Resilience Strategy,72.130031,72.130031,0.0,False,0.14
Climate Stress,241,Adaptive Strategy,63.434626,72.130031,8.695405,False,0.14
Climate Stress,241,Precautionary Strategy,69.777292,72.130031,2.352739,False,0.14
Climate Stress,242,Efficiency Strategy,45.574819,90.468427,44.893608,True,0.14
Climate Stress,242,Balanced Strategy,73.304481,90.468427,17.163947,False,0.14
Climate Stress,242,Resilience Strategy,90.468427,90.468427,0.0,False,0.14
Climate Stress,242,Adaptive Strategy,67.635404,90.468427,22.833023,False,0.14
Climate Stress,242,Precautionary Strategy,82.986227,90.468427,7.482201,False,0.14
Climate Stress,243,Efficiency Strategy,52.148833,84.950928,32.802095,True,0.14
Climate Stress,243,Balanced Strategy,68.220767,84.950928,16.730161,False,0.14
Climate Stress,243,Resilience Strategy,68.117833,84.950928,16.833095,False,0.14
Climate Stress,243,Adaptive Strategy,77.049709,84.950928,7.901219,False,0.14
Climate Stress,243,Precautionary Strategy,84.950928,84.950928,0.0,False,0.14
Climate Stress,244,Efficiency Strategy,35.980822,78.852459,42.871637,True,0.14
Climate Stress,244,Balanced Strategy,68.807043,78.852459,10.045415,False,0.14
Climate Stress,244,Resilience Strategy,78.852459,78.852459,0.0,False,0.14
Climate Stress,244,Adaptive Strategy,63.812604,78.852459,15.039854,False,0.14
Climate Stress,244,Precautionary Strategy,72.980546,78.852459,5.871912,False,0.14
Climate Stress,245,Efficiency Strategy,57.501222,90.147404,32.646182,False,0.14
Climate Stress,245,Balanced Strategy,69.760688,90.147404,20.386715,False,0.14
Climate Stress,245,Resilience Strategy,90.147404,90.147404,0.0,False,0.14
Climate Stress,245,Adaptive Strategy,61.120648,90.147404,29.026755,False,0.14
Climate Stress,245,Precautionary Strategy,76.198225,90.147404,13.949179,False,0.14
Climate Stress,246,Efficiency Strategy,42.976386,70.362121,27.385735,True,0.14
Climate Stress,246,Balanced Strategy,58.787267,70.362121,11.574854,False,0.14
Climate Stress,246,Resilience Strategy,69.738871,70.362121,0.62325,False,0.14
Climate Stress,246,Adaptive Strategy,70.362121,70.362121,0.0,False,0.14
Climate Stress,246,Precautionary Strategy,68.584049,70.362121,1.778072,False,0.14
Climate Stress,247,Efficiency Strategy,42.555367,83.731871,41.176504,True,0.14
Climate Stress,247,Balanced Strategy,60.414473,83.731871,23.317398,False,0.14
Climate Stress,247,Resilience Strategy,83.439656,83.731871,0.292215,False,0.14
Climate Stress,247,Adaptive Strategy,69.876392,83.731871,13.855479,False,0.14
Climate Stress,247,Precautionary Strategy,83.731871,83.731871,0.0,False,0.14
Climate Stress,248,Efficiency Strategy,45.703118,88.363268,42.660149,True,0.14
Climate Stress,248,Balanced Strategy,57.99772,88.363268,30.365548,False,0.14
Climate Stress,248,Resilience Strategy,73.590781,88.363268,14.772486,False,0.14
Climate Stress,248,Adaptive Strategy,77.076319,88.363268,11.286948,False,0.14
Climate Stress,248,Precautionary Strategy,88.363268,88.363268,0.0,False,0.14
Climate Stress,249,Efficiency Strategy,56.779312,90.70335,33.924038,False,0.14
Climate Stress,249,Balanced Strategy,82.34723,90.70335,8.35612,False,0.14
