"forecast_id","domain","base_rate","evidence_strength","confidence_profile","outcome","true_probability","forecast_probability","brier_component","log_loss_component","probability_bin"
604,"Risk Forecast",0.105293808178976,0.0295076817274094,"underconfident",0,0.134801489906386,0.262620968439151,0.0689697730639173,0.304653229223972,"[0.2,0.3)"
605,"Risk Forecast",0.161184017744381,0.114550419384614,"well calibrated",0,0.275734437128995,0.275734437128995,0.0760294798188435,0.322597154305341,"[0.2,0.3)"
606,"Strategic Forecast",0.257684866862837,-0.0493565166834742,"well calibrated",0,0.208328350179363,0.208328350179363,0.0434007014884553,0.233608556691037,"[0.2,0.3)"
607,"Policy Forecast",0.602952995535452,-0.136787527939305,"overconfident",1,0.466165467596147,0.454323381254799,0.297762972245196,0.788946040988642,"[0.4,0.5)"
608,"Operational Forecast",0.439435312256683,-0.163422266137786,"well calibrated",0,0.276013046118896,0.276013046118896,0.076183201627832,0.322981906260012,"[0.2,0.3)"
609,"Strategic Forecast",0.42099431817187,0.245371520635672,"overconfident",1,0.666365838807542,0.724593882390182,0.0758485296169132,0.322143943297372,"[0.7,0.8)"
610,"Risk Forecast",0.523619431559928,0.193832066841424,"well calibrated",0,0.717451498401351,0.717451498401351,0.514736652558344,1.26390505605732,"[0.7,0.8)"
611,"Operational Forecast",0.134855577163398,-0.2102937187301,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
612,"Strategic Forecast",0.593353633675724,0.00370325415860862,"underconfident",1,0.597056887834333,0.563086977092316,0.19089298958633,0.574321174155905,"[0.5,0.6)"
613,"Policy Forecast",0.627799378207419,0.195344359963201,"underconfident",1,0.82314373817062,0.710043429810903,0.0840748125958247,0.342429142069757,"[0.7,0.8)"
614,"Policy Forecast",0.6540243354626,0.137862066272646,"overconfident",1,0.791886401735246,0.894046642342582,0.0112261139988807,0.111997332526858,"[0.8,0.9)"
615,"Strategic Forecast",0.515970688743982,-0.20103825640399,"overconfident",0,0.314932432339992,0.25015878365899,0.0625794170417452,0.287893806411153,"[0.2,0.3)"
616,"Strategic Forecast",0.149283287720755,-0.0740252822870389,"overconfident",0,0.0752580054337159,0.01,1e-04,0.0100503358535015,"[0,0.1)"
617,"Operational Forecast",0.529334995977115,0.119379812967964,"overconfident",0,0.648714808945078,0.700764992075856,0.491071574119074,1.20652603463231,"[0.7,0.8)"
618,"Policy Forecast",0.477295075973961,0.0347200152464211,"overconfident",1,0.512015091220383,0.516220373147516,0.234042727357528,0.661221524929921,"[0.5,0.6)"
619,"Strategic Forecast",0.441203996504191,0.0221338863484561,"well calibrated",0,0.463337882852647,0.463337882852647,0.214681993686374,0.622386587072853,"[0.4,0.5)"
620,"Policy Forecast",0.6249393680715,0.174660234944895,"well calibrated",1,0.799599603016395,0.799599603016395,0.0401603191111864,0.22364417283376,"[0.7,0.8)"
621,"Policy Forecast",0.406095119973179,-0.11133033700753,"underconfident",0,0.294764782965649,0.366597108927672,0.134393440274127,0.45664858051743,"[0.3,0.4)"
622,"Strategic Forecast",0.780726827180479,0.125196027453057,"well calibrated",1,0.905922854633536,0.905922854633536,0.00885050928030277,0.0988011259756826,"[0.9,1]"
623,"Operational Forecast",0.273646214592736,-0.15876825992018,"overconfident",0,0.114877954672556,0.01,1e-04,0.0100503358535015,"[0,0.1)"
624,"Operational Forecast",0.441092670510989,0.163359811063856,"well calibrated",1,0.604452481574845,0.604452481574845,0.156457839332299,0.50343221983368,"[0.6,0.7)"
625,"Strategic Forecast",0.693284234637395,0.0497447630623356,"well calibrated",1,0.74302899769973,0.74302899769973,0.0660340960232053,0.297020207166281,"[0.7,0.8)"
626,"Risk Forecast",0.808829728187993,-0.233061149134301,"underconfident",1,0.575768579053692,0.5492495763849,0.203175944389192,0.599202338978707,"[0.5,0.6)"
627,"Operational Forecast",0.683264808636159,0.00235704658553004,"well calibrated",1,0.685621855221689,0.685621855221689,0.0988336179142528,0.37742903469543,"[0.6,0.7)"
628,"Operational Forecast",0.391864512662869,0.0351630366640165,"well calibrated",0,0.427027549326885,0.427027549326885,0.182352527884126,0.556917642527747,"[0.4,0.5)"
629,"Strategic Forecast",0.742067639098968,0.10683456226252,"well calibrated",1,0.848902201361489,0.848902201361489,0.0228305447534042,0.163811292048635,"[0.8,0.9)"
630,"Operational Forecast",0.460076335200574,-0.0380268243607134,"overconfident",0,0.422049510839861,0.394766839633812,0.155840857674468,0.502141506159554,"[0.3,0.4)"
631,"Strategic Forecast",0.210007205861621,0.110492753912695,"well calibrated",0,0.320499959774315,0.320499959774315,0.102720224215338,0.386397986191993,"[0.3,0.4)"
632,"Strategic Forecast",0.522732849721797,-0.12110903149005,"overconfident",1,0.401623818231747,0.367192154612858,0.400445769183517,1.00186998589744,"[0.3,0.4)"
633,"Operational Forecast",0.219904023304116,0.209171393071301,"well calibrated",1,0.429075416375417,0.429075416375417,0.325954880186903,0.846122579757488,"[0.4,0.5)"
634,"Risk Forecast",0.330774942028802,-0.106248861411586,"underconfident",1,0.224526080617215,0.32094195240119,0.461119832008708,1.13649500584565,"[0.3,0.4)"
635,"Strategic Forecast",0.692538747470826,0.219389478676021,"well calibrated",1,0.911928226146847,0.911928226146847,0.00775663734964093,0.092193991405153,"[0.9,1]"
636,"Risk Forecast",0.67223889924353,0.226553980610333,"overconfident",1,0.898792879853863,0.99,1e-04,0.0100503358535015,"[0.9,1]"
637,"Model Governance Forecast",0.730583000020124,-0.178249037009664,"overconfident",1,0.55233396301046,0.570650850064121,0.184340692550662,0.560977727341788,"[0.5,0.6)"
638,"Strategic Forecast",0.166889170790091,0.0832982970168814,"well calibrated",0,0.250187467806973,0.250187467806973,0.0625937690476649,0.287932060772221,"[0.2,0.3)"
639,"Strategic Forecast",0.341786473314278,0.221504339948297,"well calibrated",1,0.563290813262574,0.563290813262574,0.190714913780864,0.57395924199739,"[0.5,0.6)"
640,"Risk Forecast",0.473311419854872,-0.0287446323782206,"overconfident",1,0.444566787476651,0.425165163093479,0.330435089721346,0.855277566507062,"[0.4,0.5)"
641,"Policy Forecast",0.239643059868831,-0.019969372311607,"well calibrated",0,0.219673687557224,0.219673687557224,0.048256529004989,0.248043097496554,"[0.2,0.3)"
642,"Policy Forecast",0.320808597747236,0.163070614100434,"overconfident",1,0.48387921184767,0.478236935994355,0.272236694960559,0.737648987303862,"[0.4,0.5)"
643,"Risk Forecast",0.566622093401384,0.0898787046317011,"well calibrated",1,0.656500798033085,0.656500798033085,0.117991701751908,0.420831369652691,"[0.6,0.7)"
644,"Operational Forecast",0.319123030197807,-0.103647022740915,"well calibrated",0,0.215476007456891,0.215476007456891,0.0464299097895622,0.24267812404776,"[0.2,0.3)"
645,"Model Governance Forecast",0.181760025059339,0.0603663671063259,"well calibrated",0,0.242126392165665,0.242126392165665,0.0586251897831612,0.277238651525018,"[0.2,0.3)"
646,"Model Governance Forecast",0.75641910751583,0.0276078999741003,"overconfident",1,0.784027007489931,0.883436460111407,0.0135870588313597,0.123935908188482,"[0.8,0.9)"
647,"Model Governance Forecast",0.619281109329313,0.0200333609245718,"well calibrated",0,0.639314470253885,0.639314470253885,0.408722991876005,1.01974880902148,"[0.6,0.7)"
648,"Risk Forecast",0.740237957821228,0.213016127119772,"overconfident",1,0.953254084941,0.99,1e-04,0.0100503358535015,"[0.9,1]"
649,"Strategic Forecast",0.815441648440901,-0.092132352408953,"overconfident",0,0.723309296031948,0.80146754964313,0.642350233130963,1.61680271434758,"[0.8,0.9)"
650,"Operational Forecast",0.808736099884845,-0.0651462383102626,"well calibrated",0,0.743589861574583,0.743589861574583,0.552925882236507,1.36097701327658,"[0.7,0.8)"
651,"Operational Forecast",0.114996205805801,-0.0770037844777107,"well calibrated",0,0.0379924213280901,0.0379924213280901,0.00144342407837112,0.0387329503101338,"[0,0.1)"
652,"Strategic Forecast",0.396976191515569,-0.143950052326545,"well calibrated",0,0.253026139189024,0.253026139189024,0.0640222271129031,0.291725086682477,"[0.2,0.3)"
653,"Model Governance Forecast",0.298403463233262,0.218400878249668,"well calibrated",0,0.51680434148293,0.51680434148293,0.267086727375605,0.727333617258953,"[0.5,0.6)"
654,"Operational Forecast",0.484692833875306,-0.104127275641076,"underconfident",1,0.38056555823423,0.422367612852249,0.333659174682009,0.861879223648424,"[0.4,0.5)"
655,"Model Governance Forecast",0.67104596827412,0.247886396246031,"overconfident",1,0.918932364520151,0.99,1e-04,0.0100503358535015,"[0.9,1]"
656,"Operational Forecast",0.145285734056961,-0.176661952515133,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
657,"Risk Forecast",0.799753276247065,0.175729676615447,"underconfident",1,0.975482952862512,0.809063919360633,0.0364565868899228,0.21187735471027,"[0.8,0.9)"
658,"Strategic Forecast",0.361706218298059,0.0498677387367934,"well calibrated",0,0.411573957034852,0.411573957034852,0.169393122109326,0.530304030586559,"[0.4,0.5)"
659,"Risk Forecast",0.408848420099821,0.168156841304153,"well calibrated",1,0.577005261403974,0.577005261403974,0.17892454887992,0.54990389396453,"[0.5,0.6)"
660,"Policy Forecast",0.820859858207405,0.0642459702212363,"well calibrated",1,0.885105828428641,0.885105828428641,0.0132006706610689,0.122048060977986,"[0.8,0.9)"
661,"Strategic Forecast",0.49830468542641,-0.0229325006948784,"overconfident",1,0.475372184731532,0.466752449387568,0.284352950234158,0.761956248823527,"[0.4,0.5)"
662,"Risk Forecast",0.353883957338985,0.1519552472746,"well calibrated",1,0.505839204613585,0.505839204613585,0.244194891696934,0.68153643764013,"[0.5,0.6)"
663,"Policy Forecast",0.573066050442867,-0.189272466115654,"underconfident",0,0.383793584327213,0.424465829812689,0.180171240678574,0.552456677800343,"[0.4,0.5)"
664,"Operational Forecast",0.191304074390791,0.232104296330363,"overconfident",0,0.423408370721154,0.396601300473558,0.157292591537317,0.505177107502386,"[0.3,0.4)"
665,"Risk Forecast",0.773101500608027,0.0183870382606983,"overconfident",1,0.791488538868725,0.893509527472779,0.0113402207390708,0.112598281347418,"[0.8,0.9)"
666,"Strategic Forecast",0.487531466665678,0.210012580268085,"overconfident",0,0.697544046933763,0.76668446336058,0.5878050663585,1.45536350706101,"[0.7,0.8)"
667,"Risk Forecast",0.707098931388464,0.0206321962177753,"well calibrated",1,0.727731127606239,0.727731127606239,0.07413033887457,0.317823629215861,"[0.7,0.8)"
668,"Strategic Forecast",0.770280673424713,-0.197247389471158,"overconfident",0,0.573033283953555,0.598594933337299,0.358315894217086,0.912784220221483,"[0.5,0.6)"
669,"Risk Forecast",0.384681112680119,0.029183562612161,"well calibrated",0,0.41386467529228,0.41386467529228,0.171283969454784,0.534204586529886,"[0.4,0.5)"
670,"Policy Forecast",0.142964575695805,0.238600856740959,"well calibrated",0,0.381565432436764,0.381565432436764,0.145592179230655,0.480563884883025,"[0.3,0.4)"
671,"Policy Forecast",0.359299088676926,-0.00258059066254646,"overconfident",0,0.356718498014379,0.306569972319412,0.093985147927925,0.366104941678095,"[0.3,0.4)"
672,"Strategic Forecast",0.399862845800817,0.0276924766367301,"well calibrated",1,0.427555322437547,0.427555322437547,0.327692908869581,0.849671589767335,"[0.4,0.5)"
673,"Risk Forecast",0.554866914602462,0.209816071437672,"overconfident",1,0.764682986040134,0.857322031154181,0.0203570027939685,0.153941665325767,"[0.8,0.9)"
674,"Model Governance Forecast",0.610035332641564,-0.0752497029025108,"well calibrated",1,0.534785629739054,0.534785629739054,0.216424410297289,0.625889304461187,"[0.5,0.6)"
675,"Strategic Forecast",0.255206018011086,0.222138482844457,"overconfident",1,0.477344500855543,0.469415076154983,0.281520361411623,0.75626787815388,"[0.4,0.5)"
676,"Strategic Forecast",0.832006842968985,0.234123622765765,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
677,"Risk Forecast",0.120671454491094,0.17096012562979,"well calibrated",0,0.291631580120884,0.291631580120884,0.0850489785238035,0.344790953571507,"[0.2,0.3)"
678,"Policy Forecast",0.301808024139609,0.082992882351391,"well calibrated",1,0.384800906491,0.384800906491,0.378469924654295,0.955029204447518,"[0.3,0.4)"
679,"Strategic Forecast",0.326777705305722,-0.134487101458944,"overconfident",0,0.192290603846777,0.0845923151931492,0.0071558597897371,0.0883857557717782,"[0,0.1)"
680,"Operational Forecast",0.801753844623454,0.229127699276432,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
681,"Strategic Forecast",0.554692291968968,0.0256385086104274,"well calibrated",1,0.580330800579395,0.580330800579395,0.176122236942331,0.544156992200493,"[0.5,0.6)"
682,"Policy Forecast",0.34940908991266,-0.00867897737771273,"well calibrated",0,0.340730112534948,0.340730112534948,0.116097009588078,0.416622287400485,"[0.3,0.4)"
683,"Strategic Forecast",0.519746395607945,0.214959614444524,"well calibrated",1,0.734706010052469,0.734706010052469,0.0703809011022809,0.308284846108339,"[0.7,0.8)"
684,"Operational Forecast",0.213449693308212,-0.133818315458484,"well calibrated",1,0.0796313778497279,0.0796313778497279,0.84707840063879,2.53034706971382,"[0,0.1)"
685,"Policy Forecast",0.443055830453522,0.12123002728913,"well calibrated",0,0.564285857742652,0.564285857742652,0.318418529248361,0.830768887681479,"[0.5,0.6)"
686,"Operational Forecast",0.196245349850506,-0.237674308940768,"underconfident",0,0.02,0.188,0.035344,0.208254938820459,"[0.1,0.2)"
687,"Strategic Forecast",0.146192899229936,-0.127636141958646,"underconfident",0,0.02,0.188,0.035344,0.208254938820459,"[0.1,0.2)"
688,"Policy Forecast",0.409381008672062,0.185050143278204,"overconfident",1,0.594431151950266,0.627482055132859,0.138769619248038,0.466040205782945,"[0.6,0.7)"
689,"Model Governance Forecast",0.509976182272658,-0.0594111927784979,"underconfident",1,0.45056498949416,0.467867243171204,0.283165270890215,0.75957069174359,"[0.4,0.5)"
690,"Policy Forecast",0.46829393194057,-0.156376159749925,"well calibrated",0,0.311917772190645,0.311917772190645,0.0972926966083753,0.373846931025641,"[0.3,0.4)"
691,"Model Governance Forecast",0.553712719725445,-0.172002242063172,"overconfident",1,0.381710477662273,0.340309144844068,0.435192024376365,1.07790082494752,"[0.3,0.4)"
692,"Operational Forecast",0.380038595665246,0.154110491275787,"well calibrated",0,0.534149086941034,0.534149086941034,0.28531524707994,0.763889625102722,"[0.5,0.6)"
693,"Policy Forecast",0.834110350371338,0.155495919170789,"well calibrated",1,0.98,0.98,0.000400000000000001,0.0202027073175195,"[0.9,1]"
694,"Policy Forecast",0.740238563239109,0.023858136497438,"well calibrated",1,0.764096699736547,0.764096699736547,0.055650367075189,0.269060927489172,"[0.7,0.8)"
695,"Policy Forecast",0.105981626803987,-0.103208026266657,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
696,"Strategic Forecast",0.531374242994934,0.0908459074562415,"overconfident",0,0.622220150451176,0.664997203109087,0.442221280142909,1.09361639826383,"[0.6,0.7)"
697,"Operational Forecast",0.21532107857056,0.171802540775388,"well calibrated",0,0.387123619345948,0.387123619345948,0.149864696655507,0.489592026263447,"[0.3,0.4)"
698,"Operational Forecast",0.443394671857823,0.198678979417309,"overconfident",1,0.642073651275132,0.691799429221428,0.0949875918282376,0.368459207542393,"[0.6,0.7)"
699,"Risk Forecast",0.572446132393088,0.207988576730713,"overconfident",0,0.780434709123801,0.878586857317132,0.771914865850394,2.10855614688466,"[0.8,0.9)"
700,"Strategic Forecast",0.305051920202095,-0.0931370166363195,"overconfident",0,0.211914903565776,0.111085119813797,0.0123399038440456,0.117753795874392,"[0.1,0.2)"
701,"Operational Forecast",0.179467612260487,0.163644339423627,"well calibrated",1,0.343111951684114,0.343111951684114,0.431501908020254,1.06969849532014,"[0.3,0.4)"
702,"Policy Forecast",0.173113743565045,-0.0888960420852527,"underconfident",0,0.0842177014797926,0.229741505961865,0.0527811595616257,0.261029113928209,"[0.2,0.3)"
703,"Model Governance Forecast",0.823735409090295,-0.0780977854738012,"overconfident",1,0.745637623616494,0.831610791882267,0.0283549254105171,0.184390745831079,"[0.8,0.9)"
704,"Strategic Forecast",0.118777951830998,-0.0458185697207227,"well calibrated",0,0.0729593821102753,0.0729593821102753,0.00532307143791316,0.0757578978824265,"[0,0.1)"
705,"Policy Forecast",0.772488606418483,-0.180188321857713,"underconfident",1,0.59230028456077,0.5599951849645,0.193604237254424,0.579827093567585,"[0.5,0.6)"
706,"Operational Forecast",0.538372813630849,0.177754081203602,"well calibrated",0,0.716126894834451,0.716126894834451,0.512837729505233,1.25922795346888,"[0.7,0.8)"
707,"Operational Forecast",0.596897807053756,-0.141722082975321,"well calibrated",0,0.455175724078435,0.455175724078435,0.207184939790328,0.607291965812177,"[0.4,0.5)"
708,"Model Governance Forecast",0.482579853350762,-0.0912650701357052,"well calibrated",0,0.391314783215057,0.391314783215057,0.153127259562647,0.496454030314157,"[0.3,0.4)"
709,"Operational Forecast",0.285388405807316,0.0206990209408104,"overconfident",0,0.306087426748127,0.238218026109971,0.0567478279637309,0.272094887740529,"[0.2,0.3)"
710,"Risk Forecast",0.785407837561797,-0.0348303248174489,"overconfident",0,0.750577512744348,0.83827964220487,0.702712758535125,1.82188662177614,"[0.8,0.9)"
711,"Model Governance Forecast",0.529224315565079,-0.067548451712355,"underconfident",0,0.461675863852724,0.475089311504271,0.225709853905602,0.644527148013069,"[0.4,0.5)"
712,"Strategic Forecast",0.56088266116567,0.143539135111496,"well calibrated",1,0.704421796277165,0.704421796277165,0.0873664745160175,0.350377959799111,"[0.7,0.8)"
713,"Model Governance Forecast",0.501301714184228,0.184793140622787,"well calibrated",0,0.686094854807015,0.686094854807015,0.47072614979266,1.15866442408352,"[0.6,0.7)"
714,"Risk Forecast",0.690503268293105,0.140967562329024,"underconfident",1,0.831470830622129,0.715456039904384,0.0809652652268956,0.334835121559522,"[0.7,0.8)"
715,"Strategic Forecast",0.673468687187415,0.00296593434177339,"underconfident",0,0.676434621529188,0.614682503993972,0.3778345807163,0.953687619592943,"[0.6,0.7)"
716,"Policy Forecast",0.487259968265425,0.143608575221151,"well calibrated",1,0.630868543486577,0.630868543486577,0.136258032187721,0.460657768593892,"[0.6,0.7)"
717,"Risk Forecast",0.327785584633239,-0.242241594241932,"well calibrated",0,0.0855439903913066,0.0855439903913066,0.00731777429206795,0.0894259155245137,"[0,0.1)"
718,"Model Governance Forecast",0.254939568485133,0.00978045142255723,"well calibrated",0,0.264720019907691,0.264720019907691,0.0700766889399281,0.307503927007262,"[0.2,0.3)"
719,"Operational Forecast",0.431724052142818,0.155553629971109,"overconfident",1,0.587277682113927,0.617824870853801,0.146057829337914,0.481550242179753,"[0.6,0.7)"
720,"Risk Forecast",0.560465809213929,0.138576432364061,"underconfident",0,0.69904224157799,0.629377457025694,0.396115983412129,0.992571138663774,"[0.6,0.7)"
721,"Strategic Forecast",0.58886413720902,0.235359371057712,"overconfident",1,0.824223508266732,0.937701736160088,0.00388107367746724,0.064323359049166,"[0.9,1]"
722,"Model Governance Forecast",0.574743677710649,0.0562791442498565,"overconfident",1,0.631022821960505,0.676880809646682,0.104406011174584,0.390260078221527,"[0.6,0.7)"
723,"Operational Forecast",0.641058915143367,-0.0964723270153627,"well calibrated",1,0.544586588128004,0.544586588128004,0.207401375712892,0.607728326060042,"[0.5,0.6)"
724,"Risk Forecast",0.255139013950247,-0.118286393582821,"well calibrated",0,0.136852620367426,0.136852620367426,0.0187286397014309,0.147169826543485,"[0.1,0.2)"
725,"Risk Forecast",0.39047249769792,0.0715152295306325,"well calibrated",0,0.461987727228552,0.461987727228552,0.213432660109803,0.619873907237699,"[0.4,0.5)"
726,"Model Governance Forecast",0.466399198188446,0.232207235763781,"overconfident",0,0.698606433952227,0.768118685835507,0.590006315529666,1.46152961509311,"[0.7,0.8)"
727,"Strategic Forecast",0.332475391821936,-0.0496353755006567,"underconfident",0,0.282840016321279,0.358846010608831,0.128770459329874,0.444485617853262,"[0.3,0.4)"
728,"Policy Forecast",0.832969023461919,-0.234384818235412,"overconfident",0,0.598584205226507,0.633088677055784,0.400801273016243,1.00263508697904,"[0.6,0.7)"
729,"Policy Forecast",0.716731608344708,-0.186883180751465,"overconfident",0,0.529848427593242,0.540295377250877,0.291919094678668,0.777171120207632,"[0.5,0.6)"
730,"Risk Forecast",0.197044602734968,0.150546025717631,"well calibrated",0,0.347590628452599,0.347590628452599,0.120819244988073,0.427083043612207,"[0.3,0.4)"
731,"Model Governance Forecast",0.453468594548758,-0.0955257519381121,"well calibrated",0,0.357942842610646,0.357942842610646,0.12812307857619,0.443077949053643,"[0.3,0.4)"
732,"Risk Forecast",0.797135257767513,0.0668497525621206,"overconfident",0,0.863985010329634,0.99,0.9801,4.60517018598809,"[0.9,1]"
733,"Operational Forecast",0.20911387676606,-0.0308265849016607,"underconfident",0,0.178287291864399,0.290886739711859,0.0846150953401949,0.343740018680425,"[0.2,0.3)"
734,"Policy Forecast",0.407638808619231,0.00454308209009469,"overconfident",0,0.412181890709326,0.38144555245759,0.145500709489676,0.480370059427688,"[0.3,0.4)"
735,"Operational Forecast",0.161594544851687,-0.075608063605614,"underconfident",0,0.0859864812460728,0.230891212809947,0.0533107521528484,0.262522853695029,"[0.2,0.3)"
736,"Operational Forecast",0.798153372097295,-0.11476629844401,"well calibrated",1,0.683387073653284,0.683387073653284,0.100243745129831,0.380693854239439,"[0.6,0.7)"
737,"Strategic Forecast",0.713757783488836,0.0585953433765098,"well calibrated",1,0.772353126865346,0.772353126865346,0.0518230988479853,0.258313415321823,"[0.7,0.8)"
738,"Risk Forecast",0.249699512927327,-0.0513856308534741,"overconfident",0,0.198313882073853,0.0927237407997017,0.00859769210789026,0.0973082895764349,"[0,0.1)"
739,"Policy Forecast",0.569992528785951,-0.207586454576813,"overconfident",0,0.362406074209139,0.314248200182337,0.0987519313178383,0.377239524570475,"[0.3,0.4)"
740,"Policy Forecast",0.455208367516752,0.232257536845282,"well calibrated",1,0.687465904362034,0.687465904362034,0.0976775609362413,0.37474304432644,"[0.6,0.7)"
741,"Policy Forecast",0.575280474522151,0.170287191518582,"overconfident",1,0.745567666040733,0.83151634915499,0.0283867406020632,0.184504318299531,"[0.8,0.9)"
742,"Operational Forecast",0.566641328821424,-0.0193182558286935,"overconfident",1,0.547323072992731,0.563886148540187,0.190195291435112,0.572902912151866,"[0.5,0.6)"
743,"Model Governance Forecast",0.766709333076142,-0.160720459767617,"well calibrated",1,0.605988873308524,0.605988873308524,0.155244767956686,0.500893653958408,"[0.6,0.7)"
744,"Model Governance Forecast",0.441383283666801,-0.0748455621069297,"well calibrated",1,0.366537721559871,0.366537721559871,0.40127445820656,1.00365383918672,"[0.3,0.4)"
745,"Strategic Forecast",0.78201402190607,-0.0389448328642175,"well calibrated",1,0.743069189041853,0.743069189041853,0.0660134416196111,0.296966117413005,"[0.7,0.8)"
746,"Risk Forecast",0.658726190414745,-0.155063196318224,"well calibrated",1,0.503662994096521,0.503662994096521,0.24635042342923,0.68584789707215,"[0.5,0.6)"
747,"Model Governance Forecast",0.668576943711378,0.08967238094192,"well calibrated",1,0.758249324653298,0.758249324653298,0.0584433890305867,0.276743023078799,"[0.7,0.8)"
748,"Operational Forecast",0.425304638186935,-0.0949520482681692,"well calibrated",0,0.330352589918766,0.330352589918766,0.109132833666036,0.401003958727255,"[0.3,0.4)"
749,"Strategic Forecast",0.126265216933098,0.14586325827986,"well calibrated",0,0.272128475212958,0.272128475212958,0.0740539070217293,0.317630723300215,"[0.2,0.3)"
750,"Operational Forecast",0.764983203576412,-0.0167940187966451,"overconfident",1,0.748189184779767,0.835055399452685,0.0272067212497132,0.180257209682201,"[0.8,0.9)"
751,"Strategic Forecast",0.35481367087923,-0.219264963059686,"well calibrated",1,0.135548707819544,0.135548707819544,0.74727603655246,1.99842423595237,"[0.1,0.2)"
752,"Strategic Forecast",0.525744894659147,-0.206362026743591,"well calibrated",0,0.319382867915556,0.319382867915556,0.102005416317965,0.384755345200928,"[0.3,0.4)"
753,"Risk Forecast",0.128189830773044,-0.161336760502309,"underconfident",0,0.02,0.188,0.035344,0.208254938820459,"[0.1,0.2)"
754,"Operational Forecast",0.666747307486366,0.18670898291748,"overconfident",1,0.853456290403847,0.977165992045193,0.000521391919280192,0.023098741631486,"[0.9,1]"
755,"Model Governance Forecast",0.755658475996461,-0.0425181691534817,"well calibrated",0,0.713140306842979,0.713140306842979,0.508569097244098,1.24876205677773,"[0.7,0.8)"
756,"Model Governance Forecast",0.188425476511475,0.019482592237182,"overconfident",1,0.207908068748657,0.105675892810686,0.799815608699963,2.24737848391878,"[0.1,0.2)"
757,"Strategic Forecast",0.284923466003966,-0.203282610280439,"overconfident",0,0.0816408557235263,0.01,1e-04,0.0100503358535015,"[0,0.1)"
758,"Operational Forecast",0.291358005977236,0.214271204313263,"well calibrated",1,0.505629210290499,0.505629210290499,0.244402477717996,0.681951664300714,"[0.5,0.6)"
759,"Risk Forecast",0.106173530651722,0.0409173532389104,"overconfident",1,0.147090883890633,0.0235726932523539,0.953410285362462,3.74766630244598,"[0,0.1)"
760,"Risk Forecast",0.746526266762521,0.169509717612527,"well calibrated",1,0.916035984375048,0.916035984375048,0.00704995591986712,0.0876996308273766,"[0.9,1]"
761,"Risk Forecast",0.408307022321969,-0.0456920897122473,"well calibrated",1,0.362614932609722,0.362614932609722,0.406259724132109,1.01441379946378,"[0.3,0.4)"
762,"Risk Forecast",0.620911645144224,0.210687903570943,"overconfident",0,0.831599548715167,0.947659390765475,0.898058320905991,2.94998274200663,"[0.9,1]"
763,"Policy Forecast",0.339299446693622,0.2396403956227,"underconfident",0,0.578939842316322,0.551310897505609,0.30394370570844,0.801425053136247,"[0.5,0.6)"
764,"Strategic Forecast",0.434460661455523,-0.204604325117543,"overconfident",1,0.22985633633798,0.135306054056273,0.747695620151734,2.00021599937944,"[0.1,0.2)"
765,"Strategic Forecast",0.705668831849471,-0.220198889728636,"well calibrated",0,0.485469942120835,0.485469942120835,0.235681064702807,0.664501303880656,"[0.4,0.5)"
766,"Risk Forecast",0.442515557596926,0.109451141324826,"well calibrated",1,0.551966698921751,0.551966698921751,0.200733838875073,0.594267562565157,"[0.5,0.6)"
767,"Operational Forecast",0.354369386879262,-0.0518333866493776,"well calibrated",0,0.302536000229884,0.302536000229884,0.0915280314350963,0.360304379851434,"[0.3,0.4)"
768,"Operational Forecast",0.681134164822288,-0.0706285904161632,"overconfident",0,0.610505574406125,0.649182525448268,0.421437951347391,1.04748920629337,"[0.6,0.7)"
769,"Risk Forecast",0.831962192920037,-0.198509457753971,"well calibrated",0,0.633452735166065,0.633452735166065,0.401262367689369,1.00362780325844,"[0.6,0.7)"
770,"Strategic Forecast",0.408589046471752,-0.00934229092672467,"overconfident",0,0.399246755545028,0.363983119985787,0.132483711634588,0.452530175091368,"[0.3,0.4)"
771,"Operational Forecast",0.6079995066626,-0.153741142014042,"well calibrated",0,0.454258364648558,0.454258364648558,0.206350661853182,0.605609610556501,"[0.4,0.5)"
772,"Operational Forecast",0.497406110481825,-0.11278637056239,"overconfident",0,0.384619739919435,0.344236648891238,0.118498870439869,0.421955300383305,"[0.3,0.4)"
773,"Risk Forecast",0.196416199405212,0.215922231087461,"well calibrated",1,0.412338430492673,0.412338430492673,0.345346120275815,0.885910833589606,"[0.4,0.5)"
774,"Model Governance Forecast",0.137414902588353,0.0425785394618288,"underconfident",0,0.179993442050181,0.291995737332618,0.0852615106204192,0.3453051645899,"[0.2,0.3)"
775,"Strategic Forecast",0.127901869791094,-0.212647964362986,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
776,"Operational Forecast",0.821476897771936,0.0186495258240029,"well calibrated",1,0.840126423595939,0.840126423595939,0.0255595604322252,0.174202894188531,"[0.8,0.9)"
