"case_id","domain","bias_source","hygiene_practice","true_value","evidence_quality","decision_stakes","pre_hygiene_judgment","post_hygiene_judgment","outcome","pre_error","post_error","pre_absolute_error","post_absolute_error","error_reduction","pre_brier_score","post_brier_score","brier_improvement","post_probability_bin","review_flag"
464,"Public Policy","framing","premortem",0.251587959937751,"medium","high",0.195486052084889,0.218459758899184,1,-0.0561019078528618,-0.033128201038567,0.0561019078528618,0.033128201038567,0.0229737068142948,0.647242692389957,0.610805148459921,0.0364375439300362,"[0.2,0.3)","review"
465,"Infrastructure","framing","independent_estimates",0.180570084601641,"medium","high",0.324170557311687,0.205758512156054,0,0.143600472710047,0.0251884275544128,0.143600472710047,0.0251884275544128,0.118412045155634,0.10508655022777,0.0423365653246728,0.0627499849030972,"[0.2,0.3)","acceptable"
466,"Public Policy","confirmation","decision_record",0.273646189831197,"medium","low",0.437261901814131,0.391569196449562,0,0.163615711982934,0.117923006618365,0.163615711982934,0.117923006618365,0.0456927053645683,0.191197970778111,0.153326435608156,0.0378715351699545,"[0.3,0.4)","acceptable"
467,"Organizational Strategy","model_overtrust","calibration_review",0.255613012053072,"medium","high",0.452949361908386,0.281539658788814,1,0.197336349855313,0.0259266467357416,0.197336349855313,0.0259266467357416,0.171409703119572,0.299264400636442,0.516185261893294,-0.216920861256851,"[0.2,0.3)","review"
468,"AI Governance","availability","structured_dissent",0.148490698449314,"medium","medium",0.236140855463241,0.193948063287681,0,0.0876501570139271,0.0454573648383675,0.0876501570139271,0.0454573648383675,0.0421927921755596,0.0557625036189111,0.0376158512530424,0.0181466523658688,"[0.1,0.2)","acceptable"
469,"Financial Risk","anchoring","structured_dissent",0.876335109584033,"medium","medium",0.943514237142229,0.92701295129499,1,0.0671791275581959,0.050677841710956,0.0671791275581959,0.050677841710956,0.0165012858472399,0.0031906414056243,0.00532710927866757,-0.00213646787304327,"[0.9,1]","acceptable"
470,"Healthcare","availability","model_validation",0.302857894636691,"low","medium",0.448076510572564,0.567242858858699,1,0.145218615935873,0.264384964222008,0.145218615935873,0.264384964222008,-0.119166348286135,0.304619538181758,0.187278743208792,0.117340794972966,"[0.5,0.6)","review"
471,"AI Governance","anchoring","independent_estimates",0.707448638603091,"low","low",0.769089878126665,0.768285564412161,1,0.0616412395235734,0.0608369258090696,0.0616412395235734,0.0608369258090696,0.000804313714503735,0.0533194843835586,0.0536915796597908,-0.000372095276232241,"[0.7,0.8)","acceptable"
472,"Organizational Strategy","confirmation","calibration_review",0.415494272857904,"medium","medium",0.567832605726444,0.413358380642001,1,0.15233833286854,-0.00213589221590371,0.15233833286854,0.00213589221590371,0.150202440652636,0.186768656673195,0.344148389562976,-0.157379732889781,"[0.4,0.5)","review"
473,"Organizational Strategy","framing","model_validation",0.301724799349904,"high","high",0.377536633142356,0.266135623147826,0,0.0758118337924522,-0.0355891762020782,0.0758118337924522,0.0355891762020782,0.040222657590374,0.142533909364466,0.0708281699082816,0.0717057394561846,"[0.2,0.3)","acceptable"
474,"Public Policy","groupthink","calibration_review",0.73729432541877,"medium","low",0.668289575683297,0.709904368217475,1,-0.0690047497354731,-0.0273899572012954,0.0690047497354731,0.0273899572012954,0.0416147925341777,0.110031805600367,0.0841554755793024,0.0258763300210646,"[0.7,0.8)","acceptable"
475,"Financial Risk","confirmation","structured_dissent",0.292146323248744,"low","high",0.574103807764677,0.457894287126795,0,0.281957484515932,0.165747963878051,0.281957484515932,0.165747963878051,0.116209520637881,0.329595182089901,0.209667178183356,0.119928003906545,"[0.4,0.5)","review"
476,"AI Governance","confirmation","independent_estimates",0.219760416820645,"medium","low",0.251267359301559,0.261061438238977,0,0.0315069424809135,0.041301021418332,0.0315069424809135,0.041301021418332,-0.00979407893741852,0.0631352858503787,0.0681530745354034,-0.00501778868502473,"[0.2,0.3)","review"
477,"Healthcare","framing","structured_dissent",0.242878948897123,"high","low",0.18590263059968,0.290335257975247,0,-0.0569763182974433,0.0474563090781238,0.0569763182974433,0.0474563090781238,0.00952000921931948,0.0345597880638811,0.0842945620235533,-0.0497347739596722,"[0.2,0.3)","acceptable"
478,"Healthcare","overconfidence","calibration_review",0.850390727818012,"high","low",0.94302535673646,0.965736938857543,1,0.0926346289184476,0.115346211039531,0.0926346289184476,0.115346211039531,-0.0227115821210832,0.00324610997500765,0.00117395735885174,0.00207215261615591,"[0.9,1]","review"
479,"Healthcare","confirmation","structured_dissent",0.547212290763855,"high","high",0.586848818559348,0.622694323548061,0,0.0396365277954929,0.0754820327842057,0.0396365277954929,0.0754820327842057,-0.0358455049887129,0.344391535844502,0.387748220578977,-0.0433566847344745,"[0.6,0.7)","review"
480,"Financial Risk","groupthink","premortem",0.683280671015382,"high","medium",0.671570623725482,0.806537755699154,1,-0.0117100472898993,0.123257084683772,0.0117100472898993,0.123257084683772,-0.111547037393873,0.107865855200069,0.0374276399699201,0.0704382152301485,"[0.8,0.9)","review"
481,"AI Governance","groupthink","decision_record",0.421029573306441,"low","medium",0.560608456939576,0.570584555632183,0,0.139578883633134,0.149554982325741,0.139578883633134,0.149554982325741,-0.00997609869260718,0.314281841992172,0.325566735125975,-0.0112848931338035,"[0.5,0.6)","review"
482,"Public Policy","framing","premortem",0.281139955297112,"medium","low",0.186712761365245,0.256208356235238,0,-0.0944271939318679,-0.0249315990618747,0.0944271939318679,0.0249315990618747,0.0694955948699932,0.0348616552566348,0.0656427218047625,-0.0307810665481277,"[0.2,0.3)","acceptable"
483,"Infrastructure","groupthink","premortem",0.238524374179542,"medium","medium",0.239541531027791,0.319016807996754,1,0.00101715684824888,0.0804924338172121,0.00101715684824888,0.0804924338172121,-0.0794752769689632,0.578297083031556,0.46373810779093,0.114558975240627,"[0.3,0.4)","review"
484,"Organizational Strategy","framing","base_rate_check",0.892594433017075,"medium","high",0.99,0.847175154658573,1,0.0974055669829249,-0.0454192783585025,0.0974055669829249,0.0454192783585025,0.0519862886244224,1e-04,0.0233554333536312,-0.0232554333536312,"[0.8,0.9)","acceptable"
485,"Healthcare","overconfidence","decision_record",0.810131306946278,"medium","medium",0.85612424452779,0.90179042346334,0,0.045992937581512,0.0916591165170623,0.045992937581512,0.0916591165170623,-0.0456661789355503,0.732948722068279,0.81322596785019,-0.0802772457819113,"[0.9,1]","review"
486,"Infrastructure","framing","premortem",0.163530050031841,"high","medium",0.0823777094676705,0.0884798218235381,0,-0.0811523405641703,-0.0750502282083027,0.0811523405641703,0.0750502282083027,0.00610211235586763,0.00678608701713993,0.00782867886992505,-0.00104259185278512,"[0,0.1)","acceptable"
487,"Financial Risk","availability","independent_estimates",0.505925206653774,"high","medium",0.516807533206909,0.496203344474485,0,0.0108823265531347,-0.00972186217928916,0.0108823265531347,0.00972186217928916,0.00116046437384554,0.26709002637941,0.246217759067664,0.0208722673117458,"[0.4,0.5)","acceptable"
488,"Infrastructure","overconfidence","base_rate_check",0.812550975941122,"medium","medium",0.948111345638674,0.99,1,0.135560369697552,0.177449024058878,0.135560369697552,0.177449024058878,-0.0418886543613259,0.00269243245142915,1e-04,0.00259243245142915,"[0.9,1]","review"
489,"Public Policy","availability","base_rate_check",0.720579306036234,"high","medium",0.820077422244147,0.686430075720314,1,0.0994981162079132,-0.0341492303159202,0.0994981162079132,0.0341492303159202,0.065348885891993,0.0323721339863109,0.0983260974127682,-0.0659539634264572,"[0.6,0.7)","acceptable"
490,"Infrastructure","model_overtrust","structured_dissent",0.178338789753616,"high","high",0.275668654930014,0.26100853060622,0,0.0973298651763986,0.0826697408526042,0.0973298651763986,0.0826697408526042,0.0146601243237944,0.0759932073109234,0.0681254530492181,0.00786775426170529,"[0.2,0.3)","acceptable"
491,"Financial Risk","overconfidence","calibration_review",0.381559548340738,"medium","high",0.4095295645437,0.452855382645888,1,0.0279700162029626,0.0712958343051504,0.0279700162029626,0.0712958343051504,-0.0433258181021878,0.348655335147952,0.299367232299577,0.0492881028483747,"[0.4,0.5)","review"
492,"Financial Risk","framing","structured_dissent",0.691007700748742,"low","low",0.638962542487513,0.687679120904587,1,-0.0520451582612281,-0.00332857984415413,0.0520451582612281,0.00332857984415413,0.048716578417074,0.13034804572708,0.0975443315189313,0.0328037142081492,"[0.6,0.7)","acceptable"
493,"AI Governance","model_overtrust","independent_estimates",0.555552024394274,"high","medium",0.716201577706591,0.624832770915316,1,0.160649553312317,0.0692807465210425,0.160649553312317,0.0692807465210425,0.0913688067912747,0.0805415444962281,0.14075044977908,-0.0602089052828514,"[0.6,0.7)","acceptable"
494,"Financial Risk","availability","decision_record",0.53541421815753,"high","high",0.589268033807347,0.624278967588868,1,0.053853815649817,0.0888647494313384,0.053853815649817,0.0888647494313384,-0.0350109337815214,0.168700748052483,0.141166294196087,0.0275344538563961,"[0.6,0.7)","review"
495,"Healthcare","anchoring","decision_record",0.779456375911832,"medium","high",0.953713533434225,0.973308987921485,0,0.174257157522394,0.193852612009653,0.174257157522394,0.193852612009653,-0.0195954544872591,0.909569503855596,0.947330385968745,-0.0377608821131491,"[0.9,1]","review"
496,"AI Governance","overconfidence","base_rate_check",0.321871460787952,"high","medium",0.489240563753918,0.444839912818587,0,0.167369102965966,0.122968452030635,0.167369102965966,0.122968452030635,0.0444006509353304,0.239356329222251,0.197882548036448,0.0414737811858028,"[0.4,0.5)","acceptable"
497,"Healthcare","availability","calibration_review",0.700313643924892,"medium","low",0.74470178010213,0.583844924724088,0,0.0443881361772385,-0.116468719200804,0.0443881361772385,0.116468719200804,-0.0720805830235658,0.554580741287282,0.340874896126076,0.213705845161206,"[0.5,0.6)","review"
498,"Financial Risk","framing","premortem",0.245970784127712,"low","medium",0.263700395187204,0.238107689384056,0,0.0177296110594914,-0.00786309474365673,0.0177296110594914,0.00786309474365673,0.00986651631583463,0.0695378984218874,0.0566952717438139,0.0128426266780735,"[0.2,0.3)","acceptable"
499,"AI Governance","overconfidence","independent_estimates",0.76137569770217,"low","high",0.664030758078415,0.573856213486844,1,-0.0973449396237545,-0.187519484215326,0.0973449396237545,0.187519484215326,-0.0901745445915713,0.112875331517364,0.18159852678377,-0.068723195266406,"[0.5,0.6)","review"
500,"AI Governance","framing","model_validation",0.579591620899737,"medium","medium",0.456451085308713,0.497330710252976,0,-0.123140535591024,-0.0822609106467605,0.123140535591024,0.0822609106467605,0.0408796249442637,0.208347593279502,0.24733783536073,-0.0389902420812283,"[0.4,0.5)","acceptable"
501,"Healthcare","anchoring","premortem",0.127102161385119,"low","medium",0.226219726953906,0.3379223476591,0,0.099117565568787,0.210820186273981,0.099117565568787,0.210820186273981,-0.111702620705194,0.0511753648630998,0.114191513047438,-0.0630161481843377,"[0.3,0.4)","review"
502,"Organizational Strategy","overconfidence","calibration_review",0.503771274536848,"medium","medium",0.63264995566572,0.444463841958006,1,0.128878681128871,-0.0593074325788424,0.128878681128871,0.0593074325788424,0.0695712485500289,0.134946055072398,0.30862042289206,-0.173674367819662,"[0.4,0.5)","review"
503,"AI Governance","model_overtrust","base_rate_check",0.556260858662426,"medium","medium",0.842783687521216,0.597769641479205,1,0.28652282885879,0.0415087828167784,0.28652282885879,0.0415087828167784,0.245014046042012,0.0247169689094265,0.161789261315767,-0.137072292406341,"[0.5,0.6)","acceptable"
504,"Organizational Strategy","overconfidence","premortem",0.670935299620032,"high","high",0.785130288221929,0.819827376283753,1,0.114194988601897,0.148892076663721,0.114194988601897,0.148892076663721,-0.0346970880618241,0.0461689930395912,0.0324621743367962,0.013706818702795,"[0.8,0.9)","review"
505,"Financial Risk","overconfidence","calibration_review",0.439157081022859,"low","medium",0.5908355702415,0.356986000571063,0,0.151678489218641,-0.0821710804517953,0.151678489218641,0.0821710804517953,0.0695074087668459,0.349086671062598,0.127439004603723,0.221647666458875,"[0.3,0.4)","acceptable"
506,"AI Governance","model_overtrust","premortem",0.676788406260312,"medium","medium",0.693913592164257,0.716677024010496,1,0.0171251859039454,0.0398886177501847,0.0171251859039454,0.0398886177501847,-0.0227634318462393,0.0936888890617888,0.0802719087235488,0.0134169803382399,"[0.7,0.8)","review"
507,"Financial Risk","model_overtrust","structured_dissent",0.30622554961592,"medium","low",0.436627477051745,0.348146688641518,0,0.130401927435825,0.0419211390255981,0.130401927435825,0.0419211390255981,0.088480788410227,0.190643553716572,0.121206116812054,0.069437436904518,"[0.3,0.4)","acceptable"
508,"Healthcare","anchoring","independent_estimates",0.834674228914082,"medium","low",0.82525311449631,0.99,0,-0.00942111441777194,0.155325771085918,0.00942111441777194,0.155325771085918,-0.145904656668146,0.68104270298586,0.9801,-0.29905729701414,"[0.9,1]","review"
509,"Financial Risk","anchoring","decision_record",0.330001821741462,"low","high",0.38465269538042,0.377169722470857,0,0.0546508736389585,0.0471679007293955,0.0546508736389585,0.0471679007293955,0.00748297290956301,0.147957696063422,0.142256999548743,0.00570069651467892,"[0.3,0.4)","review"
510,"Healthcare","anchoring","model_validation",0.851023165881634,"medium","medium",0.99,0.854884210552277,1,0.138976834118366,0.00386104467064274,0.138976834118366,0.00386104467064274,0.135115789447723,1e-04,0.021058592347036,-0.020958592347036,"[0.8,0.9)","acceptable"
511,"Infrastructure","framing","structured_dissent",0.862486368976533,"low","medium",0.926577397135197,0.791033395727738,0,0.0640910281586641,-0.0714529732487953,0.0640910281586641,0.0714529732487953,-0.00736194509013122,0.858545672881837,0.625733833156556,0.232811839725281,"[0.7,0.8)","review"
512,"AI Governance","anchoring","structured_dissent",0.214801540784538,"medium","high",0.230880937510309,0.206439153316809,1,0.0160793967257708,-0.00836238746772919,0.0160793967257708,0.00836238746772919,0.00771700925804164,0.591544132285022,0.629738817388544,-0.0381946851035219,"[0.2,0.3)","review"
513,"AI Governance","availability","decision_record",0.63327727522701,"low","medium",0.486222798836789,0.619628995854396,0,-0.147054476390221,-0.0136482793726141,0.147054476390221,0.0136482793726141,0.133406197017607,0.236412610108681,0.383940092503527,-0.147527482394846,"[0.6,0.7)","review"
514,"Financial Risk","model_overtrust","calibration_review",0.854406943917275,"low","high",0.922373383906872,0.91175799847065,1,0.0679664399895972,0.0573510545533759,0.0679664399895972,0.0573510545533759,0.0106153854362213,0.00602589152606992,0.00778665083390573,-0.00176075930783581,"[0.9,1]","review"
515,"Healthcare","confirmation","independent_estimates",0.454008588194847,"low","high",0.762755503859112,0.450265227667822,0,0.308746915664264,-0.0037433605270254,0.308746915664264,0.0037433605270254,0.305003555137239,0.581795958667367,0.202738775246755,0.379057183420612,"[0.4,0.5)","review"
516,"Financial Risk","anchoring","calibration_review",0.468049004301429,"low","low",0.159188134005252,0.37421663930177,1,-0.308860870296176,-0.0938323649996586,0.308860870296176,0.0938323649996586,0.215028505296518,0.706964593997569,0.391604814526771,0.315359779470799,"[0.3,0.4)","review"
517,"Organizational Strategy","overconfidence","model_validation",0.760912982560694,"medium","high",0.906217976585763,0.975757282512712,1,0.145304994025069,0.214844299952017,0.145304994025069,0.214844299952017,-0.0695393059269483,0.00879506791566846,0.000587709351168482,0.00820735856449998,"[0.9,1]","review"
518,"Healthcare","anchoring","independent_estimates",0.643805927410722,"medium","high",0.808001569958506,0.617745735836548,1,0.164195642547784,-0.0260601915741739,0.164195642547784,0.0260601915741739,0.13813545097361,0.0368633971383984,0.146118322471142,-0.109254925332744,"[0.6,0.7)","acceptable"
519,"Public Policy","confirmation","calibration_review",0.334164763614535,"medium","low",0.453057776283098,0.289890595583257,0,0.118893012668563,-0.0442741680312783,0.118893012668563,0.0442741680312783,0.0746188446372844,0.205261348650586,0.0840365574076155,0.12122479124297,"[0.2,0.3)","acceptable"
520,"AI Governance","model_overtrust","model_validation",0.596586187370121,"high","medium",0.691299613193367,0.689568414939579,0,0.0947134258232452,0.0929822275694575,0.0947134258232452,0.0929822275694575,0.00173119825378765,0.477895155201298,0.475504598882283,0.00239055631901497,"[0.6,0.7)","review"
521,"Organizational Strategy","availability","independent_estimates",0.54417263995856,"low","medium",0.6773271295543,0.455831201206091,1,0.13315448959574,-0.0883414387524696,0.13315448959574,0.0883414387524696,0.0448130508432704,0.104117781321667,0.296119681580806,-0.192001900259139,"[0.4,0.5)","review"
522,"Organizational Strategy","model_overtrust","decision_record",0.532053377479315,"medium","low",0.664633730731009,0.685599812938351,1,0.132580353251694,0.153546435459037,0.132580353251694,0.153546435459037,-0.0209660822073428,0.112470534563402,0.0988474776243996,0.013623056939002,"[0.6,0.7)","review"
523,"Healthcare","confirmation","model_validation",0.840825803391635,"medium","low",0.825510164312916,0.895225066056112,1,-0.0153156390787199,0.0543992626644766,0.0153156390787199,0.0543992626644766,-0.0390836235857567,0.0304467027581057,0.0109777867829461,0.0194689159751596,"[0.8,0.9)","review"
524,"Healthcare","model_overtrust","model_validation",0.352588236145675,"medium","low",0.399827335074865,0.342124232712925,0,0.0472390989291901,-0.0104640034327502,0.0472390989291901,0.0104640034327502,0.0367750954964399,0.159861897873069,0.117048990609408,0.042812907263661,"[0.3,0.4)","acceptable"
525,"Public Policy","overconfidence","structured_dissent",0.39576601870358,"medium","medium",0.508149166494581,0.451846482107974,0,0.112383147791002,0.056080463404394,0.112383147791002,0.056080463404394,0.0563026843866075,0.258215575409138,0.204165243393352,0.0540503320157862,"[0.4,0.5)","acceptable"
526,"Infrastructure","availability","independent_estimates",0.376793944835663,"medium","high",0.302547631927106,0.401896593097156,1,-0.0742463129085564,0.0251026482614931,0.0742463129085564,0.0251026482614931,0.0491436646470634,0.486439805730487,0.357727685348789,0.128712120381698,"[0.4,0.5)","review"
527,"Infrastructure","framing","decision_record",0.269679916277528,"medium","high",0.193704641559409,0.296774265141682,0,-0.0759752747181191,0.0270943488641542,0.0759752747181191,0.0270943488641542,0.0488809258539648,0.037521488161659,0.0880749644503854,-0.0505534762887264,"[0.2,0.3)","acceptable"
528,"Infrastructure","framing","decision_record",0.849441405199468,"low","medium",0.886333163307318,0.827535590316774,1,0.0368917581078494,-0.0219058148826944,0.0368917581078494,0.0219058148826944,0.014985943225155,0.0129201497637209,0.0297439726073837,-0.0168238228436628,"[0.8,0.9)","acceptable"
529,"AI Governance","availability","independent_estimates",0.333396358974278,"low","medium",0.256485034384489,0.158223181931675,1,-0.0769113245897889,-0.175173177042603,0.0769113245897889,0.175173177042603,-0.0982618524528137,0.552814504094234,0.708588211437233,-0.155773707342999,"[0.1,0.2)","review"
530,"Healthcare","framing","decision_record",0.89661823399365,"high","low",0.875016952289229,0.92918153715592,1,-0.0216012817044203,0.0325633031622704,0.0216012817044203,0.0325633031622704,-0.0109620214578501,0.0156207622150728,0.00501525467959836,0.0106055075354745,"[0.9,1]","review"
531,"AI Governance","confirmation","premortem",0.217340875975788,"low","low",0.439731310980361,0.250446514869088,0,0.222390435004574,0.0331056388933005,0.222390435004574,0.0331056388933005,0.189284796111273,0.193363625856507,0.0627234568100724,0.130640169046435,"[0.2,0.3)","acceptable"
532,"Public Policy","framing","calibration_review",0.781167482584715,"high","low",0.805758434350391,0.753049414718478,1,0.0245909517656765,-0.0281180678662366,0.0245909517656765,0.0281180678662366,-0.00352711610056011,0.0377297858260112,0.0609845915708861,-0.0232548057448749,"[0.7,0.8)","review"
533,"Financial Risk","framing","calibration_review",0.57978838197887,"low","low",0.730420486235372,0.669878698056888,1,0.150632104256503,0.0900903160780184,0.150632104256503,0.0900903160780184,0.0605417881784844,0.0726731142415731,0.108980073996615,-0.0363069597550423,"[0.6,0.7)","acceptable"
534,"AI Governance","overconfidence","premortem",0.769050946086645,"medium","medium",0.829734499460757,0.830826180426997,1,0.0606835533741121,0.0617752343403515,0.0606835533741121,0.0617752343403515,-0.00109168096623935,0.0289903406738789,0.0286197812289191,0.000370559444959763,"[0.8,0.9)","review"
535,"Organizational Strategy","confirmation","calibration_review",0.602793552353978,"medium","low",0.589082445086639,0.63982963528878,0,-0.0137111072673392,0.0370360829348021,0.0137111072673392,0.0370360829348021,-0.0233249756674629,0.347018127109253,0.409381962193774,-0.0623638350845205,"[0.6,0.7)","review"
536,"Healthcare","model_overtrust","premortem",0.463307998888195,"high","high",0.562296293158305,0.537968538495771,1,0.0989882942701106,0.0746605396075762,0.0989882942701106,0.0746605396075762,0.0243277546625345,0.19158453498296,0.213473071419734,-0.0218885364367738,"[0.5,0.6)","acceptable"
537,"Organizational Strategy","confirmation","premortem",0.74312839563936,"high","low",0.90458595648512,0.799123586723794,0,0.16145756084576,0.0559951910844345,0.16145756084576,0.0559951910844345,0.105462369761325,0.818275752670099,0.638598506858302,0.179677245811797,"[0.7,0.8)","review"
538,"AI Governance","model_overtrust","premortem",0.197164054214954,"high","medium",0.307625924860804,0.269487770868627,0,0.110461870645849,0.0723237166536723,0.110461870645849,0.0723237166536723,0.0381381539921768,0.0946337096464647,0.0726236586477415,0.0220100509987233,"[0.2,0.3)","acceptable"
539,"Organizational Strategy","anchoring","model_validation",0.87136687412858,"medium","medium",0.909162135347104,0.934115087081965,1,0.0377952612185234,0.0627482129533853,0.0377952612185234,0.0627482129533853,-0.0249529517348619,0.00825151765469793,0.004340821750217,0.00391069590448094,"[0.9,1]","review"
540,"Financial Risk","model_overtrust","calibration_review",0.529419261217117,"low","low",0.766876850088161,0.6981922193983,0,0.237457588871044,0.168772958181182,0.237457588871044,0.168772958181182,0.0686846306898612,0.58810010320114,0.487472375228324,0.100627727972816,"[0.6,0.7)","review"
541,"Infrastructure","framing","decision_record",0.836020128428936,"high","high",0.85076521033175,0.845960132742698,1,0.0147450819028142,0.00994000431376185,0.0147450819028142,0.00994000431376185,0.00480507758905235,0.0222710224473267,0.0237282807046473,-0.00145725825732051,"[0.8,0.9)","acceptable"
542,"AI Governance","framing","model_validation",0.533011513948441,"medium","medium",0.665549669607241,0.595811967694047,0,0.132538155658801,0.0628004537456067,0.132538155658801,0.0628004537456067,0.0697377019131941,0.442956362714308,0.354991900847452,0.0879644618668557,"[0.5,0.6)","review"
543,"Financial Risk","overconfidence","structured_dissent",0.184404176846147,"medium","high",0.264715323238261,0.270097467709352,0,0.0803111463921144,0.0856932908632054,0.0803111463921144,0.0856932908632054,-0.00538214447109098,0.070074202357137,0.0729526420630044,-0.00287843970586743,"[0.2,0.3)","review"
544,"AI Governance","overconfidence","decision_record",0.546693700179458,"high","low",0.503229333089841,0.566873615620692,1,-0.0434643670896168,0.0201799154412339,0.0434643670896168,0.0201799154412339,0.0232844516483829,0.246781095502364,0.187598464845492,0.0591826306568718,"[0.5,0.6)","acceptable"
545,"AI Governance","anchoring","decision_record",0.881761370785534,"high","medium",0.98553559261278,0.99,1,0.103774221827246,0.108238629214466,0.103774221827246,0.108238629214466,-0.00446440738721954,0.000209219081063451,1e-04,0.000109219081063451,"[0.9,1]","review"
546,"Public Policy","availability","base_rate_check",0.495871054939926,"high","high",0.409724472565153,0.49256690396589,0,-0.0861465823747723,-0.00330415097403569,0.0861465823747723,0.00330415097403569,0.0828424314007366,0.167874143418793,0.242622154882542,-0.0747480114637492,"[0.4,0.5)","acceptable"
547,"AI Governance","availability","independent_estimates",0.544307962618768,"medium","low",0.69575343873834,0.648591440993096,0,0.151445476119572,0.104283478374328,0.151445476119572,0.104283478374328,0.0471619977452437,0.484072847516225,0.420670857329501,0.0634019901867238,"[0.6,0.7)","review"
548,"AI Governance","confirmation","calibration_review",0.835705714300275,"medium","high",0.99,0.899935598857848,1,0.154294285699725,0.0642298845575727,0.154294285699725,0.0642298845575727,0.0900644011421524,1e-04,0.0100128843759376,-0.0099128843759376,"[0.8,0.9)","acceptable"
549,"Organizational Strategy","model_overtrust","premortem",0.379600475355983,"low","medium",0.635726613498167,0.480494009364548,0,0.256126138142184,0.100893534008565,0.256126138142184,0.100893534008565,0.155232604133619,0.404148327109848,0.230874493035218,0.17327383407463,"[0.4,0.5)","acceptable"
550,"Organizational Strategy","groupthink","base_rate_check",0.855421572551131,"medium","medium",0.951553838763213,0.759269446294906,1,0.096132266212082,-0.0961521262562248,0.096132266212082,0.0961521262562248,-1.98600441427832e-05,0.00234703053858073,0.0579511994871609,-0.0556041689485802,"[0.7,0.8)","review"
551,"Healthcare","anchoring","base_rate_check",0.874597796425223,"high","medium",0.942177047835294,0.847116360711263,1,0.0675792514100702,-0.0274814357139604,0.0675792514100702,0.0274814357139604,0.0400978156961097,0.00334349379704193,0.0233734071621687,-0.0200299133651267,"[0.8,0.9)","acceptable"
552,"AI Governance","confirmation","calibration_review",0.773536201007664,"low","high",0.79431449359368,0.876913423515336,1,0.0207782925860155,0.103377222507671,0.0207782925860155,0.103377222507671,-0.0825989299216557,0.0423065275456244,0.0151503053107152,0.0271562222349092,"[0.8,0.9)","review"
553,"Public Policy","availability","model_validation",0.632788611762226,"medium","low",0.618593907577065,0.719641559993199,1,-0.0141947041851607,0.0868529482309734,0.0141947041851607,0.0868529482309734,-0.0726582440458128,0.145470607337332,0.078600854883047,0.0668697524542855,"[0.7,0.8)","review"
554,"Healthcare","overconfidence","independent_estimates",0.284820637665689,"low","low",0.546546235284988,0.464325297417808,0,0.261725597619299,0.179504659752119,0.261725597619299,0.179504659752119,0.0822209378671798,0.298712787304193,0.215597981822136,0.0831148054820574,"[0.4,0.5)","review"
555,"Financial Risk","availability","decision_record",0.866604318842292,"medium","high",0.880720567428257,0.99,1,0.0141162485859655,0.123395681157708,0.0141162485859655,0.123395681157708,-0.109279432571743,0.0142275830346369,1e-04,0.0141275830346369,"[0.9,1]","review"
556,"Infrastructure","overconfidence","structured_dissent",0.541021613776684,"high","medium",0.636698160371845,0.616911486398541,0,0.0956765465951616,0.0758898726218574,0.0956765465951616,0.0758898726218574,0.0197866739733041,0.405384547420892,0.380579782050458,0.0248047653704346,"[0.6,0.7)","review"
557,"Healthcare","overconfidence","premortem",0.48611363619566,"medium","high",0.822207107865273,0.55017181990919,1,0.336093471669613,0.0640581837135305,0.336093471669613,0.0640581837135305,0.272035287956083,0.0316103124936308,0.20234539160381,-0.170735079110179,"[0.5,0.6)","acceptable"
558,"Financial Risk","overconfidence","base_rate_check",0.843935383111239,"low","medium",0.99,0.99,1,0.146064616888761,0.146064616888761,0.146064616888761,0.146064616888761,0,1e-04,1e-04,0,"[0.9,1]","acceptable"
559,"Financial Risk","overconfidence","decision_record",0.285890695266426,"medium","medium",0.427562829967044,0.341611879435698,1,0.141672134700618,0.0557211841692728,0.141672134700618,0.0557211841692728,0.0859509505313451,0.32768431363534,0.433474917300193,-0.105790603664853,"[0.3,0.4)","review"
560,"Public Policy","confirmation","model_validation",0.693968043662608,"low","high",0.977147627453281,0.875873926757327,1,0.283179583790673,0.18190588309472,0.283179583790673,0.18190588309472,0.101273700695954,0.000522230931014032,0.0154072820586454,-0.0148850511276313,"[0.8,0.9)","review"
561,"Organizational Strategy","groupthink","structured_dissent",0.119721105694771,"low","medium",0.0487696940073662,0.279116185496978,0,-0.0709514116874046,0.159395079802207,0.0709514116874046,0.159395079802207,-0.0884436681148023,0.00237848305357213,0.0779058450063832,-0.0755273619528111,"[0.2,0.3)","review"
562,"Infrastructure","availability","model_validation",0.295782172866166,"low","medium",0.333103714497258,0.283476381487772,0,0.037321541631092,-0.0123057913783933,0.037321541631092,0.0123057913783933,0.0250157502526987,0.110958084611871,0.080358858861401,0.0305992257504695,"[0.2,0.3)","acceptable"
563,"Infrastructure","confirmation","structured_dissent",0.796080229245126,"high","medium",0.99,0.939742842435073,0,0.193919770754874,0.143662613189946,0.193919770754874,0.143662613189946,0.0502571575649273,0.9801,0.88311660990795,0.0969833900920501,"[0.9,1]","review"
564,"Financial Risk","model_overtrust","base_rate_check",0.404942091554403,"high","medium",0.46373194261047,0.429113817508855,1,0.0587898510560665,0.0241717259544519,0.0587898510560665,0.0241717259544519,0.0346181251016147,0.28758342937634,0.325911033359313,-0.0383276039829723,"[0.4,0.5)","review"
