"simulation_id","alternative","score","rank"
1686,"Balanced Option",0.753093696022334,2
1686,"Equity-Priority Option",0.739814251587643,4
1686,"Resilience-Priority Option",0.752528898659949,3
1686,"Low-Cost Minimum Option",0.545179421267914,5
1686,"Adaptive Portfolio Option",0.854114420427764,1
1687,"Efficiency-First Option",0.572288891582442,6
1687,"Balanced Option",0.750796734775616,2
1687,"Equity-Priority Option",0.732836866009082,3
1687,"Resilience-Priority Option",0.722421518832814,4
1687,"Low-Cost Minimum Option",0.586670621639184,5
1687,"Adaptive Portfolio Option",0.818752770115026,1
1688,"Efficiency-First Option",0.570256957115198,6
1688,"Balanced Option",0.753908043139005,3
1688,"Equity-Priority Option",0.698839469219258,4
1688,"Resilience-Priority Option",0.761604448871897,2
1688,"Low-Cost Minimum Option",0.582253839631482,5
1688,"Adaptive Portfolio Option",0.846438353294242,1
1689,"Efficiency-First Option",0.597928404875084,6
1689,"Balanced Option",0.750095590098894,2
1689,"Equity-Priority Option",0.702792998230128,4
1689,"Resilience-Priority Option",0.723917387000664,3
1689,"Low-Cost Minimum Option",0.618025612469824,5
1689,"Adaptive Portfolio Option",0.822481656284343,1
1690,"Efficiency-First Option",0.559596090520669,6
1690,"Balanced Option",0.754400745570896,2
1690,"Equity-Priority Option",0.719315559435272,4
1690,"Resilience-Priority Option",0.751876233417373,3
1690,"Low-Cost Minimum Option",0.567063407376653,5
1690,"Adaptive Portfolio Option",0.836537133416095,1
1691,"Efficiency-First Option",0.57462723013714,6
1691,"Balanced Option",0.751920110340013,2
1691,"Equity-Priority Option",0.717524622427616,4
1691,"Resilience-Priority Option",0.733021788480807,3
1691,"Low-Cost Minimum Option",0.590254935002809,5
1691,"Adaptive Portfolio Option",0.836516255819634,1
1692,"Efficiency-First Option",0.561266856934786,6
1692,"Balanced Option",0.753350899935984,2
1692,"Equity-Priority Option",0.718779713211086,4
1692,"Resilience-Priority Option",0.74670546520095,3
1692,"Low-Cost Minimum Option",0.574291880466661,5
1692,"Adaptive Portfolio Option",0.849253893184492,1
1693,"Efficiency-First Option",0.572230105927173,5
1693,"Balanced Option",0.759403283648555,2
1693,"Equity-Priority Option",0.717752617263322,4
1693,"Resilience-Priority Option",0.758603500379971,3
1693,"Low-Cost Minimum Option",0.572046063849869,6
1693,"Adaptive Portfolio Option",0.844466211707268,1
1694,"Efficiency-First Option",0.571869858074826,5
1694,"Balanced Option",0.759680255731934,3
1694,"Equity-Priority Option",0.70306916727953,4
1694,"Resilience-Priority Option",0.770236630422513,2
1694,"Low-Cost Minimum Option",0.571280785297129,6
1694,"Adaptive Portfolio Option",0.848137954280872,1
1695,"Efficiency-First Option",0.530193676565902,6
1695,"Balanced Option",0.754576022585807,2
1695,"Equity-Priority Option",0.74234696538252,4
1695,"Resilience-Priority Option",0.752104223901515,3
1695,"Low-Cost Minimum Option",0.536709231789335,5
1695,"Adaptive Portfolio Option",0.852725684971658,1
1696,"Efficiency-First Option",0.579490204450919,6
1696,"Balanced Option",0.749393726901806,2
1696,"Equity-Priority Option",0.72077626569033,3
1696,"Resilience-Priority Option",0.7151430562548,4
1696,"Low-Cost Minimum Option",0.600305261652144,5
1696,"Adaptive Portfolio Option",0.829966171346821,1
1697,"Efficiency-First Option",0.578676592833312,6
1697,"Balanced Option",0.751849020383317,2
1697,"Equity-Priority Option",0.72161027090583,3
1697,"Resilience-Priority Option",0.720238330278958,4
1697,"Low-Cost Minimum Option",0.595366377457793,5
1697,"Adaptive Portfolio Option",0.83738355016776,1
1698,"Efficiency-First Option",0.583305870107094,6
1698,"Balanced Option",0.752988131791743,2
1698,"Equity-Priority Option",0.719416510182867,4
1698,"Resilience-Priority Option",0.728565929362917,3
1698,"Low-Cost Minimum Option",0.595379736412572,5
1698,"Adaptive Portfolio Option",0.82496864678961,1
1699,"Efficiency-First Option",0.59065779350059,6
1699,"Balanced Option",0.749391243132267,2
1699,"Equity-Priority Option",0.691340771365013,4
1699,"Resilience-Priority Option",0.736101931635912,3
1699,"Low-Cost Minimum Option",0.611774607743568,5
1699,"Adaptive Portfolio Option",0.827018082225866,1
1700,"Efficiency-First Option",0.589100796624314,6
1700,"Balanced Option",0.7501308998447,2
1700,"Equity-Priority Option",0.709561663280025,4
1700,"Resilience-Priority Option",0.715218344319922,3
1700,"Low-Cost Minimum Option",0.610467225371193,5
1700,"Adaptive Portfolio Option",0.834803203535545,1
1701,"Efficiency-First Option",0.551082442156637,6
1701,"Balanced Option",0.756300163954107,3
1701,"Equity-Priority Option",0.72117539126711,4
1701,"Resilience-Priority Option",0.764844883938138,2
1701,"Low-Cost Minimum Option",0.554434393388636,5
1701,"Adaptive Portfolio Option",0.843513027891148,1
1702,"Efficiency-First Option",0.595947369145773,6
1702,"Balanced Option",0.754417452780932,2
1702,"Equity-Priority Option",0.703232135472177,4
1702,"Resilience-Priority Option",0.735037732634647,3
1702,"Low-Cost Minimum Option",0.607458182660359,5
1702,"Adaptive Portfolio Option",0.830207012344921,1
1703,"Efficiency-First Option",0.585149894881517,6
1703,"Balanced Option",0.752322918562012,2
1703,"Equity-Priority Option",0.728067217825415,3
1703,"Resilience-Priority Option",0.704242364970158,4
1703,"Low-Cost Minimum Option",0.602879152431979,5
1703,"Adaptive Portfolio Option",0.841604625154064,1
1704,"Efficiency-First Option",0.556142207359455,6
1704,"Balanced Option",0.750747443486126,2
1704,"Equity-Priority Option",0.717562826215435,4
1704,"Resilience-Priority Option",0.747999605455637,3
1704,"Low-Cost Minimum Option",0.572896457179335,5
1704,"Adaptive Portfolio Option",0.842875896416505,1
1705,"Efficiency-First Option",0.525787346782256,6
1705,"Balanced Option",0.755359679800787,3
1705,"Equity-Priority Option",0.73628116053035,4
1705,"Resilience-Priority Option",0.772106477743743,2
1705,"Low-Cost Minimum Option",0.529467405479698,5
1705,"Adaptive Portfolio Option",0.851569422783691,1
1706,"Efficiency-First Option",0.559332058880552,6
1706,"Balanced Option",0.751605484381778,2
1706,"Equity-Priority Option",0.730100343482252,4
1706,"Resilience-Priority Option",0.7363263034238,3
1706,"Low-Cost Minimum Option",0.575069816645569,5
1706,"Adaptive Portfolio Option",0.842958228708477,1
1707,"Efficiency-First Option",0.579945530564379,6
1707,"Balanced Option",0.755336798860154,2
1707,"Equity-Priority Option",0.720256170137022,4
1707,"Resilience-Priority Option",0.736115745316089,3
1707,"Low-Cost Minimum Option",0.587681924224491,5
1707,"Adaptive Portfolio Option",0.83218544654872,1
1708,"Efficiency-First Option",0.580816507681665,6
1708,"Balanced Option",0.75299477924362,2
1708,"Equity-Priority Option",0.723074408288624,4
1708,"Resilience-Priority Option",0.724992968501708,3
1708,"Low-Cost Minimum Option",0.592317282728509,5
1708,"Adaptive Portfolio Option",0.824027532901297,1
1709,"Efficiency-First Option",0.56607161167727,6
1709,"Balanced Option",0.752230761132594,2
1709,"Equity-Priority Option",0.707612132828449,4
1709,"Resilience-Priority Option",0.746836827176046,3
1709,"Low-Cost Minimum Option",0.580006179561568,5
1709,"Adaptive Portfolio Option",0.840237162860974,1
1710,"Efficiency-First Option",0.57012859531435,6
1710,"Balanced Option",0.753213091212714,2
1710,"Equity-Priority Option",0.716684206580928,4
1710,"Resilience-Priority Option",0.746237964891757,3
1710,"Low-Cost Minimum Option",0.581138332784529,5
1710,"Adaptive Portfolio Option",0.832328221876302,1
1711,"Efficiency-First Option",0.56346343375204,6
1711,"Balanced Option",0.750727007064045,2
1711,"Equity-Priority Option",0.708747942772311,4
1711,"Resilience-Priority Option",0.743912229074315,3
1711,"Low-Cost Minimum Option",0.580960024773948,5
1711,"Adaptive Portfolio Option",0.842360656930655,1
1712,"Efficiency-First Option",0.519677729457718,6
1712,"Balanced Option",0.749601788062474,3
1712,"Equity-Priority Option",0.754288505698176,2
1712,"Resilience-Priority Option",0.744845067263294,4
1712,"Low-Cost Minimum Option",0.535121332875579,5
1712,"Adaptive Portfolio Option",0.846681759371257,1
1713,"Efficiency-First Option",0.592569570764941,6
1713,"Balanced Option",0.752462872267045,2
1713,"Equity-Priority Option",0.704597417298344,4
1713,"Resilience-Priority Option",0.732350726771127,3
1713,"Low-Cost Minimum Option",0.60773926176088,5
1713,"Adaptive Portfolio Option",0.828621043836469,1
1714,"Efficiency-First Option",0.576194709401743,6
1714,"Balanced Option",0.75456963220369,2
1714,"Equity-Priority Option",0.710127774016978,4
1714,"Resilience-Priority Option",0.747169311464699,3
1714,"Low-Cost Minimum Option",0.587067411144721,5
1714,"Adaptive Portfolio Option",0.84231467650611,1
1715,"Efficiency-First Option",0.525399922611728,6
1715,"Balanced Option",0.757574540777421,3
1715,"Equity-Priority Option",0.723773127119009,4
1715,"Resilience-Priority Option",0.787901683249105,2
1715,"Low-Cost Minimum Option",0.525915842324798,5
1715,"Adaptive Portfolio Option",0.862423111634471,1
1716,"Efficiency-First Option",0.537507137299303,6
1716,"Balanced Option",0.753043447410359,3
1716,"Equity-Priority Option",0.721560681218414,4
1716,"Resilience-Priority Option",0.761357818062811,2
1716,"Low-Cost Minimum Option",0.549974301183273,5
1716,"Adaptive Portfolio Option",0.860883618501893,1
1717,"Efficiency-First Option",0.528943716563266,6
1717,"Balanced Option",0.749927088188048,2
1717,"Equity-Priority Option",0.737212519464841,4
1717,"Resilience-Priority Option",0.747862601966227,3
1717,"Low-Cost Minimum Option",0.546285290749807,5
1717,"Adaptive Portfolio Option",0.854490730651489,1
1718,"Efficiency-First Option",0.544054115921353,6
1718,"Balanced Option",0.754799942008997,3
1718,"Equity-Priority Option",0.722009534906527,4
1718,"Resilience-Priority Option",0.759337302018919,2
1718,"Low-Cost Minimum Option",0.548530272135725,5
1718,"Adaptive Portfolio Option",0.838847292569913,1
1719,"Efficiency-First Option",0.585329411280714,6
1719,"Balanced Option",0.755715485119939,2
1719,"Equity-Priority Option",0.708595276547731,4
1719,"Resilience-Priority Option",0.74795432735467,3
1719,"Low-Cost Minimum Option",0.592053225810151,5
1719,"Adaptive Portfolio Option",0.828901319315673,1
1720,"Efficiency-First Option",0.551484717846646,6
1720,"Balanced Option",0.757907483354699,2
1720,"Equity-Priority Option",0.731499286945819,4
1720,"Resilience-Priority Option",0.757107193175127,3
1720,"Low-Cost Minimum Option",0.55427447619124,5
1720,"Adaptive Portfolio Option",0.855776119069326,1
1721,"Efficiency-First Option",0.56568944193421,6
1721,"Balanced Option",0.754857378994142,3
1721,"Equity-Priority Option",0.703992888300378,4
1721,"Resilience-Priority Option",0.764241116418264,2
1721,"Low-Cost Minimum Option",0.5734436488019,5
1721,"Adaptive Portfolio Option",0.839973170177934,1
1722,"Efficiency-First Option",0.614966760193421,6
1722,"Balanced Option",0.748064814258546,2
1722,"Equity-Priority Option",0.700391275352627,4
1722,"Resilience-Priority Option",0.703659467034179,3
1722,"Low-Cost Minimum Option",0.642292805985827,5
1722,"Adaptive Portfolio Option",0.821686742859641,1
1723,"Efficiency-First Option",0.571375595392485,6
1723,"Balanced Option",0.751759498991022,2
1723,"Equity-Priority Option",0.717408963105635,4
1723,"Resilience-Priority Option",0.741509822886546,3
1723,"Low-Cost Minimum Option",0.586368551434477,5
1723,"Adaptive Portfolio Option",0.833958448455483,1
1724,"Efficiency-First Option",0.518321979662615,6
1724,"Balanced Option",0.7490270037017,3
1724,"Equity-Priority Option",0.728749833019207,4
1724,"Resilience-Priority Option",0.762643785303316,2
1724,"Low-Cost Minimum Option",0.535123335908516,5
1724,"Adaptive Portfolio Option",0.85194938964111,1
1725,"Efficiency-First Option",0.565916954438291,6
1725,"Balanced Option",0.755881214622667,2
1725,"Equity-Priority Option",0.725645301977314,4
1725,"Resilience-Priority Option",0.743058706481275,3
1725,"Low-Cost Minimum Option",0.571435091031018,5
1725,"Adaptive Portfolio Option",0.837609564084721,1
1726,"Efficiency-First Option",0.566616352265099,6
1726,"Balanced Option",0.752358260299148,2
1726,"Equity-Priority Option",0.719837580657916,4
1726,"Resilience-Priority Option",0.745566459732907,3
1726,"Low-Cost Minimum Option",0.578077120288165,5
1726,"Adaptive Portfolio Option",0.827613506098696,1
1727,"Efficiency-First Option",0.544444335363928,6
1727,"Balanced Option",0.75480724680625,2
1727,"Equity-Priority Option",0.744064608623399,4
1727,"Resilience-Priority Option",0.752126251760131,3
1727,"Low-Cost Minimum Option",0.549216569626476,5
1727,"Adaptive Portfolio Option",0.835564308039627,1
1728,"Efficiency-First Option",0.571560649791357,6
1728,"Balanced Option",0.755377434059995,3
1728,"Equity-Priority Option",0.707743983110339,4
1728,"Resilience-Priority Option",0.757837776915862,2
1728,"Low-Cost Minimum Option",0.578009882207261,5
1728,"Adaptive Portfolio Option",0.834625906368379,1
1729,"Efficiency-First Option",0.550781645359943,6
1729,"Balanced Option",0.747215832928935,2
1729,"Equity-Priority Option",0.741358944986775,3
1729,"Resilience-Priority Option",0.71986902142506,4
1729,"Low-Cost Minimum Option",0.573114236591484,5
1729,"Adaptive Portfolio Option",0.832135155507974,1
1730,"Efficiency-First Option",0.550915496184207,6
1730,"Balanced Option",0.751241505299347,2
1730,"Equity-Priority Option",0.730431035245856,4
1730,"Resilience-Priority Option",0.74737671395706,3
1730,"Low-Cost Minimum Option",0.563952747287814,5
1730,"Adaptive Portfolio Option",0.833067676482057,1
1731,"Efficiency-First Option",0.563873928889737,6
1731,"Balanced Option",0.751286579706599,2
1731,"Equity-Priority Option",0.718572305378896,4
1731,"Resilience-Priority Option",0.736141148886423,3
1731,"Low-Cost Minimum Option",0.579495198292137,5
1731,"Adaptive Portfolio Option",0.838084970133104,1
1732,"Efficiency-First Option",0.593666597888274,6
1732,"Balanced Option",0.750939910508784,2
1732,"Equity-Priority Option",0.701681739611752,4
1732,"Resilience-Priority Option",0.725488217767138,3
1732,"Low-Cost Minimum Option",0.61310231113081,5
1732,"Adaptive Portfolio Option",0.831906985862953,1
1733,"Efficiency-First Option",0.543911936830073,6
1733,"Balanced Option",0.752463546106857,3
1733,"Equity-Priority Option",0.728334282068971,4
1733,"Resilience-Priority Option",0.752633035319968,2
1733,"Low-Cost Minimum Option",0.554802522481341,5
1733,"Adaptive Portfolio Option",0.842009418532865,1
1734,"Efficiency-First Option",0.548384980314149,6
1734,"Balanced Option",0.751514288217699,2
1734,"Equity-Priority Option",0.738858308701749,3
1734,"Resilience-Priority Option",0.736539716708583,4
1734,"Low-Cost Minimum Option",0.560812965236403,5
1734,"Adaptive Portfolio Option",0.834336774256603,1
1735,"Efficiency-First Option",0.549438767444013,6
1735,"Balanced Option",0.75122895332278,3
1735,"Equity-Priority Option",0.7176669838971,4
1735,"Resilience-Priority Option",0.756280486309743,2
1735,"Low-Cost Minimum Option",0.563795594121708,5
1735,"Adaptive Portfolio Option",0.842012993975283,1
1736,"Efficiency-First Option",0.528452805387886,5
1736,"Balanced Option",0.757671281834043,3
1736,"Equity-Priority Option",0.731925012227749,4
1736,"Resilience-Priority Option",0.780496795945337,2
1736,"Low-Cost Minimum Option",0.527837089543424,6
1736,"Adaptive Portfolio Option",0.854811844603541,1
1737,"Efficiency-First Option",0.544563410649659,6
1737,"Balanced Option",0.753007640522559,3
1737,"Equity-Priority Option",0.721458286162712,4
1737,"Resilience-Priority Option",0.759595615995082,2
1737,"Low-Cost Minimum Option",0.557280421528653,5
1737,"Adaptive Portfolio Option",0.856083502106664,1
1738,"Efficiency-First Option",0.523526481612481,6
1738,"Balanced Option",0.747703963753283,3
1738,"Equity-Priority Option",0.748275127342238,2
1738,"Resilience-Priority Option",0.738299156834618,4
1738,"Low-Cost Minimum Option",0.54337862776951,5
1738,"Adaptive Portfolio Option",0.845146007892154,1
1739,"Efficiency-First Option",0.522726712427526,5
1739,"Balanced Option",0.758439417821776,3
1739,"Equity-Priority Option",0.725853852304218,4
1739,"Resilience-Priority Option",0.790820134142182,2
1739,"Low-Cost Minimum Option",0.519849788165382,6
1739,"Adaptive Portfolio Option",0.857948169592427,1
1740,"Efficiency-First Option",0.552652939832889,6
1740,"Balanced Option",0.753422599557194,2
1740,"Equity-Priority Option",0.733452355085253,4
1740,"Resilience-Priority Option",0.743513349940256,3
1740,"Low-Cost Minimum Option",0.561201027224282,5
1740,"Adaptive Portfolio Option",0.83428287935298,1
1741,"Efficiency-First Option",0.5605346959198,6
1741,"Balanced Option",0.75424849985222,3
1741,"Equity-Priority Option",0.715979430757781,4
1741,"Resilience-Priority Option",0.754700812749663,2
1741,"Low-Cost Minimum Option",0.568993800909811,5
1741,"Adaptive Portfolio Option",0.839051142953673,1
1742,"Efficiency-First Option",0.561109904875477,6
1742,"Balanced Option",0.753453467525125,3
1742,"Equity-Priority Option",0.715830644911097,4
1742,"Resilience-Priority Option",0.757730194747431,2
1742,"Low-Cost Minimum Option",0.572883065641854,5
1742,"Adaptive Portfolio Option",0.844633729402775,1
1743,"Efficiency-First Option",0.54087925568481,6
1743,"Balanced Option",0.752786253647439,3
1743,"Equity-Priority Option",0.729979929354897,4
1743,"Resilience-Priority Option",0.757096389846359,2
1743,"Low-Cost Minimum Option",0.550879284965686,5
1743,"Adaptive Portfolio Option",0.843134610979381,1
1744,"Efficiency-First Option",0.542110818471758,6
1744,"Balanced Option",0.751127190314863,2
1744,"Equity-Priority Option",0.730331136457547,4
1744,"Resilience-Priority Option",0.742890561528418,3
1744,"Low-Cost Minimum Option",0.55675023852788,5
1744,"Adaptive Portfolio Option",0.846454057377523,1
1745,"Efficiency-First Option",0.58406899283243,6
1745,"Balanced Option",0.752201793659508,2
1745,"Equity-Priority Option",0.708661262806048,4
1745,"Resilience-Priority Option",0.734966713175448,3
1745,"Low-Cost Minimum Option",0.599179986399279,5
1745,"Adaptive Portfolio Option",0.831371354021339,1
1746,"Efficiency-First Option",0.562776374023503,6
1746,"Balanced Option",0.746724553181142,2
1746,"Equity-Priority Option",0.728771242131055,3
1746,"Resilience-Priority Option",0.711106596522261,4
1746,"Low-Cost Minimum Option",0.590710039772941,5
1746,"Adaptive Portfolio Option",0.845544210153324,1
1747,"Efficiency-First Option",0.533107446527714,6
1747,"Balanced Option",0.757933961851119,3
1747,"Equity-Priority Option",0.729053909864147,4
1747,"Resilience-Priority Option",0.774315811817762,2
1747,"Low-Cost Minimum Option",0.534479203878987,5
1747,"Adaptive Portfolio Option",0.863701570585749,1
1748,"Efficiency-First Option",0.558782908705807,6
1748,"Balanced Option",0.751580154459707,3
1748,"Equity-Priority Option",0.695783661221137,4
1748,"Resilience-Priority Option",0.760109837589622,2
1748,"Low-Cost Minimum Option",0.575220906598787,5
1748,"Adaptive Portfolio Option",0.851846399601947,1
1749,"Efficiency-First Option",0.579523152501626,6
1749,"Balanced Option",0.75361388529339,2
1749,"Equity-Priority Option",0.718137828168302,4
1749,"Resilience-Priority Option",0.72755867151378,3
1749,"Low-Cost Minimum Option",0.593346744790562,5
1749,"Adaptive Portfolio Option",0.842586374557738,1
1750,"Efficiency-First Option",0.561552602532751,6
1750,"Balanced Option",0.757654656006166,2
1750,"Equity-Priority Option",0.728330482264404,4
1750,"Resilience-Priority Option",0.752093236306916,3
1750,"Low-Cost Minimum Option",0.564445194826004,5
1750,"Adaptive Portfolio Option",0.846625215956031,1
1751,"Efficiency-First Option",0.557364490191823,6
1751,"Balanced Option",0.756474094485637,3
1751,"Equity-Priority Option",0.721243219989311,4
1751,"Resilience-Priority Option",0.76056144181637,2
1751,"Low-Cost Minimum Option",0.559808142885534,5
1751,"Adaptive Portfolio Option",0.836621978333799,1
1752,"Efficiency-First Option",0.543939158488009,6
1752,"Balanced Option",0.75572634476016,2
1752,"Equity-Priority Option",0.735287679582085,4
1752,"Resilience-Priority Option",0.754173407818653,3
1752,"Low-Cost Minimum Option",0.54884051985333,5
1752,"Adaptive Portfolio Option",0.847889796957685,1
1753,"Efficiency-First Option",0.589213274257494,6
1753,"Balanced Option",0.752598895418215,2
1753,"Equity-Priority Option",0.696165553188643,4
1753,"Resilience-Priority Option",0.747397397860261,3
1753,"Low-Cost Minimum Option",0.602737961848079,5
1753,"Adaptive Portfolio Option",0.826090199512478,1
1754,"Efficiency-First Option",0.563793583480273,6
1754,"Balanced Option",0.755803116673986,2
1754,"Equity-Priority Option",0.721725913464065,4
1754,"Resilience-Priority Option",0.74846016906974,3
1754,"Low-Cost Minimum Option",0.568464227768966,5
1754,"Adaptive Portfolio Option",0.835199110071234,1
1755,"Efficiency-First Option",0.558547416625245,6
1755,"Balanced Option",0.750714618953584,2
1755,"Equity-Priority Option",0.718028083827557,4
1755,"Resilience-Priority Option",0.740143753992461,3
1755,"Low-Cost Minimum Option",0.574745802901045,5
1755,"Adaptive Portfolio Option",0.83874762804682,1
1756,"Efficiency-First Option",0.583624622884162,6
1756,"Balanced Option",0.753644474540726,2
1756,"Equity-Priority Option",0.713705222321437,4
1756,"Resilience-Priority Option",0.739548175657009,3
1756,"Low-Cost Minimum Option",0.594687706977694,5
1756,"Adaptive Portfolio Option",0.827403524707374,1
1757,"Efficiency-First Option",0.548731629163165,6
1757,"Balanced Option",0.751804810666053,3
1757,"Equity-Priority Option",0.714006832952067,4
1757,"Resilience-Priority Option",0.765444732277984,2
1757,"Low-Cost Minimum Option",0.560303594496145,5
1757,"Adaptive Portfolio Option",0.836353922011134,1
1758,"Efficiency-First Option",0.578083003512997,6
1758,"Balanced Option",0.755634564395491,2
1758,"Equity-Priority Option",0.710591627730866,4
1758,"Resilience-Priority Option",0.751011993714561,3
1758,"Low-Cost Minimum Option",0.584212531322287,5
1758,"Adaptive Portfolio Option",0.830586748360922,1
1759,"Efficiency-First Option",0.565399512205524,6
1759,"Balanced Option",0.754179760678412,3
1759,"Equity-Priority Option",0.712233241457895,4
1759,"Resilience-Priority Option",0.755855199275143,2
1759,"Low-Cost Minimum Option",0.576535117365721,5
1759,"Adaptive Portfolio Option",0.846893947401858,1
1760,"Efficiency-First Option",0.571094283446612,6
1760,"Balanced Option",0.754353670565273,2
1760,"Equity-Priority Option",0.722339845626315,4
1760,"Resilience-Priority Option",0.740031629171755,3
1760,"Low-Cost Minimum Option",0.583995809851927,5
1760,"Adaptive Portfolio Option",0.850975362856987,1
1761,"Efficiency-First Option",0.54282478048351,6
1761,"Balanced Option",0.756577790296701,3
1761,"Equity-Priority Option",0.717796390987242,4
1761,"Resilience-Priority Option",0.771884777569314,2
1761,"Low-Cost Minimum Option",0.547411377866344,5
1761,"Adaptive Portfolio Option",0.858627323423353,1
1762,"Efficiency-First Option",0.57056269441018,6
1762,"Balanced Option",0.747564318182781,2
1762,"Equity-Priority Option",0.702239889581842,4
1762,"Resilience-Priority Option",0.738028550171018,3
1762,"Low-Cost Minimum Option",0.594276734629084,5
1762,"Adaptive Portfolio Option",0.833047403369485,1
1763,"Efficiency-First Option",0.558357897705727,6
1763,"Balanced Option",0.745525576379772,2
1763,"Equity-Priority Option",0.723070974840881,4
1763,"Resilience-Priority Option",0.729581332142333,3
1763,"Low-Cost Minimum Option",0.585035971563635,5
1763,"Adaptive Portfolio Option",0.830787662922989,1
1764,"Efficiency-First Option",0.579545332372292,6
1764,"Balanced Option",0.753963382201932,2
1764,"Equity-Priority Option",0.715323362185375,4
1764,"Resilience-Priority Option",0.742743696061134,3
1764,"Low-Cost Minimum Option",0.589762794992823,5
1764,"Adaptive Portfolio Option",0.829652220475572,1
1765,"Efficiency-First Option",0.562303956902886,6
1765,"Balanced Option",0.75396659019367,2
1765,"Equity-Priority Option",0.727126541194848,4
1765,"Resilience-Priority Option",0.74206273052334,3
1765,"Low-Cost Minimum Option",0.573210422529381,5
1765,"Adaptive Portfolio Option",0.84404157221221,1
1766,"Efficiency-First Option",0.530113251865628,6
1766,"Balanced Option",0.754791742787167,2
1766,"Equity-Priority Option",0.75207018852045,3
1766,"Resilience-Priority Option",0.752034019026517,4
1766,"Low-Cost Minimum Option",0.533214606574074,5
1766,"Adaptive Portfolio Option",0.837855435094469,1
1767,"Efficiency-First Option",0.569904822763019,6
1767,"Balanced Option",0.75238671305504,2
1767,"Equity-Priority Option",0.719824011859799,4
1767,"Resilience-Priority Option",0.736384626689023,3
1767,"Low-Cost Minimum Option",0.582860541076456,5
1767,"Adaptive Portfolio Option",0.832634944362789,1
1768,"Efficiency-First Option",0.561919826135162,6
1768,"Balanced Option",0.748490189679814,2
1768,"Equity-Priority Option",0.743934439294312,3
1768,"Resilience-Priority Option",0.715417421454286,4
1768,"Low-Cost Minimum Option",0.581902482864914,5
1768,"Adaptive Portfolio Option",0.825871169000789,1
1769,"Efficiency-First Option",0.553750297877948,6
1769,"Balanced Option",0.747833376268477,2
1769,"Equity-Priority Option",0.724875875623328,4
1769,"Resilience-Priority Option",0.73832713380166,3
1769,"Low-Cost Minimum Option",0.573800058270614,5
1769,"Adaptive Portfolio Option",0.828209322362055,1
1770,"Efficiency-First Option",0.589145237120143,6
1770,"Balanced Option",0.753845073698266,2
1770,"Equity-Priority Option",0.713409630904952,4
1770,"Resilience-Priority Option",0.733935605610047,3
1770,"Low-Cost Minimum Option",0.600752917594761,5
1770,"Adaptive Portfolio Option",0.8279825211974,1
1771,"Efficiency-First Option",0.535368697734194,6
1771,"Balanced Option",0.750404880937563,3
1771,"Equity-Priority Option",0.732229747539046,4
1771,"Resilience-Priority Option",0.756587322574164,2
1771,"Low-Cost Minimum Option",0.54965347568598,5
1771,"Adaptive Portfolio Option",0.841191166005835,1
1772,"Efficiency-First Option",0.535830496738976,6
1772,"Balanced Option",0.755983393565632,2
1772,"Equity-Priority Option",0.751083488862399,3
1772,"Resilience-Priority Option",0.745909162854712,4
1772,"Low-Cost Minimum Option",0.537761054292084,5
1772,"Adaptive Portfolio Option",0.841245253286425,1
1773,"Efficiency-First Option",0.561802935510569,6
1773,"Balanced Option",0.7493715826309,2
1773,"Equity-Priority Option",0.726784687498598,4
1773,"Resilience-Priority Option",0.728687602893459,3
1773,"Low-Cost Minimum Option",0.581767041728089,5
1773,"Adaptive Portfolio Option",0.8377330543222,1
1774,"Efficiency-First Option",0.550739977234611,6
1774,"Balanced Option",0.750986952923574,2
1774,"Equity-Priority Option",0.732623283300115,4
1774,"Resilience-Priority Option",0.738327453418949,3
1774,"Low-Cost Minimum Option",0.565168594711679,5
1774,"Adaptive Portfolio Option",0.836984479341971,1
1775,"Efficiency-First Option",0.545567931420847,6
1775,"Balanced Option",0.750642898662974,2
1775,"Equity-Priority Option",0.735051669018286,4
1775,"Resilience-Priority Option",0.741938779382129,3
1775,"Low-Cost Minimum Option",0.56004594177783,5
1775,"Adaptive Portfolio Option",0.836936727568017,1
1776,"Efficiency-First Option",0.583268532858491,6
1776,"Balanced Option",0.748656914007957,2
1776,"Equity-Priority Option",0.708230142801453,4
1776,"Resilience-Priority Option",0.722356106080179,3
1776,"Low-Cost Minimum Option",0.604462830776823,5
1776,"Adaptive Portfolio Option",0.82311313056838,1
1777,"Efficiency-First Option",0.53592825429542,6
1777,"Balanced Option",0.757829061942528,3
1777,"Equity-Priority Option",0.737985094686403,4
1777,"Resilience-Priority Option",0.761249903208906,2
1777,"Low-Cost Minimum Option",0.536866466876746,5
1777,"Adaptive Portfolio Option",0.857576595493213,1
1778,"Efficiency-First Option",0.549479873843877,6
1778,"Balanced Option",0.755256725847143,2
1778,"Equity-Priority Option",0.722052797853642,4
1778,"Resilience-Priority Option",0.75506305341408,3
1778,"Low-Cost Minimum Option",0.556266980562829,5
1778,"Adaptive Portfolio Option",0.84972028672923,1
1779,"Efficiency-First Option",0.570218085717777,6
1779,"Balanced Option",0.752199500123329,2
1779,"Equity-Priority Option",0.727710608796199,3
1779,"Resilience-Priority Option",0.726383500116469,4
1779,"Low-Cost Minimum Option",0.58416662441528,5
1779,"Adaptive Portfolio Option",0.833904450198864,1
1780,"Efficiency-First Option",0.587528215369376,6
1780,"Balanced Option",0.752065086261001,2
1780,"Equity-Priority Option",0.711217142555287,4
1780,"Resilience-Priority Option",0.727130448023409,3
