"case_id","domain","probability_high","weighted_high","probability_weight_distortion","gamma","review_flag"
403,"Public Policy",0.212177577987313,0.227184680471455,0.0150071024841417,0.930549716483802,"review"
510,"Healthcare",0.140288577228785,0.155245081969996,0.0149565047412116,0.933128020819276,"review"
127,"Financial Risk",0.468852982670069,0.454210737504218,0.0146422451658504,0.771601152606308,"review"
6,"Infrastructure",0.534029784239829,0.519514743749053,0.0145150404907759,0.850974670797586,"review"
335,"Organizational Strategy",0.46961626932025,0.455143840161671,0.0144724291585781,0.773629930615425,"acceptable"
534,"AI Governance",0.797053124196828,0.782816133408643,0.0142369907881845,0.943191417492926,"acceptable"
228,"Healthcare",0.47944574970752,0.465302983651596,0.0141427660559237,0.789357415493578,"acceptable"
24,"AI Governance",0.344875726662576,0.359004450353538,0.0141287236909618,0.87525140363723,"review"
692,"Organizational Strategy",0.356830563396215,0.37088798830968,0.0140574249134649,0.761097093485296,"acceptable"
551,"Healthcare",0.487173587270081,0.473190252972152,0.0139833342979291,0.800747595634311,"review"
8,"Healthcare",0.247378910332918,0.261342244749327,0.013963334416409,0.930198763497174,"acceptable"
600,"AI Governance",0.159386014565825,0.173272928246096,0.0138869136802709,0.938418116420507,"acceptable"
453,"Public Policy",0.41539005022496,0.401631081041948,0.0137589691830117,0.691618554387242,"acceptable"
482,"Public Policy",0.290107958391309,0.303794296949867,0.0136863385585586,0.919909445382655,"review"
25,"Infrastructure",0.473298022337258,0.459806066679554,0.0134919556577041,0.784439436905086,"acceptable"
95,"AI Governance",0.596200313977897,0.582797047597581,0.0134032663803159,0.902186732552946,"acceptable"
550,"Organizational Strategy",0.357957644760609,0.37128112233988,0.0133234775792717,0.861535868048668,"review"
704,"Financial Risk",0.541735042072833,0.528619328520464,0.0131157135523682,0.866451070550829,"review"
573,"AI Governance",0.36429196279496,0.37733578397903,0.0130438211840703,0.845095906313509,"acceptable"
577,"Infrastructure",0.348352806270123,0.33534190106048,0.0130109052096426,0.58104399414733,"acceptable"
238,"AI Governance",0.250187088549137,0.263097764691934,0.012910676142797,0.935165427159518,"acceptable"
529,"AI Governance",0.510520432703197,0.497672203818376,0.0128482288848213,0.836595469620079,"acceptable"
720,"Infrastructure",0.714009966142476,0.701221813936887,0.0127881522055886,0.940709482878447,"review"
537,"Organizational Strategy",0.382696858048439,0.369925491628167,0.0127713664202718,0.640113386139274,"acceptable"
341,"Healthcare",0.355561990477145,0.368212484839121,0.0126504943619762,0.878390857856721,"review"
349,"Public Policy",0.391281617432833,0.378761324444354,0.0125202929884783,0.655870485026389,"review"
204,"Infrastructure",0.378456165082753,0.365955548984613,0.01250061609814,0.633863404765725,"acceptable"
481,"AI Governance",0.130165054090321,0.142241277037154,0.0120762229468331,0.945154154486954,"review"
181,"Public Policy",0.371791466884315,0.383854149029165,0.0120626821448496,0.829010640271008,"review"
350,"AI Governance",0.446092836000025,0.434291768988482,0.0118010670115437,0.752344371750951,"acceptable"
218,"Organizational Strategy",0.535538749396801,0.523775341405769,0.0117634079910316,0.869488064106554,"review"
598,"AI Governance",0.337182190828025,0.348925432769142,0.0117432419411166,0.666990038286895,"review"
599,"Healthcare",0.339928541518748,0.328292416715652,0.0116361248030955,0.571222024410963,"acceptable"
530,"Healthcare",0.474971018359065,0.463383709801431,0.0115873085576345,0.798343094903976,"acceptable"
140,"Organizational Strategy",0.389939055405557,0.378489531023188,0.0114495243823692,0.657946178782731,"acceptable"
152,"Healthcare",0.668531366437674,0.657087937711815,0.0114434287258584,0.937938352674246,"review"
650,"AI Governance",0.238152908161283,0.249548036955409,0.0113951287941266,0.944791101571172,"acceptable"
315,"Healthcare",0.36953589618206,0.380723304988533,0.0111874088064726,0.874317662604153,"review"
368,"Infrastructure",0.707614925689995,0.69667139339406,0.0109435322959355,0.947426098678261,"review"
632,"Healthcare",0.118935805931687,0.129863988541425,0.010928182609738,0.949287247937173,"acceptable"
410,"Organizational Strategy",0.675716744922102,0.665120424644152,0.0105963202779493,0.943431499414146,"review"
587,"Financial Risk",0.239783366583288,0.250367825429998,0.0105844588467099,0.948620823025703,"acceptable"
672,"Public Policy",0.597171275131404,0.586727766987714,0.0104435081436908,0.919521888997406,"review"
554,"Healthcare",0.103488833457232,0.113879379692181,0.0103905462349496,0.949809813313186,"acceptable"
523,"Healthcare",0.414881454780698,0.404567678984439,0.0103137757962587,0.707064732443541,"acceptable"
309,"Healthcare",0.326055846735835,0.336214927907012,0.0101590811711767,0.629597312677652,"acceptable"
300,"AI Governance",0.296303105354309,0.306196763040234,0.00989365768592443,0.563807163666934,"acceptable"
491,"Financial Risk",0.384534685127437,0.394351357721832,0.00981667259439467,0.841078152041882,"acceptable"
194,"Infrastructure",0.509423077106476,0.499679378558533,0.00974369854794321,0.856523773353547,"review"
185,"Healthcare",0.360748338513076,0.351099879577082,0.00964845893599386,0.613636117242277,"acceptable"
291,"Organizational Strategy",0.463968822360039,0.454406581084311,0.00956224127572791,0.794849186204374,"acceptable"
347,"Infrastructure",0.343423446267843,0.35297472393773,0.00955127766988706,0.925903632678092,"review"
547,"AI Governance",0.387405996769667,0.396743971081432,0.00933797431176514,0.844804405793548,"review"
334,"AI Governance",0.38145056348294,0.39075403488579,0.00930347140284987,0.884445119928569,"acceptable"
564,"Financial Risk",0.382964233122766,0.392104672678653,0.00914043955588739,0.884125504363328,"review"
111,"AI Governance",0.451610650494695,0.442784712493869,0.00882593800082582,0.779552663769573,"acceptable"
342,"AI Governance",0.309731614403427,0.318544313264113,0.0088126988606867,0.587210930977017,"acceptable"
87,"Organizational Strategy",0.377606691978872,0.386321923089508,0.0087152311106366,0.763454917632043,"acceptable"
208,"Public Policy",0.333774864859879,0.342447490316998,0.00867262545711911,0.93818838763982,"acceptable"
159,"Financial Risk",0.470906997099519,0.462250784898956,0.00865621220056301,0.812097806949168,"review"
459,"Organizational Strategy",0.308203817158937,0.316713033327258,0.00850921616832012,0.58279115865007,"review"
394,"Financial Risk",0.475837134197354,0.467365363516638,0.00847177068071664,0.821040568128228,"review"
31,"Healthcare",0.57562630623579,0.567457653554017,0.00816865268177358,0.923483274132013,"review"
161,"Organizational Strategy",0.371882818080485,0.379933904689267,0.00805108660878201,0.736271375417709,"review"
317,"Organizational Strategy",0.393703313730657,0.385684626062193,0.00801868766846453,0.679970533959568,"acceptable"
209,"Public Policy",0.357670546509326,0.365541968861048,0.00787142235172239,0.933368834201247,"review"
522,"Organizational Strategy",0.604545019753277,0.596834136506527,0.00771088324675062,0.939563657715917,"review"
189,"Healthcare",0.330188957042992,0.337882606061821,0.00769364901882885,0.626469156052917,"acceptable"
413,"Public Policy",0.355029531940818,0.347668622497991,0.00736090944282708,0.611883292254061,"review"
89,"Infrastructure",0.335510727576911,0.328291851739394,0.00721887583751724,0.577679142449051,"acceptable"
268,"Public Policy",0.399177679419518,0.406297523387079,0.00711984396756099,0.888820091914385,"review"
58,"Healthcare",0.38212918061763,0.389181828335919,0.00705264771828873,0.923707871604711,"review"
1,"Public Policy",0.370534275099635,0.377579124246879,0.00704484914724346,0.72271487871185,"review"
687,"Infrastructure",0.33382417652756,0.326821235754609,0.00700294077295055,0.575431998353451,"acceptable"
51,"Organizational Strategy",0.611578867025673,0.604766735275945,0.00681213174972817,0.94777689864859,"review"
323,"AI Governance",0.448941037245095,0.442367530996237,0.00657350624885827,0.790739535819739,"acceptable"
154,"Public Policy",0.399781984090805,0.406332785596909,0.00655080150610438,0.817162066604942,"review"
252,"AI Governance",0.585061707347632,0.578592568997334,0.00646913835029717,0.940381693188101,"acceptable"
625,"Healthcare",0.336680081300437,0.330228829795563,0.00645125150487436,0.582291614729911,"acceptable"
150,"Organizational Strategy",0.406429356336594,0.412877861849055,0.00644850551246134,0.864013904891908,"review"
157,"Public Policy",0.488368057645857,0.481991976184645,0.00637608146121188,0.856967683695257,"review"
331,"Public Policy",0.403413911163807,0.409770492491956,0.00635658132814937,0.830994154047221,"acceptable"
165,"Healthcare",0.378587178699672,0.384830117189731,0.00624293849005897,0.937528181355447,"review"
514,"Financial Risk",0.564878165535629,0.558698011127167,0.00618015440846142,0.932733531761914,"review"
98,"Financial Risk",0.383353972993791,0.389311163855425,0.00595719086163371,0.937572215963155,"acceptable"
198,"Public Policy",0.529704635217786,0.523866399128624,0.0058382360891619,0.910612181201577,"acceptable"
269,"Financial Risk",0.561298865452409,0.555533054954576,0.00576581049783265,0.934202656056732,"review"
32,"Organizational Strategy",0.349169868789613,0.343405096843221,0.00576477194639208,0.607200624141842,"review"
670,"AI Governance",0.35984795615077,0.354208910727667,0.00563904542310284,0.627390566654503,"acceptable"
16,"Healthcare",0.539842600189149,0.534238520930471,0.00560407925867856,0.921342478320002,"acceptable"
414,"Healthcare",0.40169043391943,0.396177448516444,0.00551298540298628,0.708041387517005,"review"
466,"Public Policy",0.396233556605876,0.401459135994358,0.00522557938848262,0.936902012955397,"acceptable"
183,"Financial Risk",0.372845372743905,0.367786736283754,0.00505863646015037,0.654437002073973,"acceptable"
112,"Organizational Strategy",0.4241799287498,0.41961305358704,0.00456687516276016,0.758390184491873,"acceptable"
602,"AI Governance",0.420919183641672,0.425312359664451,0.00439317602277844,0.911741007212549,"acceptable"
432,"Healthcare",0.432000111415982,0.427627790513442,0.00437232090254053,0.775404118467122,"acceptable"
444,"Public Policy",0.526792481541634,0.522465753438631,0.00432672810300272,0.923667655419558,"acceptable"
141,"Organizational Strategy",0.418528465926647,0.422754086195399,0.00422562026875184,0.846338508743793,"acceptable"
92,"Healthcare",0.435342787951231,0.431370710720091,0.00397207723114029,0.785255302302539,"acceptable"
614,"Organizational Strategy",0.483459768258035,0.479652313255751,0.00380745500228447,0.876117407251149,"review"
27,"Infrastructure",0.457480842620134,0.453674123156553,0.00380671946358169,0.830248930491507,"acceptable"
71,"Infrastructure",0.419099891744554,0.42284523329164,0.00374534154708545,0.938222767040133,"review"
17,"Financial Risk",0.428957540169358,0.432405682816725,0.00344814264736659,0.925692527368665,"review"
356,"Financial Risk",0.455711665935814,0.452650330463219,0.00306133547259541,0.834549138322473,"review"
457,"Organizational Strategy",0.434467991814017,0.437504597345124,0.00303660553110668,0.925088290963322,"review"
404,"Healthcare",0.512370123527944,0.509731358392691,0.00263876513525352,0.931356003135443,"review"
137,"Public Policy",0.432071212865412,0.43469573003638,0.00262451717096757,0.948535496089607,"acceptable"
64,"Public Policy",0.38050184417516,0.383113639345465,0.00261179517030508,0.71352366572246,"acceptable"
449,"AI Governance",0.425446524843574,0.427765064240126,0.00231853939655235,0.831587622873485,"review"
233,"Public Policy",0.44559009578079,0.447766164150853,0.00217606837006301,0.924754204414785,"review"
303,"Healthcare",0.479140351712704,0.476995943800194,0.00214440791250992,0.89112676884979,"review"
373,"Financial Risk",0.447779355756939,0.449699605624328,0.00192024986738909,0.911081338580698,"review"
316,"Financial Risk",0.3884122883901,0.386570494129373,0.00184179426072684,0.70231867916882,"review"
262,"Healthcare",0.448038952983916,0.449788193525889,0.0017492405419734,0.901842668373138,"review"
615,"Financial Risk",0.447347194328904,0.445653182674425,0.00169401165447897,0.832481064554304,"review"
715,"Healthcare",0.487991224974394,0.486415465873236,0.00157575910115737,0.916358477715403,"acceptable"
400,"Organizational Strategy",0.495922101661563,0.494520222347937,0.00140187931362584,0.932509639672935,"review"
448,"Organizational Strategy",0.42324823345989,0.421890419723295,0.00135781373659477,0.781987182516605,"review"
369,"Healthcare",0.466389708593488,0.465118803285487,0.00127090530800028,0.879937975760549,"acceptable"
128,"Public Policy",0.458820300921798,0.460014732546147,0.00119443162434951,0.929882032237947,"acceptable"
187,"Financial Risk",0.328911422751844,0.327784563997315,0.00112685875452867,0.586748745571822,"acceptable"
325,"Financial Risk",0.454637135379016,0.455562336862782,0.000925201483765459,0.897146750800312,"acceptable"
122,"Public Policy",0.40607769805938,0.405310737973386,0.000766960085994417,0.748105073347688,"review"
540,"Financial Risk",0.452240016125143,0.451496286577395,0.000743729547747762,0.85620232494548,"acceptable"
710,"Infrastructure",0.343603064678609,0.344320411759349,0.000717347080739339,0.622586362343282,"review"
656,"Infrastructure",0.328064899332821,0.328778974458181,0.000714075125359981,0.591979535575956,"acceptable"
146,"Infrastructure",0.454203549772501,0.453499224566791,0.000704325205710177,0.861464646086097,"review"
637,"Financial Risk",0.471344475261867,0.470741873664019,0.000602601597848362,0.903615181986242,"acceptable"
686,"Healthcare",0.340689709596336,0.341253651181349,0.000563941585012884,0.616102021094412,"acceptable"
12,"AI Governance",0.434254239685833,0.433799695592924,0.000454544092909515,0.81688258703798,"review"
694,"Public Policy",0.367894612625241,0.368280266039844,0.000385653414602782,0.671351850964129,"acceptable"
254,"Public Policy",0.404975396953523,0.405299263290334,0.000323866336810641,0.754306239355355,"review"
620,"Infrastructure",0.382528297975659,0.382826288353623,0.000297990377963242,0.70270160632208,"review"
626,"Healthcare",0.462485172599554,0.462705027404227,0.000219854804672848,0.901186914369464,"acceptable"
49,"Healthcare",0.316492272354662,0.316324026418898,0.0001682459357642,0.567001307290047,"review"
