"case_id","domain","ev_gain_difference","prospect_gain_difference","ev_loss_difference","prospect_loss_difference"
676,"Healthcare",18.422072567046,3.5897147923919,-18.422072567046,-22.479361799919
677,"Public Policy",154.712409963831,114.215407239565,-154.712409963831,-94.576267794548
678,"Financial Risk",57.208695646375,8.0469070813559,-57.208695646375,-21.188895301273
679,"AI Governance",40.394206149504,5.8564237766836,-40.394206149504,-35.478656327622
680,"Public Policy",96.768424762413,57.5009894527096,-96.768424762413,-77.560987624789
681,"Healthcare",117.036320539191,81.7747339909803,-117.036320539191,-74.6632106872052
682,"AI Governance",172.476146478206,79.5221036804172,-172.476146478206,-184.880075086458
683,"Financial Risk",93.829589514062,27.5829989253023,-93.829589514062,-40.554999594871
684,"Public Policy",22.039737837389,6.0812925103792,-22.039737837389,-40.6637770190381
685,"AI Governance",-61.079534418881,-23.8287865696696,61.079534418881,67.204224593995
686,"Public Policy",6.29542854242,1.19520958732679,-6.29542854242,-13.780206428852
687,"Infrastructure",112.949179839343,39.177506681233,-112.949179839343,-57.429539611325
688,"Healthcare",-37.492599664256,-19.01983418123,37.492599664256,22.862122207454
689,"Financial Risk",-28.721839465201,-22.8052184372013,28.721839465201,21.9614616163351
690,"Infrastructure",60.835936255753,23.8980920935871,-60.835936255753,-72.805976325956
691,"Public Policy",77.797458916903,13.3906629507772,-77.797458916903,-34.0542340180115
692,"Organizational Strategy",-12.985037425533,-13.5282285190951,12.985037425533,26.83718222248
693,"Financial Risk",19.876113422215,1.9400401122615,-19.876113422215,-22.512466956842
694,"Healthcare",80.396974891424,20.5562835337377,-80.396974891424,-143.91736586246
695,"Healthcare",-12.187330782413,-45.7642069584074,12.187330782413,18.073146395085
696,"Organizational Strategy",-65.0280187372118,-32.6098174760047,65.0280187372118,22.1699493081816
697,"Infrastructure",76.683625355363,16.8141330711549,-76.683625355363,-67.563405216041
698,"Public Policy",92.660835042596,66.8400556482775,-92.660835042596,-52.4467569711591
699,"AI Governance",207.260108720511,98.6077898354802,-207.260108720511,-124.91630053039
700,"Infrastructure",-73.942818924785,-22.911095814782,73.942818924785,61.06176235492
701,"Financial Risk",112.359351217747,32.9442215810683,-112.359351217747,-51.773465140034
702,"Healthcare",77.683235965669,32.892465786803,-77.683235965669,-71.7023032556821
703,"Organizational Strategy",-11.729337997735,-9.3283380820405,11.729337997735,12.6944376189508
704,"Financial Risk",111.916862456128,65.8262581746853,-111.916862456128,-68.3793406298292
705,"AI Governance",41.861755764112,27.534307495463,-41.861755764112,-72.72895025996
706,"AI Governance",81.141170738265,5.4622975164898,-81.141170738265,-61.489204688148
707,"Public Policy",37.830063015223,6.78577830604169,-37.830063015223,-36.2019462923419
708,"Healthcare",71.401050783694,46.1543792805025,-71.401050783694,-42.1237772420936
709,"Financial Risk",-47.896891379729,-28.986176292303,47.896891379729,37.3762171024809
710,"Infrastructure",25.561762630939,11.969648357787,-25.561762630939,-21.029509750489
711,"Public Policy",-60.6239812523127,-20.359145688442,60.6239812523127,33.3340410910773
712,"Financial Risk",-76.597651788965,-23.1484131784431,76.597651788965,50.4326607722039
713,"AI Governance",70.114117957652,12.6337201525535,-70.114117957652,-113.656894386825
714,"Infrastructure",29.033675938845,1.047645825484,-29.033675938845,-19.904027182039
715,"Public Policy",-51.175822637975,-90.3980016336784,51.175822637975,73.586469736435
716,"Organizational Strategy",136.924978051335,52.0396846412812,-136.924978051335,-188.63534762152
717,"Organizational Strategy",20.359743371606,9.68266687639401,-20.359743371606,-18.657625931302
718,"Public Policy",-9.81358763575599,-8.22866706121101,9.81358763575599,13.619170473422
719,"Healthcare",70.828104251996,11.7145490975133,-70.828104251996,-65.791252575319
720,"Infrastructure",-69.59693814069,-45.785768964683,69.59693814069,99.717700189601
721,"Organizational Strategy",150.787973646075,30.7928507152534,-150.787973646075,-143.255424172433
722,"Financial Risk",178.532089795917,49.0795462140565,-178.532089795917,-288.953882239547
723,"Healthcare",166.094520431012,55.2306512068074,-166.094520431012,-73.883584777538
724,"Public Policy",55.057899709791,11.4951355841839,-55.057899709791,-19.509960905801
725,"Organizational Strategy",14.233282489702,1.32949449171669,-14.233282489702,-0.956943956499501
726,"Financial Risk",15.536042498425,-18.640524125548,-15.536042498425,-10.441037674843
727,"Healthcare",23.745786763728,-2.1962648247669,-23.745786763728,-5.87490618643898
728,"Organizational Strategy",-33.792595118284,-29.164931719849,33.792595118284,19.901061028005
729,"Infrastructure",46.759612690657,25.838287393713,-46.759612690657,-31.8954138527314
730,"Infrastructure",20.746309543028,11.361689598529,-20.746309543028,-10.53143274982
731,"Healthcare",160.968443863094,113.889090556393,-160.968443863094,-114.13317307171
732,"Healthcare",15.201781474054,1.8424411090122,-15.201781474054,-1.40060593456521
733,"Financial Risk",107.329866826534,18.4342782685224,-107.329866826534,-160.035175240135
734,"Organizational Strategy",-24.967773973942,-46.7431183717135,24.967773973942,26.91249101831
735,"Infrastructure",-87.942803723738,-53.6072679256105,87.942803723738,84.699372106402
736,"Organizational Strategy",142.139251027256,60.9210265439856,-142.139251027256,-112.566420627757
737,"Healthcare",-21.001063834876,-5.59279342994769,21.001063834876,7.07767647380109
738,"Infrastructure",27.205842947587,16.013739624785,-27.205842947587,-9.65592639353599
739,"Organizational Strategy",120.53448786214,70.02049187489,-120.53448786214,-193.901049353464
740,"Infrastructure",154.850346822292,29.4661684283838,-154.850346822292,-90.994802064096
741,"Organizational Strategy",-42.210312737152,-25.0046361497153,42.210312737152,57.278950970334
742,"Healthcare",-36.150345608592,-18.0667665172069,36.150345608592,46.713104911936
743,"Financial Risk",1.9302709046751,-4.114163489735,-1.9302709046751,6.4882780005103
744,"Financial Risk",23.901321530342,10.750216314197,-23.901321530342,-0.5416819054228
745,"Healthcare",83.355863854289,42.909991685703,-83.355863854289,-107.17823692463
746,"Public Policy",25.114212743938,-34.7775610557635,-25.114212743938,-43.061486591435
747,"Financial Risk",-63.755509164184,-105.620527808698,63.755509164184,104.027465298551
748,"Financial Risk",128.743948254734,10.8900063190741,-128.743948254734,-138.838784494832
749,"Healthcare",32.602217331529,17.7866202101162,-32.602217331529,-11.171929535684
750,"Financial Risk",46.792199192569,31.318260063941,-46.792199192569,-28.019858797685
751,"Healthcare",135.462013222277,48.8830630890357,-135.462013222277,-208.688208774891
752,"Healthcare",-11.933039560914,-10.0156998589614,11.933039560914,20.51362924368
753,"Financial Risk",155.056200563908,79.73795458513,-155.056200563908,-152.66037849863
754,"Public Policy",63.359603239223,12.3353160566335,-63.359603239223,-24.785412255872
755,"Healthcare",116.588023044169,25.1236684821464,-116.588023044169,-76.651057295474
756,"Organizational Strategy",54.379146937281,21.2796448065091,-54.379146937281,-14.6851858675745
757,"Public Policy",187.236476365477,83.8156384194539,-187.236476365477,-344.037110097061
758,"Organizational Strategy",211.097509384155,61.8948555828992,-211.097509384155,-104.162232624392
759,"AI Governance",-64.9592157676816,-43.0915551071482,64.9592157676816,48.7987230143647
760,"Healthcare",-8.28452615812401,-3.8473887556911,8.28452615812401,8.0868465737391
761,"Organizational Strategy",-60.430298574269,-39.551889499795,60.430298574269,31.270007273568
762,"Healthcare",125.695654392242,48.4945519527489,-125.695654392242,-96.500111626403
763,"Public Policy",-41.183718344197,-16.3176945424068,41.183718344197,25.9343930081548
764,"Infrastructure",95.281257092953,63.164348144609,-95.281257092953,-58.688474330647
765,"Infrastructure",-76.7597589492798,-49.9427375288297,76.7597589492798,36.733574603012
766,"Organizational Strategy",66.152762066573,44.143012891006,-66.152762066573,-22.7306406032895
767,"Public Policy",31.676258683205,7.15483890768239,-31.676258683205,-34.2134264673619
768,"Financial Risk",-64.515243191272,-41.5115080359308,64.515243191272,64.07442833289
769,"AI Governance",-88.422875545919,-49.1400775575066,88.422875545919,81.5367641376647
770,"Organizational Strategy",10.925194937736,-0.476727693554501,-10.925194937736,-0.3131702486168
771,"AI Governance",-37.97841899842,-14.019339005966,37.97841899842,16.7600917655593
772,"AI Governance",-35.19311058335,-28.33184014472,35.19311058335,49.707105192877
773,"Public Policy",-32.859035786241,-13.220843936917,32.859035786241,8.17844038937503
774,"Healthcare",84.361962780356,41.4192315737756,-84.361962780356,-33.9628525353909
775,"Financial Risk",-58.939181113616,-17.4001692274132,58.939181113616,35.4196586079717
776,"Financial Risk",-61.3327205181122,-20.9531431857384,61.3327205181122,42.2078972235496
777,"Healthcare",113.76365147531,66.9426995730972,-113.76365147531,-52.5098485277128
778,"AI Governance",-19.363226681948,-5.69030114605481,19.363226681948,2.197208482451
779,"Financial Risk",31.871052756906,-3.4377596718399,-31.871052756906,-16.02067000374
780,"AI Governance",10.8346381504089,-20.0166754341117,-10.8346381504089,-10.952114456414
781,"Financial Risk",67.106477044523,9.809111498339,-67.106477044523,-76.004911935908
782,"Public Policy",84.898437829688,34.590112041908,-84.898437829688,-41.194293064303
783,"Healthcare",13.256282418966,3.797824276504,-13.256282418966,-45.2085118990634
784,"Public Policy",161.071742689237,88.7842006385471,-161.071742689237,-69.855248839931
785,"Infrastructure",82.69005241245,17.6625060873658,-82.69005241245,-56.731461041088
786,"Healthcare",-6.152088344097,-5.3421671184573,6.152088344097,6.43913304725579
787,"Public Policy",42.374678116292,11.8203585986328,-42.374678116292,-64.973088127535
788,"Infrastructure",59.787278756499,4.1495273386439,-59.787278756499,-34.788888688322
789,"Organizational Strategy",139.633941771463,108.20664500846,-139.633941771463,-108.130447969186
790,"Organizational Strategy",79.996472541243,11.058708269613,-79.996472541243,-40.406416294746
791,"Organizational Strategy",-14.741769343615,-71.0361384030277,14.741769343615,27.248840246531
792,"Organizational Strategy",26.957105955109,9.1344181685116,-26.957105955109,-8.71564126278171
793,"Financial Risk",94.866596471518,34.8467391336427,-94.866596471518,-39.141574316669
794,"Public Policy",-54.255701538175,-25.440304897213,54.255701538175,32.2329749935466
795,"Healthcare",18.735869294032,-13.5329433679188,-18.735869294032,-8.53906374597099
796,"Public Policy",28.384784907103,3.8779880996485,-28.384784907103,-19.5128124152622
797,"Healthcare",109.693730898201,39.5707508531792,-109.693730898201,-136.146697558342
798,"Public Policy",-55.231176670641,-42.357066518922,55.231176670641,112.359348750451
799,"Infrastructure",69.872924469411,13.5585593894845,-69.872924469411,-128.785308908546
800,"Infrastructure",125.390519304201,25.4087613394644,-125.390519304201,-46.5557216388315
