"case_id","domain","forecast_probability","confidence","accuracy_proxy","confidence_error","confidence_flag","review_flag"
137,"Public Policy",0.609260907280259,0.718018417209387,0.847322961420554,-0.129304544211167,"approximately calibrated","review"
177,"Organizational Strategy",0.155512200528756,0.843478177220095,0.975815955486704,-0.132337778266609,"approximately calibrated","review"
739,"Organizational Strategy",0.411353652155958,0.520327446209267,0.653495477169871,-0.133168030960604,"approximately calibrated","review"
507,"Financial Risk",0.763968481961638,0.810165869437624,0.944289122492506,-0.134123253054882,"approximately calibrated","review"
567,"Financial Risk",0.593016265169717,0.513896551334765,0.648331709244159,-0.134435157909395,"approximately calibrated","review"
96,"AI Governance",0.135334647144191,0.847062686625868,0.981684533282357,-0.134621846656489,"approximately calibrated","review"
556,"Infrastructure",0.181491353653837,0.831893011019565,0.967060888548898,-0.135167877529333,"approximately calibrated","review"
496,"AI Governance",0.710199038323481,0.780426552835852,0.916015402611364,-0.135588849775513,"approximately calibrated","review"
585,"AI Governance",0.582304599578492,0.524250649502501,0.660921353309732,-0.136670703807231,"approximately calibrated","review"
840,"Infrastructure",0.909029157448094,0.854980796216987,0.991724305805396,-0.136743509588409,"approximately calibrated","review"
466,"Public Policy",0.743554346542805,0.797065630753059,0.934235626822912,-0.137169996069853,"approximately calibrated","review"
199,"Public Policy",0.607046849804465,0.708017406945582,0.845587821751405,-0.137570414805823,"approximately calibrated","review"
718,"Healthcare",0.243731191148981,0.802659329210874,0.940595106461099,-0.137935777250225,"approximately calibrated","review"
28,"Financial Risk",0.4987179312855,0.610475197089836,0.748716287585312,-0.138241090495476,"approximately calibrated","review"
244,"Organizational Strategy",0.374560707784258,0.721277754320763,0.859704276184156,-0.138426521863393,"approximately calibrated","review"
89,"Infrastructure",0.258228736487217,0.794801478784066,0.933317919652215,-0.13851644086815,"approximately calibrated","review"
651,"Healthcare",0.101312652626075,0.851197540042922,0.989735746417868,-0.138538206374946,"approximately calibrated","review"
93,"Healthcare",0.382722311804537,0.714459631345235,0.853523632046991,-0.139064000701756,"approximately calibrated","review"
729,"Infrastructure",0.191711697296705,0.822807084606029,0.963246625119617,-0.140439540513587,"approximately calibrated","review"
53,"Healthcare",0.144452682801057,0.838119174006861,0.979133422431577,-0.141014248424717,"approximately calibrated","review"
51,"Organizational Strategy",0.8999344685697,0.848725378352683,0.989986889419572,-0.141261511066889,"approximately calibrated","review"
142,"Organizational Strategy",0.938975734089036,0.854975240635686,0.996276038970028,-0.141300798334342,"approximately calibrated","review"
316,"Financial Risk",0.491318222403061,0.616734112405684,0.758606404334697,-0.141872291929013,"approximately calibrated","review"
50,"Healthcare",0.667158620397095,0.747303661785554,0.889216616024035,-0.14191295423848,"approximately calibrated","review"
135,"Public Policy",0.777518303727265,0.80747235783143,0.950501894823607,-0.143029536992177,"approximately calibrated","review"
683,"Financial Risk",0.329794058913831,0.748042093073018,0.891235878705141,-0.143193785632123,"approximately calibrated","acceptable"
811,"Organizational Strategy",0.859456911985762,0.836734757167287,0.980247640411422,-0.143512883244135,"approximately calibrated","review"
2,"AI Governance",0.468531734356657,0.573855076509062,0.717541482614057,-0.143686406104994,"approximately calibrated","review"
374,"Organizational Strategy",0.693953468033578,0.761941041490063,0.906335520271326,-0.144394478781263,"approximately calibrated","review"
120,"Healthcare",0.39956090261694,0.694798800244462,0.840351085099936,-0.145552284855474,"approximately calibrated","review"
73,"Financial Risk",0.317904079321306,0.753087338625919,0.898936996350873,-0.145849657724954,"approximately calibrated","review"
39,"Healthcare",0.820622228912543,0.820928205286618,0.967823615239696,-0.146895409953078,"approximately calibrated","review"
146,"Infrastructure",0.860185258090496,0.832941701260861,0.980451837944779,-0.147510136683918,"approximately calibrated","review"
765,"Infrastructure",0.259148140891921,0.783828292104881,0.932842241072261,-0.14901394896738,"approximately calibrated","review"
392,"Infrastructure",0.851685576711316,0.828595957083162,0.978002831844545,-0.149406874761383,"approximately calibrated","review"
489,"Public Policy",0.41863676449284,0.512268261862919,0.662016788400646,-0.149748526537727,"approximately calibrated","review"
838,"AI Governance",0.29458688958548,0.763169621285051,0.913218564484352,-0.150048943199301,"underconfident","review"
616,"Infrastructure",0.238789232936688,0.792154318564571,0.942979702233508,-0.150825383668937,"underconfident","review"
615,"Financial Risk",0.587960889178794,0.678968129341956,0.83022377115367,-0.151255641811713,"underconfident","review"
344,"Organizational Strategy",0.882648668275215,0.834527250200044,0.98622866494242,-0.151701414742375,"underconfident","review"
476,"AI Governance",0.772708054957911,0.796425643553957,0.948338371718984,-0.151912728165027,"underconfident","acceptable"
524,"Healthcare",0.19992236479884,0.807061785473488,0.96003104805324,-0.152969262579751,"underconfident","review"
659,"Organizational Strategy",0.150692303443793,0.824205678582657,0.977291829682804,-0.153086151100147,"underconfident","review"
131,"Organizational Strategy",0.17460660362849,0.816283155877609,0.969512533969323,-0.153229378091715,"underconfident","review"
280,"Healthcare",0.374528368352912,0.706235937059391,0.859728501298905,-0.153492564239514,"underconfident","review"
668,"Public Policy",0.146488411491737,0.824342412783299,0.978541145298628,-0.154198732515329,"underconfident","review"
720,"Infrastructure",0.197464154392947,0.806622230221983,0.961007907729879,-0.154385677507895,"underconfident","review"
241,"Public Policy",0.623502719018143,0.703164286436513,0.858249797413268,-0.155085510976755,"underconfident","review"
371,"Public Policy",0.383159258076921,0.697862867731601,0.853188982949943,-0.155326115218342,"underconfident","review"
842,"Financial Risk",0.47271957078483,0.621008966790978,0.776536207397007,-0.155527240606029,"underconfident","acceptable"
697,"Infrastructure",0.178214428492356,0.811444270918146,0.968239617477143,-0.156795346558997,"underconfident","review"
546,"Public Policy",0.623560085846111,0.701427254583687,0.858292991031813,-0.156865736448126,"underconfident","review"
33,"Financial Risk",0.382433101406787,0.69652014787076,0.853744922948386,-0.157224775077626,"underconfident","review"
881,"Infrastructure",0.886531104205642,0.829594708471559,0.987124809687209,-0.15753010121565,"underconfident","acceptable"
380,"Healthcare",0.724066205206327,0.765792933325283,0.923860540890763,-0.15806760756548,"underconfident","review"
239,"Organizational Strategy",0.581425954320002,0.666419875696301,0.824795768283079,-0.158375892586778,"underconfident","acceptable"
506,"AI Governance",0.146339703502599,0.819391236309893,0.978584691178771,-0.159193454868878,"underconfident","review"
287,"Infrastructure",0.612663942528889,0.689446836200077,0.849970778582736,-0.160523942382659,"underconfident","review"
255,"Organizational Strategy",0.212295052281115,0.794070288485382,0.954930810776959,-0.160860522291577,"underconfident","review"
649,"Healthcare",0.937523548200261,0.834644523209427,0.996096692970515,-0.161452169761088,"underconfident","review"
17,"Financial Risk",0.459767659602221,0.545898267985322,0.708149018388338,-0.162250750403017,"underconfident","review"
174,"Public Policy",0.888538856501691,0.825125579186715,0.987576413490049,-0.162450834303334,"underconfident","review"
401,"Healthcare",0.448236455174629,0.532198414644226,0.69555699060174,-0.163358575957514,"underconfident","review"
779,"Financial Risk",0.883759337395895,0.822424208696466,0.986488108357359,-0.164063899660893,"underconfident","acceptable"
256,"Public Policy",0.489469559059944,0.596068340695929,0.760419550753664,-0.164351210057735,"underconfident","review"
844,"Financial Risk",0.855715412274003,0.814378307044972,0.979181957744739,-0.164803650699767,"underconfident","review"
153,"Public Policy",0.331139672792051,0.724366149152629,0.890346517103173,-0.165980367950544,"underconfident","review"
625,"Healthcare",0.450778307206929,0.53024963021744,0.698355532165513,-0.168105901948073,"underconfident","review"
510,"Healthcare",0.62935836155666,0.689775365162641,0.862624775852037,-0.172849410689396,"underconfident","review"
259,"Financial Risk",0.433718924887944,0.506353015084751,0.679325743969934,-0.172972728885183,"underconfident","review"
803,"Healthcare",0.395642563363072,0.667822148294654,0.843466962055498,-0.175644813760844,"underconfident","review"
271,"AI Governance",0.366082136845216,0.689639237904921,0.86598386908284,-0.176344631177919,"underconfident","review"
484,"Organizational Strategy",0.1194806769141,0.808664806496818,0.985724367844149,-0.177059561347331,"underconfident","acceptable"
694,"Public Policy",0.935516410204582,0.817975702008698,0.995841866647096,-0.177866164638398,"underconfident","review"
132,"Financial Risk",0.329744399734773,0.711998334503733,0.891268630843554,-0.179270296339822,"underconfident","review"
808,"Infrastructure",0.703772249619942,0.732034254048485,0.91224911990477,-0.180214865856285,"underconfident","acceptable"
493,"AI Governance",0.262332525383681,0.749952170855831,0.93118164612582,-0.181229475269989,"underconfident","review"
143,"Organizational Strategy",0.510771597980056,0.577364254486747,0.760655570657012,-0.183291316170265,"underconfident","review"
129,"Organizational Strategy",0.146340384497307,0.795128632313572,0.97858449186518,-0.183455859551608,"underconfident","review"
734,"Organizational Strategy",0.315582271898165,0.716737334569916,0.900407829663592,-0.183670495093676,"underconfident","review"
305,"Organizational Strategy",0.647009067551699,0.691527243615128,0.875397401609279,-0.183870157994151,"underconfident","review"
218,"Organizational Strategy",0.158781505119987,0.790503062577918,0.974788433631832,-0.184285371053913,"underconfident","review"
584,"Healthcare",0.259769610210787,0.747745181729551,0.932519749610936,-0.184774567881384,"underconfident","review"
5,"Healthcare",0.134992256225087,0.795753946211189,0.98177709075926,-0.186023144548072,"underconfident","review"
516,"Financial Risk",0.287785829079803,0.730932815105189,0.91717931658085,-0.186246501475662,"underconfident","review"
448,"Organizational Strategy",0.942262599873356,0.809069819622673,0.996666392626616,-0.187596573003943,"underconfident","review"
847,"AI Governance",0.649867811298463,0.68836219873745,0.877407450435072,-0.189045251697622,"underconfident","review"
291,"Organizational Strategy",0.884137679333799,0.797461210822221,0.986575922649842,-0.189114711827621,"underconfident","acceptable"
895,"Financial Risk",0.754278873058502,0.749011345894542,0.9396211277746,-0.190609781880059,"underconfident","review"
775,"Financial Risk",0.122985515033361,0.793660724770743,0.984874563091979,-0.191213838321236,"underconfident","review"
795,"Public Policy",0.705448312172666,0.721921655046754,0.913239303198069,-0.191317648151315,"underconfident","review"
14,"Infrastructure",0.837134919920936,0.780811765475664,0.97347496569084,-0.192663200215176,"underconfident","review"
657,"Financial Risk",0.596834652964026,0.644639774807729,0.837457702949362,-0.192817928141634,"underconfident","acceptable"
303,"Healthcare",0.523661502031609,0.529955371739343,0.725778631289999,-0.195823259550656,"underconfident","review"
439,"Organizational Strategy",0.228122581075877,0.7513326514652,0.94796008800328,-0.19662743653808,"underconfident","review"
833,"Financial Risk",0.237638260051608,0.746341588459909,0.943528057359644,-0.197186468899735,"underconfident","review"
214,"AI Governance",0.461030795739498,0.510744139654562,0.709512196858801,-0.198768057204239,"underconfident","review"
647,"Financial Risk",0.382343903568108,0.652723755852785,0.853813139404302,-0.201089383551517,"underconfident","review"
797,"Public Policy",0.518867036071606,0.566573455410544,0.768511071021479,-0.201937615610935,"underconfident","review"
705,"AI Governance",0.719222705054563,0.718534675100818,0.921164110643123,-0.202629435542305,"underconfident","review"
212,"Healthcare",0.678523586515803,0.693350596898235,0.896652915573338,-0.203302318675102,"underconfident","review"
329,"Organizational Strategy",0.110306586150546,0.783934265936259,0.987832457051812,-0.203898191115553,"underconfident","review"
533,"Financial Risk",0.289067078963853,0.712532363615464,0.916440223859305,-0.203907860243841,"underconfident","review"
21,"Infrastructure",0.520649548526853,0.566282829120755,0.77022314467249,-0.203940315551735,"underconfident","review"
865,"Public Policy",0.786560655757785,0.750320033484604,0.954443646329453,-0.204123612844849,"underconfident","review"
7,"Healthcare",0.187694207509048,0.758542857742868,0.96477088446755,-0.206228026724682,"underconfident","review"
890,"Public Policy",0.473877936450299,0.568512094079051,0.775439701345606,-0.206927607266555,"underconfident","review"
369,"Healthcare",0.755872070766054,0.733216559693683,0.940401554167945,-0.207184994474263,"underconfident","review"
481,"AI Governance",0.10452824056847,0.781831172090024,0.98907384692366,-0.207242674833636,"underconfident","review"
413,"Public Policy",0.316352204198483,0.690684814939741,0.899921282898761,-0.20923646795902,"underconfident","acceptable"
704,"Financial Risk",0.524094207969029,0.564210004271008,0.773513677111374,-0.209303672840366,"underconfident","acceptable"
404,"Healthcare",0.260181612800807,0.722919944382738,0.932305528360371,-0.209385583977633,"underconfident","review"
319,"Infrastructure",0.529576470667962,0.509626592423301,0.719548761714865,-0.209922169291564,"underconfident","review"
109,"Public Policy",0.880423373891972,0.774926687639672,0.985701430488621,-0.210774742848949,"underconfident","review"
886,"Public Policy",0.760848893690854,0.730988431156147,0.942806748351112,-0.211818317194964,"underconfident","review"
312,"AI Governance",0.294140580773819,0.701454723428469,0.91348131874204,-0.212026595313571,"underconfident","review"
681,"Public Policy",0.890884887427092,0.775863629421219,0.988093892208202,-0.212230262786982,"underconfident","review"
8,"Healthcare",0.408661305636633,0.620349847427569,0.832995937275362,-0.212646089847793,"underconfident","review"
99,"Organizational Strategy",0.434416418429464,0.595870058147702,0.811282375398917,-0.215412317251214,"underconfident","review"
169,"Infrastructure",0.899637236644048,0.774140961465891,0.989927315731557,-0.215786354265666,"underconfident","acceptable"
749,"Public Policy",0.253202959918417,0.720035589272156,0.935888261088552,-0.215852671816396,"underconfident","review"
352,"Financial Risk",0.104042066156399,0.772902131979354,0.989175248469908,-0.216273116490554,"underconfident","review"
425,"Organizational Strategy",0.800478703295812,0.743896794305183,0.960191252161479,-0.216294457856296,"underconfident","review"
511,"Infrastructure",0.210178575350437,0.739380809483118,0.95582496646366,-0.216444156980542,"underconfident","review"
562,"Infrastructure",0.663327126670629,0.670066036127973,0.886651376364145,-0.216585340236172,"underconfident","review"
402,"Financial Risk",0.948401616164483,0.780498864038382,0.997337606785563,-0.216838742747181,"underconfident","review"
430,"Organizational Strategy",0.52082778805634,0.553416549705435,0.77039399130102,-0.216977441595586,"underconfident","review"
684,"Healthcare",0.927350295311771,0.776898111037444,0.994722020408713,-0.217823909371269,"underconfident","review"
557,"Healthcare",0.850205007928889,0.759638658848126,0.977561460350416,-0.21792280150229,"underconfident","review"
45,"Healthcare",0.812587945966516,0.745945726481732,0.96487672200295,-0.218930995521218,"underconfident","review"
384,"Healthcare",0.338250880967826,0.666536836335435,0.88558634152449,-0.219049505189054,"underconfident","review"
591,"Healthcare",0.240401914494578,0.722508693321142,0.942206919507342,-0.219698226186199,"underconfident","review"
409,"AI Governance",0.761403831944335,0.722847211400513,0.943071868589153,-0.22022465718864,"underconfident","review"
474,"Public Policy",0.106825316266622,0.76785110575147,0.988588351804536,-0.220737246053066,"underconfident","review"
703,"Organizational Strategy",0.796642315946519,0.737860214959364,0.958645652336405,-0.22078543737704,"underconfident","review"
62,"AI Governance",0.654448056826368,0.659449582204688,0.880593854568927,-0.221144272364239,"underconfident","review"
391,"Organizational Strategy",0.419155388372019,0.60302077968372,0.824308760398702,-0.221287980714982,"underconfident","review"
196,"Infrastructure",0.13858248447068,0.759492604422849,0.980794894997934,-0.221302290575085,"underconfident","acceptable"
155,"Healthcare",0.427292182890233,0.595963241341524,0.8174213904409,-0.221458149099376,"underconfident","acceptable"
525,"Public Policy",0.212918743491173,0.732069466777612,0.95466560867014,-0.222596141892529,"underconfident","acceptable"
745,"Public Policy",0.203221120580565,0.73607206995599,0.958701176149979,-0.22262910619399,"underconfident","review"
783,"Public Policy",0.145313120901119,0.755674359472469,0.978884096893977,-0.223209737421508,"underconfident","review"
835,"Public Policy",0.910873839119449,0.768034130416345,0.992056527446694,-0.224022397030349,"underconfident","review"
103,"Infrastructure",0.709566127858125,0.690063549419865,0.915648165912677,-0.225584616492812,"underconfident","review"
814,"Public Policy",0.262388453632593,0.705486744742375,0.931152299400297,-0.225665554657922,"underconfident","review"
841,"Financial Risk",0.941470747499261,0.769184508696198,0.996574326601705,-0.227389817905506,"underconfident","review"
15,"Healthcare",0.175719580531586,0.74150201566983,0.969122629017803,-0.227620613347973,"underconfident","review"
156,"Healthcare",0.381103157729376,0.626887952494435,0.854760383168698,-0.227872430674263,"underconfident","review"
702,"Public Policy",0.86654745223932,0.754096854580566,0.982190417496183,-0.228093562915617,"underconfident","review"
406,"Public Policy",0.732242628035601,0.699982145049144,0.928305989758719,-0.228323844709575,"underconfident","review"
354,"Organizational Strategy",0.198305159702431,0.727915724543855,0.960675063635393,-0.232759339091539,"underconfident","review"
343,"Healthcare",0.121760799386539,0.752154228000436,0.985174307732751,-0.233020079732315,"underconfident","review"
60,"Healthcare",0.821644634113181,0.73509821657557,0.968189363459379,-0.233091146883809,"underconfident","review"
866,"Organizational Strategy",0.683312234829646,0.665889440211467,0.899708859391407,-0.233819419179939,"underconfident","acceptable"
863,"Healthcare",0.430100997711998,0.580318913895171,0.815013131767144,-0.234694217871973,"underconfident","review"
110,"Healthcare",0.398676167393569,0.605757657361683,0.841057313552375,-0.235299656190692,"underconfident","review"
65,"Infrastructure",0.938873585278634,0.760832607643679,0.996263561423312,-0.235430953779633,"underconfident","review"
294,"Financial Risk",0.433168678788934,0.576695369502995,0.81236489571625,-0.235669526213254,"underconfident","review"
20,"Financial Risk",0.945454713783693,0.7610948757804,0.997024811751581,-0.235929935971181,"underconfident","review"
275,"Healthcare",0.399911452806555,0.603717030605767,0.840070829914151,-0.236353799308384,"underconfident","review"
315,"Healthcare",0.317993151093833,0.662508777834009,0.898880355857415,-0.236371578023405,"underconfident","review"
184,"Organizational Strategy",0.574066711880732,0.581970087168738,0.818580834071909,-0.236610746903171,"underconfident","acceptable"
772,"AI Governance",0.232012021099217,0.709338718149811,0.946170422065456,-0.236831703915645,"underconfident","review"
348,"Financial Risk",0.341409466031473,0.643400238894392,0.883439576504104,-0.240039337609713,"underconfident","review"
283,"Financial Risk",0.8894335780642,0.747729502180591,0.987775066340315,-0.240045564159723,"underconfident","review"
203,"Organizational Strategy",0.178246258711442,0.72615111512132,0.968228271255374,-0.242077156134054,"underconfident","review"
152,"Healthcare",0.711897189368028,0.673980512220878,0.916996770505958,-0.24301625828508,"underconfident","review"
816,"Public Policy",0.526572196511552,0.532051485057455,0.775866114884103,-0.243814629826649,"underconfident","review"
16,"Healthcare",0.111082396260463,0.743656469550915,0.987660701241034,-0.244004231690119,"underconfident","review"
113,"Public Policy",0.285699915175792,0.669218649230897,0.918375558468545,-0.249156909237648,"underconfident","review"
444,"Public Policy",0.221415729192086,0.70178096779855,0.950975074866337,-0.249194107067787,"underconfident","review"
284,"Public Policy",0.603881258470938,0.592883053473197,0.843089942609432,-0.250206889136235,"underconfident","review"
728,"Organizational Strategy",0.33511714162305,0.635474044298753,0.887696501390397,-0.252222457091644,"underconfident","review"
277,"Financial Risk",0.328562359360512,0.638393992390484,0.892046776011454,-0.25365278362097,"underconfident","review"
314,"Financial Risk",0.812322586018126,0.711048216014169,0.964777188281077,-0.253728972266907,"underconfident","review"
658,"Public Policy",0.153289659810252,0.722206908180378,0.976502280195257,-0.254295372014879,"underconfident","review"
11,"Public Policy",0.161363706039265,0.719619588197675,0.973961754373274,-0.254342166175599,"underconfident","review"
544,"AI Governance",0.4877849867451,0.504033373359125,0.762065806706082,-0.258032433346957,"underconfident","acceptable"
211,"Infrastructure",0.369774260977283,0.604537377282977,0.863266995918704,-0.258729618635727,"underconfident","review"
335,"Organizational Strategy",0.432726774178445,0.553892944452818,0.812747538909117,-0.258854594456298,"underconfident","review"
793,"Financial Risk",0.749514400551561,0.67833903494291,0.937256964468956,-0.258917929526046,"underconfident","review"
787,"Healthcare",0.914681679115165,0.733615578573663,0.992720784121392,-0.25910520554773,"underconfident","review"
232,"AI Governance",0.857097198232077,0.71744359674165,0.979578789246878,-0.262135192505227,"underconfident","review"
426,"AI Governance",0.380097022384871,0.59123346578097,0.855526253574155,-0.264292787793185,"underconfident","review"
851,"Public Policy",0.333828632545192,0.623745855649468,0.888558444093007,-0.26481258844354,"underconfident","review"
767,"Healthcare",0.298789533937816,0.645486402569804,0.910724814409223,-0.265238411839419,"underconfident","review"
27,"Infrastructure",0.482314602762926,0.502117612559814,0.76737262396164,-0.265255011401827,"underconfident","review"
882,"Infrastructure",0.108185089926701,0.722649017269723,0.988295986317552,-0.265646969047828,"underconfident","acceptable"
71,"Infrastructure",0.779296685091685,0.684811322868336,0.951290046788481,-0.266478723920145,"underconfident","review"
233,"Public Policy",0.279846824042033,0.653852048940025,0.921685755073587,-0.267833706133562,"underconfident","review"
897,"AI Governance",0.219105788809247,0.682720604382921,0.951992653310277,-0.269272048927356,"underconfident","review"
168,"Public Policy",0.812495243805461,0.695486243991181,0.964841966404426,-0.269355722413245,"underconfident","review"
307,"AI Governance",0.317158192209899,0.629635509971995,0.899410681114148,-0.269775171142154,"underconfident","acceptable"
306,"Infrastructure",0.633077902602963,0.592211135828402,0.865368174441759,-0.273157038613357,"underconfident","review"
161,"Organizational Strategy",0.333346926455852,0.614864017101936,0.888879826622437,-0.274015809520501,"underconfident","review"
869,"Healthcare",0.724971895909402,0.650341182474513,0.924359541960331,-0.274018359485819,"underconfident","review"
456,"Healthcare",0.762821465812158,0.669408737935592,0.943746342920507,-0.274337604984915,"underconfident","acceptable"
477,"Healthcare",0.201166285248473,0.682958549167961,0.95953212567933,-0.276573576511369,"underconfident","review"
660,"Financial Risk",0.862749898608308,0.703623644569889,0.98116240966797,-0.277538765098082,"underconfident","review"
834,"Healthcare",0.751252896722872,0.660193766786251,0.938124878611238,-0.277931111824987,"underconfident","review"
258,"Public Policy",0.145771783206146,0.699745935869869,0.9787505872209,-0.279004651351031,"underconfident","review"
423,"Financial Risk",0.579547775466926,0.543700924916193,0.82321992688519,-0.279519001968997,"underconfident","acceptable"
274,"Healthcare",0.786373644636478,0.672160742525011,0.954363780294098,-0.282203037769087,"underconfident","review"
333,"Infrastructure",0.352513512223959,0.593291701639537,0.875734223699529,-0.282442522059992,"underconfident","review"
773,"Healthcare",0.912594971409999,0.709859002514277,0.992360360977181,-0.282501358462904,"underconfident","acceptable"
627,"Organizational Strategy",0.689281043212395,0.620154238736723,0.903453729892823,-0.2832994911561,"underconfident","review"
512,"AI Governance",0.252870983211324,0.651883922656998,0.936056265849738,-0.28417234319274,"underconfident","review"
755,"Public Policy",0.853690659056883,0.693706033511553,0.978593576752791,-0.284887543241238,"underconfident","review"
552,"AI Governance",0.779054078203626,0.666187999427784,0.95118289964155,-0.284994900213766,"underconfident","review"
628,"AI Governance",0.60336390020093,0.557676034059841,0.842679804336182,-0.28500377027634,"underconfident","review"
875,"Financial Risk",0.139996693376452,0.695207303634379,0.98040092584366,-0.285193622209281,"underconfident","review"
871,"AI Governance",0.165844900382217,0.686304133210797,0.972495469017213,-0.286191335806416,"underconfident","review"
610,"Healthcare",0.837211426638532,0.687214282227214,0.973499880382938,-0.286285598155724,"underconfident","review"
457,"Organizational Strategy",0.868969556270167,0.695910392589867,0.982831022815963,-0.286920630226096,"underconfident","review"
543,"Financial Risk",0.704651304741856,0.625020563905127,0.912769148209312,-0.287748584304184,"underconfident","review"
747,"Financial Risk",0.20591123115737,0.669769608285278,0.957600564883256,-0.287830956597978,"underconfident","review"
85,"Healthcare",0.325648634543177,0.605408542423975,0.893952966820165,-0.28854442439619,"underconfident","review"
699,"AI Governance",0.780746826017275,0.663175607426092,0.951928045698501,-0.288752438272409,"underconfident","review"
861,"Financial Risk",0.425275940820575,0.529556815368123,0.819140374159175,-0.289583558791052,"underconfident","review"
424,"AI Governance",0.225461816997267,0.657967162565328,0.949166969076291,-0.291199806510963,"underconfident","review"
680,"Healthcare",0.909985469747335,0.700556641509756,0.991897384343392,-0.291340742833636,"underconfident","review"
641,"Healthcare",0.802851640339941,0.668007395032328,0.961132524283348,-0.29312512925102,"underconfident","review"
436,"Infrastructure",0.556197578960564,0.509797521126457,0.803039411079535,-0.293241889953079,"underconfident","review"
770,"Organizational Strategy",0.235602514143102,0.651030261544511,0.94449145532945,-0.293461193784939,"underconfident","review"
582,"Financial Risk",0.136319794156589,0.6846281976928,0.981416913721105,-0.296788716028305,"underconfident","acceptable"
824,"Organizational Strategy",0.321357933874242,0.598995572901331,0.896729078336078,-0.297733505434747,"underconfident","review"
536,"Healthcare",0.813149649044499,0.66647826497443,0.965086946347806,-0.298608681373376,"underconfident","acceptable"
34,"Organizational Strategy",0.180634490330704,0.667909430337604,0.967371180902967,-0.299461750565363,"underconfident","acceptable"
799,"Infrastructure",0.100317456736229,0.690393973481841,0.989936407873975,-0.299542434392133,"underconfident","review"
57,"AI Governance",0.358794843347278,0.571395326915663,0.871266260387403,-0.29987093347174,"underconfident","review"
893,"Public Policy",0.269222435413394,0.627437089693267,0.927519280270081,-0.300082190576814,"underconfident","review"
606,"Healthcare",0.891113859182224,0.687963682068512,0.988143808337811,-0.300180126269299,"underconfident","review"
884,"AI Governance",0.743640823964961,0.633913710301276,0.934279972862636,-0.30036626256136,"underconfident","review"
61,"Healthcare",0.126378647261299,0.680864416400436,0.984028437516404,-0.303164021115968,"underconfident","review"
523,"Healthcare",0.314030929736327,0.597803681779187,0.901384575168938,-0.303580893389751,"underconfident","review"
68,"Public Policy",0.217395740444772,0.649035998838954,0.952739092036469,-0.303703093197516,"underconfident","review"
887,"Healthcare",0.928007158939727,0.691033376897685,0.99481703083607,-0.303783653938385,"underconfident","review"
638,"Organizational Strategy",0.206282533181366,0.653113769616466,0.957447516504279,-0.304333746887813,"underconfident","review"
564,"Financial Risk",0.294029296224471,0.608622011535335,0.913546772961742,-0.304924761426407,"underconfident","review"
661,"AI Governance",0.597750285477378,0.53221351725515,0.838195167166469,-0.305981649911319,"underconfident","review"
608,"Organizational Strategy",0.405364077095874,0.528493065526709,0.835679965000211,-0.307186899473502,"underconfident","review"
782,"Healthcare",0.410322068468668,0.523240751242265,0.831635800127594,-0.308395048885329,"underconfident","review"
145,"Infrastructure",0.21428679813398,0.645179914876353,0.954081168145487,-0.308901253269134,"underconfident","review"
667,"Infrastructure",0.69473905984778,0.597830732152797,0.906815758417382,-0.308985026264585,"underconfident","review"
454,"Healthcare",0.946988112595864,0.685991660284344,0.997189739793851,-0.311198079509507,"underconfident","review"
308,"Financial Risk",0.300391542818397,0.598310336966533,0.909764921003183,-0.31145458403665,"underconfident","review"
572,"Financial Risk",0.608616012416314,0.533748048078269,0.846818574263093,-0.313070526184825,"underconfident","review"
548,"AI Governance",0.168545365799218,0.656342305173166,0.971592459667608,-0.315250154494442,"underconfident","review"
191,"Financial Risk",0.252756799140479,0.620738245376851,0.936114000488259,-0.315375755111408,"underconfident","review"
644,"Financial Risk",0.922023806441575,0.678310239152051,0.993919713238139,-0.315609474086088,"underconfident","review"
187,"Financial Risk",0.194918734510429,0.646268876122776,0.962006686936853,-0.315737810814076,"underconfident","review"
386,"Infrastructure",0.811699473683257,0.64748400848126,0.964542911788837,-0.317058903307577,"underconfident","review"
144,"Organizational Strategy",0.166896261612419,0.654574163844809,0.972145637859799,-0.31757147401499,"underconfident","review"
115,"Organizational Strategy",0.691780779650435,0.585071167107671,0.905000912207106,-0.319929745099435,"underconfident","review"
416,"Infrastructure",0.672499172470998,0.571871374496259,0.892743207967819,-0.32087183347156,"underconfident","review"
464,"Public Policy",0.174674775335006,0.648161434133071,0.969488722861665,-0.321327288728594,"underconfident","review"
366,"Organizational Strategy",0.35138071879046,0.552304050824605,0.8765315904623,-0.324227539637695,"underconfident","review"
141,"Organizational Strategy",0.780753581144381,0.626299583965447,0.951931007818987,-0.32563142385354,"underconfident","review"
97,"Organizational Strategy",0.647028577129822,0.54746030712733,0.875411174637002,-0.327950867509672,"underconfident","acceptable"
740,"Infrastructure",0.123623571649659,0.655774959572591,0.984717212532581,-0.328942252959991,"underconfident","review"
878,"Healthcare",0.183554652438033,0.637108471195679,0.966307689568353,-0.329199218372674,"underconfident","review"
118,"Healthcare",0.721983400010504,0.593103166001383,0.92270677013028,-0.329603604128897,"underconfident","review"
761,"Organizational Strategy",0.802389150334056,0.630077756764367,0.960949952094304,-0.330872195329937,"underconfident","acceptable"
98,"Financial Risk",0.354663830890786,0.541259546526708,0.874213567057872,-0.332954020531164,"underconfident","review"
639,"Infrastructure",0.947285312856547,0.664071297168266,0.997221161759368,-0.333149864591102,"underconfident","review"
