"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
500,"AI Governance",0.941437421506271,0.874666208962444,"high",65.1865441270638,3103135.23567747,0.256158668792341,1,0.0034295755998342,0.996570424400166,-0.121904215437722,80.9527670347482,2961315.86974754,0.241863150115034,-0.0457019611325367,48.488445760302,81.8846424938257,2308240.24462372,3898030.22673122,TRUE,TRUE,"[0.9,1]","approximately calibrated","acceptable"
501,"Healthcare",0.520557683112565,0.753009845933411,"medium",117.185348435305,4320926.31903943,0.197534977295436,0,0.270980301447522,0.729019698552478,0.0239901473809333,156.778068262139,5900416.34729532,0.337864079046468,0.365544309630122,94.0371432927793,140.333553577831,3467392.23671272,5174460.40136613,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
502,"Organizational Strategy",0.930176877346821,0.648819915293716,"low",348.722494367976,484859.707066789,0.0666557911434211,0,0.865229023150683,0.134770976849317,0.514048938444399,548.126861911036,468756.16818853,0.571813894324368,-0.0332127801992021,325.478120616371,371.96686811958,452540.999698685,517178.414434894,FALSE,TRUE,"[0.9,1]","overconfident","review"
503,"AI Governance",0.735734560305718,0.60122718474362,"medium",298.556689471006,224563.94887995,0.11752919300925,0,0.541305343228249,0.458694656771751,0.142532527971869,554.38348488451,225705.212840767,0.856878457042067,0.00508213347026402,263.467562689966,333.645816252047,198171.129189119,250956.768570781,FALSE,TRUE,"[0.7,0.8)","approximately calibrated","review"
504,"Organizational Strategy",0.681829166295938,0.716726380733307,"medium",237.148304108996,4698921.5507172,0.157117137522437,0,0.464891012011814,0.535108987988186,0.181617392745122,279.862982890943,5004588.1434174,0.180118002287359,0.0650503715376016,199.88824139909,274.408366818902,3960640.44722603,5437202.65420838,FALSE,TRUE,"[0.6,0.7)","overconfident","review"
505,"Financial Risk",0.520534951821901,0.800837662019767,"medium",130.130888277199,680739.140091464,0.242133703560103,0,0.270956636068229,0.729043363931771,0.0717942980879956,104.378253896724,1281037.39781092,-0.197897937387612,0.881833028785146,98.6218143510749,161.639962203323,515909.250942798,845569.02924013,TRUE,FALSE,"[0.5,0.6)","approximately calibrated","review"
506,"AI Governance",0.146339703502599,0.819391236309893,"medium",201.573910720181,2328931.56409264,0.186228743882384,0,0.0214153088212286,0.978584691178771,-0.159193454868878,149.869133614227,2057552.69511712,-0.256505303296562,-0.116525050868657,164.035054527302,239.11276691306,1895217.56432363,2762645.56386164,FALSE,TRUE,"[0.1,0.2)","underconfident","review"
507,"Financial Risk",0.763968481961638,0.810165869437624,"medium",197.816841122694,682439.686916769,0.0580301574780606,1,0.0557108775074938,0.944289122492506,-0.134123253054882,144.364620480668,629000.078504745,-0.270210667295372,-0.0783067125733286,186.337498680532,209.296183564857,642837.60441571,722041.769417827,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
508,"Healthcare",0.394346425205003,0.853491824560333,"low",154.04780182871,485513.311577961,0.124712027388159,1,0.366816252661958,0.633183747338042,0.220308077222291,183.038585094737,1177623.49375232,0.188193423871523,1.42552256687863,134.836188147963,173.259415509458,424963.962167134,546062.660988787,FALSE,FALSE,"[0.3,0.4)","overconfident","review"
509,"Financial Risk",0.118850203661714,0.601357489114162,"medium",160.3209213831,3269840.28350562,0.0915965415886603,0,0.0141253709104308,0.985874629089569,-0.384517139975408,217.021024274406,4189455.83418047,0.353666273884597,0.281241733828334,145.6360794401,175.005763326099,2970334.22198922,3569346.34502202,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
510,"Healthcare",0.62935836155666,0.689775365162641,"low",116.766897958005,572151.173604652,0.16581800080603,1,0.137375224147963,0.862624775852037,-0.172849410689396,115.50838587647,730163.273658628,-0.0107779867714544,0.276171940814998,97.4048443782868,136.128951537723,477278.209838705,667024.137370599,TRUE,FALSE,"[0.6,0.7)","underconfident","review"
511,"Infrastructure",0.210178575350437,0.739380809483118,"medium",30.783403738169,528376.652067527,0.233718917774968,0,0.0441750335363395,0.95582496646366,-0.216444156980542,54.9393317228905,505238.196113096,0.784706206960801,-0.0437915942422725,23.5887399310542,37.9780675452838,404885.032768744,651868.27136631,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
512,"AI Governance",0.252870983211324,0.651883922656998,"low",322.394332527183,4117185.2034051,0.165230515191797,0,0.0639437341502615,0.936056265849738,-0.28417234319274,458.566670345857,4102681.39763615,0.422378199862407,-0.00352274795822849,269.124950868801,375.663714185565,3436900.57110643,4797469.83570377,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
513,"AI Governance",0.64092309641419,0.978873095328454,"medium",278.722179324832,2106974.79990777,0.273140908754431,1,0.128936222688773,0.871063777311227,0.107809318017227,311.596484143277,1734470.17186831,0.117946497469555,-0.17679595790883,202.591749974032,354.852608675632,1531473.78833827,2682475.81147726,TRUE,TRUE,"[0.6,0.7)","approximately calibrated","acceptable"
514,"Financial Risk",0.243422506994102,0.902931317451876,"low",218.581175457221,4773333.93259905,0.200662437663414,0,0.0592545169112937,0.940745483088706,-0.0378141656368307,322.33463322352,7596093.22114878,0.474667855314033,0.591360111906681,174.72014396264,262.442206951801,3815505.10990224,5731162.75529587,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
515,"Healthcare",0.407769933040254,0.563402473786846,"low",218.496700371616,3353335.21368448,0.0664794395677745,1,0.350736452211146,0.649263547788854,-0.0858610740020086,300.262959336107,5896921.05226688,0.37422193939508,0.758524178615487,203.971162183503,233.022238559729,3130407.36799585,3576263.0593731,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
516,"Financial Risk",0.287785829079803,0.730932815105189,"high",71.3507730327547,1106097.70687297,0.0896751010557637,0,0.0828206834191496,0.91717931658085,-0.186246501475662,77.1077436898026,1381141.07447259,0.0806854700005157,0.24866100516309,64.9523852506355,77.7491608148738,1006908.28323159,1205287.13051435,TRUE,FALSE,"[0.2,0.3)","underconfident","review"
517,"Organizational Strategy",0.80347106885165,0.955461701741442,"low",95.8973462251015,4871939.96291608,0.270378881844226,1,0.038623620778313,0.961376379221687,-0.00591467748024499,132.503500059447,8601936.63308834,0.38172228195365,0.765608094222018,69.9687289809299,121.825963469273,3554670.28333063,6189209.64250153,FALSE,FALSE,"[0.8,0.9)","approximately calibrated","review"
518,"Healthcare",0.103096328966785,0.571287732820492,"high",299.661845648661,2758679.46450599,0.138070355879609,0,0.0106288530464276,0.989371146953572,-0.41808341413308,530.729023927313,3679325.21602402,0.771093089206847,0.333726974577273,258.28742797641,341.036263320912,2377787.60908388,3139571.3199281,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
519,"Public Policy",0.23388849637704,0.700990688297898,"medium",336.047462495044,2083373.29274509,0.072767758811824,1,0.586926835983433,0.413073164016567,0.287917524281331,514.88028834472,2241259.54501755,0.532165380812281,0.0757839475154367,311.594041794879,360.500883195209,1931770.88746362,2234975.69802656,FALSE,FALSE,"[0.2,0.3)","overconfident","review"
520,"AI Governance",0.896623626467772,0.540241769303102,"low",292.017026755493,4392833.76191743,0.117528602899984,1,0.0106866746046748,0.989313325395325,-0.449071556092223,420.854180665803,3345346.38298107,0.441197403253428,-0.2384536806326,257.696673577913,326.337379933073,3876550.14710739,4909117.37672746,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
521,"Organizational Strategy",0.750621681520715,0.956126869770233,"medium",64.6099371905439,2509009.36364196,0.118870159622747,0,0.563432908768986,0.436567091231014,0.519559778539219,66.5963728268135,4580655.78421963,0.0307450482487133,0.825683016810493,56.9297436434882,72.2901307375995,2210763.02009087,2807255.70719305,TRUE,FALSE,"[0.7,0.8)","overconfident","review"
522,"Organizational Strategy",0.798388204700313,0.90098841854604,"medium",173.326878837543,1904009.44061112,0.139195110369474,1,0.0406473160039627,0.959352683996037,-0.0583642654499977,218.916038691395,1586706.03788139,0.263024178128672,-0.166650120509843,149.200624807754,197.453132867331,1638980.63638073,2169038.2448415,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
523,"Healthcare",0.314030929736327,0.597803681779187,"high",42.6316164003219,3006418.9381199,0.0729607073706575,0,0.0986154248310622,0.901384575168938,-0.303580893389751,37.3010106931219,4482534.26540389,-0.125038789454856,0.490987902107583,39.5211835113999,45.742049289244,2787068.48574213,3225769.39049766,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
524,"Healthcare",0.19992236479884,0.807061785473488,"low",109.607707576361,2091571.7020398,0.109153272479307,0,0.0399689519467605,0.96003104805324,-0.152969262579751,146.157104924203,2361131.36208788,0.333456452616523,0.128878995534883,97.6436676054459,121.571747547275,1863269.80613704,2319873.59794256,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
525,"Public Policy",0.212918743491173,0.732069466777612,"medium",112.432340277592,1451451.87678281,0.156936714146286,0,0.0453343913298598,0.95466560867014,-0.222596141892529,119.052991906171,1555243.18566975,0.0588856516926801,0.0715086118576607,94.7875782306493,130.077102324534,1223665.78849906,1679237.96506657,TRUE,TRUE,"[0.2,0.3)","underconfident","acceptable"
526,"Infrastructure",0.456456020532642,0.810516576687805,"medium",85.9272686205804,745913.402340375,0.198405436018948,0,0.208352098680495,0.791647901319505,0.0188686753683006,80.388397922773,649217.059609046,-0.064459987926124,-0.129634810727271,68.8788314239969,102.975705817164,597920.128516656,893906.676164094,TRUE,TRUE,"[0.4,0.5)","approximately calibrated","acceptable"
527,"Infrastructure",0.410991633706726,0.804872334829997,"medium",69.5769444317557,103372.120112181,0.179898889223114,0,0.168914122976924,0.831085877023076,-0.0262135421930789,63.5652449733235,84882.736257684,-0.0864036141214679,-0.178862384117031,57.0601294129445,82.0937594505668,84775.5905273611,121968.649697,TRUE,TRUE,"[0.4,0.5)","approximately calibrated","acceptable"
528,"Infrastructure",0.223057423578575,0.935583430943079,"low",258.234634471592,2491849.59384147,0.0795575715135783,0,0.0497546142135119,0.950245385786488,-0.0146619548434088,315.433436829392,2636546.90077554,0.221499344868448,0.0580682346525588,237.690114072335,278.779154870848,2293604.09157835,2690095.0961046,FALSE,TRUE,"[0.2,0.3)","approximately calibrated","review"
529,"AI Governance",0.541873246931937,0.72303707866231,"high",293.022528527072,4679742.0585528,0.214964574098121,1,0.209880121876686,0.790119878123314,-0.0670827994610038,328.502215912743,4690744.61491758,0.121081773350383,0.00235110316489925,230.033065481095,356.011991573048,3673763.30004693,5685720.81705867,TRUE,TRUE,"[0.5,0.6)","approximately calibrated","acceptable"
530,"Healthcare",0.733921820868272,0.945582494311966,"medium",224.750873991288,4789990.531886,0.210813881433569,1,0.0707975974100558,0.929202402589944,0.0163800917220217,207.890279391079,6747870.88106268,-0.075019039084416,0.408744095868973,177.370269889598,272.131478092979,3780194.03582906,5799787.02794293,TRUE,FALSE,"[0.7,0.8)","approximately calibrated","review"
531,"AI Governance",0.193315714527853,0.8650344444043,"medium",208.97455120692,1891334.38346907,0.134095872647595,0,0.0373709654834143,0.962629034516586,-0.0975945901122853,256.387623055738,2987169.95493682,0.226884429587175,0.579398112277626,180.951926401689,236.997176012152,1637714.24884939,2144954.51808876,FALSE,FALSE,"[0.1,0.2)","approximately calibrated","review"
532,"Public Policy",0.414162104809657,0.871470269891433,"low",81.6332946857437,4840290.27738143,0.232481168420054,1,0.343206039441052,0.656793960558948,0.214676309332485,164.587706764609,5558681.61217239,1.01618356086457,0.148419060350159,62.6550909552235,100.611498416264,3715013.93820357,5965566.61655929,FALSE,TRUE,"[0.4,0.5)","overconfident","review"
533,"Financial Risk",0.289067078963853,0.712532363615464,"medium",149.148899397114,1259873.7250315,0.173039958183654,0,0.0835597761406947,0.916440223859305,-0.203907860243841,302.304662205978,3113972.2153469,1.02686485403476,1.47165422492563,123.3401800823,174.957618711929,1041865.22833537,1477882.22172764,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
534,"AI Governance",0.862427874992136,0.517159941729624,"medium",213.258714441909,885573.675949126,0.0620544657111168,0,0.743781839563451,0.256218160436549,0.260941781293075,205.235534904078,834592.60051039,-0.037621813292963,-0.0575684178779329,200.025058858976,226.492370024841,830619.874640274,940527.477257979,TRUE,TRUE,"[0.8,0.9)","overconfident","review"
535,"Organizational Strategy",0.190396464965306,0.934455693003256,"medium",198.747746756999,3105130.10760769,0.204765330895316,0,0.0362508138712851,0.963749186128715,-0.0292934931254591,195.48941603419,2688003.87772288,-0.0163943027077067,-0.134334541687266,158.051098627604,239.444394886394,2469307.1136504,3740953.10156499,TRUE,TRUE,"[0.1,0.2)","approximately calibrated","acceptable"
536,"Healthcare",0.813149649044499,0.66647826497443,"medium",261.650720533216,3690950.64343419,0.282331135601271,1,0.034913053652194,0.965086946347806,-0.298608681373376,320.255088936912,4675823.1281816,0.223979388569105,0.266834368673932,187.778575474183,335.52286559225,2648880.35682517,4733020.93004321,TRUE,TRUE,"[0.8,0.9)","underconfident","acceptable"
537,"Organizational Strategy",0.818564091122243,0.778153331177309,"high",87.2136666381266,1415461.19856648,0.0913550594239496,0,0.670047171274785,0.329952828725215,0.448200502452094,94.5485793864684,2374148.10698019,0.0841027906644078,0.677296494870101,79.24625693982,95.1810763364332,1286151.65665915,1544770.74047382,TRUE,FALSE,"[0.8,0.9)","overconfident","review"
538,"AI Governance",0.122879042767454,0.518417356105056,"low",217.562162514077,4682000.32545719,0.257634244405199,0,0.0150992591514458,0.984900740848554,-0.466483384743499,446.550074581541,4087462.93214847,1.05251717220197,-0.126983629214221,161.510699163602,273.613625864553,3475756.70930313,5888243.94161125,FALSE,TRUE,"[0.1,0.2)","underconfident","review"
539,"Organizational Strategy",0.750545975728892,0.870274907557759,"medium",221.652785064653,4124161.04141157,0.110400781279895,1,0.0622273102250506,0.937772689774949,-0.0674977822171899,308.533495646357,5998188.5483928,0.391967601744153,0.454402116736889,197.18214442065,246.123425708655,3668850.44031563,4579471.64250752,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
540,"Financial Risk",0.333601453423034,0.928363537651021,"medium",338.899254270364,3599573.84751178,0.280689177231397,1,0.444087022879892,0.555912977120108,0.372450560530913,482.309650471854,4896405.58371386,0.42316527520914,0.36027368548044,243.773901424881,434.024607115846,2589212.42587004,4609935.26915352,FALSE,FALSE,"[0.3,0.4)","overconfident","review"
541,"Infrastructure",0.228275733045302,0.55777131132083,"medium",222.78532456141,1691903.1159021,0.278991252253763,0,0.0521098102973701,0.94789018970263,-0.3901188783818,317.230331694527,1546225.14801114,0.423928314484128,-0.0861030200380487,160.630167878261,284.940481244558,1219876.94690453,2163929.28489967,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
542,"AI Governance",0.183893105422612,0.620816664455924,"high",355.130964780692,931028.784788214,0.195168702350929,0,0.033816674221972,0.966183325778028,-0.345366661322104,390.419551696133,1538421.40775834,0.0993678119204079,0.652388661762265,285.820515219811,424.441414341573,749321.105009735,1112736.46456669,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
543,"Financial Risk",0.704651304741856,0.625020563905127,"medium",187.920641603414,4039281.95850458,0.0503932016552426,1,0.0872308517906882,0.912769148209312,-0.287748584304184,289.552595125744,3824982.99851196,0.54082378952714,-0.0530537264281389,178.450718815911,197.390564390917,3835729.60822728,4242834.30878188,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
544,"AI Governance",0.4877849867451,0.504033373359125,"low",293.951395052718,3940293.21530834,0.297122487053275,0,0.237934193293918,0.762065806706082,-0.258032433346957,233.833740114575,4416017.83427918,-0.204515630644861,0.120733304090826,206.611825481875,381.290964623561,2769543.49545678,5111042.9351599,TRUE,TRUE,"[0.4,0.5)","underconfident","acceptable"
545,"AI Governance",0.439266477781348,0.922397160951514,"high",197.118883782532,2097582.80655369,0.257605647214223,0,0.192955038502431,0.807044961497569,0.115352199453945,236.175969070257,2766494.66910956,0.198139744596025,0.31889652244761,146.339946147588,247.897821417476,1557233.630086,2637931.98302138,TRUE,FALSE,"[0.4,0.5)","approximately calibrated","review"
546,"Public Policy",0.623560085846111,0.701427254583687,"medium",40.592542841332,576775.432936847,0.249374710035045,1,0.141707008968187,0.858292991031813,-0.156865736448126,72.5658608590999,1340450.63866106,0.787664821658131,1.32404253391255,30.4697892406897,50.7152964419743,432942.226592884,720608.639280811,FALSE,FALSE,"[0.6,0.7)","underconfident","review"
547,"AI Governance",0.212854593235534,0.840328941494226,"low",74.8510157910641,903332.038642839,0.26385887125507,0,0.0453070778614645,0.954692922138536,-0.114363980644309,52.3758615956721,648860.007664017,-0.300265186221763,-0.281703759075278,55.1009112521385,94.6011203299897,664979.866557998,1141684.21072768,FALSE,FALSE,"[0.2,0.3)","approximately calibrated","review"
548,"AI Governance",0.168545365799218,0.656342305173166,"medium",323.614149353234,3191090.28934035,0.19904696343001,0,0.0284075403323923,0.971592459667608,-0.315250154494442,284.428401541387,2530268.23058868,-0.121087869273215,-0.207083472679889,259.199735601487,388.028563104981,2555913.45721617,3826267.12146454,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
549,"Organizational Strategy",0.663715360348579,0.718514298817609,"medium",306.427013907814,3870571.96029928,0.277911491587292,0,0.440518079562644,0.559481920437356,0.159032378380252,262.966460406489,2643107.73300867,-0.141830033021827,-0.317127349621915,221.267425410054,391.586602405575,2794895.53351655,4946248.387082,TRUE,FALSE,"[0.6,0.7)","overconfident","review"
550,"Organizational Strategy",0.774509764101822,0.895703636808321,"high",101.501321154647,4290447.77094387,0.173349442787003,0,0.59986537468906,0.40013462531094,0.495569011497381,151.699894323396,3593326.5295533,0.494560785984915,-0.162482164708232,83.906123690344,119.096518618949,3546701.04054401,5034194.50134372,FALSE,TRUE,"[0.7,0.8)","overconfident","review"
551,"Healthcare",0.417361469403841,0.723776830963325,"high",53.0013680376578,4964175.63098948,0.136001376796048,0,0.174190596142933,0.825809403857067,-0.102032572893742,63.1823864642032,5624447.35889743,0.192089729067214,0.133007326289207,45.7931090124623,60.2096270628533,4289040.91051752,5639310.35146145,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
552,"AI Governance",0.779054078203626,0.666187999427784,"low",46.8708417145535,1853904.79417983,0.0858447945909575,1,0.0488171003584494,0.95118289964155,-0.284994900213766,52.1106925215261,1616999.33699234,0.1117934010847,-0.127787283322876,42.8472239352624,50.8944594938447,1694756.71793228,2013052.87042739,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
553,"Public Policy",0.789026205905247,0.879674321017228,"medium",360.671061314642,886345.30575946,0.2498855380225,1,0.0445099417947351,0.955490058205265,-0.0758157371880368,539.55054170924,802247.438595936,0.495962941253405,-0.0948816072213127,270.544579108887,450.797543520398,664860.43215604,1107830.17936288,FALSE,TRUE,"[0.7,0.8)","approximately calibrated","review"
554,"Healthcare",0.834923858742695,0.978215299374424,"low",242.591874903301,1430299.83723536,0.227978870924562,0,0.697097849897792,0.302902150102208,0.675313149272216,168.845830916563,2768704.49267252,-0.303992225692365,0.935751106582078,187.286053167374,297.897696639228,1104221.69525886,1756377.97921186,FALSE,FALSE,"[0.8,0.9)","overconfident","review"
555,"Financial Risk",0.459337385138497,0.701611510361545,"medium",347.521884692833,1715539.87937514,0.196321892680135,0,0.210990833385872,0.789009166614128,-0.0873976562525836,550.669853309448,1818157.05833889,0.584561656587969,0.0598162597077779,279.295730542168,415.748038843497,1378741.84328796,2052337.91546231,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
556,"Infrastructure",0.181491353653837,0.831893011019565,"medium",224.667731818045,763541.120570153,0.179302405519411,0,0.0329391114511021,0.967060888548898,-0.135167877529333,232.907623223761,951701.198086639,0.0366759006246178,0.246430837118481,184.384267060479,264.95119657561,626636.360938938,900445.880201368,TRUE,FALSE,"[0.1,0.2)","approximately calibrated","review"
557,"Healthcare",0.850205007928889,0.759638658848126,"low",263.959369903896,693506.451416761,0.115436063508969,1,0.0224385396495841,0.977561460350416,-0.21792280150229,354.532854489851,936860.686171698,0.34313419000406,0.350904067666264,233.488939315882,294.42980049191,613450.796647136,773562.106186385,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
558,"Financial Risk",0.345369343983475,0.562991916944738,"high",195.295618164819,3017642.28248503,0.2855912104249,1,0.428541295796626,0.571458704203374,-0.00846678725863581,316.817137556333,2029637.28607599,0.622243962939079,-0.327409581362115,139.520906182449,251.070330147188,2155830.17040077,3879454.39456929,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
559,"Financial Risk",0.359341988852248,0.52444440302439,"medium",59.5413308124989,4727100.83588026,0.227454060409218,0,0.129126664952289,0.870873335047711,-0.346428932023321,58.7430956076411,2074438.40804923,-0.0134064051636926,-0.561160533681965,45.9984133570276,73.0842482679703,3651902.55679549,5802299.11496504,TRUE,FALSE,"[0.3,0.4)","underconfident","review"
560,"Public Policy",0.793689398607239,0.518229221596848,"high",123.284883239539,4527582.69789629,0.235098682995886,1,0.0425640642470427,0.957435935752957,-0.439206714156109,247.415911385465,6929258.07333823,1.00686333055726,0.530454225951051,94.3007695566221,152.268996922457,3463153.96846591,5592011.42732666,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
561,"Organizational Strategy",0.598855145659763,0.971364906544331,"low",252.7720489481,2798128.73965129,0.211109862558078,0,0.358627485483176,0.641372514516824,0.329992392027508,288.470941705265,1815181.83040987,0.141229589686534,-0.351287235398584,199.409376436143,306.134721460057,2207416.1660037,3388841.31329889,TRUE,FALSE,"[0.5,0.6)","overconfident","review"
562,"Infrastructure",0.663327126670629,0.670066036127973,"medium",286.269749746425,1995351.35785118,0.104704228998162,1,0.113348623635855,0.886651376364145,-0.216585340236172,438.203539931309,2901955.76606709,0.530736448120926,0.454358278630309,256.296096313729,316.243403179121,1786429.63234693,2204273.08335542,FALSE,FALSE,"[0.6,0.7)","underconfident","review"
563,"Infrastructure",0.647755669697654,0.881294629646,"medium",46.1260446219239,148902.03694813,0.137157321511768,0,0.419587407625456,0.580412592374544,0.300882037271455,34.0056973203026,189792.725342162,-0.262765806194022,0.274614701263469,39.7995198896486,52.4525693541993,128479.032392678,169325.041503581,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
564,"Financial Risk",0.294029296224471,0.608622011535335,"high",241.278227021685,4686925.07287487,0.0959890178171918,0,0.0864532270382578,0.913546772961742,-0.304924761426407,222.895083857658,5644117.68590822,-0.0761906426076908,0.204226139345176,218.1181669892,264.43828705417,4237031.73854684,5136818.4072029,TRUE,FALSE,"[0.2,0.3)","underconfident","review"
565,"Healthcare",0.618431300960947,0.890714611853473,"high",161.856609189417,168689.507944509,0.130681196588557,1,0.145594672086356,0.854405327913644,0.0363092839398285,189.085836442711,189738.134493164,0.168230555364152,0.124777330879276,140.704993824778,183.008224554057,146644.961194386,190734.054694633,FALSE,TRUE,"[0.6,0.7)","approximately calibrated","review"
566,"Infrastructure",0.513392100448254,0.672457885236945,"medium",80.4150939837564,1877311.78069953,0.270092135772575,1,0.236787247906162,0.763212752093838,-0.0907548668568933,128.189228675192,3609499.52454011,0.594094122442809,0.92269582583407,58.6956095013313,102.134578466181,1370264.63233938,2384358.92905968,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
567,"Financial Risk",0.593016265169717,0.513896551334765,"low",293.131448113127,4148267.53991656,0.148790856543928,0,0.351668290755841,0.648331709244159,-0.134435157909395,363.297288134649,4453229.57397982,0.239366470138828,0.0735155172921637,249.516168868412,336.746727357841,3531043.259479,4765491.82035412,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
568,"AI Governance",0.790771208633669,0.815650757746771,"high",59.0006082260516,2900002.06350815,0.216775306861382,0,0.625319104403953,0.374680895596047,0.440969862150724,46.3554231743569,3955557.02327253,-0.214322960930278,0.363984209889655,46.210733272841,71.790483179262,2271353.22629253,3528650.90072376,TRUE,FALSE,"[0.7,0.8)","overconfident","review"
569,"Infrastructure",0.520592989749275,0.740927105415612,"low",297.904992200201,3126200.01705363,0.222992432839237,0,0.271017060976089,0.728982939023911,0.0119441663917014,423.589049791045,3570876.02987049,0.421893089681356,0.142241702511392,231.474433234524,364.335551165878,2429081.06970878,3823318.96439849,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
570,"Financial Risk",0.169728248263709,0.630371492153499,"medium",55.3043137071654,1974054.04332094,0.129682887007948,0,0.0288076782586673,0.971192321741333,-0.340820829587833,71.2846763839347,2861840.69086289,0.288953276979167,0.449727630581196,48.132290641627,62.4763367727039,1718053.01587337,2230055.07076851,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
571,"Public Policy",0.494229936099146,0.667234101605136,"medium",201.905431194464,214167.572231963,0.169780944660306,1,0.255803357538274,0.744196642461726,-0.0769625408565897,330.255206213989,223429.449976677,0.635692533183546,0.0432459389075132,167.625736354221,236.185126034706,177805.999502816,250529.14496111,FALSE,TRUE,"[0.4,0.5)","approximately calibrated","review"
572,"Financial Risk",0.608616012416314,0.533748048078269,"low",187.019113937858,3612210.8714655,0.114785846509039,1,0.153181425736907,0.846818574263093,-0.313070526184825,216.508910253608,3364056.7238846,0.157683328162643,-0.0686986879811433,165.551966631131,208.486261244586,3197580.18881518,4026841.55411583,FALSE,TRUE,"[0.6,0.7)","underconfident","review"
573,"AI Governance",0.876796647021547,0.541332005357835,"high",165.968809180195,659916.816581972,0.0720400646794587,1,0.0151790661851333,0.984820933814867,-0.443488928457031,385.265262730131,1355083.96104802,1.32131124295676,1.05341632005479,154.012405432081,177.925212928308,612376.366432344,707457.2667316,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
574,"Healthcare",0.140821055776905,0.964185472843237,"medium",274.701513964683,3736971.34777904,0.0591096244868822,0,0.0198305697501223,0.980169430249878,-0.0159839574066406,236.251377665998,5571416.54896494,-0.139970602068207,0.490890892775017,258.464010628252,290.939017301113,3516080.37469358,3957862.32086449,FALSE,FALSE,"[0.1,0.2)","approximately calibrated","review"
575,"AI Governance",0.795381077530328,0.875594222978689,"low",232.31907355017,3308580.39376326,0.205294731201138,1,0.0418689034326496,0.95813109656735,-0.0825368735886617,334.725862026259,2431903.88837282,0.440802328070465,-0.264970591932116,184.625191792791,280.01295530755,2629346.27116827,3987814.51635824,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
576,"AI Governance",0.174498103023507,0.969875913553406,"low",321.890995757421,2676996.24754023,0.217793810658623,0,0.0304495879588024,0.969550412041198,0.000325501512207893,627.050584585915,2190711.44906951,0.948021513029409,-0.181653149091092,251.785129174714,391.996862340129,2093963.03366961,3260029.46141085,FALSE,TRUE,"[0.1,0.2)","approximately calibrated","review"
577,"Infrastructure",0.330322751856875,0.936797225517221,"medium",48.6650229489896,2637461.76308487,0.139202712697443,1,0.448467616680549,0.551532383319451,0.38526484219777,50.8973767031587,3189044.43010641,0.0458718319419891,0.209133900912517,41.890719741007,55.4393261569723,2270319.93102767,3004603.59514206,TRUE,FALSE,"[0.3,0.4)","overconfident","review"
578,"Healthcare",0.820300294749904,0.985988386343233,"low",321.601778032491,1121280.22091929,0.21117788181873,1,0.0322919840669712,0.967708015933029,0.0182803704102045,468.331770933087,996779.649203038,0.456247455465784,-0.111034306494926,253.686595758452,389.51696030653,884490.638940315,1358069.80289826,FALSE,TRUE,"[0.8,0.9)","approximately calibrated","review"
579,"Public Policy",0.880902284558397,0.642126890670042,"high",148.379309307784,251946.20389957,0.244154071388766,1,0.0141842658234091,0.985815734176591,-0.343688843506548,198.045261239866,269488.278167038,0.334722894747136,0.0696262694017826,112.151896830435,184.606721785132,190432.512446546,313459.895352594,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
