"case_id","domain","prior","posterior","forecast_probability","confidence","outcome","brier_score","confidence_gap","anchor_distortion","confidence_flag","review_flag"
694,"Public Policy",0.836879571597092,0.869773319254519,0.600468030998929,0.633323701714133,1,0.159625794253873,0.0328556707152047,0.18881911692667,"approximately calibrated","review"
697,"Infrastructure",0.150853070516605,0.293037374465225,0.382077126025988,0.211443691270284,1,0.381828678180303,-0.170633434755704,0.0552379076028295,"underconfident","review"
698,"Healthcare",0.769463051410858,0.796068064590817,0.689042870032739,0.744003363377408,0,0.474780076742954,0.0549604933446692,0.108820411019597,"approximately calibrated","review"
700,"Infrastructure",0.564589980479795,0.854559043005752,0.88020396246295,0.965732983208977,0,0.774759015535478,0.0855290207460271,0.122424746400289,"approximately calibrated","review"
701,"Financial Risk",0.569693838220555,0.828292998958288,0.472997342436335,0.504743688827113,1,0.277731801079166,0.0317463463907779,0.31502729667792,"approximately calibrated","review"
704,"Financial Risk",0.464179458983708,0.561088873251808,0.554927822014336,0.360537368213444,0,0.307944887645574,-0.194390453800892,0.0159809716291944,"underconfident","review"
705,"AI Governance",0.640942921049427,0.699077580252705,0.50228968938341,0.483728732818681,1,0.247715553294063,-0.0185609565647286,0.217557793060828,"approximately calibrated","review"
714,"Infrastructure",0.519700899193995,0.593242560650376,0.601332866677448,0.693891269511787,0,0.361601216546518,0.0925584028343391,0.00154815651851392,"approximately calibrated","review"
715,"Healthcare",0.721950729568489,0.839421824540366,0.851641121792797,0.842524413072853,0,0.725292600328494,-0.00911670871994386,0.00683780291752134,"approximately calibrated","review"
718,"Healthcare",0.210203549629077,0.266776217516177,0.229270946372599,0.172117427558773,1,0.594023274105389,-0.0571535188138263,0.0291191446572226,"approximately calibrated","review"
719,"Public Policy",0.0925808061426505,0.186842039967617,0.491898851145725,0.436301123558948,0,0.241964479758484,-0.0555977275867771,0.215684322397828,"approximately calibrated","review"
720,"Infrastructure",0.168291057508904,0.214188371595788,0.173374173795557,0.0115725920197599,0,0.030058604139292,-0.161801581775797,0.0770475479683803,"underconfident","review"
721,"Organizational Strategy",0.129203712239396,0.164322610173563,0.370444621759721,0.496961447495238,0,0.137229217790703,0.126516825735517,0.186297498609771,"overconfident","review"
722,"Financial Risk",0.700192257964518,0.92613566650836,0.632285070828569,0.736031726491371,1,0.135214269135551,0.103746655662802,0.254749766398929,"overconfident","review"
723,"Public Policy",0.182278203794267,0.264213870023461,0.356442873433806,0.458071236423634,0,0.127051522021748,0.101628362989828,0.15777239841553,"overconfident","review"
724,"Healthcare",0.149476645146497,0.136863839601213,0.365937036822796,0.364650807394491,0,0.133909914918648,-0.00128622942830542,0.232584067809987,"approximately calibrated","review"
726,"Financial Risk",0.645060894836206,0.82862399580701,0.732421140818013,0.600135103526294,0,0.536440727517159,-0.132286037291719,0.00353611197060022,"underconfident","review"
728,"Organizational Strategy",0.292988469470292,0.365122437877354,0.339071776950553,0.266462009917585,1,0.4368261160233,-0.0726097670329678,0.0105663215073082,"approximately calibrated","review"
729,"Infrastructure",0.163080008139368,0.418539406842469,0.387058015472192,0.277814850159773,1,0.375697876396887,-0.10924316531242,0.0435704015700673,"underconfident","review"
731,"Public Policy",0.627309623204637,0.741293862627375,0.821616839404156,0.783806639210358,0,0.675054230792474,-0.0378102001937972,0.0212618725922823,"approximately calibrated","review"
732,"Public Policy",0.700043727329467,0.836434027165806,0.531735970714254,0.567433749567669,1,0.219271201122922,0.0356977788534154,0.311472402426577,"approximately calibrated","review"
733,"Financial Risk",0.0911745538469404,0.0874456159201854,0.271318624232487,0.209306002564367,0,0.0736137958554097,-0.0620126216681207,0.188716031404022,"approximately calibrated","review"
734,"Organizational Strategy",0.275292175719514,0.532695959062941,0.452294529107231,0.617149538508682,1,0.29998128284587,0.164855009401451,0.085785475918381,"overconfident","review"
735,"Infrastructure",0.389882378850598,0.67959472674697,0.519116290395144,0.725948000276919,0,0.269481722953616,0.206831709881775,0.0975434759457664,"overconfident","review"
736,"Organizational Strategy",0.335336177689023,0.564902430712989,0.542767919298619,0.662752431545843,0,0.294597014219752,0.119984512247224,0.0737205406487031,"overconfident","review"
737,"Public Policy",0.747678599145729,0.937131843975219,0.572584547413419,0.564569138790328,1,0.182683969109792,-0.00801540862309091,0.275117288847947,"approximately calibrated","review"
740,"Infrastructure",0.101400176670868,0.103116426218494,0.35572440404975,0.248994992228261,0,0.12653985163655,-0.106729411821489,0.213375116775299,"underconfident","review"
747,"Financial Risk",0.175943115283735,0.212831522476237,0.396574071450225,0.412514225019232,0,0.157270994146608,0.0159401535690065,0.16657631397916,"approximately calibrated","review"
751,"Public Policy",0.620157263916917,0.721384246616075,0.580030134028392,0.588766707106596,0,0.336434956380995,0.00873657307820352,0.0640307595841347,"approximately calibrated","review"
752,"Public Policy",0.276113682156429,0.441431259058676,0.417907003914655,0.415869226480976,1,0.338832256091613,-0.00203777743367989,0.0159505411410938,"approximately calibrated","review"
753,"Financial Risk",0.694585788801778,0.913611780929453,0.695749399891797,0.684936792617369,1,0.092568427666202,-0.0108126072744278,0.260131437817311,"approximately calibrated","review"
754,"Healthcare",0.368206794478465,0.592741841854642,0.620657873421981,0.569415848291483,0,0.385216195840696,-0.0512420251304985,0.021648297838134,"approximately calibrated","review"
757,"Healthcare",0.775393998892978,0.901965419867301,0.702512102944819,0.762840486797874,1,0.088499048894314,0.0603283838530552,0.214811861809852,"approximately calibrated","review"
758,"Organizational Strategy",0.77480807014741,0.849681388183928,0.490610921213457,0.315426187223534,0,0.240699076013917,-0.175184733989923,0.254793374305122,"underconfident","review"
761,"Organizational Strategy",0.716281936184969,0.716350442192599,0.608583733912088,0.612705638914907,0,0.370374161182379,0.00412190500281917,0.0326044750219776,"approximately calibrated","review"
762,"Public Policy",0.800025779914577,0.855977606647467,0.823281075936531,0.629043179139825,1,0.0312295781221501,-0.194237896796706,0.0588516389029808,"underconfident","review"
764,"Infrastructure",0.383775648979936,0.714586575386561,0.744236368318316,0.685167772657602,0,0.553887771927636,-0.0590685956607138,0.015164294657071,"approximately calibrated","review"
770,"Organizational Strategy",0.202839924576692,0.251144489956755,0.350907706217644,0.30071842966371,0,0.123136218282929,-0.0501892765539347,0.181109244266121,"approximately calibrated","review"
773,"Healthcare",0.816115444689058,0.847947936268813,0.728434308236921,0.686382608936787,0,0.530616541416601,-0.0420516993001337,0.0487767142415001,"approximately calibrated","review"
776,"Financial Risk",0.405618341655936,0.78725947426304,0.824564033756263,0.90210345309141,0,0.679905845764399,0.0775394193351472,0.0307168184098948,"approximately calibrated","review"
781,"Financial Risk",0.190602413939778,0.305672972238094,0.408316220176724,0.4810645525952,1,0.350089695305958,0.0727483324184756,0.0859051621624268,"approximately calibrated","review"
782,"Healthcare",0.361115285553969,0.342514082700733,0.439342717678929,0.556299375318942,1,0.314336588219649,0.116956657640013,0.0820577401148077,"overconfident","review"
786,"Public Policy",0.209472883804701,0.329231324172251,0.359397496138877,0.374244495993529,1,0.41037156795314,0.014846999854652,0.0305097085298182,"approximately calibrated","review"
792,"Organizational Strategy",0.637350001800805,0.89213839384128,0.341792433282197,0.320522296822156,1,0.43323720088457,-0.0212701364600413,0.324246452806457,"approximately calibrated","review"
795,"Public Policy",0.628464941615239,0.799649753635688,0.737747687438538,0.785158460789777,0,0.54427165032091,0.0474107733512388,0.119011702525293,"approximately calibrated","review"
796,"Healthcare",0.268656153858174,0.464801560095565,0.655590466102317,0.67731252057238,0,0.429798859244254,0.0217220544700627,0.109040408935485,"approximately calibrated","review"
798,"Healthcare",0.663389541245997,0.763180824070591,0.727443556616874,0.642339006509631,0,0.529174128063407,-0.0851045501072434,0.0024296393457276,"approximately calibrated","review"
799,"Infrastructure",0.0802875784551725,0.104871314398824,0.38836880535002,0.40491460513776,0,0.150830328969002,0.0165457997877396,0.277645486975005,"approximately calibrated","review"
803,"Healthcare",0.3478173809289,0.496672477482452,0.499977463407686,0.490608133917766,1,0.250022537100212,-0.00936932948991964,0.0101266562915117,"approximately calibrated","review"
805,"Public Policy",0.729671092869248,0.819014422577337,0.949093295440359,0.952869343917921,0,0.900778083449841,0.00377604847756163,0.027306820799843,"approximately calibrated","review"
806,"Public Policy",0.133187516941689,0.179150378119845,0.136205260810885,0.254625890219637,1,0.746141351450791,0.118420629408752,0.0270867245317875,"overconfident","review"
807,"Healthcare",0.28431057886919,0.434225686438115,0.60493212016244,0.447767723162987,1,0.156078629679345,-0.157164396999453,0.086176262312894,"underconfident","review"
810,"Organizational Strategy",0.338320235104766,0.53551091109314,0.511785015573237,0.424319993616922,0,0.261923902165298,-0.087465021956315,0.049292411184472,"approximately calibrated","review"
811,"Organizational Strategy",0.767978614387102,0.819024879016847,0.671679197964415,0.58959710912986,1,0.10779454904929,-0.0820820888345549,0.178735753613856,"approximately calibrated","review"
812,"Financial Risk",0.255582980867475,0.505914217706324,0.575130178690319,0.49416728719704,0,0.330774722440358,-0.0809628914932794,0.0399531796862104,"approximately calibrated","review"
814,"Public Policy",0.227104834467173,0.61876412032754,0.57275992722702,0.6015249521916,0,0.328053934237102,0.0287650249645796,0.0180567359694876,"approximately calibrated","review"
815,"Infrastructure",0.849817694164813,0.909419923807189,0.804433929832496,0.964323547345724,1,0.0382460878007613,0.159889617513229,0.0738324394990102,"overconfident","review"
816,"Public Policy",0.46642422507517,0.657377678005308,0.511464191185607,0.555778975219635,1,0.238667236493934,0.044314784034028,0.185233305127081,"approximately calibrated","review"
817,"Organizational Strategy",0.711445823735558,0.846538143529314,0.743597935201422,0.678933667286981,0,0.552937889235819,-0.064664267914441,0.0471146788339951,"approximately calibrated","review"
818,"Financial Risk",0.570565732801333,0.787576650537168,0.701743008105439,0.657181529880371,1,0.0889572332139925,-0.044561478225068,0.166991888308763,"approximately calibrated","review"
821,"Public Policy",0.678685948490165,0.901055035442434,0.602496307034496,0.547090959573101,0,0.363001799990206,-0.0554053474613945,0.303544298967324,"approximately calibrated","review"
823,"AI Governance",0.290306640521158,0.561624901982129,0.480806596503006,0.532083571632861,1,0.269561790234793,0.0512769751298555,0.0901193630281716,"approximately calibrated","review"
826,"AI Governance",0.280916632183362,0.260023519586549,0.425397060827743,0.527859085505006,0,0.180962659360882,0.102462024677263,0.173690206720351,"overconfident","review"
828,"Infrastructure",0.645841622694861,0.895070080345448,0.725980266762689,0.834686465256038,1,0.0750868142034473,0.10870619849335,0.19442355486196,"overconfident","review"
831,"Public Policy",0.634433861053549,0.835626719773901,0.344440247593176,0.31874339016418,1,0.429758588975696,-0.0256968574289963,0.215636978568424,"approximately calibrated","review"
833,"Financial Risk",0.20468407087028,0.450073298100939,0.625465217009443,0.629763946705691,0,0.391206737688669,0.00429872969624889,0.0585339668208769,"approximately calibrated","review"
836,"Financial Risk",0.284748535256367,0.792883097931572,0.77711535350387,0.768258443733509,0,0.603908272651445,-0.00885690977036158,0.0182067371027362,"approximately calibrated","review"
840,"Infrastructure",0.812885236747097,0.926912201518655,0.755617394307584,0.721803637410665,1,0.0597228579650147,-0.0338137568969198,0.165879837753402,"approximately calibrated","review"
848,"Public Policy",0.729016266078688,0.70502990291059,0.445843588459512,0.284524331829667,1,0.30708932845143,-0.161319256629845,0.11190739203774,"underconfident","review"
849,"AI Governance",0.202923763783183,0.674829940993364,0.71943159501666,0.755317786116392,0,0.517581819908216,0.0358861910997315,0.0253374238749782,"approximately calibrated","review"
853,"Healthcare",0.515532750785351,0.692057374246107,0.431508972867828,0.367214331688406,0,0.186199993665448,-0.0642946411794219,0.162352227027543,"approximately calibrated","review"
854,"Organizational Strategy",0.598394971685484,0.912596502928586,0.660976739527676,0.817334423565581,1,0.114936771141285,0.156357684037905,0.2429962484571,"overconfident","review"
858,"Public Policy",0.593393987983,0.70141668437601,0.738540112553652,0.72009047003005,0,0.545441497850762,-0.0184496425236027,0.0105051805546933,"approximately calibrated","review"
859,"Organizational Strategy",0.686555417734198,0.825217970808433,0.669245860653937,0.86045146390159,0,0.447890022002429,0.191205603247653,0.124245997571989,"overconfident","review"
860,"AI Governance",0.813179732705467,0.965651418338195,0.855399684639535,0.854469097140919,1,0.0209092512023459,-0.000930587498615965,0.17084718232189,"approximately calibrated","review"
861,"Financial Risk",0.374661734625697,0.454331563718885,0.37499211212896,0.287867359596274,1,0.390634859901018,-0.0871247525326868,0.0456993443080158,"approximately calibrated","review"
862,"Healthcare",0.485310814685654,0.580670419900778,0.523565318904787,0.548666853558473,0,0.274120643159871,0.0251015346536861,0.0858470032767318,"approximately calibrated","review"
863,"Healthcare",0.379032668515574,0.845451614722774,0.554911020976358,0.642568733245319,0,0.307926241201024,0.0876577122689609,0.19722327942074,"approximately calibrated","review"
866,"Organizational Strategy",0.608412259786855,0.676323769932982,0.573396638707951,0.595411316365424,1,0.181990427865674,0.022014677657473,0.171528619316525,"approximately calibrated","review"
867,"Infrastructure",0.305685851990711,0.366580711278681,0.299056815153656,0.284507503175463,1,0.491321348382536,-0.0145493119781924,0.0377560127792001,"approximately calibrated","review"
868,"Infrastructure",0.40336069396697,0.826726835164786,0.682877682011769,0.752266116469535,0,0.466321928589767,0.0693884344577654,0.170063003545027,"approximately calibrated","review"
869,"Healthcare",0.646151011588518,0.886511131089506,0.851052960026124,0.738829207527249,1,0.0221852207169793,-0.112223752498875,0.181113024260424,"underconfident","review"
872,"Healthcare",0.298575476040132,0.386954316684256,0.56221268693968,0.49141254666173,0,0.316083105355935,-0.0708001402779508,0.152554260168733,"approximately calibrated","review"
873,"Financial Risk",0.164557541464455,0.491162456088707,0.292003023279682,0.249808098586922,1,0.501259719045111,-0.0421949246927595,0.0868012376396151,"approximately calibrated","review"
874,"Infrastructure",0.250893182619475,0.7564524242334,0.439242137127596,0.441725129550011,1,0.314449380773225,0.00248299242241407,0.336027149389099,"approximately calibrated","review"
876,"Financial Risk",0.126875404187012,0.127887919026621,0.319723255088915,0.119805631469168,0,0.102222959844651,-0.199917623619747,0.184224702161334,"underconfident","review"
877,"Public Policy",0.490895250923932,0.619714532167323,0.667658566061455,0.679315488541775,0,0.445767960835238,0.0116569224803202,0.0704978780015965,"approximately calibrated","review"
878,"Healthcare",0.155690685149748,0.287293305583434,0.340024285361953,0.408720556836946,1,0.435567943912,0.0686962714749931,0.0580863029453984,"approximately calibrated","review"
881,"Infrastructure",0.792504647339229,0.891090355926937,0.679421429597667,0.740311648493474,1,0.102770619801203,0.0608902188958068,0.175798180905487,"approximately calibrated","review"
882,"Infrastructure",0.0874147285218351,0.236799736021795,0.465397570331128,0.388165039785393,0,0.216594898470117,-0.0772325305457348,0.214888200500159,"approximately calibrated","review"
885,"AI Governance",0.782311331774108,0.960595942531923,0.570938800565091,0.574979055343354,1,0.184093512860523,0.00404025477826275,0.287635469394738,"approximately calibrated","review"
888,"AI Governance",0.204802218812983,0.221260353426739,0.41428321839695,0.411980036863018,0,0.171630585045335,-0.00230318153393172,0.203965409164153,"approximately calibrated","review"
891,"Financial Risk",0.581388913521077,0.731032375094155,0.593363707772386,0.549576435281328,0,0.352080489701393,-0.043787272491058,0.0816668862478392,"approximately calibrated","review"
897,"AI Governance",0.187895832215436,0.346775768096503,0.415904965986768,0.428723741417495,1,0.341167008758919,0.0128187754307274,0.0830383062838057,"approximately calibrated","review"
