"case_id","domain","prior","likelihood_if_true","likelihood_if_false","anchor","anchor_weight","confidence_noise","evidence_quality","posterior","anchor_adjusted_judgment","forecast_probability","confidence","outcome","brier_score","absolute_error","confidence_gap","anchor_distortion","probability_bin","confidence_flag","review_flag"
487,"Financial Risk",0.275231802060734,0.49874249571003,0.393202266003936,0.316365454345942,0.294277702458203,-0.0191249272249284,"medium",0.325091060761758,0.322523309353157,0.334505450773249,0.315380523548321,0,0.111893896597015,0.334505450773249,-0.0191249272249284,0.00256775140860088,"[0.3,0.4)","approximately calibrated","acceptable"
488,"Infrastructure",0.783506465314422,0.932490272726864,0.121379623678513,0.563277115300298,0.215320874471217,-0.0400217200346769,"high",0.965281742867562,0.878721754918303,0.916703830240564,0.876682110205887,1,0.00693825189659272,0.0832961697594357,-0.0400217200346769,0.0865599879492595,"[0.9,1]","approximately calibrated","acceptable"
489,"Public Policy",0.368647421952337,0.462518634553999,0.132284818973858,0.681489663571119,0.382949274685234,0.0789977384295287,"medium",0.67121947818096,0.675152438227005,0.711218393948579,0.790216132378108,1,0.0833948159936381,0.288781606051421,0.0789977384295287,0.00393296004604415,"[0.7,0.8)","approximately calibrated","acceptable"
490,"Infrastructure",0.310819162859116,0.898325737612322,0.391607373335864,0.42324823345989,0.308039025124162,0.0332336981793963,"high",0.508494326026794,0.482235202776841,0.474070697516772,0.507304395696168,0,0.224743026244039,0.474070697516772,0.0332336981793964,0.0262591232499532,"[0.4,0.5)","approximately calibrated","acceptable"
491,"Financial Risk",0.673728540127631,0.742248542420566,0.17379581828136,0.425446524843574,0.50468689231202,-0.0236893055321824,"high",0.898155907846063,0.659585678371804,0.669028664906089,0.645339359373906,1,0.109542024653846,0.330971335093911,-0.0236893055321824,0.238570229474259,"[0.6,0.7)","approximately calibrated","review"
492,"Financial Risk",0.0910238336701877,0.781265204702504,0.518023572920356,0.725457742996514,0.465829497668892,0.108977739139644,"medium",0.131209859384996,0.408028052498552,0.292060160254417,0.40103789939406,0,0.0852991372078355,0.292060160254417,0.108977739139644,0.276818193113556,"[0.2,0.3)","overconfident","review"
493,"AI Governance",0.227054170053452,0.705053235567175,0.221344195120037,0.898527304269373,0.368558076396584,-0.0115437169374985,"medium",0.483389622713349,0.636391968067375,0.597705631218365,0.586161914280866,1,0.161840759153414,0.402294368781635,-0.0115437169374984,0.153002345354026,"[0.5,0.6)","approximately calibrated","review"
494,"Financial Risk",0.849465679395944,0.573592270538211,0.482583822822198,0.615539871528745,0.175267971400172,0.105258230043558,"medium",0.870251085642567,0.825608367851962,0.806801714808992,0.91205994485255,1,0.0373255774007461,0.193198285191008,0.105258230043558,0.0446427177906044,"[0.8,0.9)","overconfident","acceptable"
495,"Healthcare",0.0943482544738799,0.906938558374532,0.357187692762818,0.41539005022496,0.380461930297315,0.0533288613156094,"medium",0.209184382911517,0.287637789135835,0.0999753469130476,0.153304208228657,1,0.810044376164289,0.900024653086952,0.0533288613156094,0.0784534062243185,"[0,0.1)","approximately calibrated","review"
496,"AI Governance",0.632768540598918,0.736149543710053,0.495048651099205,0.487366624362767,0.234924970474094,0.052909102079423,"high",0.719279319758946,0.664797236640431,0.717749293196009,0.770658395275432,1,0.0796654614913525,0.282250706803991,0.052909102079423,0.0544820831185149,"[0.7,0.8)","approximately calibrated","acceptable"
497,"Healthcare",0.493761989385821,0.75725510744378,0.594926824630238,0.547092202864587,0.463698676135391,0.0725376298064757,"high",0.553867240026662,0.55072566426384,0.56058230373014,0.633119933536615,0,0.314252519255391,0.56058230373014,0.0725376298064757,0.00314157576282204,"[0.5,0.6)","approximately calibrated","review"
498,"Financial Risk",0.381429030923173,0.717534476122819,0.20484629139537,0.546941066533327,0.357619160786271,-0.049647956743551,"medium",0.68353689577409,0.634687609954104,0.708048106736672,0.658400149993121,1,0.0852359079800414,0.291951893263328,-0.049647956743551,0.0488492858199864,"[0.7,0.8)","approximately calibrated","acceptable"
499,"AI Governance",0.464440975922626,0.843668845528737,0.148236428957898,0.434467991814017,0.458120664954186,-0.112926102946132,"low",0.831525132073195,0.649625050952853,0.647133304732382,0.53420720178625,1,0.12451490462909,0.352866695267618,-0.112926102946132,0.181900081120342,"[0.6,0.7)","underconfident","review"
500,"AI Governance",0.842243311246857,0.832312458124943,0.446609210746828,0.18402756806463,0.395153896789998,0.0648195429513593,"low",0.908673014572665,0.622326542593887,0.680386584520996,0.745206127472355,1,0.102152735354154,0.319613415479004,0.0648195429513593,0.286346471978778,"[0.6,0.7)","approximately calibrated","review"
501,"Healthcare",0.4609757835255,0.70817331217695,0.0585298160789534,0.308203817158937,0.494565413799137,-0.104079840259469,"medium",0.911874269431434,0.613319742404974,0.746876866439393,0.642797026179923,0,0.557825053622326,0.746876866439393,-0.104079840259469,0.298554527026459,"[0.7,0.8)","underconfident","review"
502,"Organizational Strategy",0.832042583008297,0.601857056422159,0.586214567488059,0.861128344759345,0.181417118944228,-0.0722889441430873,"low",0.835690602964309,0.840305444793212,0.843554145224309,0.771265201081222,1,0.0244753054764967,0.156445854775691,-0.0722889441430873,0.00461484182890248,"[0.8,0.9)","approximately calibrated","acceptable"
503,"AI Governance",0.655900719335768,0.553293045656756,0.298645721317735,0.741329407691956,0.160168485622853,-0.0174994771719069,"medium",0.779320162550826,0.773235240877412,0.795047315861853,0.777547838689946,1,0.042005602735431,0.204952684138147,-0.0174994771719069,0.00608492167341423,"[0.7,0.8)","approximately calibrated","acceptable"
504,"Organizational Strategy",0.607068774173968,0.671149368095212,0.0766812518821098,0.594682517275214,0.525422167405486,0.0451670397744739,"medium",0.931140498650073,0.75435801683522,0.792498436026126,0.8376654758006,1,0.0430568990516037,0.207501563973874,0.0451670397744739,0.176782481814853,"[0.7,0.8)","approximately calibrated","review"
505,"Financial Risk",0.460955191650428,0.756977206142619,0.160366360901389,0.339118539169431,0.19740727674216,0.0487405113417266,"high",0.80144883830512,0.710181472997356,0.721606944666756,0.770347456008482,1,0.0775026932577788,0.278393055333244,0.0487405113417265,0.0912673653077648,"[0.7,0.8)","approximately calibrated","acceptable"
506,"AI Governance",0.121978319643531,0.775909424806014,0.107839302998036,0.509728742018342,0.331953597068787,-0.146881669503013,"medium",0.49989141095079,0.503156948384221,0.548032198352007,0.401150528848994,1,0.204274893726519,0.451967801647993,-0.146881669503013,0.00326553743343039,"[0.5,0.6)","underconfident","acceptable"
507,"Financial Risk",0.68147733071819,0.766495785140432,0.0582011845428497,0.500756635516882,0.197546096891165,0.0195317287734453,"high",0.965725991072225,0.873873109708267,0.866794716848363,0.886326445621808,1,0.0177436474595078,0.133205283151637,0.0195317287734453,0.0918528813639583,"[0.8,0.9)","approximately calibrated","acceptable"
508,"Healthcare",0.346643232244533,0.810705943428911,0.562740343285259,0.396233556605876,0.181470474414527,-0.141708946705992,"low",0.433216413308846,0.426505116757754,0.389095189909615,0.247386243203623,0,0.151395066810799,0.389095189909615,-0.141708946705992,0.00671129655109265,"[0.3,0.4)","underconfident","acceptable"
509,"Financial Risk",0.0970760668464936,0.553426009300165,0.155036399397068,0.411214140616357,0.408762472122908,0.180048821556143,"medium",0.277343878821959,0.332065017976778,0.251101431235581,0.431150252791724,1,0.560849066297395,0.748898568764419,0.180048821556143,0.054721139154819,"[0.2,0.3)","overconfident","review"
510,"Healthcare",0.559536398116034,0.643648331798613,0.583724360587075,0.307204532437027,0.188542952947319,-0.0754407083034199,"low",0.583462670355744,0.531376145256821,0.491262974157465,0.415822265854045,0,0.241339309778038,0.491262974157465,-0.0754407083034199,0.0520865250989225,"[0.4,0.5)","approximately calibrated","acceptable"
511,"Infrastructure",0.179808827082161,0.694266132125631,0.244897256372496,0.10187081489712,0.184969522617757,0.134951156495696,"medium",0.383285362297252,0.331232247806958,0.302059652226261,0.437010808721957,1,0.487120729050528,0.697940347773739,0.134951156495696,0.0520531144902947,"[0.3,0.4)","overconfident","review"
512,"AI Governance",0.218483125967905,0.604983594547957,0.562781933974475,0.798255122452974,0.477933485992253,-0.0271049541146685,"low",0.231080732424023,0.502152365816089,0.432999382551278,0.405894428436609,1,0.321489700187232,0.567000617448722,-0.0271049541146685,0.271071633392066,"[0.4,0.5)","approximately calibrated","review"
513,"AI Governance",0.570012687339913,0.93864601564128,0.124353325238917,0.693963413313031,0.313834677543491,0.0496570873217731,"medium",0.909142907304897,0.841612120193988,0.877102922569743,0.926760009891516,1,0.0151036916408986,0.122897077430257,0.0496570873217731,0.0675307871109089,"[0.8,0.9)","approximately calibrated","acceptable"
514,"Financial Risk",0.20992391810054,0.861154405563138,0.519808043516241,0.550343105569482,0.531496647559106,-0.0642176869485918,"medium",0.305642709546062,0.435700149688895,0.456293993012993,0.392076306064401,0,0.208204208059742,0.456293993012993,-0.0642176869485918,0.130057440142833,"[0.4,0.5)","approximately calibrated","acceptable"
515,"Healthcare",0.358803351107053,0.514696401823312,0.469594614661764,0.550141374021769,0.41557838479057,0.00932751065510827,"medium",0.380163500240323,0.450802630476551,0.374963901937803,0.384291412592912,1,0.390670123880816,0.625036098062197,0.00932751065510828,0.0706391302362284,"[0.3,0.4)","approximately calibrated","review"
516,"Financial Risk",0.250111868695822,0.685645729699172,0.402216018154286,0.198748114705086,0.232130425050855,0.0486453913671825,"low",0.362473614265446,0.324467944460836,0.273544316231271,0.322189707598453,0,0.0748264929424335,0.273544316231271,0.0486453913671825,0.03800566980461,"[0.2,0.3)","approximately calibrated","acceptable"
517,"Organizational Strategy",0.717262027077377,0.914756838511676,0.499881218781229,0.257366796955466,0.53954611942172,0.122235346836431,"low",0.822767090121257,0.517707556023751,0.548420267725587,0.670655614562018,1,0.20392425460103,0.451579732274413,0.122235346836431,0.305059534097505,"[0.5,0.6)","overconfident","review"
518,"Healthcare",0.0828049097699113,0.522742584510706,0.326327836117707,0.743968586623669,0.367035058327019,-0.0501660795134313,"medium",0.12634755019809,0.353036123326547,0.377424772765173,0.327258693251742,1,0.387599913566496,0.622575227234827,-0.0501660795134313,0.226688573128456,"[0.3,0.4)","approximately calibrated","review"
519,"Public Policy",0.201287226129789,0.655092539079487,0.254965354001615,0.830859611928463,0.311908023897558,-0.125141339678319,"medium",0.39302373398859,0.529588257468268,0.5375774849576,0.412436145279281,0,0.288989552333338,0.5375774849576,-0.125141339678319,0.136564523479679,"[0.5,0.6)","underconfident","review"
520,"AI Governance",0.801647285153158,0.491063029901125,0.539902091550175,0.725712302699685,0.500435409136117,-0.0980465599058712,"medium",0.786138867447747,0.75589927479536,0.713464682276087,0.615418122370216,1,0.0821024883031436,0.286535317723913,-0.0980465599058712,0.0302395926523862,"[0.7,0.8)","approximately calibrated","acceptable"
521,"Organizational Strategy",0.66938669973053,0.915435581398196,0.0880738913663663,0.182650596275926,0.346653825603426,0.0100773732091291,"medium",0.954637086442635,0.687025016312184,0.804336159933935,0.814413533143064,1,0.0382843383093987,0.195663840066065,0.0100773732091292,0.267612070130451,"[0.8,0.9)","approximately calibrated","review"
522,"Organizational Strategy",0.712657550140284,0.859171855659224,0.0906977827078663,0.442273143492639,0.297266076784581,0.0207464656851683,"medium",0.95917435217616,0.805517157785602,0.837601741427974,0.858348207113142,1,0.0263731943872267,0.162398258572026,0.0207464656851682,0.153657194390558,"[0.8,0.9)","approximately calibrated","review"
523,"Healthcare",0.273886842231732,0.549799675284885,0.448090643889736,0.130165054090321,0.387258688826114,-0.0220229207066023,"low",0.316385579527302,0.244270063014067,0.171193191843393,0.149170271136791,0,0.0293071089335288,0.171193191843393,-0.0220229207066023,0.0721155165132353,"[0.1,0.2)","approximately calibrated","acceptable"
524,"Healthcare",0.17051790693542,0.763328352523968,0.574397528381087,0.290107958391309,0.312577281799167,0.00398137724077085,"low",0.214570114013668,0.238181528082199,0.387448024351286,0.391429401592057,1,0.375219922871143,0.612551975648714,0.00398137724077086,0.0236114140685315,"[0.3,0.4)","approximately calibrated","review"
525,"Public Policy",0.182291097044945,0.686805578344502,0.157970646512695,0.296853349916637,0.260322602186352,-0.024855817996059,"medium",0.492185749243822,0.441336310759665,0.412129496818479,0.38727367882242,0,0.169850722147853,0.412129496818479,-0.024855817996059,0.0508494384841564,"[0.4,0.5)","approximately calibrated","acceptable"
526,"Infrastructure",0.402907218600158,0.766853649681434,0.289855044591241,0.233557656407356,0.202727624680847,-0.0337148358304214,"medium",0.640963582576096,0.558371146883007,0.676607464602899,0.642892628772477,0,0.457797661156363,0.676607464602899,-0.0337148358304215,0.0825924356930892,"[0.6,0.7)","approximately calibrated","review"
527,"Infrastructure",0.36172183288727,0.761094219214283,0.16181098461384,0.194512106105685,0.150275275111198,0.17969662360903,"high",0.727193446010425,0.647144611109639,0.648045187005841,0.827741810614871,1,0.123872190389754,0.351954812994159,0.17969662360903,0.0800488349007866,"[0.6,0.7)","overconfident","review"
528,"Infrastructure",0.191475548418239,0.894472888717428,0.559114389901515,0.645037933066487,0.345253028068692,0.00693258983939939,"medium",0.274766844429995,0.402604058988035,0.328726599396379,0.335659189235778,0,0.108061177150707,0.328726599396379,0.00693258983939937,0.12783721455804,"[0.3,0.4)","approximately calibrated","acceptable"
529,"AI Governance",0.48028517663246,0.677588855777867,0.357595929945819,0.728113500960171,0.523856494575739,0.0978811100380432,"medium",0.636507337761118,0.684495821296107,0.715449414186337,0.81333052422438,0,0.511867864259573,0.715449414186337,0.0978811100380432,0.0479884835349892,"[0.7,0.8)","approximately calibrated","review"
530,"Healthcare",0.654258590668906,0.904676014604047,0.256281593162566,0.565076714009047,0.532856369949877,0.209458625592936,"medium",0.869790945465334,0.70742202621947,0.793835707534683,0.99,1,0.0425037154877248,0.206164292465317,0.196164292465317,0.162368919245864,"[0.7,0.8)","overconfident","review"
531,"AI Governance",0.164533059042878,0.822484126943164,0.140472824545577,0.527401913329959,0.296231378242373,-0.106030478180314,"medium",0.53554888681278,0.53313549762946,0.476659976403228,0.370629498222914,1,0.27388478029827,0.523340023596772,-0.106030478180314,0.00241338918332012,"[0.4,0.5)","underconfident","review"
532,"Public Policy",0.364593906709924,0.829051295807585,0.583711724192835,0.223303390294313,0.536962471622974,-0.0110207057739727,"high",0.449026360933321,0.32782159671692,0.296693240528761,0.285672534754788,1,0.494640397917935,0.703306759471239,-0.0110207057739727,0.121204764216401,"[0.2,0.3)","approximately calibrated","review"
533,"Financial Risk",0.251272530355491,0.66686975879129,0.261264618812129,0.384534685127437,0.244683569390327,-0.000213518760431143,"high",0.461383078616769,0.442579539395887,0.451019709179761,0.45080619041933,0,0.203418778068596,0.451019709179761,-0.000213518760431131,0.018803539220882,"[0.4,0.5)","approximately calibrated","acceptable"
534,"AI Governance",0.770669957345817,0.467510144622065,0.317081922397483,0.53763275090605,0.214128463342786,0.0964727560147509,"high",0.832068538734394,0.769021455933589,0.713878817517154,0.810351573531905,1,0.0818653310653822,0.286121182482846,0.0964727560147509,0.0630470828008058,"[0.7,0.8)","approximately calibrated","acceptable"
535,"Organizational Strategy",0.161888562380336,0.893322135717608,0.171198494383134,0.502979693748057,0.395316743478179,-0.0262759260558418,"medium",0.501970170011074,0.502369251647242,0.479410907366549,0.453134981310708,1,0.271013003368919,0.520589092633451,-0.0262759260558418,0.000399081636167975,"[0.4,0.5)","approximately calibrated","review"
536,"Healthcare",0.726029682075605,0.619875780586153,0.234150562935974,0.653195750527084,0.443138828035444,0.0251428453847658,"medium",0.875242145464793,0.776844766242601,0.736571567413551,0.761714412798317,1,0.0693945390949531,0.263428432586449,0.0251428453847659,0.0983973792221918,"[0.7,0.8)","approximately calibrated","acceptable"
537,"Organizational Strategy",0.730934529604856,0.733829929772764,0.408916634658817,0.236629651673138,0.25738458763808,0.0145172202963228,"low",0.829789358934329,0.677119192277383,0.756275945689385,0.770793165985708,1,0.0594014146496035,0.243724054310615,0.0145172202963229,0.152670166656946,"[0.7,0.8)","approximately calibrated","review"
538,"AI Governance",0.100725721095223,0.468793220515363,0.46418408465106,0.547909641824663,0.524040842894465,0.0299827273629432,"medium",0.101624240941714,0.335496018591908,0.206454876338543,0.236437603701486,0,0.0426236159639629,0.206454876338543,0.0299827273629432,0.233871777650195,"[0.2,0.3)","approximately calibrated","review"
539,"Organizational Strategy",0.669318119189702,0.827831538324244,0.159280082781333,0.557678292691708,0.478502942156047,-0.051402015814607,"medium",0.913192060302348,0.743077676523676,0.6364763940865,0.585074378271893,1,0.132149412056353,0.3635236059135,-0.051402015814607,0.170114383778673,"[0.6,0.7)","approximately calibrated","review"
540,"Financial Risk",0.291615434277337,0.887105650664307,0.207166357606184,0.837669860944152,0.435679497756064,0.206036265491593,"low",0.638045426326345,0.72501769974047,0.693135784899728,0.899172050391321,1,0.0941656465091057,0.306864215100272,0.206036265491593,0.0869722734141242,"[0.6,0.7)","overconfident","review"
541,"Infrastructure",0.196202722876333,0.508950317674316,0.159670980554074,0.560382864624262,0.279951274767518,-0.0912552409777794,"medium",0.437586340559399,0.471963384008378,0.409583803561787,0.318328562584008,0,0.167758892140141,0.409583803561787,-0.0912552409777794,0.0343770434489786,"[0.4,0.5)","approximately calibrated","acceptable"
542,"AI Governance",0.155997283735778,0.57328231066931,0.361572471237741,0.87643215470016,0.217839084472507,-0.0247797698404652,"medium",0.226636577583313,0.368187451196731,0.394434284097838,0.369654514257373,0,0.155578404471774,0.394434284097838,-0.0247797698404652,0.141550873613418,"[0.3,0.4)","approximately calibrated","acceptable"
543,"Financial Risk",0.627742946648505,0.577572003984824,0.142429048963822,0.477123920246959,0.471574037428945,0.0332994437754006,"medium",0.872420884347537,0.686009099003222,0.667091802992649,0.70039124676805,1,0.110827867634685,0.332908197007351,0.0332994437754006,0.186411785344315,"[0.6,0.7)","approximately calibrated","review"
544,"AI Governance",0.431287576227915,0.454115687101148,0.568997130228672,0.730331689678133,0.46349332369864,0.0345224456560392,"medium",0.377041836511807,0.540789324784872,0.500805879772146,0.535328325428185,0,0.250806529214353,0.500805879772146,0.0345224456560392,0.163747488273065,"[0.5,0.6)","approximately calibrated","review"
545,"AI Governance",0.387335515166633,0.881017511175014,0.327424446761142,0.49908987171948,0.313067984208465,-0.0935309524827282,"medium",0.629784866163758,0.588868447706951,0.690429665518908,0.59689871303618,0,0.476693123028551,0.690429665518908,-0.0935309524827281,0.0409164184568067,"[0.6,0.7)","approximately calibrated","review"
546,"Public Policy",0.55428384247236,0.655538014881313,0.0758882071822882,0.125295624695718,0.188920443505049,-0.0120137913098331,"high",0.91483783606188,0.765677171324628,0.703564854993851,0.691551063684018,1,0.0878737951948168,0.296435145006149,-0.0120137913098332,0.149160664737252,"[0.7,0.8)","approximately calibrated","acceptable"
547,"AI Governance",0.182232984460425,0.797274430096149,0.538293973426334,0.207106903381646,0.215578125603497,-0.111929769443708,"high",0.248151134584619,0.239302896155045,0.311157911010682,0.199228141566974,0,0.0968192455845315,0.311157911010682,-0.111929769443708,0.0088482384295735,"[0.3,0.4)","underconfident","acceptable"
548,"AI Governance",0.14209403725341,0.609532964462414,0.1582276782603,0.80116811785847,0.402333901170641,0.0733871370946445,"high",0.38951594210214,0.555137567899566,0.562045057032982,0.635432194127627,0,0.315894646135208,0.562045057032982,0.0733871370946445,0.165621625797427,"[0.5,0.6)","approximately calibrated","review"
549,"Organizational Strategy",0.590659797021653,0.672973774303682,0.152868800621945,0.760124212317169,0.457801792677492,-0.0735700436539894,"medium",0.863988489592783,0.816439237260855,0.765556719962492,0.691986676308502,1,0.0549636515547456,0.234443280037508,-0.0735700436539894,0.0475492523319283,"[0.7,0.8)","approximately calibrated","acceptable"
550,"Organizational Strategy",0.691026492186356,0.85377922123298,0.361369517387357,0.270749423652887,0.492077369056642,-0.0900954849310111,"medium",0.840867141923186,0.560325115064162,0.483013849548625,0.392918364617614,0,0.233302378855782,0.483013849548625,-0.0900954849310111,0.280542026859024,"[0.4,0.5)","approximately calibrated","review"
551,"Healthcare",0.36749215463642,0.678343705064617,0.372478688810952,0.154928640089929,0.547075561713427,-0.000466803108911965,"medium",0.514117152022968,0.317613895096191,0.242979152315184,0.242512349206272,1,0.573080563829437,0.757020847684816,-0.000466803108911978,0.196503256926778,"[0.2,0.3)","approximately calibrated","review"
552,"AI Governance",0.695143106137402,0.619579591252841,0.583484280493576,0.140288577228785,0.293175901565701,-0.100490638526482,"low",0.707712271146205,0.541357318112225,0.627215097052435,0.526724458525954,0,0.393398777970496,0.627215097052435,-0.100490638526482,0.16635495303398,"[0.6,0.7)","underconfident","review"
553,"Public Policy",0.704176680643577,0.837422776548192,0.190730930003338,0.889662235975266,0.214191453531384,0.0170233179220328,"high",0.912674140294899,0.907745187060152,0.938225883184589,0.955249201106622,1,0.00381604150832406,0.0617741168154111,0.0170233179220328,0.00492895323474751,"[0.9,1]","approximately calibrated","acceptable"
554,"Healthcare",0.745754554390442,0.937974795280024,0.489616121049039,0.607682089321315,0.258595905080438,-0.0444495703575742,"high",0.848925434533389,0.78654089333364,0.765570652731689,0.721121082374115,1,0.0549571188606463,0.234429347268311,-0.0444495703575742,0.0623845411997486,"[0.7,0.8)","approximately calibrated","acceptable"
555,"Financial Risk",0.405517395948991,0.655726030981168,0.126001046353485,0.858261217176914,0.281880806479603,-0.0502648071234776,"medium",0.780215933904509,0.802215401295264,0.88049466952567,0.830229862402192,1,0.0142815240117789,0.11950533047433,-0.0502648071234776,0.0219994673907546,"[0.8,0.9)","approximately calibrated","acceptable"
556,"Infrastructure",0.153821579192299,0.788666337775066,0.184709442663006,0.564878165535629,0.204166622087359,-0.127600116272321,"low",0.436992343301248,0.463102359639706,0.490222032547928,0.362621916275606,1,0.259873576099566,0.509777967452072,-0.127600116272321,0.026110016338458,"[0.4,0.5)","underconfident","review"
557,"Healthcare",0.759597477770876,0.714937406987883,0.524315796524752,0.65870894305408,0.198449506238103,-0.198116039561805,"low",0.811620572032043,0.781275334763302,0.706163623707895,0.50804758414609,1,0.0863398160324758,0.293836376292105,-0.198116039561805,0.0303452372687407,"[0.7,0.8)","underconfident","review"
558,"Financial Risk",0.302275758667383,0.514277466270141,0.389820298447739,0.494735804572701,0.38817488020286,0.088823632939748,"medium",0.36368464061975,0.414555410487632,0.507721003039424,0.596544635979172,1,0.242338610848511,0.492278996960576,0.0888236329397479,0.0508707698678824,"[0.5,0.6)","approximately calibrated","acceptable"
559,"Financial Risk",0.314933331077918,0.474943268392235,0.20653051486006,0.170546461641788,0.527722517214716,0.140841407566082,"medium",0.513894421168532,0.332701971686543,0.385563183221009,0.526404590787091,0,0.148658968255518,0.385563183221009,0.140841407566082,0.18119244948199,"[0.3,0.4)","overconfident","review"
560,"Public Policy",0.708400984620675,0.468601246527396,0.409343695046846,0.322769870422781,0.511435322277248,0.100519979719915,"high",0.735523039945126,0.52442648966951,0.487213067534387,0.587733047254303,1,0.262950438107493,0.512786932465613,0.100519979719915,0.211096550275616,"[0.4,0.5)","overconfident","review"
561,"Organizational Strategy",0.53190407312708,0.930984598514624,0.571108949999325,0.63199295271188,0.370255407318473,-0.00652271184157143,"medium",0.64941132982377,0.64296208151138,0.701876328823586,0.695353616982015,1,0.0888777233157024,0.298123671176414,-0.00652271184157138,0.00644924831238958,"[0.7,0.8)","approximately calibrated","acceptable"
562,"Infrastructure",0.590308102983981,0.623536771559156,0.302481108356733,0.711987462081015,0.304722559824586,0.0117817267730841,"medium",0.748123299291526,0.737111894475335,0.830705188817156,0.84248691559024,0,0.690071110727747,0.830705188817156,0.0117817267730841,0.0110114048161915,"[0.8,0.9)","approximately calibrated","review"
563,"Infrastructure",0.57620219490258,0.8390761527,0.18532475430984,0.138509957306087,0.153992003016174,0.02836780476339,"medium",0.860253124019916,0.749110448114417,0.734225643175312,0.762593447938702,1,0.0706360087455767,0.265774356824688,0.0283678047633901,0.111142675905499,"[0.7,0.8)","approximately calibrated","acceptable"
564,"Financial Risk",0.255767715403344,0.560838787280954,0.342471376177855,0.604545019753277,0.524442863091826,-0.0269712882688825,"low",0.360121207550788,0.48830753143008,0.4173220217522,0.390350733483318,0,0.174157669839344,0.4173220217522,-0.0269712882688825,0.128186323879292,"[0.4,0.5)","approximately calibrated","acceptable"
565,"Healthcare",0.549637766752858,0.848688379442319,0.459424664708786,0.414881454780698,0.15560730677098,0.0394123161325185,"medium",0.692732311082318,0.649496687649212,0.705425596316509,0.744837912449028,0,0.497625271938502,0.705425596316509,0.0394123161325185,0.0432356234331057,"[0.7,0.8)","approximately calibrated","review"
566,"Infrastructure",0.45448460864136,0.62597743391525,0.134697664808482,0.220394254289567,0.295086675975472,0.0663893434867098,"medium",0.794736257011167,0.625255584554955,0.733693163925543,0.800082507412252,0,0.538305658791073,0.733693163925543,0.0663893434867098,0.169480672456212,"[0.7,0.8)","approximately calibrated","review"
567,"Financial Risk",0.526614734330215,0.464180154423229,0.526657265517861,0.728373607434332,0.480470819585025,0.0758089231682567,"medium",0.495070761819422,0.607165971263537,0.575673953568202,0.651482876736459,1,0.18005259368044,0.424326046431798,0.0758089231682567,0.112095209444115,"[0.5,0.6)","approximately calibrated","acceptable"
568,"AI Governance",0.705757447821088,0.772092609945685,0.404578350041993,0.169255183823407,0.378571597021073,0.093234306757282,"low",0.820704270536412,0.57408414940155,0.626532314444278,0.71976662120156,1,0.139478112154348,0.373467685555722,0.093234306757282,0.246620121134862,"[0.6,0.7)","approximately calibrated","review"
569,"Infrastructure",0.461007767184637,0.695843985117972,0.59111844644649,0.739773115701973,0.397036736086011,-0.0336933093032343,"high",0.50170569151743,0.596227204584065,0.650512775123654,0.61681946582042,1,0.12214132035177,0.349487224876346,-0.0336933093032343,0.094521513066635,"[0.6,0.7)","approximately calibrated","acceptable"
570,"Financial Risk",0.143165589603595,0.583032134850509,0.138174658361822,0.160428211838007,0.302984003536403,0.0267682205149591,"medium",0.413499074259872,0.336822651184885,0.31982759868214,0.346595819197099,0,0.102289692878784,0.31982759868214,0.0267682205149591,0.076676423074987,"[0.3,0.4)","approximately calibrated","acceptable"
571,"Public Policy",0.437125942113344,0.62064704245422,0.16164712421596,0.510520432703197,0.159319801814854,-0.00849781239785383,"high",0.748854505542735,0.710883168292213,0.700027355478381,0.691529543080527,0,0.490038298418055,0.700027355478381,-0.00849781239785385,0.0379713372505223,"[0.7,0.8)","approximately calibrated","review"
572,"Financial Risk",0.540746270071249,0.484436783753335,0.511909186607227,0.474971018359065,0.436711091548204,-0.102966918897452,"high",0.527020407110669,0.504289861734539,0.484116829587097,0.381149910689646,1,0.266135445515268,0.515883170412903,-0.102966918897452,0.0227305453761297,"[0.4,0.5)","underconfident","review"
573,"AI Governance",0.783686374360696,0.492175515671261,0.341748544538859,0.424701633863151,0.195707495231181,-0.0726447888039962,"medium",0.83916653898212,0.758052650540057,0.682265718170125,0.609620929366129,1,0.100955073849946,0.317734281829875,-0.0726447888039962,0.0811138884420627,"[0.6,0.7)","approximately calibrated","acceptable"
574,"Healthcare",0.116979074056726,0.923658645758405,0.113923477497883,0.684361824393272,0.44689562022686,-0.0227148598943201,"low",0.517857842211733,0.592267742598994,0.429517515933554,0.406802656039234,1,0.325450264626623,0.570482484066446,-0.0227148598943201,0.0744099003872609,"[0.4,0.5)","approximately calibrated","review"
575,"AI Governance",0.709933446703944,0.833259411202744,0.503925012459513,0.583150026388466,0.411924930103123,0.0213273966719346,"low",0.801862891583721,0.711769609875512,0.782963446447486,0.804290843119421,1,0.0471048655779532,0.217036553552514,0.0213273966719346,0.0900932817082091,"[0.7,0.8)","approximately calibrated","acceptable"
576,"AI Governance",0.147486516856588,0.929465217911638,0.51463282245677,0.797053124196828,0.360367040615529,0.0979455447165823,"low",0.238068799412482,0.439508326285486,0.404464054776348,0.502409599492931,1,0.354663062053428,0.595535945223652,0.0979455447165823,0.201439526873004,"[0.4,0.5)","approximately calibrated","review"
