"case_id","domain","forecast_probability","confidence","confidence_gap","confidence_flag","review_flag"
110,"Healthcare",0.714676756967623,0.679344423173338,-0.0353323337942855,"approximately calibrated","acceptable"
346,"Healthcare",0.661753160644649,0.697067770666612,0.0353146100219629,"approximately calibrated","review"
215,"AI Governance",0.737421142844058,0.77217090281083,0.0347497599667721,"approximately calibrated","acceptable"
892,"Public Policy",0.664711385699196,0.630025568425374,-0.0346858172738217,"approximately calibrated","acceptable"
192,"Financial Risk",0.62511935263352,0.59053762624531,-0.0345817263882104,"approximately calibrated","acceptable"
544,"AI Governance",0.500805879772146,0.535328325428185,0.0345224456560392,"approximately calibrated","review"
313,"Healthcare",0.515172342755325,0.480672452147028,-0.0344998906082969,"approximately calibrated","review"
62,"AI Governance",0.789055142078769,0.823469544010461,0.034414401931692,"approximately calibrated","acceptable"
635,"Healthcare",0.586019733774605,0.551621943336667,-0.0343977904379378,"approximately calibrated","acceptable"
608,"Organizational Strategy",0.394959300655564,0.429333767279568,0.0343744666240042,"approximately calibrated","acceptable"
680,"Healthcare",0.798189222708623,0.832420624075519,0.0342314013668955,"approximately calibrated","acceptable"
406,"Public Policy",0.728198967075967,0.694021952122749,-0.0341770149532181,"approximately calibrated","acceptable"
840,"Infrastructure",0.755617394307584,0.721803637410665,-0.0338137568969198,"approximately calibrated","review"
266,"Infrastructure",0.898891565363676,0.865103281652868,-0.033788283710808,"approximately calibrated","acceptable"
526,"Infrastructure",0.676607464602899,0.642892628772477,-0.0337148358304215,"approximately calibrated","review"
569,"Infrastructure",0.650512775123654,0.61681946582042,-0.0336933093032343,"approximately calibrated","acceptable"
17,"Financial Risk",0.40314280288186,0.436773440475428,0.033630637593568,"approximately calibrated","acceptable"
543,"Financial Risk",0.667091802992649,0.70039124676805,0.0332994437754006,"approximately calibrated","review"
490,"Infrastructure",0.474070697516772,0.507304395696168,0.0332336981793964,"approximately calibrated","acceptable"
6,"Infrastructure",0.530432874218837,0.56356106638319,0.0331281921643527,"approximately calibrated","review"
265,"Infrastructure",0.661489151210081,0.694455265739154,0.0329661145290729,"approximately calibrated","acceptable"
604,"Public Policy",0.437453268789049,0.470345398291813,0.0328921295027632,"approximately calibrated","acceptable"
694,"Public Policy",0.600468030998929,0.633323701714133,0.0328556707152047,"approximately calibrated","review"
173,"Public Policy",0.725303948828215,0.692743616647265,-0.0325603321809499,"approximately calibrated","acceptable"
276,"Public Policy",0.764319432909664,0.732194973615371,-0.0321244592942928,"approximately calibrated","review"
337,"Infrastructure",0.640969627801569,0.608967809863782,-0.0320018179377873,"approximately calibrated","review"
318,"Financial Risk",0.732504859391168,0.764506490146957,0.0320016307557888,"approximately calibrated","acceptable"
880,"Organizational Strategy",0.370733429531142,0.402639351205194,0.0319059216740518,"approximately calibrated","acceptable"
327,"Public Policy",0.208352122601684,0.176508166851183,-0.0318439557505008,"approximately calibrated","review"
237,"Public Policy",0.42048629829005,0.38865820992026,-0.0318280883697899,"approximately calibrated","review"
168,"Public Policy",0.831683818685432,0.799891809325539,-0.0317920093598927,"approximately calibrated","acceptable"
701,"Financial Risk",0.472997342436335,0.504743688827113,0.0317463463907779,"approximately calibrated","review"
596,"Financial Risk",0.0409100123515516,0.0725237404709858,0.0316137281194342,"approximately calibrated","review"
320,"AI Governance",0.612567330400932,0.581057443204524,-0.0315098871964077,"approximately calibrated","acceptable"
679,"AI Governance",0.180948566594265,0.149678583996319,-0.0312699825979464,"approximately calibrated","acceptable"
282,"Healthcare",0.329703097033658,0.298581195631085,-0.0311219014025724,"approximately calibrated","review"
305,"Organizational Strategy",0.470373233472152,0.501016227413093,0.0306429939409414,"approximately calibrated","review"
449,"AI Governance",0.514703051147733,0.484065837543658,-0.030637213604075,"approximately calibrated","review"
845,"Healthcare",0.913166588077001,0.882737107333454,-0.0304294807435468,"approximately calibrated","acceptable"
312,"AI Governance",0.381082057167443,0.350764188592361,-0.0303178685750816,"approximately calibrated","review"
469,"Financial Risk",0.175535970695876,0.205779125788408,0.0302431550925321,"approximately calibrated","review"
330,"Infrastructure",0.848361503863272,0.878460389775176,0.0300988859119038,"approximately calibrated","review"
692,"Organizational Strategy",0.550189159921456,0.520099032741686,-0.0300901271797701,"approximately calibrated","review"
475,"Financial Risk",0.72251178918112,0.752593959061415,0.0300821698802946,"approximately calibrated","acceptable"
538,"AI Governance",0.206454876338543,0.236437603701486,0.0299827273629432,"approximately calibrated","review"
239,"Organizational Strategy",0.770488662722678,0.800362987463993,0.0298743247413152,"approximately calibrated","review"
281,"Public Policy",0.447416558488999,0.477044624488259,0.0296280659992601,"approximately calibrated","review"
99,"Organizational Strategy",0.38694775047034,0.416475561599096,0.0295278111287564,"approximately calibrated","acceptable"
289,"Infrastructure",0.725815041375312,0.69645532907022,-0.029359712305092,"approximately calibrated","acceptable"
420,"Public Policy",0.152934177716225,0.182114444303322,0.0291802665870961,"approximately calibrated","review"
791,"Organizational Strategy",0.772798599196887,0.801750179691443,0.0289515804945567,"approximately calibrated","acceptable"
325,"Financial Risk",0.440217805683596,0.411295777029296,-0.0289220286542996,"approximately calibrated","acceptable"
622,"Public Policy",0.657938138486423,0.68671906077103,0.0287809222846065,"approximately calibrated","acceptable"
814,"Public Policy",0.57275992722702,0.6015249521916,0.0287650249645796,"approximately calibrated","review"
668,"Public Policy",0.544658720669163,0.573384444534898,0.0287257238657354,"approximately calibrated","acceptable"
229,"AI Governance",0.0899185273007871,0.118338430892255,0.0284199035914683,"approximately calibrated","acceptable"
563,"Infrastructure",0.734225643175312,0.762593447938702,0.0283678047633901,"approximately calibrated","acceptable"
131,"Organizational Strategy",0.336215593943043,0.307882500254127,-0.0283330936889157,"approximately calibrated","acceptable"
642,"AI Governance",0.272989525773032,0.244718772325998,-0.0282707534470338,"approximately calibrated","review"
590,"Organizational Strategy",0.460531374538884,0.432398816300319,-0.0281325582385648,"approximately calibrated","acceptable"
112,"Organizational Strategy",0.573094180623898,0.545094402009559,-0.027999778614339,"approximately calibrated","review"
232,"AI Governance",0.875821559310355,0.903704622078562,0.027883062768207,"approximately calibrated","review"
328,"Financial Risk",0.711606403275685,0.683798569420432,-0.0278078338552535,"approximately calibrated","acceptable"
193,"Organizational Strategy",0.528599985443995,0.556355876955219,0.0277558915112239,"approximately calibrated","review"
746,"Healthcare",0.8890004764886,0.861249205745864,-0.0277512707427361,"approximately calibrated","acceptable"
241,"Public Policy",0.653473318963338,0.681204041402913,0.0277307224395756,"approximately calibrated","acceptable"
422,"Financial Risk",0.389430120808077,0.361977628643326,-0.0274524921647514,"approximately calibrated","acceptable"
829,"Infrastructure",0.75001817991754,0.777317304279311,0.0272991243617715,"approximately calibrated","acceptable"
512,"AI Governance",0.432999382551278,0.405894428436609,-0.0271049541146685,"approximately calibrated","review"
73,"Financial Risk",0.336166034679555,0.363157708396731,0.0269916737171763,"approximately calibrated","review"
448,"Organizational Strategy",0.83332788602209,0.80633793581887,-0.0269899502032197,"approximately calibrated","acceptable"
564,"Financial Risk",0.4173220217522,0.390350733483318,-0.0269712882688825,"approximately calibrated","acceptable"
199,"Public Policy",0.461672250893513,0.434812330819818,-0.0268599200736943,"approximately calibrated","acceptable"
1,"Public Policy",0.405632327343337,0.432428150066503,0.026795822723166,"approximately calibrated","acceptable"
570,"Financial Risk",0.31982759868214,0.346595819197099,0.0267682205149591,"approximately calibrated","acceptable"
535,"Organizational Strategy",0.479410907366549,0.453134981310708,-0.0262759260558418,"approximately calibrated","review"
18,"Public Policy",0.72391857721509,0.697682187020915,-0.0262363901941748,"approximately calibrated","acceptable"
702,"Public Policy",0.964026119195196,0.99,0.0259738808048038,"approximately calibrated","acceptable"
34,"Organizational Strategy",0.494945924575876,0.469079376690814,-0.0258665478850624,"approximately calibrated","acceptable"
831,"Public Policy",0.344440247593176,0.31874339016418,-0.0256968574289963,"approximately calibrated","review"
117,"Public Policy",0.0681988177807276,0.093482017706862,0.0252831999261343,"approximately calibrated","acceptable"
536,"Healthcare",0.736571567413551,0.761714412798317,0.0251428453847659,"approximately calibrated","acceptable"
862,"Healthcare",0.523565318904787,0.548666853558473,0.0251015346536861,"approximately calibrated","review"
339,"Infrastructure",0.550349785820055,0.525373356198978,-0.0249764296210769,"approximately calibrated","review"
525,"Public Policy",0.412129496818479,0.38727367882242,-0.024855817996059,"approximately calibrated","acceptable"
69,"AI Governance",0.697759100067927,0.672940644904422,-0.0248184551635049,"approximately calibrated","review"
542,"AI Governance",0.394434284097838,0.369654514257373,-0.0247797698404652,"approximately calibrated","acceptable"
288,"AI Governance",0.810219928371089,0.834906210779546,0.024686282408457,"approximately calibrated","acceptable"
730,"Infrastructure",0.744993495476765,0.769657489623133,0.0246639941463678,"approximately calibrated","acceptable"
30,"Public Policy",0.621314295094119,0.596675191524466,-0.0246391035696536,"approximately calibrated","acceptable"
123,"Financial Risk",0.430652426679549,0.406015221112668,-0.0246372055668806,"approximately calibrated","acceptable"
607,"Financial Risk",0.516930906130445,0.541481189587222,0.0245502834567769,"approximately calibrated","acceptable"
268,"Public Policy",0.758026748964862,0.782268062991569,0.024241314026707,"approximately calibrated","acceptable"
370,"Healthcare",0.79756528755332,0.821366768715438,0.0238014811621177,"approximately calibrated","acceptable"
238,"AI Governance",0.573307161563032,0.597083866878504,0.0237767053154724,"approximately calibrated","review"
855,"AI Governance",0.259949046178759,0.236198050747131,-0.0237509954316276,"approximately calibrated","acceptable"
491,"Financial Risk",0.669028664906089,0.645339359373906,-0.0236893055321824,"approximately calibrated","review"
136,"Organizational Strategy",0.196936572253813,0.220549204614175,0.0236126323603624,"approximately calibrated","acceptable"
31,"Healthcare",0.464485457641925,0.488050353208756,0.0235648955668309,"approximately calibrated","review"
648,"Healthcare",0.287020698509602,0.310301056163497,0.0232803576538949,"approximately calibrated","acceptable"
671,"Financial Risk",0.370299812963814,0.393534480816539,0.0232346678527254,"approximately calibrated","review"
234,"Infrastructure",0.476211277040269,0.49919538123349,0.0229841041932214,"approximately calibrated","acceptable"
424,"AI Governance",0.435952866663349,0.413109850026458,-0.022843016636891,"approximately calibrated","review"
574,"Healthcare",0.429517515933554,0.406802656039234,-0.0227148598943201,"approximately calibrated","review"
55,"Financial Risk",0.746354288485439,0.72369512124244,-0.0226591672429983,"approximately calibrated","acceptable"
481,"AI Governance",0.395443843971795,0.417928742267318,0.0224848982955233,"approximately calibrated","acceptable"
443,"Healthcare",0.493896930353422,0.516254461658008,0.0223575313045863,"approximately calibrated","review"
402,"Financial Risk",0.775016498370392,0.797100091806677,0.0220835934362857,"approximately calibrated","acceptable"
523,"Healthcare",0.171193191843393,0.149170271136791,-0.0220229207066023,"approximately calibrated","acceptable"
866,"Organizational Strategy",0.573396638707951,0.595411316365424,0.022014677657473,"approximately calibrated","review"
7,"Healthcare",0.605969903457616,0.627902897843623,0.0219329943860065,"approximately calibrated","review"
332,"AI Governance",0.511107996509078,0.532922978198316,0.0218149816892382,"approximately calibrated","acceptable"
796,"Healthcare",0.655590466102317,0.67731252057238,0.0217220544700627,"approximately calibrated","review"
834,"Healthcare",0.637371272470726,0.61579418742441,-0.0215770850463158,"approximately calibrated","acceptable"
478,"Healthcare",0.334075503957451,0.312584224102399,-0.0214912798550516,"approximately calibrated","acceptable"
141,"Organizational Strategy",0.600860881865399,0.579428736330302,-0.0214321455350969,"approximately calibrated","acceptable"
575,"AI Governance",0.782963446447486,0.804290843119421,0.0213273966719346,"approximately calibrated","acceptable"
709,"Financial Risk",0.647515249283513,0.626197183371909,-0.0213180659116049,"approximately calibrated","acceptable"
284,"Public Policy",0.709384317981464,0.688113422510483,-0.0212708954709816,"approximately calibrated","review"
792,"Organizational Strategy",0.341792433282197,0.320522296822156,-0.0212701364600413,"approximately calibrated","review"
426,"AI Governance",0.72657249583556,0.705421292519133,-0.0211512033164267,"approximately calibrated","review"
666,"Healthcare",0.289808497687036,0.310954338965604,0.0211458412785679,"approximately calibrated","acceptable"
772,"AI Governance",0.577842052399106,0.556798479525698,-0.0210435728734082,"approximately calibrated","acceptable"
447,"AI Governance",0.60073022213636,0.621497859363768,0.0207676372274072,"approximately calibrated","acceptable"
522,"Organizational Strategy",0.837601741427974,0.858348207113142,0.0207464656851682,"approximately calibrated","review"
473,"Organizational Strategy",0.388797200757937,0.368285239768276,-0.0205119609896612,"approximately calibrated","acceptable"
837,"Infrastructure",0.546652939008687,0.526167705310361,-0.0204852336983264,"approximately calibrated","acceptable"
657,"Financial Risk",0.504647952064809,0.524836630877931,0.0201886788131221,"approximately calibrated","acceptable"
317,"Organizational Strategy",0.716503158422066,0.696344149677145,-0.0201590087449216,"approximately calibrated","acceptable"
75,"AI Governance",0.776398890137094,0.796492776068046,0.0200938859309528,"approximately calibrated","acceptable"
445,"Infrastructure",0.65166121530974,0.631642448303912,-0.0200187670058284,"approximately calibrated","review"
800,"Infrastructure",0.426590652238402,0.406675991785957,-0.0199146604524453,"approximately calibrated","acceptable"
205,"Public Policy",0.582789432489671,0.602608720913673,0.0198192884240017,"approximately calibrated","review"
851,"Public Policy",0.402364714489874,0.38267493531662,-0.0196897791732544,"approximately calibrated","acceptable"
684,"Healthcare",0.314164261658608,0.333821328225656,0.0196570665670487,"approximately calibrated","review"
507,"Financial Risk",0.866794716848363,0.886326445621808,0.0195317287734453,"approximately calibrated","acceptable"
655,"Infrastructure",0.397913165971615,0.417158608146304,0.0192454421746884,"approximately calibrated","review"
487,"Financial Risk",0.334505450773249,0.315380523548321,-0.0191249272249284,"approximately calibrated","acceptable"
184,"Organizational Strategy",0.494486753886678,0.513478315098116,0.0189915612114376,"approximately calibrated","review"
459,"Organizational Strategy",0.971023078823768,0.99,0.0189769211762315,"approximately calibrated","acceptable"
458,"Financial Risk",0.444515220617621,0.42561509072475,-0.0189001298928707,"approximately calibrated","acceptable"
887,"Healthcare",0.956714110430498,0.97541315896996,0.0186990485394627,"approximately calibrated","acceptable"
103,"Infrastructure",0.796508097905759,0.777937776087194,-0.018570321818565,"approximately calibrated","review"
705,"AI Governance",0.50228968938341,0.483728732818681,-0.0185609565647286,"approximately calibrated","review"
827,"Financial Risk",0.792679954245614,0.774172417879964,-0.0185075363656498,"approximately calibrated","acceptable"
858,"Public Policy",0.738540112553652,0.72009047003005,-0.0184496425236027,"approximately calibrated","review"
651,"Healthcare",0.368560287048257,0.386952097737901,0.0183918106896433,"approximately calibrated","review"
196,"Infrastructure",0.323304182409135,0.341687975346402,0.0183837929372671,"approximately calibrated","review"
689,"Financial Risk",0.667082726010725,0.685337254557102,0.0182545285463769,"approximately calibrated","acceptable"
251,"Financial Risk",0.0395089619967899,0.0577413519966031,0.0182323899998132,"approximately calibrated","acceptable"
768,"Financial Risk",0.846273533420917,0.828300785277865,-0.0179727481430516,"approximately calibrated","acceptable"
743,"Financial Risk",0.705855224599188,0.687986012943484,-0.0178692116557039,"approximately calibrated","acceptable"
70,"Infrastructure",0.884945769415989,0.86711938796939,-0.0178263814465991,"approximately calibrated","acceptable"
460,"Public Policy",0.810139100442149,0.792318556478502,-0.0178205439636471,"approximately calibrated","acceptable"
54,"Infrastructure",0.473044434191819,0.490692128778168,0.0176476945863486,"approximately calibrated","review"
80,"Infrastructure",0.717864972330856,0.73546367530105,0.0175987029701939,"approximately calibrated","review"
503,"AI Governance",0.795047315861853,0.777547838689946,-0.0174994771719069,"approximately calibrated","acceptable"
127,"Financial Risk",0.886502343977063,0.869222470998695,-0.0172798729783681,"approximately calibrated","review"
278,"Infrastructure",0.757748546062305,0.77498368668058,0.0172351406182747,"approximately calibrated","review"
553,"Public Policy",0.938225883184589,0.955249201106622,0.0170233179220328,"approximately calibrated","acceptable"
461,"Financial Risk",0.529243063304739,0.54606947795457,0.0168264146498304,"approximately calibrated","acceptable"
879,"Infrastructure",0.547212715907965,0.530417653277331,-0.0167950626306347,"approximately calibrated","acceptable"
91,"Infrastructure",0.750729179059706,0.767363163002563,0.0166339839428563,"approximately calibrated","acceptable"
222,"Organizational Strategy",0.706976268208429,0.723541560782087,0.0165652925736579,"approximately calibrated","acceptable"
799,"Infrastructure",0.38836880535002,0.40491460513776,0.0165457997877396,"approximately calibrated","review"
25,"Infrastructure",0.548228714836497,0.531847874595478,-0.0163808402410192,"approximately calibrated","acceptable"
126,"Public Policy",0.749473004232338,0.76578540927537,0.0163124050430321,"approximately calibrated","review"
377,"Healthcare",0.663998534489805,0.647735054635354,-0.016263479854451,"approximately calibrated","acceptable"
191,"Financial Risk",0.266658214672665,0.250524064283498,-0.0161341503891672,"approximately calibrated","review"
839,"Public Policy",0.323268212758514,0.307189650977079,-0.016078561781435,"approximately calibrated","acceptable"
433,"Infrastructure",0.305097591224495,0.321113445883911,0.016015854659416,"approximately calibrated","acceptable"
747,"Financial Risk",0.396574071450225,0.412514225019232,0.0159401535690065,"approximately calibrated","review"
93,"Healthcare",0.477809403001932,0.493698196334593,0.015888793332661,"approximately calibrated","review"
59,"Organizational Strategy",0.374187709036213,0.358459862624036,-0.0157278464121778,"approximately calibrated","acceptable"
195,"Infrastructure",0.82254967749828,0.806925191079499,-0.0156244864187804,"approximately calibrated","acceptable"
300,"AI Governance",0.7153749969363,0.700075652201541,-0.015299344734759,"approximately calibrated","acceptable"
784,"Healthcare",0.277743791319853,0.262530329849254,-0.0152134614705989,"approximately calibrated","acceptable"
243,"Healthcare",0.742539298451772,0.757737922978633,0.0151986245268617,"approximately calibrated","review"
786,"Public Policy",0.359397496138877,0.374244495993529,0.014846999854652,"approximately calibrated","review"
664,"Infrastructure",0.677574737981826,0.662730058916386,-0.0148446790654401,"approximately calibrated","acceptable"
783,"Public Policy",0.438477122868002,0.423706982551866,-0.0147701403161364,"approximately calibrated","acceptable"
771,"AI Governance",0.71901297439232,0.704265023959298,-0.0147479504330218,"approximately calibrated","acceptable"
158,"Infrastructure",0.552893140260195,0.538164903492202,-0.0147282367679923,"approximately calibrated","review"
415,"Public Policy",0.833121443856403,0.847740545290383,0.0146191014339796,"approximately calibrated","acceptable"
263,"Healthcare",0.841350483622373,0.826781410132996,-0.0145690734893772,"approximately calibrated","acceptable"
867,"Infrastructure",0.299056815153656,0.284507503175463,-0.0145493119781924,"approximately calibrated","review"
537,"Organizational Strategy",0.756275945689385,0.770793165985708,0.0145172202963229,"approximately calibrated","review"
636,"Public Policy",0.357010862747633,0.371278474874797,0.0142676121271634,"approximately calibrated","acceptable"
703,"Organizational Strategy",0.757276402500649,0.743029993025697,-0.0142464094749515,"approximately calibrated","acceptable"
90,"Public Policy",0.853063623922777,0.867130431457578,0.0140668075348013,"approximately calibrated","acceptable"
249,"AI Governance",0.587180137853077,0.600811030317437,0.0136308924643606,"approximately calibrated","review"
212,"Healthcare",0.831988614281067,0.845607533544693,0.0136189192636266,"approximately calibrated","acceptable"
314,"Financial Risk",0.797122400891948,0.810437976866509,0.0133155759745613,"approximately calibrated","acceptable"
120,"Healthcare",0.547864814779109,0.534550245172073,-0.0133145696070365,"approximately calibrated","review"
242,"Organizational Strategy",0.512238087303831,0.499072377479784,-0.0131657098240469,"approximately calibrated","review"
897,"AI Governance",0.415904965986768,0.428723741417495,0.0128187754307274,"approximately calibrated","review"
405,"Organizational Strategy",0.556496389939172,0.569279295510467,0.0127829055712945,"approximately calibrated","review"
213,"Financial Risk",0.758556413561976,0.771292225684437,0.0127358121224614,"approximately calibrated","review"
775,"Financial Risk",0.294138612158237,0.28159552378498,-0.0125430883732572,"approximately calibrated","acceptable"
418,"Public Policy",0.361999917508953,0.374290057095731,0.0122901395867784,"approximately calibrated","acceptable"
408,"Organizational Strategy",0.863567143287798,0.875639060314265,0.0120719170264671,"approximately calibrated","acceptable"
41,"Infrastructure",0.434532689518248,0.446590489274873,0.0120577997566256,"approximately calibrated","review"
546,"Public Policy",0.703564854993851,0.691551063684018,-0.0120137913098332,"approximately calibrated","acceptable"
32,"Organizational Strategy",0.775192249131645,0.787013914500977,0.0118216653693317,"approximately calibrated","acceptable"
562,"Infrastructure",0.830705188817156,0.84248691559024,0.0117817267730841,"approximately calibrated","review"
877,"Public Policy",0.667658566061455,0.679315488541775,0.0116569224803202,"approximately calibrated","review"
493,"AI Governance",0.597705631218365,0.586161914280866,-0.0115437169374984,"approximately calibrated","review"
662,"Financial Risk",0.554232821253417,0.565679225826234,0.0114464045728168,"approximately calibrated","review"
685,"AI Governance",0.402840249314002,0.414151557062136,0.0113113077481344,"approximately calibrated","review"
315,"Healthcare",0.521107956179544,0.532349524552887,0.0112415683733434,"approximately calibrated","review"
169,"Infrastructure",0.857681045349753,0.846614861144083,-0.0110661842056694,"approximately calibrated","acceptable"
532,"Public Policy",0.296693240528761,0.285672534754788,-0.0110207057739727,"approximately calibrated","review"
343,"Healthcare",0.603137978016999,0.614122903348835,0.0109849253318369,"approximately calibrated","review"
753,"Financial Risk",0.695749399891797,0.684936792617369,-0.0108126072744278,"approximately calibrated","review"
748,"Financial Risk",0.823553197481801,0.812966974677651,-0.0105862228041506,"approximately calibrated","acceptable"
181,"Public Policy",0.737665476176337,0.74818987836374,0.0105244021874031,"approximately calibrated","acceptable"
153,"Public Policy",0.407475568146445,0.417573417081275,0.0100978489348292,"approximately calibrated","review"
298,"AI Governance",0.537307279275511,0.527226846000762,-0.0100804332747485,"approximately calibrated","review"
521,"Organizational Strategy",0.804336159933935,0.814413533143064,0.0100773732091292,"approximately calibrated","review"
603,"Healthcare",0.662224600891178,0.652218405543696,-0.0100061953474821,"approximately calibrated","acceptable"
111,"AI Governance",0.485953375967066,0.495924906246226,0.0099715302791597,"approximately calibrated","acceptable"
675,"Infrastructure",0.603527975806878,0.593723125691088,-0.00980485011579002,"approximately calibrated","review"
374,"Organizational Strategy",0.940902497147062,0.950682007266296,0.00977951011923373,"approximately calibrated","acceptable"
803,"Healthcare",0.499977463407686,0.490608133917766,-0.00936932948991964,"approximately calibrated","review"
515,"Healthcare",0.374963901937803,0.384291412592912,0.00932751065510828,"approximately calibrated","review"
33,"Financial Risk",0.446372159841126,0.455648282399135,0.00927612255800897,"approximately calibrated","review"
444,"Public Policy",0.37372214818566,0.364521648541805,-0.00920049964385483,"approximately calibrated","acceptable"
673,"Infrastructure",0.615436693767295,0.606308645821081,-0.00912804794621391,"approximately calibrated","acceptable"
715,"Healthcare",0.851641121792797,0.842524413072853,-0.00911670871994386,"approximately calibrated","review"
898,"Organizational Strategy",0.595677408990261,0.60474561649518,0.00906820750491899,"approximately calibrated","acceptable"
836,"Financial Risk",0.77711535350387,0.768258443733509,-0.00885690977036158,"approximately calibrated","review"
751,"Public Policy",0.580030134028392,0.588766707106596,0.00873657307820352,"approximately calibrated","review"
619,"Infrastructure",0.537224576740182,0.545886538639851,0.00866196189966917,"approximately calibrated","review"
316,"Financial Risk",0.705232278539806,0.696628576727402,-0.00860370181240422,"approximately calibrated","acceptable"
857,"Healthcare",0.556988032607722,0.565563209765206,0.00857517715748435,"approximately calibrated","acceptable"
571,"Public Policy",0.700027355478381,0.691529543080527,-0.00849781239785385,"approximately calibrated","review"
706,"AI Governance",0.757552595739106,0.766027568693128,0.00847497295402189,"approximately calibrated","acceptable"
206,"AI Governance",0.381122394849012,0.372748425214416,-0.00837396963459652,"approximately calibrated","review"
476,"AI Governance",0.566926197142647,0.575282268218938,0.00835607107629088,"approximately calibrated","review"
367,"AI Governance",0.70108506164892,0.692797497620192,-0.00828756402872777,"approximately calibrated","acceptable"
77,"Infrastructure",0.675387141850028,0.683646023258274,0.00825888140824516,"approximately calibrated","review"
396,"Financial Risk",0.634186079352406,0.625965179124902,-0.00822090022750344,"approximately calibrated","acceptable"
2,"AI Governance",0.297610147272445,0.289557461820826,-0.00805268545161836,"approximately calibrated","review"
737,"Public Policy",0.572584547413419,0.564569138790328,-0.00801540862309091,"approximately calibrated","review"
624,"AI Governance",0.626044783077346,0.633870056586589,0.00782527350924289,"approximately calibrated","review"
454,"Healthcare",0.986049303770508,0.978461319110268,-0.0075879846602398,"approximately calibrated","acceptable"
197,"Financial Risk",0.479758187653605,0.472185887010657,-0.00757230064294789,"approximately calibrated","acceptable"
674,"Public Policy",0.462085555193393,0.454648588391493,-0.00743696680189987,"approximately calibrated","review"
167,"Healthcare",0.623767660733488,0.616405460979509,-0.00736219975397889,"approximately calibrated","acceptable"
231,"Infrastructure",0.483399544564654,0.490624853833323,0.00722530926866877,"approximately calibrated","review"
467,"Organizational Strategy",0.598926540992167,0.606113488920807,0.00718694792864016,"approximately calibrated","acceptable"
846,"Organizational Strategy",0.804353784857132,0.811293227781103,0.00693944292397053,"approximately calibrated","acceptable"
528,"Infrastructure",0.328726599396379,0.335659189235778,0.00693258983939937,"approximately calibrated","acceptable"
763,"Healthcare",0.604027228459466,0.597141569863184,-0.00688565859628154,"approximately calibrated","acceptable"
400,"Organizational Strategy",0.590732951275376,0.597391770207939,0.0066588189325627,"approximately calibrated","review"
221,"AI Governance",0.269042662698627,0.26246981916117,-0.00657284353745752,"approximately calibrated","acceptable"
584,"Healthcare",0.770335216787664,0.776859224451802,0.00652400766413785,"approximately calibrated","acceptable"
561,"Organizational Strategy",0.701876328823586,0.695353616982015,-0.00652271184157138,"approximately calibrated","acceptable"
148,"Healthcare",0.507618712595861,0.501274923000171,-0.00634378959568949,"approximately calibrated","review"
599,"Healthcare",0.615855835738146,0.609651475456675,-0.00620436028147175,"approximately calibrated","review"
634,"Healthcare",0.750744144566919,0.744601015732127,-0.00614312883479218,"approximately calibrated","acceptable"
597,"AI Governance",0.780500142110106,0.786433854154058,0.00593371204395132,"approximately calibrated","review"
691,"Healthcare",0.99,0.984365801509121,-0.00563419849087898,"approximately calibrated","review"
10,"Infrastructure",0.577134441968264,0.571527552852335,-0.00560688911592899,"approximately calibrated","review"
244,"Organizational Strategy",0.600551643946551,0.595055753135437,-0.00549589081111468,"approximately calibrated","acceptable"
652,"Organizational Strategy",0.395272381036274,0.389828814705507,-0.00544356633076731,"approximately calibrated","acceptable"
240,"Financial Risk",0.219565579471519,0.22497233799496,0.00540675852344147,"approximately calibrated","acceptable"
14,"Infrastructure",0.957503759211336,0.952207358236467,-0.00529640097486994,"approximately calibrated","acceptable"
223,"Healthcare",0.274654373126732,0.270001653467327,-0.00465271965940528,"approximately calibrated","review"
769,"AI Governance",0.673202835256567,0.668789383228892,-0.00441345202767518,"approximately calibrated","acceptable"
833,"Financial Risk",0.625465217009443,0.629763946705691,0.00429872969624889,"approximately calibrated","review"
286,"Financial Risk",0.655574077941083,0.651385851781914,-0.00418822615916914,"approximately calibrated","acceptable"
788,"Infrastructure",0.313336343066041,0.309211949474906,-0.0041243935911352,"approximately calibrated","acceptable"
761,"Organizational Strategy",0.608583733912088,0.612705638914907,0.00412190500281917,"approximately calibrated","review"
885,"AI Governance",0.570938800565091,0.574979055343354,0.00404025477826275,"approximately calibrated","review"
524,"Healthcare",0.387448024351286,0.391429401592057,0.00398137724077086,"approximately calibrated","review"
745,"Public Policy",0.300381604942791,0.296419549435314,-0.0039620555074763,"approximately calibrated","acceptable"
355,"Healthcare",0.732548084920065,0.728594582518071,-0.00395350240199455,"approximately calibrated","acceptable"
264,"Healthcare",0.701314053988791,0.705245137559778,0.00393108357098626,"approximately calibrated","acceptable"
805,"Public Policy",0.949093295440359,0.952869343917921,0.00377604847756163,"approximately calibrated","review"
417,"Organizational Strategy",0.67068707706285,0.666992158258887,-0.00369491880396233,"approximately calibrated","review"
779,"Financial Risk",0.803966319375913,0.807621665106033,0.00365534573011983,"approximately calibrated","acceptable"
356,"Financial Risk",0.288992615394073,0.292632064109895,0.00363944871582172,"approximately calibrated","acceptable"
66,"AI Governance",0.809766032928613,0.806159136349513,-0.00360689657909952,"approximately calibrated","review"
185,"Healthcare",0.365499355478941,0.361924230149976,-0.00357512532896476,"approximately calibrated","acceptable"
